location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,261472,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37362.3767016706,Oslo,2022-08-30
county11,1900-01-01,123940,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,25512.714158383,Rogaland,2022-08-30
county15,1900-01-01,55417,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,20845.3702867804,Møre og Romsdal,2022-08-30
county18,1900-01-01,40680,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,16936.5918647737,Nordland,2022-08-30
county30,1900-01-01,391421,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,30839.2489934842,Viken,2022-08-30
county34,1900-01-01,80434,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,21665.5488305818,Innlandet,2022-08-30
county38,1900-01-01,104436,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,24582.893943959,Vestfold og Telemark,2022-08-30
county42,1900-01-01,80923,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,26009.0507626939,Agder,2022-08-30
county46,1900-01-01,147641,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,23022.4297200027,Vestland,2022-08-30
county50,1900-01-01,102247,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,21565.1370612763,Trøndelag,2022-08-30
county54,1900-01-01,49223,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,20362.2960585101,Troms og Finnmark,2022-08-30
municip0301,1900-01-01,261451,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37359.3759600587,Oslo,2022-08-30
municip1101,1900-01-01,2692,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,18115.7469717362,Eigersund,2022-08-30
municip1103,1900-01-01,40219,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,27794.9398406347,Stavanger,2022-08-30
municip1106,1900-01-01,9768,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,26086.9565217391,Haugesund,2022-08-30
municip1108,1900-01-01,20925,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25736.4245741344,Sandnes,2022-08-30
municip1111,1900-01-01,791,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,24108.503505029,Sokndal,2022-08-30
municip1112,1900-01-01,620,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19509.1252359975,Lund,2022-08-30
municip1114,1900-01-01,608,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21799.9282897096,Bjerkreim,2022-08-30
municip1119,1900-01-01,4626,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,23973.8805970149,Hå,2022-08-30
municip1120,1900-01-01,6054,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20163,30025.2938550811,Klepp,2022-08-30
municip1121,1900-01-01,5305,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19353,27411.7707848912,Time,2022-08-30
municip1122,1900-01-01,3362,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12131,27714.1208474157,Gjesdal,2022-08-30
municip1124,1900-01-01,7362,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27568,26704.8752176436,Sola,2022-08-30
municip1127,1900-01-01,3234,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11454,28234.677841802,Randaberg,2022-08-30
municip1130,1900-01-01,2899,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,21849.5628580042,Strand,2022-08-30
municip1133,1900-01-01,431,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2534,17008.681925809,Hjelmeland,2022-08-30
municip1134,1900-01-01,502,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3784,13266.3847780127,Suldal,2022-08-30
municip1135,1900-01-01,644,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4525,14232.044198895,Sauda,2022-08-30
municip1144,1900-01-01,59,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,523,11281.0707456979,Kvitsøy,2022-08-30
municip1145,1900-01-01,151,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,855,17660.8187134503,Bokn,2022-08-30
municip1146,1900-01-01,2883,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11283,25551.714969423,Tysvær,2022-08-30
municip1149,1900-01-01,9230,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42541,21696.7161091653,Karmøy,2022-08-30
municip1151,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,188,12234.0425531915,Utsira,2022-08-30
municip1160,1900-01-01,1523,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8775,17356.1253561254,Vindafjord,2022-08-30
municip1505,1900-01-01,6289,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24013,26189.9804272686,Kristiansund,2022-08-30
municip1506,1900-01-01,6553,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,32002,20476.8451971752,Molde,2022-08-30
municip1507,1900-01-01,15074,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,67114,22460.291444408,Ålesund,2022-08-30
municip1511,1900-01-01,368,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3045,12085.3858784893,Vanylven,2022-08-30
municip1514,1900-01-01,369,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2422,15235.3426919901,Sande,2022-08-30
municip1515,1900-01-01,1516,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8765,17296.0638904735,Herøy,2022-08-30
municip1516,1900-01-01,1414,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8557,16524.4828795139,Ulstein,2022-08-30
municip1517,1900-01-01,986,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5126,19235.2711666016,Hareid,2022-08-30
municip1520,1900-01-01,4214,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10833,38899.6584510293,Ørsta,2022-08-30
municip1525,1900-01-01,602,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4467,13476.6062234162,Stranda,2022-08-30
municip1528,1900-01-01,1265,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7558,16737.2320719767,Sykkylven,2022-08-30
municip1531,1900-01-01,2333,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9547,24436.9959149471,Sula,2022-08-30
municip1532,1900-01-01,2038,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8597,23705.9439339304,Giske,2022-08-30
municip1535,1900-01-01,1859,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6936,26802.1914648212,Vestnes,2022-08-30
municip1539,1900-01-01,762,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7019,10856.2473286793,Rauma,2022-08-30
municip1547,1900-01-01,1054,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3518,29960.2046617396,Aukra,2022-08-30
municip1554,1900-01-01,1079,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5828,18514.0700068634,Averøy,2022-08-30
municip1557,1900-01-01,297,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2669,11127.7632071937,Gjemnes,2022-08-30
municip1560,1900-01-01,389,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2960,13141.8918918919,Tingvoll,2022-08-30
municip1563,1900-01-01,559,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6932,8064.05077899596,Sunndal,2022-08-30
municip1566,1900-01-01,283,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5849,4838.43392032826,Surnadal,2022-08-30
municip1573,1900-01-01,250,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2120,11792.4528301887,Smøla,2022-08-30
municip1576,1900-01-01,381,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3384,11258.865248227,Aure,2022-08-30
municip1577,1900-01-01,2589,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10809,23952.2620038857,Volda,2022-08-30
municip1578,1900-01-01,303,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2491,12163.7896427138,Fjord,2022-08-30
