granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,127302,27624,77.0621209002748,16.722156979067,165194,Oslo,2021-07-23
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,124761,17712,75.3455928979074,10.6966210707492,165585,Oslo,2021-07-23
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38408,18902,90.291033899102,44.4355634961681,42538,Oslo,2021-07-23
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,39728,17789,86.1479746725648,38.5744643941365,46116,Oslo,2021-07-23
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31612,25726,93.1188877106162,75.7806056321433,33948,Oslo,2021-07-23
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31483,25112,90.8102339265626,72.4335862009288,34669,Oslo,2021-07-23
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24366,23491,93.7225940456958,90.3569505346565,25998,Oslo,2021-07-23
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22395,21476,92.6408538098784,88.8392487796807,24174,Oslo,2021-07-23
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14668,14528,95.7128874388255,94.7993474714519,15325,Oslo,2021-07-23
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11891,11822,97.1725096020266,96.6086459099452,12237,Oslo,2021-07-23
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6988,6862,90.3893416116932,88.7595395162334,7731,Oslo,2021-07-23
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3281,3232,90.5853119823302,89.2324682495859,3622,Oslo,2021-07-23
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,52355,16218,57.5165337376134,17.8168874826973,91026,Rogaland,2021-07-23
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,47178,8427,48.5515225736074,8.67234051311605,97171,Rogaland,2021-07-23
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27752,9488,87.3665984574217,29.8693530615457,31765,Rogaland,2021-07-23
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,28073,7041,82.7111752747415,20.744821896821,33941,Rogaland,2021-07-23
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25046,13203,93.7595927076704,49.4253734136937,26713,Rogaland,2021-07-23
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25638,11960,91.1638160935889,42.5274686199908,28123,Rogaland,2021-07-23
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20104,19519,95.6240487062405,92.8415144596651,21024,Rogaland,2021-07-23
