location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,260960,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37289.2157633244,Oslo,2022-08-04
county11,1900-01-01,123761,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,25475.8674919771,Rogaland,2022-08-04
county15,1900-01-01,55159,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,20748.3223496133,Møre og Romsdal,2022-08-04
county18,1900-01-01,40500,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,16861.6511928057,Nordland,2022-08-04
county30,1900-01-01,390820,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,30791.8974496348,Viken,2022-08-04
county34,1900-01-01,80201,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,21602.7883949759,Innlandet,2022-08-04
county38,1900-01-01,104235,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,24535.5811238325,Vestfold og Telemark,2022-08-04
county42,1900-01-01,80735,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,25948.6266367546,Agder,2022-08-04
county46,1900-01-01,147188,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,22951.7910717739,Vestland,2022-08-04
county50,1900-01-01,101941,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,21500.5979360135,Trøndelag,2022-08-04
county54,1900-01-01,49091,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,20307.6910348479,Troms og Finnmark,2022-08-04
municip0301,1900-01-01,260944,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37286.9294840011,Oslo,2022-08-04
municip1101,1900-01-01,2688,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,18088.8290713324,Eigersund,2022-08-04
municip1103,1900-01-01,40175,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,27764.5318903379,Stavanger,2022-08-04
municip1106,1900-01-01,9750,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,26038.8847345369,Haugesund,2022-08-04
municip1108,1900-01-01,20893,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25697.06660107,Sandnes,2022-08-04
municip1111,1900-01-01,790,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,24078.0249923804,Sokndal,2022-08-04
municip1112,1900-01-01,618,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19446.1925739459,Lund,2022-08-04
municip1114,1900-01-01,606,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21728.2179992829,Bjerkreim,2022-08-04
municip1119,1900-01-01,4618,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,23932.4212271974,Hå,2022-08-04
municip1120,1900-01-01,6043,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20163,29970.7384813768,Klepp,2022-08-04
municip1121,1900-01-01,5300,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19353,27385.9349971581,Time,2022-08-04
municip1122,1900-01-01,3359,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12131,27689.3908169153,Gjesdal,2022-08-04
municip1124,1900-01-01,7349,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27568,26657.7190946024,Sola,2022-08-04
municip1127,1900-01-01,3230,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11454,28199.7555439148,Randaberg,2022-08-04
municip1130,1900-01-01,2892,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,21796.8043412722,Strand,2022-08-04
municip1133,1900-01-01,426,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2534,16811.36543015,Hjelmeland,2022-08-04
municip1134,1900-01-01,501,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3784,13239.9577167019,Suldal,2022-08-04
municip1135,1900-01-01,639,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4525,14121.546961326,Sauda,2022-08-04
municip1144,1900-01-01,59,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,523,11281.0707456979,Kvitsøy,2022-08-04
municip1145,1900-01-01,151,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,855,17660.8187134503,Bokn,2022-08-04
municip1146,1900-01-01,2883,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11283,25551.714969423,Tysvær,2022-08-04
municip1149,1900-01-01,9220,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42541,21673.2093744858,Karmøy,2022-08-04
municip1151,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,188,12234.0425531915,Utsira,2022-08-04
municip1160,1900-01-01,1520,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8775,17321.9373219373,Vindafjord,2022-08-04
municip1505,1900-01-01,6265,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24013,26090.0345646108,Kristiansund,2022-08-04
municip1506,1900-01-01,6507,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,32002,20333.1041809887,Molde,2022-08-04
municip1507,1900-01-01,15025,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,67114,22387.2813421939,Ålesund,2022-08-04
municip1511,1900-01-01,366,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3045,12019.7044334975,Vanylven,2022-08-04
municip1514,1900-01-01,369,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2422,15235.3426919901,Sande,2022-08-04
municip1515,1900-01-01,1512,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8765,17250.427837992,Herøy,2022-08-04
municip1516,1900-01-01,1412,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8557,16501.1102021737,Ulstein,2022-08-04
municip1517,1900-01-01,981,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5126,19137.7292235661,Hareid,2022-08-04
municip1520,1900-01-01,4188,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10833,38659.6510661867,Ørsta,2022-08-04
municip1525,1900-01-01,595,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4467,13319.9014998881,Stranda,2022-08-04
municip1528,1900-01-01,1257,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7558,16631.3839640116,Sykkylven,2022-08-04
municip1531,1900-01-01,2326,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9547,24363.6744527077,Sula,2022-08-04
municip1532,1900-01-01,2027,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8597,23577.9923229033,Giske,2022-08-04
municip1535,1900-01-01,1852,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6936,26701.2687427912,Vestnes,2022-08-04
municip1539,1900-01-01,749,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7019,10671.0357600798,Rauma,2022-08-04
municip1547,1900-01-01,1052,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3518,29903.3541785105,Aukra,2022-08-04
municip1554,1900-01-01,1073,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5828,18411.1187371311,Averøy,2022-08-04
municip1557,1900-01-01,295,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2669,11052.828774822,Gjemnes,2022-08-04
municip1560,1900-01-01,385,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2960,13006.7567567568,Tingvoll,2022-08-04
municip1563,1900-01-01,557,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6932,8035.19907674553,Sunndal,2022-08-04
municip1566,1900-01-01,281,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5849,4804.24004103266,Surnadal,2022-08-04
municip1573,1900-01-01,247,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2120,11650.9433962264,Smøla,2022-08-04
municip1576,1900-01-01,378,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3384,11170.2127659574,Aure,2022-08-04
municip1577,1900-01-01,2581,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10809,23878.2496068091,Volda,2022-08-04
municip1578,1900-01-01,301,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2491,12083.5006021678,Fjord,2022-08-04
municip1579,1900-01-01,2490,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13287,18740.1219236848,Hustadvika,2022-08-04
municip1804,1900-01-01,10055,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,52803,19042.4786470466,Bodø,2022-08-04
municip1806,1900-01-01,5280,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,21530,24523.9201114724,Narvik,2022-08-04
municip1811,1900-01-01,110,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1406,7823.61308677098,Bindal,2022-08-04
municip1812,1900-01-01,203,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1981,10247.3498233216,Sømna,2022-08-04
municip1813,1900-01-01,1250,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7777,16073.0358750161,Brønnøy,2022-08-04
municip1815,1900-01-01,99,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1175,8425.53191489362,Vega,2022-08-04
municip1816,1900-01-01,47,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,462,10173.1601731602,Vevelstad,2022-08-04
municip1818,1900-01-01,346,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1825,18958.904109589,Herøy,2022-08-04
municip1820,1900-01-01,1202,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7333,16391.6541660985,Alstahaug,2022-08-04
municip1822,1900-01-01,280,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2257,12405.8484714222,Leirfjord,2022-08-04
municip1824,1900-01-01,2354,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13233,17788.8611803824,Vefsn,2022-08-04
municip1825,1900-01-01,91,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1461,6228.61054072553,Grane,2022-08-04
municip1826,1900-01-01,79,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1273,6205.81304006284,Hattfjelldal,2022-08-04
municip1827,1900-01-01,360,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1369,26296.5668371074,Dønna,2022-08-04
municip1828,1900-01-01,175,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1698,10306.2426383981,Nesna,2022-08-04
municip1832,1900-01-01,361,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4420,8167.42081447964,Hemnes,2022-08-04
municip1833,1900-01-01,3917,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,26092,15012.2642955695,Rana,2022-08-04
municip1834,1900-01-01,172,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1869,9202.7822364901,Lurøy,2022-08-04
municip1835,1900-01-01,30,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,450,6666.66666666667,Træna,2022-08-04
municip1836,1900-01-01,99,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1153,8586.29661751951,Rødøy,2022-08-04
