granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,70,36,0.119400948384676,0.0614062020264047,58626,Oslo,2021-08-17
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1444,407,22.7044025157233,6.39937106918239,6360,Oslo,2021-08-17
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,27116,12654,86.7267958805092,40.4720782959125,31266,Oslo,2021-08-17
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,84012,25601,81.0731001206273,24.7054282267793,103625,Oslo,2021-08-17
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,20993,9996,87.6790711272606,41.7491542413231,23943,Oslo,2021-08-17
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38887,30417,91.4170858996662,71.5054774554516,42538,Oslo,2021-08-17
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31852,28888,93.8258513019913,85.0948509485095,33948,Oslo,2021-08-17
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24473,23707,94.1341641664743,91.1877836756674,25998,Oslo,2021-08-17
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14715,14627,96.0195758564437,95.4453507340946,15325,Oslo,2021-08-17
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7001,6882,90.5574957961454,89.0182382615445,7731,Oslo,2021-08-17
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,70,47,0.114291312227538,0.0767384524956324,61247,Oslo,2021-08-17
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1504,369,22.8675688003649,5.61046069636613,6577,Oslo,2021-08-17
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,22522,8706,80.0639886242446,30.9491645929613,28130,Oslo,2021-08-17
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,84733,19528,81.16343224966,18.705339182743,104398,Oslo,2021-08-17
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,21912,9373,82.7492447129909,35.3965256797583,26480,Oslo,2021-08-17
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40272,31124,87.3276086390841,67.490675687397,46116,Oslo,2021-08-17
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31784,28566,91.6784447200669,82.3963771669215,34669,Oslo,2021-08-17
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22513,21697,93.1289815504261,89.7534541242658,24174,Oslo,2021-08-17
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11929,11908,97.4830432295497,97.3114325406554,12237,Oslo,2021-08-17
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3294,3245,90.944229707344,89.5913859745997,3622,Oslo,2021-08-17
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,51,29,0.104525332021643,0.059435973110346,48792,Rogaland,2021-08-17
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1204,156,20.2352941176471,2.6218487394958,5950,Rogaland,2021-08-17
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17125,6145,84.8192174343735,30.4358593363051,20190,Rogaland,2021-08-17
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,36053,12434,73.6000816576503,25.3832805961009,48985,Rogaland,2021-08-17
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13768,6145,86.5857493239419,38.6453682158355,15901,Rogaland,2021-08-17
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,28626,16370,90.1180544624587,51.5347080119629,31765,Rogaland,2021-08-17
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,25344,20652,94.8751544191967,77.310672706173,26713,Rogaland,2021-08-17
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20208,19686,96.1187214611872,93.6358447488585,21024,Rogaland,2021-08-17
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12206,11972,98.1031988426298,96.222472271339,12442,Rogaland,2021-08-17
total,county,county11,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,5289,5130,92.578330124278,89.7952039208822,5713,Rogaland,2021-08-17
total,county,county11,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,50,28,0.0982279674668972,0.0550076617814624,50902,Rogaland,2021-08-17
total,county,county11,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1082,116,17.4291237113402,1.86855670103093,6208,Rogaland,2021-08-17
total,county,county11,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,16859,3134,77.097910092834,14.332098596058,21867,Rogaland,2021-08-17
total,county,county11,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,37489,6767,72.8380190017292,13.1477199867882,51469,Rogaland,2021-08-17
total,county,county11,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13899,3669,78.8506268792194,20.8146593294378,17627,Rogaland,2021-08-17
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,29342,13065,86.4500162045903,38.493267729295,33941,Rogaland,2021-08-17
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,26073,19955,92.7105927532625,70.9561568822672,28123,Rogaland,2021-08-17
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20416,19981,96.2428699382454,94.1922406071749,21213,Rogaland,2021-08-17
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10548,10419,98.9957766306898,97.7850774284374,10655,Rogaland,2021-08-17
total,county,county11,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3014,2937,95.2290679304897,92.7962085308057,3165,Rogaland,2021-08-17
total,county,county15,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,19,10,0.0803212851405623,0.0422743606002959,23655,Møre og Romsdal,2021-08-17
total,county,county15,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,683,95,21.2507778469197,2.95581829495955,3214,Møre og Romsdal,2021-08-17
total,county,county15,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,9324,3114,85.6749058164109,28.6134337958284,10883,Møre og Romsdal,2021-08-17
total,county,county15,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,17435,6000,75.2254390128144,25.8877335289295,23177,Møre og Romsdal,2021-08-17
total,county,county15,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6755,2883,86.6358855970245,36.9757599076568,7797,Møre og Romsdal,2021-08-17
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,15734,8607,91.5193113075849,50.0639832480223,17192,Møre og Romsdal,2021-08-17
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,15262,10954,94.9129353233831,68.1218905472637,16080,Møre og Romsdal,2021-08-17
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14281,14037,96.8925978695977,95.2371259922654,14739,Møre og Romsdal,2021-08-17
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8673,8559,98.5904285551893,97.2945322268956,8797,Møre og Romsdal,2021-08-17
total,county,county15,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,4229,4072,92.1551536282415,88.7339289605579,4589,Møre og Romsdal,2021-08-17
total,county,county15,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,24,11,0.0974184120798831,0.0446501055366131,24636,Møre og Romsdal,2021-08-17
total,county,county15,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,623,66,17.9383818024762,1.90037431615318,3473,Møre og Romsdal,2021-08-17
total,county,county15,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,9490,1711,78.5270997103848,14.1580471659082,12085,Møre og Romsdal,2021-08-17
total,county,county15,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,18301,3394,71.591753706529,13.2770019168329,25563,Møre og Romsdal,2021-08-17
total,county,county15,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6495,1674,77.36748064324,19.9404407385348,8395,Møre og Romsdal,2021-08-17
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16019,6834,85.7685923863576,36.5904588531349,18677,Møre og Romsdal,2021-08-17
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,15889,10322,93.1632952213427,60.521841102316,17055,Møre og Romsdal,2021-08-17
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14579,14282,96.4538537876282,94.4889182930863,15115,Møre og Romsdal,2021-08-17
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7859,7857,99.8094996189992,99.7840995681991,7874,Møre og Romsdal,2021-08-17
total,county,county15,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2389,2340,93.7598116169545,91.8367346938776,2548,Møre og Romsdal,2021-08-17
total,county,county18,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,14,0,0.070717785523059,,19797,Nordland,2021-08-17
total,county,county18,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,437,32,16.46571213263,1.20572720422005,2654,Nordland,2021-08-17
total,county,county18,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,7924,2385,81.5897858319605,24.5572487644152,9712,Nordland,2021-08-17
total,county,county18,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,15953,5773,75.6568339182396,27.3783553068387,21086,Nordland,2021-08-17
total,county,county18,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,5589,2442,85.0943970767357,37.1802679658953,6568,Nordland,2021-08-17
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,14421,7693,89.4048357098574,47.6937383756975,16130,Nordland,2021-08-17
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,14635,9966,93.3771454093026,63.5870605499904,15673,Nordland,2021-08-17
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13363,12942,96.3932770684556,93.3564163600952,13863,Nordland,2021-08-17
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8543,8342,97.7571804554297,95.4571461265591,8739,Nordland,2021-08-17
total,county,county18,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,3638,3422,89.7606711078214,84.4312854675549,4053,Nordland,2021-08-17
total,county,county18,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,23,8,0.10918585331118,0.0379776881082364,21065,Nordland,2021-08-17
total,county,county18,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,453,39,15.3820033955857,1.32427843803056,2945,Nordland,2021-08-17
total,county,county18,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,7831,1169,72.9754915664896,10.8936725375082,10731,Nordland,2021-08-17
total,county,county18,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,16408,3345,71.4167573449402,14.5593035908596,22975,Nordland,2021-08-17
total,county,county18,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5327,1542,77.6870351465656,22.4879684993437,6857,Nordland,2021-08-17
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14032,6019,84.4538068010834,36.2263015347578,16615,Nordland,2021-08-17
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,14904,9346,91.8865598027127,57.6202219482121,16220,Nordland,2021-08-17
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13892,13372,96.4052741151978,92.7966689798751,14410,Nordland,2021-08-17
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7944,7794,98.769116001492,96.9041402461768,8043,Nordland,2021-08-17
total,county,county18,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,2074,1978,93.8886373924853,89.5427795382526,2209,Nordland,2021-08-17
total,county,county30,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,98,58,0.0846718103351448,0.0501118877493714,115741,Viken,2021-08-17
total,county,county30,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,3248,348,21.201044386423,2.27154046997389,15320,Viken,2021-08-17
total,county,county30,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,41408,13692,88.015984355737,29.1034306848616,47046,Viken,2021-08-17
total,county,county30,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,89646,33406,78.4620232114412,29.2383636459117,114254,Viken,2021-08-17
total,county,county30,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,36985,16218,88.2065347006916,38.6787502981159,41930,Viken,2021-08-17
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,84153,48726,91.8881439584198,53.2047782315302,91582,Viken,2021-08-17
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,73208,61141,95.3129882303927,79.6023851682116,76808,Viken,2021-08-17
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,61398,59512,95.8714593547984,92.9265169732363,64042,Viken,2021-08-17
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,39136,38827,98.6016981179613,97.8231840971505,39691,Viken,2021-08-17
total,county,county30,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,15470,14944,93.513872937194,90.3342803602732,16543,Viken,2021-08-17
total,county,county30,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,123,67,0.100690095532798,0.0548474504121745,122157,Viken,2021-08-17
total,county,county30,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,3062,321,18.964449399232,1.98810850984764,16146,Viken,2021-08-17
total,county,county30,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,43181,8332,83.0068626131754,16.016608677265,52021,Viken,2021-08-17
total,county,county30,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,89840,19859,76.3737758433079,16.8823109357998,117632,Viken,2021-08-17
total,county,county30,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,35136,10373,81.0706045223812,23.9340101522843,43340,Viken,2021-08-17
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,83968,40608,88.2480294272202,42.6778770362585,95150,Viken,2021-08-17
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,74787,59818,94.1332695599638,75.2920149028295,79448,Viken,2021-08-17
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,58664,56867,96.0634047291544,93.120783389009,61068,Viken,2021-08-17
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,33089,32968,99.8551468147388,99.4899960768929,33137,Viken,2021-08-17
total,county,county30,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,8871,8683,95.1007718696398,93.0853344768439,9328,Viken,2021-08-17
total,county,county34,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,32,8,0.111211510391326,0.0278028775978314,28774,Innlandet,2021-08-17
total,county,county34,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,799,77,18.8576823223979,1.8173235780033,4237,Innlandet,2021-08-17
total,county,county34,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,12613,3569,85.2287316710589,24.1164943577269,14799,Innlandet,2021-08-17
