granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,496001,356429,71.2,51.1,697010,Oslo,2021-08-26
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,324129,225073,67.2,46.6,482645,Rogaland,2021-08-26
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,187595,131866,70.6,49.7,265544,Møre og Romsdal,2021-08-26
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,170734,120332,71,50.1,240345,Nordland,2021-08-26
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,884405,663945,70.6,53,1252384,Viken,2021-08-26
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,273533,195885,73.8,52.9,370603,Innlandet,2021-08-26
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,303852,239071,72,56.7,421882,Vestfold og Telemark,2021-08-26
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,216866,168780,70.2,54.6,308843,Agder,2021-08-26
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,446821,340727,69.9,53.3,638821,Vestland,2021-08-26
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,339972,228816,72.2,48.6,471124,Trøndelag,2021-08-26
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,168920,118437,69.8,48.9,242168,Troms og Finnmark,2021-08-26
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,495994,356423,71.2,51.1,697010,Oslo,2021-08-26
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10454,7070,70.7,47.8,14787,Eigersund,2021-08-26
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,98832,65931,68.6,45.7,144147,Stavanger,2021-08-26
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24486,15983,65.6,42.8,37323,Haugesund,2021-08-26
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,53086,36056,66,44.8,80450,Sandnes,2021-08-26
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2180,1983,66.9,60.9,3257,Sokndal,2021-08-26
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2178,1795,68.6,56.6,3174,Lund,2021-08-26
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1881,1466,67.4,52.5,2791,Bjerkreim,2021-08-26
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12075,9010,63.2,47.1,19120,Hå,2021-08-26
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12768,8789,64.3,44.3,19848,Klepp,2021-08-26
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12727,8598,66.6,45,19106,Time,2021-08-26
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7601,5258,63,43.6,12064,Gjesdal,2021-08-26
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18442,12803,67.2,46.6,27457,Sola,2021-08-26
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7714,5080,68.2,44.9,11315,Randaberg,2021-08-26
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8928,6123,68.3,46.8,13070,Strand,2021-08-26
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1447,69.2,56.1,2580,Hjelmeland,2021-08-26
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2717,2089,71.3,54.8,3809,Suldal,2021-08-26
