granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12605,11382,65.9,59.5,19120,Hå,2021-09-22
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13548,11210,68.3,56.5,19848,Klepp,2021-09-22
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13314,11601,69.7,60.7,19106,Time,2021-09-22
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8089,7220,67.1,59.8,12064,Gjesdal,2021-09-22
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19919,17064,72.5,62.1,27457,Sola,2021-09-22
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8185,6947,72.3,61.4,11315,Randaberg,2021-09-22
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9805,8296,75,63.5,13070,Strand,2021-09-22
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1935,1626,75,63,2580,Hjelmeland,2021-09-22
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2801,2573,73.5,67.6,3809,Suldal,2021-09-22
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3586,3115,78.6,68.3,4561,Sauda,2021-09-22
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,406,368,80.1,72.6,507,Kvitsøy,2021-09-22
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,686,607,79.9,70.7,859,Bokn,2021-09-22
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8049,6904,72,61.8,11178,Tysvær,2021-09-22
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30735,27372,72.6,64.6,42345,Karmøy,2021-09-22
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,159,154,82.8,80.2,192,Utsira,2021-09-22
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6362,5652,73.1,64.9,8705,Vindafjord,2021-09-22
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19235,16971,79.8,70.4,24099,Kristiansund,2021-09-22
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25509,22040,80,69.2,31870,Molde,2021-09-22
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48474,42417,72.7,63.6,66670,Ålesund,2021-09-22
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2452,2261,79.5,73.3,3083,Vanylven,2021-09-22
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1804,1556,73.8,63.6,2445,Sande,2021-09-22
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6342,5567,71.6,62.8,8858,Herøy,2021-09-22
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6171,5492,72,64,8575,Ulstein,2021-09-22
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3630,3215,70.6,62.5,5140,Hareid,2021-09-22
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8140,7231,75.2,66.8,10830,Ørsta,2021-09-22
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3492,3103,77.9,69.2,4482,Stranda,2021-09-22
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6054,5327,79.7,70.1,7596,Sykkylven,2021-09-22
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6755,6248,71.8,66.4,9409,Sula,2021-09-22
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6213,5229,73,61.5,8506,Giske,2021-09-22
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5340,4719,76.7,67.8,6958,Vestnes,2021-09-22
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5379,4361,76.6,62.1,7026,Rauma,2021-09-22
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2796,2436,79.4,69.2,3522,Aukra,2021-09-22
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4621,3952,79.6,68,5808,Averøy,2021-09-22
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1961,1825,73.8,68.7,2658,Gjemnes,2021-09-22
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2409,2189,80.7,73.3,2985,Tingvoll,2021-09-22
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5785,5092,83.2,73.2,6956,Sunndal,2021-09-22
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4659,4365,79.3,74.3,5872,Surnadal,2021-09-22
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1669,1464,78.4,68.8,2128,Smøla,2021-09-22
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2629,2419,75.8,69.8,3468,Aure,2021-09-22
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8420,7239,78.1,67.1,10781,Volda,2021-09-22
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1986,1833,79.4,73.3,2502,Fjord,2021-09-22
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9843,8855,73.9,66.5,13317,Hustadvika,2021-09-22
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40555,34072,77.2,64.8,52560,Bodø,2021-09-22
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16046,14407,74.1,66.5,21661,Narvik,2021-09-22
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1094,911,78.3,65.2,1397,Bindal,2021-09-22
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1599,1354,80.4,68,1990,Sømna,2021-09-22
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5967,5334,76.5,68.4,7803,Brønnøy,2021-09-22
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,919,857,77.7,72.5,1182,Vega,2021-09-22
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,362,301,77.8,64.7,465,Vevelstad,2021-09-22
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1334,1102,74.4,61.5,1793,Herøy,2021-09-22
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5703,5099,77.1,69,7394,Alstahaug,2021-09-22
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1709,1491,75,65.5,2278,Leirfjord,2021-09-22
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10108,9252,76.2,69.7,13268,Vefsn,2021-09-22
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1163,1027,80,70.7,1453,Grane,2021-09-22
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1066,920,84.1,72.6,1267,Hattfjelldal,2021-09-22
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1081,965,78.8,70.4,1371,Dønna,2021-09-22
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1287,1107,75.7,65.1,1701,Nesna,2021-09-22
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3260,2887,73.6,65.2,4428,Hemnes,2021-09-22
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19610,17210,75.2,66,26083,Rana,2021-09-22
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1435,1159,76.5,61.8,1876,Lurøy,2021-09-22
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,339,296,76.7,67,442,Træna,2021-09-22
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,889,736,73.7,61,1206,Rødøy,2021-09-22
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4599,3878,73.6,62.1,6247,Meløy,2021-09-22
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1422,1319,74.1,68.7,1920,Gildeskål,2021-09-22
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,850,770,85.1,77.1,999,Beiarn,2021-09-22
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3463,3117,74.8,67.3,4632,Saltdal,2021-09-22
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7727,6731,80.2,69.8,9640,Fauske,2021-09-22
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1511,1314,79,68.7,1912,Sørfold,2021-09-22
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2000,1708,77.3,66,2586,Steigen,2021-09-22
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1608,1451,80.3,72.4,2003,Lødingen,2021-09-22
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1006,924,76,69.8,1324,Evenes,2021-09-22
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,359,85.7,73.6,488,Røst,2021-09-22
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,523,454,74.9,65,698,Værøy,2021-09-22
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,946,850,76.4,68.7,1238,Flakstad,2021-09-22
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8416,7428,73,64.5,11521,Vestvågøy,2021-09-22
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7020,5852,72.6,60.5,9670,Vågan,2021-09-22
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6195,5420,76.8,67.2,8065,Hadsel,2021-09-22
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2037,1829,79.1,71,2576,Bø,2021-09-22
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3227,2714,73.1,61.5,4416,Øksnes,2021-09-22
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7793,6844,74.1,65.1,10514,Sortland,2021-09-22
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3550,3185,77.4,69.4,4588,Andøy,2021-09-22
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,783,675,79.2,68.3,989,Moskenes,2021-09-22
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2118,1846,78.4,68.3,2701,Hamarøy,2021-09-22
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23702,21378,75.5,68.1,31387,Halden,2021-09-22
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,39730,34487,80,69.4,49668,Moss,2021-09-22
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45353,39656,79.1,69.1,57372,Sarpsborg,2021-09-22
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64171,56442,77.1,67.8,83193,Fredrikstad,2021-09-22
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75405,65916,74,64.7,101859,Drammen,2021-09-22
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20632,18428,74.5,66.5,27694,Kongsberg,2021-09-22
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23301,20628,75.6,66.9,30835,Ringerike,2021-09-22
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3989,3540,85,75.4,4694,Hvaler,2021-09-22
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1105,1010,83.4,76.2,1325,Aremark,2021-09-22
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2940,2685,81.6,74.6,3601,Marker,2021-09-22
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33592,29682,74.3,65.7,45201,Indre Østfold,2021-09-22
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2829,2627,74,68.7,3825,Skiptvet,2021-09-22
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6425,5721,78.1,69.6,8222,Rakkestad,2021-09-22
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5867,5202,77.5,68.7,7568,Råde,2021-09-22
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4341,3791,74.8,65.3,5805,Våler,2021-09-22
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13521,11618,73.9,63.5,18290,Vestby,2021-09-22
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45107,39218,75.1,65.3,60034,Nordre Follo,2021-09-22
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15414,13028,75.4,63.7,20439,Ås,2021-09-22
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12632,11255,79.2,70.6,15953,Frogn,2021-09-22
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14856,12518,75,63.2,19805,Nesodden,2021-09-22
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,99601,85526,77.7,66.7,128233,Bærum,2021-09-22
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,72461,62382,76.3,65.7,94915,Asker,2021-09-22
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13652,11883,77.6,67.6,17591,Aurskog-Høland,2021-09-22
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13491,11562,72,61.7,18730,Rælingen,2021-09-22
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8311,7159,75.1,64.7,11065,Enebakk,2021-09-22
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32660,27672,76.4,64.7,42740,Lørenskog,2021-09-22
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65617,55980,75.5,64.4,86953,Lillestrøm,2021-09-22
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19311,16282,79,66.6,24454,Nittedal,2021-09-22
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5082,4513,72.2,64.1,7043,Gjerdrum,2021-09-22
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29251,25575,72.3,63.2,40459,Ullensaker,2021-09-22
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17645,15634,75.3,66.7,23422,Nes,2021-09-22
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19869,17057,76.3,65.5,26031,Eidsvoll,2021-09-22
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11066,9428,75.6,64.4,14637,Nannestad,2021-09-22
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2131,1934,75.1,68.1,2838,Hurdal,2021-09-22
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4849,4439,71.2,65.2,6811,Hole,2021-09-22
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,842,747,80.3,71.2,1049,Flå,2021-09-22
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2621,2281,80.3,69.9,3262,Nesbyen,2021-09-22
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3646,3151,78.6,68,4636,Gol,2021-09-22
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1804,1630,70.9,64,2546,Hemsedal,2021-09-22
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3566,3174,76.7,68.3,4648,Ål,2021-09-22
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3428,2954,77.3,66.6,4434,Hol,2021-09-22
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2734,2360,78.9,68.1,3465,Sigdal,2021-09-22
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1691,1483,76.2,66.8,2219,Krødsherad,2021-09-22
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10914,9785,77,69.1,14166,Modum,2021-09-22
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13884,12753,70.4,64.7,19709,Øvre Eiker,2021-09-22
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20655,17702,76.2,65.3,27118,Lier,2021-09-22
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2075,1766,76.5,65.1,2713,Flesberg,2021-09-22
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1124,1038,81.1,74.9,1386,Rollag,2021-09-22
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1843,1726,76.4,71.6,2412,Nore og Uvdal,2021-09-22
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5383,4691,78.4,68.3,6867,Jevnaker,2021-09-22
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6888,6084,76,67.1,9062,Lunner,2021-09-22
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13971,12902,78.3,72.3,17851,Kongsvinger,2021-09-22
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24907,22190,79,70.4,31509,Hamar,2021-09-22
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22252,20218,78.1,71,28493,Lillehammer,2021-09-22
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23782,20848,78.2,68.6,30395,Gjøvik,2021-09-22
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27288,24366,78.2,69.8,34897,Ringsaker,2021-09-22
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5948,5342,78,70.1,7625,Løten,2021-09-22
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15719,14363,74.6,68.2,21072,Stange,2021-09-22
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3922,3660,77.8,72.6,5038,Nord-Odal,2021-09-22
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6085,5650,76.9,71.4,7914,Sør-Odal,2021-09-22
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5133,4657,84.2,76.4,6099,Eidskog,2021-09-22
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3700,3351,81.4,73.7,4545,Grue,2021-09-22
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5823,5234,80.6,72.4,7227,Åsnes,2021-09-22
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2870,2579,80,71.9,3587,Våler,2021-09-22
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16410,14730,77.1,69.2,21292,Elverum,2021-09-22
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5317,4768,80.8,72.5,6580,Trysil,2021-09-22
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3419,3052,78.8,70.4,4338,Åmot,2021-09-22
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1835,1649,77.2,69.3,2378,Stor-Elvdal,2021-09-22
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1427,1313,82,75.4,1741,Rendalen,2021-09-22
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1059,948,84.7,75.8,1250,Engerdal,2021-09-22
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1265,1070,80.9,68.5,1563,Tolga,2021-09-22
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4299,3988,77.6,72,5537,Tynset,2021-09-22
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1839,1721,76.5,71.6,2405,Alvdal,2021-09-22
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1249,1163,82.3,76.6,1518,Folldal,2021-09-22
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1540,1355,82.4,72.5,1870,Os,2021-09-22
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1959,1766,78,70.3,2512,Dovre,2021-09-22
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1545,1338,78,67.6,1980,Lesja,2021-09-22
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1737,1592,79.6,72.9,2183,Skjåk,2021-09-22
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1873,1682,85,76.3,2204,Lom,2021-09-22
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2874,2424,80.6,68,3564,Vågå,2021-09-22
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4071,3610,71.4,63.3,5705,Nord-Fron,2021-09-22
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4441,3839,79.4,68.7,5592,Sel,2021-09-22
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2189,1997,71.4,65.2,3064,Sør-Fron,2021-09-22
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3283,3001,74.5,68.1,4408,Ringebu,2021-09-22
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3931,3338,77.2,65.5,5093,Øyer,2021-09-22
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4888,3851,81.2,63.9,6023,Gausdal,2021-09-22
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11454,9776,77,65.7,14871,Østre Toten,2021-09-22
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10737,9647,79.8,71.7,13459,Vestre Toten,2021-09-22
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10446,9150,76.7,67.2,13611,Gran,2021-09-22
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4453,4029,79.8,72.2,5579,Søndre Land,2021-09-22
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5248,4724,79.7,71.8,6581,Nordre Land,2021-09-22
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2304,2087,79.3,71.9,2904,Sør-Aurdal,2021-09-22
