granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10839,10075,4123,81.7,75.9,31.1,13268,Vefsn,2021-12-27
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1206,1126,441,83,77.5,30.4,1453,Grane,2021-12-27
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1087,1011,414,85.8,79.8,32.7,1267,Hattfjelldal,2021-12-27
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1110,1025,522,81,74.8,38.1,1371,Dønna,2021-12-27
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1344,1215,518,79,71.4,30.5,1701,Nesna,2021-12-27
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3515,3274,1275,79.4,73.9,28.8,4428,Hemnes,2021-12-27
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21107,19446,6957,80.9,74.6,26.7,26083,Rana,2021-12-27
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1479,1373,510,78.8,73.2,27.2,1876,Lurøy,2021-12-27
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,354,325,125,80.1,73.5,28.3,442,Træna,2021-12-27
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,912,829,259,75.6,68.7,21.5,1206,Rødøy,2021-12-27
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4906,4497,1668,78.5,72,26.7,6247,Meløy,2021-12-27
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1517,1426,664,79,74.3,34.6,1920,Gildeskål,2021-12-27
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,871,824,348,87.2,82.5,34.8,999,Beiarn,2021-12-27
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3726,3490,1561,80.4,75.3,33.7,4632,Saltdal,2021-12-27
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7938,7411,2925,82.3,76.9,30.3,9640,Fauske,2021-12-27
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1561,1471,591,81.6,76.9,30.9,1912,Sørfold,2021-12-27
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2074,1904,790,80.2,73.6,30.5,2586,Steigen,2021-12-27
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1646,1555,692,82.2,77.6,34.5,2003,Lødingen,2021-12-27
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1079,1016,457,81.5,76.7,34.5,1324,Evenes,2021-12-27
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,422,390,130,86.5,79.9,26.6,488,Røst,2021-12-27
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,536,500,259,76.8,71.6,37.1,698,Værøy,2021-12-27
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,996,932,362,80.5,75.3,29.2,1238,Flakstad,2021-12-27
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9008,8329,3082,78.2,72.3,26.8,11521,Vestvågøy,2021-12-27
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7640,6936,2685,79,71.7,27.8,9670,Vågan,2021-12-27
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6412,5904,2130,79.5,73.2,26.4,8065,Hadsel,2021-12-27
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2077,1952,870,80.6,75.8,33.8,2576,Bø,2021-12-27
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3413,3146,1027,77.3,71.2,23.3,4416,Øksnes,2021-12-27
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8303,7639,2480,79,72.7,23.6,10514,Sortland,2021-12-27
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3750,3512,1477,81.7,76.5,32.2,4588,Andøy,2021-12-27
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,804,750,373,81.3,75.8,37.7,989,Moskenes,2021-12-27
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2204,2050,910,81.6,75.9,33.7,2701,Hamarøy,2021-12-27
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25110,23116,8518,80,73.6,27.1,31387,Halden,2021-12-27
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40695,37301,15848,81.9,75.1,31.9,49668,Moss,2021-12-27
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46359,42408,20364,80.8,73.9,35.5,57372,Sarpsborg,2021-12-27
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66166,60376,25031,79.5,72.6,30.1,83193,Fredrikstad,2021-12-27
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78580,71202,27305,77.1,69.9,26.8,101859,Drammen,2021-12-27
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22161,20177,8090,80,72.9,29.2,27694,Kongsberg,2021-12-27
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24786,22822,7796,80.4,74,25.3,30835,Ringerike,2021-12-27
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4076,3826,1901,86.8,81.5,40.5,4694,Hvaler,2021-12-27
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1122,1062,399,84.7,80.2,30.1,1325,Aremark,2021-12-27
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3023,2837,1364,83.9,78.8,37.9,3601,Marker,2021-12-27
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34859,32212,11796,77.1,71.3,26.1,45201,Indre Østfold,2021-12-27
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3032,2789,1031,79.3,72.9,27,3825,Skiptvet,2021-12-27
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6600,6113,2710,80.3,74.3,33,8222,Rakkestad,2021-12-27
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6003,5552,2314,79.3,73.4,30.6,7568,Råde,2021-12-27
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4442,4076,1579,76.5,70.2,27.2,5805,Våler,2021-12-27
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14170,12893,4585,77.5,70.5,25.1,18290,Vestby,2021-12-27
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47518,42812,13267,79.2,71.3,22.1,60034,Nordre Follo,2021-12-27
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15986,14451,4277,78.2,70.7,20.9,20439,Ås,2021-12-27
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12963,11928,4679,81.3,74.8,29.3,15953,Frogn,2021-12-27
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15250,13729,5521,77,69.3,27.9,19805,Nesodden,2021-12-27
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101432,91206,27370,79.1,71.1,21.3,128233,Bærum,2021-12-27
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,74790,67722,26170,78.8,71.4,27.6,94915,Asker,2021-12-27
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13998,12907,4911,79.6,73.4,27.9,17591,Aurskog-Høland,2021-12-27
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14224,12643,4973,75.9,67.5,26.6,18730,Rælingen,2021-12-27
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8692,7755,2834,78.6,70.1,25.6,11065,Enebakk,2021-12-27
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33964,30277,11116,79.5,70.8,26,42740,Lørenskog,2021-12-27
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68234,61246,20147,78.5,70.4,23.2,86953,Lillestrøm,2021-12-27
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19669,17765,6732,80.4,72.6,27.5,24454,Nittedal,2021-12-27
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5458,4942,1853,77.5,70.2,26.3,7043,Gjerdrum,2021-12-27
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30625,27363,9211,75.7,67.6,22.8,40459,Ullensaker,2021-12-27
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18294,16756,5269,78.1,71.5,22.5,23422,Nes,2021-12-27
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20568,18741,7158,79,72,27.5,26031,Eidsvoll,2021-12-27
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11416,10328,3711,78,70.6,25.4,14637,Nannestad,2021-12-27
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2244,2080,872,79.1,73.3,30.7,2838,Hurdal,2021-12-27
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5227,4789,1913,76.7,70.3,28.1,6811,Hole,2021-12-27
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,864,810,367,82.4,77.2,35,1049,Flå,2021-12-27
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2695,2517,1144,82.6,77.2,35.1,3262,Nesbyen,2021-12-27
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3748,3457,1366,80.8,74.6,29.5,4636,Gol,2021-12-27
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1953,1793,642,76.7,70.4,25.2,2546,Hemsedal,2021-12-27
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3731,3472,1411,80.3,74.7,30.4,4648,Ål,2021-12-27
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3547,3281,1355,80,74,30.6,4434,Hol,2021-12-27
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2824,2604,1353,81.5,75.2,39,3465,Sigdal,2021-12-27
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1732,1602,808,78.1,72.2,36.4,2219,Krødsherad,2021-12-27
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11263,10443,4358,79.5,73.7,30.8,14166,Modum,2021-12-27
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14970,13746,5522,76,69.7,28,19709,Øvre Eiker,2021-12-27
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21279,19177,6684,78.5,70.7,24.6,27118,Lier,2021-12-27
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2147,1978,917,79.1,72.9,33.8,2713,Flesberg,2021-12-27
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1153,1101,417,83.2,79.4,30.1,1386,Rollag,2021-12-27
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1945,1837,838,80.6,76.2,34.7,2412,Nore og Uvdal,2021-12-27
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5554,5142,2235,80.9,74.9,32.5,6867,Jevnaker,2021-12-27
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7326,6704,2709,80.8,74,29.9,9062,Lunner,2021-12-27
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14961,13867,6559,83.8,77.7,36.7,17851,Kongsvinger,2021-12-27
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26285,24106,10004,83.4,76.5,31.7,31509,Hamar,2021-12-27
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23558,21808,8895,82.7,76.5,31.2,28493,Lillehammer,2021-12-27
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24799,22862,7646,81.6,75.2,25.2,30395,Gjøvik,2021-12-27
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28223,25997,8876,80.9,74.5,25.4,34897,Ringsaker,2021-12-27
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6132,5727,2516,80.4,75.1,33,7625,Løten,2021-12-27
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16677,15548,6461,79.1,73.8,30.7,21072,Stange,2021-12-27
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4171,3889,1696,82.8,77.2,33.7,5038,Nord-Odal,2021-12-27
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6461,6025,2665,81.6,76.1,33.7,7914,Sør-Odal,2021-12-27
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5218,4942,2867,85.6,81,47,6099,Eidskog,2021-12-27
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3917,3693,1889,86.2,81.3,41.6,4545,Grue,2021-12-27
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6010,5599,2603,83.2,77.5,36,7227,Åsnes,2021-12-27
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2955,2766,1293,82.4,77.1,36,3587,Våler,2021-12-27
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17346,16017,6556,81.5,75.2,30.8,21292,Elverum,2021-12-27
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5490,5116,2674,83.4,77.8,40.6,6580,Trysil,2021-12-27
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3511,3263,1820,80.9,75.2,42,4338,Åmot,2021-12-27
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1937,1829,900,81.5,76.9,37.8,2378,Stor-Elvdal,2021-12-27
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1498,1420,694,86,81.6,39.9,1741,Rendalen,2021-12-27
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1097,1036,391,87.8,82.9,31.3,1250,Engerdal,2021-12-27
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1287,1169,471,82.3,74.8,30.1,1563,Tolga,2021-12-27
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4627,4234,2029,83.6,76.5,36.6,5537,Tynset,2021-12-27
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1984,1829,692,82.5,76,28.8,2405,Alvdal,2021-12-27
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1334,1248,566,87.9,82.2,37.3,1518,Folldal,2021-12-27
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1587,1480,581,84.9,79.1,31.1,1870,Os,2021-12-27
