granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8664,3101,5.24474254512876,1.87718682276596,165194,Oslo,2021-03-15
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,3681,1407,2.22302744813842,0.849714648065948,165585,Oslo,2021-03-15
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2744,996,6.45070290093563,2.34143589261366,42538,Oslo,2021-03-15
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1266,572,2.74525110590684,1.24035042067829,46116,Oslo,2021-03-15
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2967,994,8.73983739837398,2.92800754094497,33948,Oslo,2021-03-15
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1578,434,4.55161671810551,1.25183881854106,34669,Oslo,2021-03-15
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,1360,1101,5.23117162858681,4.23494114931918,25998,Oslo,2021-03-15
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,1013,791,4.19045255232895,3.2721105319765,24174,Oslo,2021-03-15
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8334,6762,54.3817292006525,44.1239804241436,15325,Oslo,2021-03-15
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,6271,5138,51.2462204788755,41.9874152161478,12237,Oslo,2021-03-15
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6649,6202,86.0043978786703,80.2224809209675,7731,Oslo,2021-03-15
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3143,2954,86.7752622860298,81.5571507454445,3622,Oslo,2021-03-15
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6902,1716,7.58244897062378,1.88517566409597,91026,Rogaland,2021-03-15
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1628,511,1.67539698058063,0.525877062086425,97171,Rogaland,2021-03-15
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3065,856,9.64898473162286,2.69478986305682,31765,Rogaland,2021-03-15
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,727,252,2.14195221119001,0.7424648655019,33941,Rogaland,2021-03-15
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2866,757,10.7288586081683,2.83382622693071,26713,Rogaland,2021-03-15
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,702,209,2.49617750595598,0.743163958325925,28123,Rogaland,2021-03-15
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,620,337,2.94901065449011,1.6029299847793,21024,Rogaland,2021-03-15
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,480,294,2.26276339980201,1.38594258237873,21213,Rogaland,2021-03-15
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,4724,3666,37.9681723195628,29.4647162835557,12442,Rogaland,2021-03-15
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,3737,2927,35.0727358047865,27.4706710464571,10655,Rogaland,2021-03-15
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5033,4682,88.0973218974269,81.9534395238929,5713,Rogaland,2021-03-15
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2915,2679,92.1011058451817,84.6445497630332,3165,Rogaland,2021-03-15
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,4250,1066,9.42956668367687,2.36515719642342,45071,Møre og Romsdal,2021-03-15
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1036,288,2.09225300912836,0.581630180143792,49516,Møre og Romsdal,2021-03-15
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2293,638,13.3375988832015,3.71102838529549,17192,Møre og Romsdal,2021-03-15
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,567,178,3.03581945708626,0.953043850725491,18677,Møre og Romsdal,2021-03-15
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2480,621,15.4228855721393,3.86194029850746,16080,Møre og Romsdal,2021-03-15
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,819,181,4.80211081794195,1.06127235414834,17055,Møre og Romsdal,2021-03-15
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,449,302,3.04633964312369,2.04898568423909,14739,Møre og Romsdal,2021-03-15
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,278,193,1.83923255044658,1.2768772742309,15115,Møre og Romsdal,2021-03-15
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,2568,2098,29.1917699215642,23.8490394452654,8797,Møre og Romsdal,2021-03-15
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,2012,1631,25.5524511049022,20.7137414274829,7874,Møre og Romsdal,2021-03-15
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3999,3634,87.1431684462846,79.1893658749183,4589,Møre og Romsdal,2021-03-15
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2269,2109,89.0502354788069,82.7708006279435,2548,Møre og Romsdal,2021-03-15
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,3979,1108,9.94252873563218,2.76861569215392,40020,Nordland,2021-03-15
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1062,323,2.44093040360394,0.742392203732647,43508,Nordland,2021-03-15
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2158,756,13.3787972721637,4.68691878487291,16130,Nordland,2021-03-15
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,603,197,3.62925067709901,1.18567559434246,16615,Nordland,2021-03-15
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2101,665,13.4052191667198,4.24296560964716,15673,Nordland,2021-03-15
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,693,213,4.27250308261406,1.31319358816276,16220,Nordland,2021-03-15
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,601,427,4.33528096371637,3.08014138353892,13863,Nordland,2021-03-15
