granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,73455,24692,44.4659006985726,14.9472741140719,165194,Oslo,2021-06-30
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,64273,15033,38.8157139837546,9.07872089863212,165585,Oslo,2021-06-30
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,37539,17892,88.2481545911891,42.0612158540599,42538,Oslo,2021-06-30
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,38689,16711,83.8949605343048,36.2368809090121,46116,Oslo,2021-06-30
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31235,24993,92.0083657358313,73.6214209968187,33948,Oslo,2021-06-30
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30924,24403,89.1978424529118,70.3885315411463,34669,Oslo,2021-06-30
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24179,23233,93.0033079467651,89.3645665051158,25998,Oslo,2021-06-30
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22211,21223,91.8797054686854,87.7926698105403,24174,Oslo,2021-06-30
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14590,14399,95.2039151712887,93.9575856443719,15325,Oslo,2021-06-30
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11829,11734,96.66584947291,95.8895154041023,12237,Oslo,2021-06-30
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6978,6829,90.2599922390377,88.3326865864701,7731,Oslo,2021-06-30
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3273,3224,90.3644395361679,89.0115958034235,3622,Oslo,2021-06-30
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,23332,14442,25.6322369432909,15.8657965855909,91026,Rogaland,2021-06-30
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13666,6873,14.0638667915325,7.07309794074364,97171,Rogaland,2021-06-30
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,23025,8608,72.4854399496301,27.0990083425153,31765,Rogaland,2021-06-30
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,22168,5943,65.3133378509767,17.5097964114198,33941,Rogaland,2021-06-30
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24540,12403,91.8653838954816,46.4305768726837,26713,Rogaland,2021-06-30
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24840,10923,88.3262809799808,38.8400952956655,28123,Rogaland,2021-06-30
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19984,19269,95.0532724505327,91.652397260274,21024,Rogaland,2021-06-30
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20218,19551,95.3094800358271,92.1651817281855,21213,Rogaland,2021-06-30
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12140,11856,97.5727375020093,95.2901462787333,12442,Rogaland,2021-06-30
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10491,10314,98.4608165180666,96.7996245893947,10655,Rogaland,2021-06-30
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5264,5097,92.1407316646245,89.2175739541397,5713,Rogaland,2021-06-30
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3002,2923,94.8499210110584,92.3538704581359,3165,Rogaland,2021-06-30
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,12140,6614,26.9352798917264,14.6746244813738,45071,Møre og Romsdal,2021-06-30
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5966,2481,12.0486307456176,5.01050165603038,49516,Møre og Romsdal,2021-06-30
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,9225,3982,53.6586784550954,23.1619357840856,17192,Møre og Romsdal,2021-06-30
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,7552,1893,40.4347593296568,10.1354607270975,18677,Møre og Romsdal,2021-06-30
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,13978,5706,86.9278606965174,35.4850746268657,16080,Møre og Romsdal,2021-06-30
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,13913,4200,81.5772500732923,24.6262093227792,17055,Møre og Romsdal,2021-06-30
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14179,13557,96.2005563471063,91.9804600040708,14739,Møre og Romsdal,2021-06-30
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14465,13692,95.6996361230566,90.5855110817069,15115,Møre og Romsdal,2021-06-30
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8627,8434,98.0675230192111,95.8735932704331,8797,Møre og Romsdal,2021-06-30
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7832,7764,99.4665989331979,98.6029972059944,7874,Møre og Romsdal,2021-06-30
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4212,4030,91.7847025495751,87.8186968838527,4589,Møre og Romsdal,2021-06-30
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2376,2323,93.2496075353218,91.1695447409733,2548,Møre og Romsdal,2021-06-30
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11029,6628,27.5587206396802,16.5617191404298,40020,Nordland,2021-06-30
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5867,2724,13.4848763445803,6.26091753240783,43508,Nordland,2021-06-30
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,8091,4111,50.1611903285803,25.486670799752,16130,Nordland,2021-06-30
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,6333,2083,38.1161600962985,12.5368642792657,16615,Nordland,2021-06-30
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,11915,5351,76.0224590059338,34.1415172589804,15673,Nordland,2021-06-30
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,11347,3875,69.9568434032059,23.8902589395808,16220,Nordland,2021-06-30
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13143,11916,94.8063189785761,85.9554209045661,13863,Nordland,2021-06-30
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13598,12180,94.3650242886884,84.5246356696739,14410,Nordland,2021-06-30
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8450,8180,96.6929854674448,93.6033871152306,8739,Nordland,2021-06-30
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7858,7634,97.6998632351113,94.9148327738406,8043,Nordland,2021-06-30
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3600,3383,88.8230940044412,83.4690352825068,4053,Nordland,2021-06-30
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2054,1948,92.9832503395201,88.1846989588049,2209,Nordland,2021-06-30
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,83860,36616,38.3710821322352,16.7540608556394,218550,Viken,2021-06-30
