granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,54889,23749,33.2269937164788,14.3764301366878,165194,Oslo,2021-06-24
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,41872,14272,25.2873146722227,8.61913820696319,165585,Oslo,2021-06-24
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,37089,16023,87.1902769288636,37.6674972965349,42538,Oslo,2021-06-24
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,38151,14659,82.728337236534,31.7872321970683,46116,Oslo,2021-06-24
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31048,23114,91.4575232708849,68.0864852126782,33948,Oslo,2021-06-24
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30711,22440,88.5834607286048,64.7264126453027,34669,Oslo,2021-06-24
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24127,23104,92.8032925609662,88.8683744903454,25998,Oslo,2021-06-24
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22152,21091,91.6356415984115,87.2466286092496,24174,Oslo,2021-06-24
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14565,14330,95.0407830342577,93.5073409461664,15325,Oslo,2021-06-24
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11801,11694,96.4370352210509,95.5626379014464,12237,Oslo,2021-06-24
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6974,6810,90.2082524899754,88.0869227784245,7731,Oslo,2021-06-24
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3271,3222,90.3092214246273,88.9563776918829,3622,Oslo,2021-06-24
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21022,14079,23.0945004723925,15.4670094258783,91026,Rogaland,2021-06-24
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,11479,6562,11.8131952948925,6.75304360354427,97171,Rogaland,2021-06-24
