granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,65326,24466,39.5450197949078,14.8104652711358,165194,Oslo,2021-06-28
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,54633,14860,32.9939306096567,8.97424283600568,165585,Oslo,2021-06-28
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,37365,17783,87.8391085617566,41.8049743758522,42538,Oslo,2021-06-28
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,38472,16615,83.424408014572,36.0287102090381,46116,Oslo,2021-06-28
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31159,24691,91.7844939318958,72.7318251443384,33948,Oslo,2021-06-28
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30834,24021,88.9382445412328,69.2866826271309,34669,Oslo,2021-06-28
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24163,23203,92.9417647511347,89.2491730133087,25998,Oslo,2021-06-28
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22194,21195,91.8093819806404,87.6768428890544,24174,Oslo,2021-06-28
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14584,14389,95.1647634584013,93.8923327895595,15325,Oslo,2021-06-28
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11821,11730,96.6004739723789,95.8568276538367,12237,Oslo,2021-06-28
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6977,6826,90.2470573017721,88.2938817746734,7731,Oslo,2021-06-28
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3273,3223,90.3644395361679,88.9839867476532,3622,Oslo,2021-06-28
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,22762,14405,25.0060422296926,15.8251488585679,91026,Rogaland,2021-06-28
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13007,6845,13.3856809130296,7.04428275925945,97171,Rogaland,2021-06-28
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,21954,8592,69.1138045018102,27.048638438533,31765,Rogaland,2021-06-28
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,20935,5927,61.6805633304853,17.4626557850387,33941,Rogaland,2021-06-28
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24501,12388,91.7193875641074,46.3744244375398,26713,Rogaland,2021-06-28
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,24794,10908,88.1627137929808,38.7867581694698,28123,Rogaland,2021-06-28
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19980,19262,95.0342465753425,91.619101978691,21024,Rogaland,2021-06-28
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20211,19541,95.2764814029133,92.118040824023,21213,Rogaland,2021-06-28
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12139,11850,97.5647002089696,95.2419225204951,12442,Rogaland,2021-06-28
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10490,10314,98.4514312529329,96.7996245893947,10655,Rogaland,2021-06-28
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5263,5096,92.1232277262384,89.2000700157536,5713,Rogaland,2021-06-28
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3002,2923,94.8499210110584,92.3538704581359,3165,Rogaland,2021-06-28
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,12005,6548,26.6357524794214,14.5281888575803,45071,Møre og Romsdal,2021-06-28
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5844,2429,11.8022457387511,4.90548509572663,49516,Møre og Romsdal,2021-06-28
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,8706,3918,50.6398324802234,22.7896696137739,17192,Møre og Romsdal,2021-06-28
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,6907,1849,36.9813139155111,9.89987685388446,18677,Møre og Romsdal,2021-06-28
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,13866,5592,86.2313432835821,34.7761194029851,16080,Møre og Romsdal,2021-06-28
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,13783,4097,80.8150102609205,24.0222808560539,17055,Møre og Romsdal,2021-06-28
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14172,13519,96.1530633014451,91.7226406133388,14739,Møre og Romsdal,2021-06-28
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14459,13666,95.6599404565002,90.4134965266292,15115,Møre og Romsdal,2021-06-28
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8621,8426,97.9993179493009,95.7826531772195,8797,Møre og Romsdal,2021-06-28
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7829,7758,99.4284988569977,98.5267970535941,7874,Møre og Romsdal,2021-06-28
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4211,4030,91.7629113096535,87.8186968838527,4589,Møre og Romsdal,2021-06-28
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2376,2323,93.2496075353218,91.1695447409733,2548,Møre og Romsdal,2021-06-28
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,10956,6610,27.376311844078,16.5167416291854,40020,Nordland,2021-06-28
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5811,2713,13.3561643835616,6.23563482577917,43508,Nordland,2021-06-28
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,7697,4098,47.7185368877867,25.4060756354619,16130,Nordland,2021-06-28
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,5848,2078,35.1971110442371,12.5067709900692,16615,Nordland,2021-06-28
