location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,38415,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,693494,5539.34136416465,Oslo,2021-08-06
county11,1900-01-01,8186,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,479892,1705.80047177282,Rogaland,2021-08-06
county15,1900-01-01,2560,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265238,965.17090311343,Møre og Romsdal,2021-08-06
county18,1900-01-01,1938,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241235,803.366012394553,Nordland,2021-08-06
county30,1900-01-01,45358,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1241165,3654.46979249334,Viken,2021-08-06
county34,1900-01-01,6124,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371385,1648.96266677437,Innlandet,2021-08-06
county38,1900-01-01,9186,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,419396,2190.29270665433,Vestfold og Telemark,2021-08-06
county42,1900-01-01,5637,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,307231,1834.77578759956,Agder,2021-08-06
county46,1900-01-01,11227,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,636531,1763.77898327026,Vestland,2021-08-06
county50,1900-01-01,5764,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,468702,1229.77926272984,Trøndelag,2021-08-06
county54,1900-01-01,2760,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,243311,1134.35068698086,Troms og Finnmark,2021-08-06
municip0301,1900-01-01,38407,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,693494,5538.18778533052,Oslo,2021-08-06
municip1101,1900-01-01,146,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14811,985.75383161164,Eigersund,2021-08-06
municip1103,1900-01-01,3128,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,143574,2178.6674467522,Stavanger,2021-08-06
municip1106,1900-01-01,921,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37357,2465.40139732848,Haugesund,2021-08-06
municip1108,1900-01-01,1255,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,79537,1577.88199202887,Sandnes,2021-08-06
municip1111,1900-01-01,14,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3280,426.829268292683,Sokndal,2021-08-06
municip1112,1900-01-01,20,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3202,624.609618988133,Lund,2021-08-06
municip1114,1900-01-01,24,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2787,861.141011840689,Bjerkreim,2021-08-06
municip1119,1900-01-01,240,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,18991,1263.75651624454,Hå,2021-08-06
municip1120,1900-01-01,283,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19588,1444.76209924444,Klepp,2021-08-06
municip1121,1900-01-01,249,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,18916,1316.34595051808,Time,2021-08-06
municip1122,1900-01-01,153,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12002,1274.78753541076,Gjesdal,2021-08-06
municip1124,1900-01-01,492,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27153,1811.95448016794,Sola,2021-08-06
municip1127,1900-01-01,186,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11221,1657.60627395063,Randaberg,2021-08-06
municip1130,1900-01-01,122,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12968,940.77729796422,Strand,2021-08-06
municip1133,1900-01-01,26,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2574,1010.10101010101,Hjelmeland,2021-08-06
municip1134,1900-01-01,30,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3804,788.643533123029,Suldal,2021-08-06
municip1135,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4595,391.730141458107,Sauda,2021-08-06
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,517,580.270793036751,Kvitsøy,2021-08-06
municip1145,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,852,469.483568075117,Bokn,2021-08-06
municip1146,1900-01-01,171,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11065,1545.41346588342,Tysvær,2021-08-06
municip1149,1900-01-01,578,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42186,1370.12278955104,Karmøy,2021-08-06
municip1151,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,198,0,Utsira,2021-08-06
municip1160,1900-01-01,118,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8714,1354.14275877898,Vindafjord,2021-08-06
municip1505,1900-01-01,210,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24179,868.522271392531,Kristiansund,2021-08-06
municip1506,1900-01-01,244,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31967,763.287139862984,Molde,2021-08-06
municip1507,1900-01-01,747,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66258,1127.41102961152,Ålesund,2021-08-06
municip1511,1900-01-01,22,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3117,705.806865575874,Vanylven,2021-08-06
municip1514,1900-01-01,42,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2461,1706.62332385209,Sande,2021-08-06
municip1515,1900-01-01,30,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8900,337.078651685393,Herøy,2021-08-06
municip1516,1900-01-01,112,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8571,1306.73200326683,Ulstein,2021-08-06
municip1517,1900-01-01,31,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5175,599.033816425121,Hareid,2021-08-06
municip1520,1900-01-01,164,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10825,1515.01154734411,Ørsta,2021-08-06
municip1525,1900-01-01,41,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4523,906.478001326553,Stranda,2021-08-06
municip1528,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7625,196.72131147541,Sykkylven,2021-08-06
municip1531,1900-01-01,160,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9310,1718.58216970999,Sula,2021-08-06
municip1532,1900-01-01,74,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8462,874.497754667927,Giske,2021-08-06
municip1535,1900-01-01,160,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6532,2449.47948560931,Vestnes,2021-08-06
