granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,36593,20157,22.1515309272734,12.20201702241,165194,Oslo,2021-06-15
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,24024,11173,14.5085605580216,6.74759187124438,165585,Oslo,2021-06-15
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,35549,13214,83.569984484461,31.0639898443744,42538,Oslo,2021-06-15
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,36486,11552,79.1178766588603,25.0498742302021,46116,Oslo,2021-06-15
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,30669,20535,90.3411099328385,60.4895722870272,33948,Oslo,2021-06-15
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30252,19642,87.2595113790418,56.655802013326,34669,Oslo,2021-06-15
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24008,22750,92.3455650434649,87.5067312870221,25998,Oslo,2021-06-15
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22008,20743,91.0399602879126,85.8070654422106,24174,Oslo,2021-06-15
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14513,14226,94.7014681892333,92.8287112561175,15325,Oslo,2021-06-15
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11742,11590,95.9548909046335,94.7127563945411,12237,Oslo,2021-06-15
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6959,6784,90.0142284309921,87.7506144095201,7731,Oslo,2021-06-15
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3266,3209,90.1711761457758,88.5974599668691,3622,Oslo,2021-06-15
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,18542,11679,20.3700041746314,12.8304001054644,91026,Rogaland,2021-06-15
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9541,4365,9.81877309073695,4.49208097065997,97171,Rogaland,2021-06-15
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,11669,6986,36.7354005981426,21.9927593263025,31765,Rogaland,2021-06-15
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,9055,4179,26.6786482425385,12.3125423529065,33941,Rogaland,2021-06-15
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,21219,10012,79.4332347546139,37.4798787107401,26713,Rogaland,2021-06-15
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,20781,8285,73.8932546314405,29.4598727020588,28123,Rogaland,2021-06-15
