granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2424,2290,1792,224,76.3,72.1,56.4,7,3178,Lund,2022-09-05
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2194,2058,1530,200,78.7,73.8,54.9,7.2,2789,Bjerkreim,2022-09-05
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14055,12942,9151,1699,72.8,67.1,47.4,8.8,19296,Hå,2022-09-05
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15111,13921,9304,1448,74.9,69,46.1,7.2,20163,Klepp,2022-09-05
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14715,13646,9184,1917,76,70.5,47.5,9.9,19353,Time,2022-09-05
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8814,8168,6297,573,72.7,67.3,51.9,4.7,12131,Gjesdal,2022-09-05
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21194,19660,13917,1068,76.9,71.3,50.5,3.9,27568,Sola,2022-09-05
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9078,8381,6035,624,79.3,73.2,52.7,5.4,11454,Randaberg,2022-09-05
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10307,9516,7151,771,77.7,71.7,53.9,5.8,13268,Strand,2022-09-05
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2026,1893,1382,313,80,74.7,54.5,12.4,2534,Hjelmeland,2022-09-05
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3029,2823,2387,449,80,74.6,63.1,11.9,3784,Suldal,2022-09-05
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3666,3408,2687,433,81,75.3,59.4,9.6,4525,Sauda,2022-09-05
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,430,404,344,65,82.2,77.2,65.8,12.4,523,Kvitsøy,2022-09-05
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,709,684,514,123,82.9,80,60.1,14.4,855,Bokn,2022-09-05
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8577,7834,5562,1028,76,69.4,49.3,9.1,11283,Tysvær,2022-09-05
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32297,30013,22127,4816,75.9,70.6,52,11.3,42541,Karmøy,2022-09-05
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,171,168,155,29,91,89.4,82.4,15.4,188,Utsira,2022-09-05
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6747,6278,4802,676,76.9,71.5,54.7,7.7,8775,Vindafjord,2022-09-05
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19815,18918,14929,2869,82.5,78.8,62.2,11.9,24013,Kristiansund,2022-09-05
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26424,24834,19094,2381,82.6,77.6,59.7,7.4,32002,Molde,2022-09-05
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52946,49427,35828,3761,78.9,73.6,53.4,5.6,67114,Ålesund,2022-09-05
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2543,2448,1956,429,83.5,80.4,64.2,14.1,3045,Vanylven,2022-09-05
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1877,1759,1373,36,77.5,72.6,56.7,1.5,2422,Sande,2022-09-05
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6955,6513,4913,873,79.3,74.3,56.1,10,8765,Herøy,2022-09-05
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6777,6328,5117,834,79.2,74,59.8,9.7,8557,Ulstein,2022-09-05
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3862,3627,2853,346,75.3,70.8,55.7,6.7,5126,Hareid,2022-09-05
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8696,8110,6672,830,80.3,74.9,61.6,7.7,10833,Ørsta,2022-09-05
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3600,3369,2727,350,80.6,75.4,61,7.8,4467,Stranda,2022-09-05
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6214,5800,4620,845,82.2,76.7,61.1,11.2,7558,Sykkylven,2022-09-05
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7408,6857,5530,638,77.6,71.8,57.9,6.7,9547,Sula,2022-09-05
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6621,6137,4401,377,77,71.4,51.2,4.4,8597,Giske,2022-09-05
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5652,5339,3834,367,81.5,77,55.3,5.3,6936,Vestnes,2022-09-05
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5650,5276,3708,236,80.5,75.2,52.8,3.4,7019,Rauma,2022-09-05
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2921,2810,2059,471,83,79.9,58.5,13.4,3518,Aukra,2022-09-05
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4756,4496,3469,770,81.6,77.1,59.5,13.2,5828,Averøy,2022-09-05
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2134,2004,1641,51,80,75.1,61.5,1.9,2669,Gjemnes,2022-09-05
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2483,2366,2011,494,83.9,79.9,67.9,16.7,2960,Tingvoll,2022-09-05
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5964,5664,4807,1230,86,81.7,69.3,17.7,6932,Sunndal,2022-09-05
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4987,4751,4077,1100,85.3,81.2,69.7,18.8,5849,Surnadal,2022-09-05
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1792,1726,1403,136,84.5,81.4,66.2,6.4,2120,Smøla,2022-09-05
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2805,2671,2186,295,82.9,78.9,64.6,8.7,3384,Aure,2022-09-05
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8780,8253,6636,952,81.2,76.4,61.4,8.8,10809,Volda,2022-09-05
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2096,1954,1620,263,84.1,78.4,65,10.6,2491,Fjord,2022-09-05
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10555,9873,7710,620,79.4,74.3,58,4.7,13287,Hustadvika,2022-09-05
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42807,39916,28978,2748,81.1,75.6,54.9,5.2,52803,Bodø,2022-09-05
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17475,16488,12302,2310,81.2,76.6,57.1,10.7,21530,Narvik,2022-09-05
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1087,865,84,82.9,77.3,61.5,6,1406,Bindal,2022-09-05
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1675,1566,1158,151,84.6,79.1,58.5,7.6,1981,Sømna,2022-09-05
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6359,5893,4235,167,81.8,75.8,54.5,2.1,7777,Brønnøy,2022-09-05
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1009,934,802,102,85.9,79.5,68.3,8.7,1175,Vega,2022-09-05
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,374,358,280,28,81,77.5,60.6,6.1,462,Vevelstad,2022-09-05
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1389,1303,1036,147,76.1,71.4,56.8,8.1,1825,Herøy,2022-09-05
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6005,5665,4360,106,81.9,77.3,59.5,1.4,7333,Alstahaug,2022-09-05
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1778,1655,1235,45,78.8,73.3,54.7,2,2257,Leirfjord,2022-09-05
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11001,10351,7522,1214,83.1,78.2,56.8,9.2,13233,Vefsn,2022-09-05
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1214,1175,913,47,83.1,80.4,62.5,3.2,1461,Grane,2022-09-05
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,849,154,85.7,81.5,66.7,12.1,1273,Hattfjelldal,2022-09-05
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1129,1048,880,156,82.5,76.6,64.3,11.4,1369,Dønna,2022-09-05
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1383,1280,900,59,81.4,75.4,53,3.5,1698,Nesna,2022-09-05
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3563,3374,2381,371,80.6,76.3,53.9,8.4,4420,Hemnes,2022-09-05
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21466,20277,14346,2192,82.3,77.7,55,8.4,26092,Rana,2022-09-05
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1513,1421,1047,153,81,76,56,8.2,1869,Lurøy,2022-09-05
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,342,256,16,80.9,76,56.9,3.6,450,Træna,2022-09-05
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,877,654,106,79.4,76.1,56.7,9.2,1153,Rødøy,2022-09-05
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4980,4637,3472,103,80.1,74.6,55.9,1.7,6214,Meløy,2022-09-05
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1543,1464,1230,299,81.5,77.3,64.9,15.8,1894,Gildeskål,2022-09-05
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,858,834,689,154,84.8,82.4,68.1,15.2,1012,Beiarn,2022-09-05
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3798,3593,2964,369,82.3,77.8,64.2,8,4617,Saltdal,2022-09-05
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8042,7570,5761,353,83.7,78.8,60,3.7,9603,Fauske,2022-09-05
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1564,1510,1224,139,83.7,80.8,65.5,7.4,1869,Sørfold,2022-09-05
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2104,1994,1467,138,81.2,77,56.6,5.3,2591,Steigen,2022-09-05
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1581,1238,344,83.7,80,62.7,17.4,1976,Lødingen,2022-09-05
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1075,1038,837,201,80.6,77.8,62.7,15.1,1334,Evenes,2022-09-05
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,387,302,47,88.3,82.5,64.4,10,469,Røst,2022-09-05
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,531,502,396,39,78.3,74,58.4,5.8,678,Værøy,2022-09-05
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994,958,698,40,81.7,78.8,57.4,3.3,1216,Flakstad,2022-09-05
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9019,8465,5701,704,78,73.2,49.3,6.1,11566,Vestvågøy,2022-09-05
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7685,7095,4833,454,79,73,49.7,4.7,9724,Vågan,2022-09-05
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6511,6081,4255,430,80.3,75,52.5,5.3,8107,Hadsel,2022-09-05
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2070,1977,1605,110,80.7,77.1,62.6,4.3,2565,Bø,2022-09-05
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3440,3201,2263,113,77.2,71.8,50.8,2.5,4458,Øksnes,2022-09-05
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8389,7812,5636,623,80.1,74.6,53.8,6,10468,Sortland,2022-09-05
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3778,3569,2851,287,82.6,78.1,62.4,6.3,4572,Andøy,2022-09-05
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,820,783,627,86,83.5,79.7,63.8,8.8,982,Moskenes,2022-09-05
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2214,2097,1653,192,81.8,77.4,61,7.1,2708,Hamarøy,2022-09-05
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25430,23835,17671,1899,80.9,75.8,56.2,6,31444,Halden,2022-09-05
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41266,38660,31039,2805,82.1,76.9,61.7,5.6,50290,Moss,2022-09-05
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46908,44128,35099,6351,80.6,75.8,60.3,10.9,58182,Sarpsborg,2022-09-05
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66873,62322,46795,7238,79.7,74.3,55.8,8.6,83892,Fredrikstad,2022-09-05
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79235,73825,53543,9969,77.5,72.2,52.4,9.7,102273,Drammen,2022-09-05
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22556,21203,16224,2684,80.9,76.1,58.2,9.6,27879,Kongsberg,2022-09-05
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25092,23468,16454,2386,80.9,75.7,53.1,7.7,31011,Ringerike,2022-09-05
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4112,3901,3218,320,86.7,82.3,67.9,6.7,4741,Hvaler,2022-09-05
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1100,1053,866,91,83.7,80.1,65.9,6.9,1315,Aremark,2022-09-05
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3046,2903,2272,578,85.1,81.1,63.5,16.2,3578,Marker,2022-09-05
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35404,33102,23215,2188,77.6,72.6,50.9,4.8,45608,Indre Østfold,2022-09-05
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3039,2822,2184,225,79,73.4,56.8,5.9,3846,Skiptvet,2022-09-05
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6676,6280,4845,1021,80.3,75.6,58.3,12.3,8312,Rakkestad,2022-09-05
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6088,5687,4375,507,79.8,74.5,57.3,6.6,7633,Råde,2022-09-05
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4457,4145,3359,78,75.4,70.1,56.8,1.3,5913,Våler,2022-09-05
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14395,13455,9815,1014,77,72,52.5,5.4,18699,Vestby,2022-09-05
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48049,44463,32157,6042,78.7,72.9,52.7,9.9,61032,Nordre Follo,2022-09-05
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16107,14873,10004,770,77.5,71.6,48.1,3.7,20780,Ås,2022-09-05
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13002,12180,9293,1295,80.8,75.7,57.8,8.1,16084,Frogn,2022-09-05
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15453,14243,10410,1068,77.5,71.4,52.2,5.4,19939,Nesodden,2022-09-05
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101622,93910,73627,10713,78.8,72.8,57.1,8.3,128982,Bærum,2022-09-05
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75728,69951,52457,9845,78.8,72.8,54.6,10.2,96088,Asker,2022-09-05
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14226,13342,10101,779,80.1,75.1,56.9,4.4,17754,Aurskog-Høland,2022-09-05
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14537,13304,9702,1320,76.4,69.9,51,6.9,19024,Rælingen,2022-09-05
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8758,7995,6208,257,77.9,71.1,55.2,2.3,11249,Enebakk,2022-09-05
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35185,32485,22872,3204,78.7,72.7,51.2,7.2,44693,Lørenskog,2022-09-05
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69484,64122,45942,5831,78,72,51.6,6.5,89095,Lillestrøm,2022-09-05
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19843,18358,14469,3277,79.5,73.6,58,13.1,24947,Nittedal,2022-09-05
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5624,5234,4046,623,80.5,74.9,57.9,8.9,6989,Gjerdrum,2022-09-05
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31300,28790,20680,3285,75.3,69.3,49.8,7.9,41565,Ullensaker,2022-09-05
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18569,17365,12492,1909,77.7,72.7,52.3,8,23898,Nes,2022-09-05
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20878,19457,14389,2936,78.1,72.8,53.9,11,26716,Eidsvoll,2022-09-05
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11691,10831,7998,1346,77.6,71.9,53.1,8.9,15074,Nannestad,2022-09-05
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2274,2141,1579,225,78.3,73.7,54.4,7.7,2905,Hurdal,2022-09-05
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5232,4841,3768,274,76.3,70.6,54.9,4,6859,Hole,2022-09-05
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,884,852,729,178,83.6,80.6,69,16.8,1057,Flå,2022-09-05
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2732,2616,2054,515,83.5,79.9,62.8,15.7,3273,Nesbyen,2022-09-05
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3794,3556,2779,405,81.3,76.2,59.5,8.7,4667,Gol,2022-09-05
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1965,1845,1383,246,75.3,70.7,53,9.4,2611,Hemsedal,2022-09-05
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3612,2755,486,81.7,77.7,59.2,10.5,4650,Ål,2022-09-05
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3541,3358,2567,581,78.6,74.6,57,12.9,4504,Hol,2022-09-05
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2852,2656,2222,324,81.7,76.1,63.6,9.3,3492,Sigdal,2022-09-05
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1737,1631,1369,364,79.4,74.5,62.5,16.6,2189,Krødsherad,2022-09-05
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11393,10704,7914,710,79.8,75,55.4,5,14273,Modum,2022-09-05
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15338,14310,9974,2056,76.5,71.4,49.8,10.3,20044,Øvre Eiker,2022-09-05
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21534,20041,15241,1076,78.1,72.7,55.3,3.9,27584,Lier,2022-09-05
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2150,2022,1674,108,79,74.3,61.5,4,2720,Flesberg,2022-09-05
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1160,1118,962,175,84.7,81.6,70.2,12.8,1370,Rollag,2022-09-05
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1953,1856,1425,160,79.6,75.6,58,6.5,2455,Nore og Uvdal,2022-09-05
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5626,5310,4156,850,81.4,76.9,60.2,12.3,6908,Jevnaker,2022-09-05
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7421,6910,5292,464,81.2,75.6,57.9,5.1,9144,Lunner,2022-09-05
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15040,14273,10731,1409,83.8,79.5,59.8,7.9,17949,Kongsvinger,2022-09-05
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26552,24767,19262,1467,83,77.4,60.2,4.6,31999,Hamar,2022-09-05
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23688,22273,17689,2628,83.3,78.4,62.2,9.2,28425,Lillehammer,2022-09-05
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25013,23584,17026,1250,82.6,77.9,56.3,4.1,30267,Gjøvik,2022-09-05
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28597,26645,18708,1437,81.5,76,53.3,4.1,35073,Ringsaker,2022-09-05
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6192,5874,4591,288,80.3,76.1,59.5,3.7,7715,Løten,2022-09-05
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16835,15963,12278,1155,79.6,75.5,58,5.5,21156,Stange,2022-09-05
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4222,4023,3120,663,84.2,80.2,62.2,13.2,5016,Nord-Odal,2022-09-05
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6495,6149,4577,574,81.4,77.1,57.4,7.2,7978,Sør-Odal,2022-09-05
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5216,4998,3982,946,86.5,82.9,66,15.7,6032,Eidskog,2022-09-05
