granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11554,10582,704,78.1,71.6,4.8,14787,Eigersund,2021-11-24
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,110176,98584,8399,76.4,68.4,5.8,144147,Stavanger,2021-11-24
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27809,25104,1191,74.5,67.3,3.2,37323,Haugesund,2021-11-24
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,58819,52890,2845,73.1,65.7,3.5,80450,Sandnes,2021-11-24
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2423,2226,298,74.4,68.3,9.1,3257,Sokndal,2021-11-24
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2355,2204,264,74.2,69.4,8.3,3174,Lund,2021-11-24
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2138,1956,250,76.6,70.1,9,2791,Bjerkreim,2021-11-24
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13573,12187,1219,71,63.7,6.4,19120,Hå,2021-11-24
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14560,13135,563,73.4,66.2,2.8,19848,Klepp,2021-11-24
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14225,12912,1450,74.5,67.6,7.6,19106,Time,2021-11-24
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8643,7746,729,71.6,64.2,6,12064,Gjesdal,2021-11-24
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20655,18625,1651,75.2,67.8,6,27457,Sola,2021-11-24
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8791,7916,935,77.7,70,8.3,11315,Randaberg,2021-11-24
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10012,8911,789,76.6,68.2,6,13070,Strand,2021-11-24
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1964,1777,141,76.1,68.9,5.5,2580,Hjelmeland,2021-11-24
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2957,2675,112,77.6,70.2,2.9,3809,Suldal,2021-11-24
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3617,3306,89,79.3,72.5,2,4561,Sauda,2021-11-24
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,422,395,50,83.2,77.9,9.9,507,Kvitsøy,2021-11-24
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,696,644,15,81,75,1.7,859,Bokn,2021-11-24
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8364,7459,681,74.8,66.7,6.1,11178,Tysvær,2021-11-24
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31442,28337,2797,74.3,66.9,6.6,42345,Karmøy,2021-11-24
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,55,85.4,83.9,28.6,192,Utsira,2021-11-24
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6593,5904,446,75.7,67.8,5.1,8705,Vindafjord,2021-11-24
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19385,17863,2440,80.4,74.1,10.1,24099,Kristiansund,2021-11-24
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25974,23992,2485,81.5,75.3,7.8,31870,Molde,2021-11-24
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,51487,47341,3944,77.2,71,5.9,66670,Ålesund,2021-11-24
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2524,2342,203,81.9,76,6.6,3083,Vanylven,2021-11-24
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1847,1696,379,75.5,69.4,15.5,2445,Sande,2021-11-24
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6712,6154,750,75.8,69.5,8.5,8858,Herøy,2021-11-24
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6553,5844,661,76.4,68.2,7.7,8575,Ulstein,2021-11-24
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3749,3466,351,72.9,67.4,6.8,5140,Hareid,2021-11-24
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8513,7830,1055,78.6,72.3,9.7,10830,Ørsta,2021-11-24
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3587,3295,211,80,73.5,4.7,4482,Stranda,2021-11-24
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6123,5610,594,80.6,73.9,7.8,7596,Sykkylven,2021-11-24
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7209,6474,644,76.6,68.8,6.8,9409,Sula,2021-11-24
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6406,5662,522,75.3,66.6,6.1,8506,Giske,2021-11-24
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5495,4988,598,79,71.7,8.6,6958,Vestnes,2021-11-24
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5543,5063,253,78.9,72.1,3.6,7026,Rauma,2021-11-24
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2823,2497,297,80.2,70.9,8.4,3522,Aukra,2021-11-24
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4677,4315,196,80.5,74.3,3.4,5808,Averøy,2021-11-24
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2084,1929,246,78.4,72.6,9.3,2658,Gjemnes,2021-11-24
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2461,2284,406,82.4,76.5,13.6,2985,Tingvoll,2021-11-24
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5832,5427,768,83.8,78,11,6956,Sunndal,2021-11-24
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4914,4616,310,83.7,78.6,5.3,5872,Surnadal,2021-11-24
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1716,1601,40,80.6,75.2,1.9,2128,Smøla,2021-11-24
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2772,2571,366,79.9,74.1,10.6,3468,Aure,2021-11-24
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8685,7960,229,80.6,73.8,2.1,10781,Volda,2021-11-24
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2083,1910,185,83.3,76.3,7.4,2502,Fjord,2021-11-24
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10328,9251,363,77.6,69.5,2.7,13317,Hustadvika,2021-11-24
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42111,37663,4202,80.1,71.7,8,52560,Bodø,2021-11-24
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17153,15534,1808,79.2,71.7,8.3,21661,Narvik,2021-11-24
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1135,1000,91,81.2,71.6,6.5,1397,Bindal,2021-11-24
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1654,1483,167,83.1,74.5,8.4,1990,Sømna,2021-11-24
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6295,5619,474,80.7,72,6.1,7803,Brønnøy,2021-11-24
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,986,886,12,83.4,75,1,1182,Vega,2021-11-24
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,380,348,51,81.7,74.8,11,465,Vevelstad,2021-11-24
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1364,1222,108,76.1,68.2,6,1793,Herøy,2021-11-24
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5900,5386,772,79.8,72.8,10.4,7394,Alstahaug,2021-11-24
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1739,1570,148,76.3,68.9,6.5,2278,Leirfjord,2021-11-24
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10693,9714,244,80.6,73.2,1.8,13268,Vefsn,2021-11-24
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1190,1093,135,81.9,75.2,9.3,1453,Grane,2021-11-24
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1074,970,134,84.8,76.6,10.6,1267,Hattfjelldal,2021-11-24
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1097,1000,120,80,72.9,8.8,1371,Dønna,2021-11-24
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1317,1188,196,77.4,69.8,11.5,1701,Nesna,2021-11-24
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3451,3136,273,77.9,70.8,6.2,4428,Hemnes,2021-11-24
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20827,18522,648,79.8,71,2.5,26083,Rana,2021-11-24
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1473,1319,171,78.5,70.3,9.1,1876,Lurøy,2021-11-24
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,344,307,53,77.8,69.5,12,442,Træna,2021-11-24
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,906,789,84,75.1,65.4,7,1206,Rødøy,2021-11-24
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4840,4293,374,77.5,68.7,6,6247,Meløy,2021-11-24
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1503,1382,260,78.3,72,13.5,1920,Gildeskål,2021-11-24
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,857,807,85,85.8,80.8,8.5,999,Beiarn,2021-11-24
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3675,3346,356,79.3,72.2,7.7,4632,Saltdal,2021-11-24
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7844,7142,787,81.4,74.1,8.2,9640,Fauske,2021-11-24
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1544,1423,217,80.8,74.4,11.3,1912,Sørfold,2021-11-24
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2042,1855,293,79,71.7,11.3,2586,Steigen,2021-11-24
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1631,1535,272,81.4,76.6,13.6,2003,Lødingen,2021-11-24
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1065,998,114,80.4,75.4,8.6,1324,Evenes,2021-11-24
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,420,383,61,86.1,78.5,12.5,488,Røst,2021-11-24
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,531,482,83,76.1,69.1,11.9,698,Værøy,2021-11-24
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,988,912,120,79.8,73.7,9.7,1238,Flakstad,2021-11-24
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8930,8177,1261,77.5,71,10.9,11521,Vestvågøy,2021-11-24
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7551,6748,764,78.1,69.8,7.9,9670,Vågan,2021-11-24
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6364,5815,491,78.9,72.1,6.1,8065,Hadsel,2021-11-24
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2066,1932,360,80.2,75,14,2576,Bø,2021-11-24
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3394,3081,401,76.9,69.8,9.1,4416,Øksnes,2021-11-24
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8234,7465,1010,78.3,71,9.6,10514,Sortland,2021-11-24
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3721,3428,494,81.1,74.7,10.8,4588,Andøy,2021-11-24
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,797,734,90,80.6,74.2,9.1,989,Moskenes,2021-11-24
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2180,1987,171,80.7,73.6,6.3,2701,Hamarøy,2021-11-24
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24845,22412,4116,79.2,71.4,13.1,31387,Halden,2021-11-24
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40354,36094,5213,81.2,72.7,10.5,49668,Moss,2021-11-24
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45947,41307,8164,80.1,72,14.2,57372,Sarpsborg,2021-11-24
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65381,58236,8714,78.6,70,10.5,83193,Fredrikstad,2021-11-24
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77919,68620,8154,76.5,67.4,8,101859,Drammen,2021-11-24
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21854,19394,2019,78.9,70,7.3,27694,Kongsberg,2021-11-24
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24473,21997,715,79.4,71.3,2.3,30835,Ringerike,2021-11-24
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4040,3699,387,86.1,78.8,8.2,4694,Hvaler,2021-11-24
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1120,1053,154,84.5,79.5,11.6,1325,Aremark,2021-11-24
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2993,2751,591,83.1,76.4,16.4,3601,Marker,2021-11-24
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34459,31688,4621,76.2,70.1,10.2,45201,Indre Østfold,2021-11-24
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3013,2720,474,78.8,71.1,12.4,3825,Skiptvet,2021-11-24
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6526,5897,650,79.4,71.7,7.9,8222,Rakkestad,2021-11-24
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5960,5379,764,78.8,71.1,10.1,7568,Råde,2021-11-24
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4409,3965,447,76,68.3,7.7,5805,Våler,2021-11-24
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14003,12520,1154,76.6,68.5,6.3,18290,Vestby,2021-11-24
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46833,41236,3054,78,68.7,5.1,60034,Nordre Follo,2021-11-24
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15831,13991,1694,77.5,68.5,8.3,20439,Ås,2021-11-24
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12854,11532,1534,80.6,72.3,9.6,15953,Frogn,2021-11-24
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15080,13251,1525,76.1,66.9,7.7,19805,Nesodden,2021-11-24
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100766,89084,8716,78.6,69.5,6.8,128233,Bærum,2021-11-24
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73874,65029,6922,77.8,68.5,7.3,94915,Asker,2021-11-24
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13893,12450,1299,79,70.8,7.4,17591,Aurskog-Høland,2021-11-24
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14064,12295,1018,75.1,65.6,5.4,18730,Rælingen,2021-11-24
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8613,7465,788,77.8,67.5,7.1,11065,Enebakk,2021-11-24
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33515,29146,3176,78.4,68.2,7.4,42740,Lørenskog,2021-11-24
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,67361,58933,4784,77.5,67.8,5.5,86953,Lillestrøm,2021-11-24
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19574,17489,3055,80,71.5,12.5,24454,Nittedal,2021-11-24
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5406,4812,369,76.8,68.3,5.2,7043,Gjerdrum,2021-11-24
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30332,26979,3087,75,66.7,7.6,40459,Ullensaker,2021-11-24
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18114,16549,1118,77.3,70.7,4.8,23422,Nes,2021-11-24
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20356,18426,1889,78.2,70.8,7.3,26031,Eidsvoll,2021-11-24
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11321,10083,914,77.3,68.9,6.2,14637,Nannestad,2021-11-24
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2211,2035,246,77.9,71.7,8.7,2838,Hurdal,2021-11-24
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5152,4630,239,75.6,68,3.5,6811,Hole,2021-11-24
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,847,785,93,80.7,74.8,8.9,1049,Flå,2021-11-24
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2674,2475,223,82,75.9,6.8,3262,Nesbyen,2021-11-24
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3712,3336,368,80.1,72,7.9,4636,Gol,2021-11-24
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1916,1730,176,75.3,67.9,6.9,2546,Hemsedal,2021-11-24
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3672,3369,357,79,72.5,7.7,4648,Ål,2021-11-24
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3499,3154,330,78.9,71.1,7.4,4434,Hol,2021-11-24
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2802,2530,304,80.9,73,8.8,3465,Sigdal,2021-11-24
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1714,1533,127,77.2,69.1,5.7,2219,Krødsherad,2021-11-24
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11115,10254,1105,78.5,72.4,7.8,14166,Modum,2021-11-24
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14718,13462,1390,74.7,68.3,7.1,19709,Øvre Eiker,2021-11-24
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21079,18813,1393,77.7,69.4,5.1,27118,Lier,2021-11-24
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2125,1948,277,78.3,71.8,10.2,2713,Flesberg,2021-11-24
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1150,1058,91,83,76.3,6.6,1386,Rollag,2021-11-24
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1908,1775,84,79.1,73.6,3.5,2412,Nore og Uvdal,2021-11-24
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5517,5036,1167,80.3,73.3,17,6867,Jevnaker,2021-11-24
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7233,6544,642,79.8,72.2,7.1,9062,Lunner,2021-11-24
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14810,13444,1683,83,75.3,9.4,17851,Kongsvinger,2021-11-24
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25967,23392,3337,82.4,74.2,10.6,31509,Hamar,2021-11-24
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23324,21476,3149,81.9,75.4,11.1,28493,Lillehammer,2021-11-24
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24550,22156,1838,80.8,72.9,6,30395,Gjøvik,2021-11-24
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27925,25529,1589,80,73.2,4.6,34897,Ringsaker,2021-11-24
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6056,5614,654,79.4,73.6,8.6,7625,Løten,2021-11-24
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16512,15260,1143,78.4,72.4,5.4,21072,Stange,2021-11-24
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4136,3776,436,82.1,75,8.7,5038,Nord-Odal,2021-11-24
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6392,5835,611,80.8,73.7,7.7,7914,Sør-Odal,2021-11-24
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5181,4864,1087,84.9,79.8,17.8,6099,Eidskog,2021-11-24
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3881,3580,553,85.4,78.8,12.2,4545,Grue,2021-11-24
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5965,5415,822,82.5,74.9,11.4,7227,Åsnes,2021-11-24
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2923,2671,377,81.5,74.5,10.5,3587,Våler,2021-11-24
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17130,15686,1708,80.5,73.7,8,21292,Elverum,2021-11-24
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5442,4961,946,82.7,75.4,14.4,6580,Trysil,2021-11-24
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3489,3221,477,80.4,74.3,11,4338,Åmot,2021-11-24
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1920,1777,343,80.7,74.7,14.4,2378,Stor-Elvdal,2021-11-24
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1395,36,85.6,80.1,2.1,1741,Rendalen,2021-11-24
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1095,1015,175,87.6,81.2,14,1250,Engerdal,2021-11-24
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1282,1161,102,82,74.3,6.5,1563,Tolga,2021-11-24
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4549,4181,297,82.2,75.5,5.4,5537,Tynset,2021-11-24
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1963,1806,84,81.6,75.1,3.5,2405,Alvdal,2021-11-24
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1314,1222,57,86.6,80.5,3.8,1518,Folldal,2021-11-24
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1571,1465,133,84,78.3,7.1,1870,Os,2021-11-24
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2030,1866,260,80.8,74.3,10.4,2512,Dovre,2021-11-24
