granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2217,1440,23,14.9,9640,Fauske,2021-11-18
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,491,349,25.7,18.3,1912,Sørfold,2021-11-18
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,751,534,29,20.6,2586,Steigen,2021-11-18
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,748,371,37.3,18.5,2003,Lødingen,2021-11-18
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,324,323,24.5,24.4,1324,Evenes,2021-11-18
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,131,105,26.8,21.5,488,Røst,2021-11-18
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,252,164,36.1,23.5,698,Værøy,2021-11-18
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,256,137,20.7,11.1,1238,Flakstad,2021-11-18
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3677,1901,31.9,16.5,11521,Vestvågøy,2021-11-18
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1765,1162,18.3,12,9670,Vågan,2021-11-18
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1665,1324,20.6,16.4,8065,Hadsel,2021-11-18
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,795,609,30.9,23.6,2576,Bø,2021-11-18
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1175,730,26.6,16.5,4416,Øksnes,2021-11-18
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2630,2339,25,22.2,10514,Sortland,2021-11-18
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1273,1180,27.7,25.7,4588,Andøy,2021-11-18
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,125,103,12.6,10.4,989,Moskenes,2021-11-18
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,724,431,26.8,16,2701,Hamarøy,2021-11-18
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8547,6898,27.2,22,31387,Halden,2021-11-18
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12807,15454,25.8,31.1,49668,Moss,2021-11-18
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17878,18811,31.2,32.8,57372,Sarpsborg,2021-11-18
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29199,17937,35.1,21.6,83193,Fredrikstad,2021-11-18
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,36500,31951,35.8,31.4,101859,Drammen,2021-11-18
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8974,7541,32.4,27.2,27694,Kongsberg,2021-11-18
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11003,6525,35.7,21.2,30835,Ringerike,2021-11-18
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1517,1252,32.3,26.7,4694,Hvaler,2021-11-18
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,350,447,26.4,33.7,1325,Aremark,2021-11-18
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1071,983,29.7,27.3,3601,Marker,2021-11-18
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16299,13961,36.1,30.9,45201,Indre Østfold,2021-11-18
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,917,532,24,13.9,3825,Skiptvet,2021-11-18
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1725,1809,21,22,8222,Rakkestad,2021-11-18
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2603,1516,34.4,20,7568,Råde,2021-11-18
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1694,1494,29.2,25.7,5805,Våler,2021-11-18
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4638,1521,25.4,8.3,18290,Vestby,2021-11-18
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24852,12449,41.4,20.7,60034,Nordre Follo,2021-11-18
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3575,4496,17.5,22,20439,Ås,2021-11-18
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4969,4839,31.1,30.3,15953,Frogn,2021-11-18
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4723,4338,23.8,21.9,19805,Nesodden,2021-11-18
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26568,17310,20.7,13.5,128233,Bærum,2021-11-18
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26135,13878,27.5,14.6,94915,Asker,2021-11-18
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3702,3458,21,19.7,17591,Aurskog-Høland,2021-11-18
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6289,2162,33.6,11.5,18730,Rælingen,2021-11-18
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2537,3417,22.9,30.9,11065,Enebakk,2021-11-18
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15479,10439,36.2,24.4,42740,Lørenskog,2021-11-18
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21196,13281,24.4,15.3,86953,Lillestrøm,2021-11-18
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5008,5840,20.5,23.9,24454,Nittedal,2021-11-18
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1155,1229,16.4,17.4,7043,Gjerdrum,2021-11-18
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12941,9364,32,23.1,40459,Ullensaker,2021-11-18
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6884,4845,29.4,20.7,23422,Nes,2021-11-18
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5651,6224,21.7,23.9,26031,Eidsvoll,2021-11-18
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3306,3022,22.6,20.6,14637,Nannestad,2021-11-18
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,490,373,17.3,13.1,2838,Hurdal,2021-11-18
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1813,869,26.6,12.8,6811,Hole,2021-11-18
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,262,369,25,35.2,1049,Flå,2021-11-18
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,537,675,16.5,20.7,3262,Nesbyen,2021-11-18
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,411,886,8.9,19.1,4636,Gol,2021-11-18
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,673,843,26.4,33.1,2546,Hemsedal,2021-11-18
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1010,791,21.7,17,4648,Ål,2021-11-18
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1053,250,23.7,5.6,4434,Hol,2021-11-18
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,623,655,18,18.9,3465,Sigdal,2021-11-18
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,662,451,29.8,20.3,2219,Krødsherad,2021-11-18
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6177,5412,43.6,38.2,14166,Modum,2021-11-18
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5046,3992,25.6,20.3,19709,Øvre Eiker,2021-11-18
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5883,8019,21.7,29.6,27118,Lier,2021-11-18
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,657,334,24.2,12.3,2713,Flesberg,2021-11-18
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,419,337,30.2,24.3,1386,Rollag,2021-11-18
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550,283,22.8,11.7,2412,Nore og Uvdal,2021-11-18
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1285,713,18.7,10.4,6867,Jevnaker,2021-11-18
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2574,1245,28.4,13.7,9062,Lunner,2021-11-18
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5559,5458,31.1,30.6,17851,Kongsvinger,2021-11-18
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8327,6254,26.4,19.8,31509,Hamar,2021-11-18
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6733,3764,23.6,13.2,28493,Lillehammer,2021-11-18
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9891,5645,32.5,18.6,30395,Gjøvik,2021-11-18
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13619,5217,39,14.9,34897,Ringsaker,2021-11-18
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1919,1390,25.2,18.2,7625,Løten,2021-11-18
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5659,3600,26.9,17.1,21072,Stange,2021-11-18
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1202,1945,23.9,38.6,5038,Nord-Odal,2021-11-18
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1762,978,22.3,12.4,7914,Sør-Odal,2021-11-18
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1739,1249,28.5,20.5,6099,Eidskog,2021-11-18
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1062,941,23.4,20.7,4545,Grue,2021-11-18
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2531,2013,35,27.9,7227,Åsnes,2021-11-18
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,735,765,20.5,21.3,3587,Våler,2021-11-18
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5645,4694,26.5,22,21292,Elverum,2021-11-18
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1197,852,18.2,12.9,6580,Trysil,2021-11-18
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,371,9.6,8.6,4338,Åmot,2021-11-18
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,605,404,25.4,17,2378,Stor-Elvdal,2021-11-18
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,254,23.8,14.6,1741,Rendalen,2021-11-18
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,369,343,29.5,27.4,1250,Engerdal,2021-11-18
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,102,23.7,6.5,1563,Tolga,2021-11-18
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1311,157,23.7,2.8,5537,Tynset,2021-11-18
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,376,383,15.6,15.9,2405,Alvdal,2021-11-18
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,382,234,25.2,15.4,1518,Folldal,2021-11-18
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,334,217,17.9,11.6,1870,Os,2021-11-18
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,566,341,22.5,13.6,2512,Dovre,2021-11-18
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,705,529,35.6,26.7,1980,Lesja,2021-11-18
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,669,533,30.6,24.4,2183,Skjåk,2021-11-18
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,779,357,35.3,16.2,2204,Lom,2021-11-18
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,687,362,19.3,10.2,3564,Vågå,2021-11-18
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1085,731,19,12.8,5705,Nord-Fron,2021-11-18
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1331,683,23.8,12.2,5592,Sel,2021-11-18
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1342,1062,43.8,34.7,3064,Sør-Fron,2021-11-18
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1334,1162,30.3,26.4,4408,Ringebu,2021-11-18
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1151,687,22.6,13.5,5093,Øyer,2021-11-18
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2031,716,33.7,11.9,6023,Gausdal,2021-11-18
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3911,1785,26.3,12,14871,Østre Toten,2021-11-18
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1836,3196,13.6,23.7,13459,Vestre Toten,2021-11-18
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4375,2222,32.1,16.3,13611,Gran,2021-11-18
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1554,911,27.9,16.3,5579,Søndre Land,2021-11-18
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1238,1238,18.8,18.8,6581,Nordre Land,2021-11-18
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,794,551,27.3,19,2904,Sør-Aurdal,2021-11-18
total,municip,municip3450,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,275,33.9,21.9,1257,Etnedal,2021-11-18
total,municip,municip3451,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2514,1453,39.5,22.8,6360,Nord-Aurdal,2021-11-18
