location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,225498,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,32352.1900690091,Oslo,2022-02-24
county11,1900-01-01,97117,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,20121.8286732485,Rogaland,2022-02-24
county15,1900-01-01,36916,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,13902.0275359263,Møre og Romsdal,2022-02-24
county18,1900-01-01,29774,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,12388.0255466101,Nordland,2022-02-24
county30,1900-01-01,334239,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,26688.2202263842,Viken,2022-02-24
county34,1900-01-01,63973,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,17261.8678208217,Innlandet,2022-02-24
county38,1900-01-01,80665,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,19120.2753376537,Vestfold og Telemark,2022-02-24
county42,1900-01-01,65164,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,21099.3935429976,Agder,2022-02-24
county46,1900-01-01,113182,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,17717.3261367425,Vestland,2022-02-24
county50,1900-01-01,85825,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,18217.0723631146,Trøndelag,2022-02-24
county54,1900-01-01,36032,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,14878.9270258663,Troms og Finnmark,2022-02-24
municip0301,1900-01-01,225484,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,32350.1814895052,Oslo,2022-02-24
municip1101,1900-01-01,2040,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,13795.9018056401,Eigersund,2022-02-24
municip1103,1900-01-01,32005,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,22203.0288524909,Stavanger,2022-02-24
municip1106,1900-01-01,7820,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,20952.2278487796,Haugesund,2022-02-24
municip1108,1900-01-01,16573,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,20600.3729024239,Sandnes,2022-02-24
municip1111,1900-01-01,619,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,19005.2195271722,Sokndal,2022-02-24
municip1112,1900-01-01,535,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,16855.7025834909,Lund,2022-02-24
municip1114,1900-01-01,464,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,16624.8656395557,Bjerkreim,2022-02-24
municip1119,1900-01-01,3649,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,19084.7280334728,Hå,2022-02-24
municip1120,1900-01-01,4619,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,23271.8661829907,Klepp,2022-02-24
municip1121,1900-01-01,4106,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,21490.631215325,Time,2022-02-24
municip1122,1900-01-01,2801,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,23217.8381962865,Gjesdal,2022-02-24
municip1124,1900-01-01,5504,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,20045.8899369924,Sola,2022-02-24
