granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,538699,479848,60300,77.3,68.8,8.7,697010,Oslo,2021-11-29
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,362781,327148,39052,75.2,67.8,8.1,482645,Rogaland,2021-11-29
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,209819,192616,29708,79,72.5,11.2,265544,Møre og Romsdal,2021-11-29
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191665,173834,25557,79.7,72.3,10.6,240345,Nordland,2021-11-29
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,979677,876466,125940,78.2,70,10.1,1252384,Viken,2021-11-29
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,300961,275604,42973,81.2,74.4,11.6,370603,Innlandet,2021-11-29
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,335848,304559,50208,79.6,72.2,11.9,421882,Vestfold og Telemark,2021-11-29
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,240988,217844,25863,78,70.5,8.4,308843,Agder,2021-11-29
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,495509,445923,64179,77.6,69.8,10,638821,Vestland,2021-11-29
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,378701,345583,49739,80.4,73.4,10.6,471124,Trøndelag,2021-11-29
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,189294,172732,27506,78.2,71.3,11.4,242168,Troms og Finnmark,2021-11-29
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,538689,479841,60300,77.3,68.8,8.7,697010,Oslo,2021-11-29
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11565,10659,764,78.2,72.1,5.2,14787,Eigersund,2021-11-29
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,110327,98998,11655,76.5,68.7,8.1,144147,Stavanger,2021-11-29
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27875,25381,1705,74.7,68,4.6,37323,Haugesund,2021-11-29
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59013,53078,6550,73.4,66,8.1,80450,Sandnes,2021-11-29
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2423,2227,299,74.4,68.4,9.2,3257,Sokndal,2021-11-29
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2359,2209,410,74.3,69.6,12.9,3174,Lund,2021-11-29
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2142,1962,313,76.7,70.3,11.2,2791,Bjerkreim,2021-11-29
