granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548889,510389,349440,78.4,72.9,49.9,699827,Oslo,2022-05-05
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372364,345115,248985,76.7,71,51.3,485797,Rogaland,2022-05-05
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214559,201137,153143,80.7,75.7,57.6,265848,Møre og Romsdal,2022-05-05
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195704,183353,132921,81.5,76.3,55.3,240190,Nordland,2022-05-05
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,997122,924612,680707,78.6,72.8,53.6,1269230,Viken,2022-05-05
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306279,287742,217629,82.5,77.5,58.6,371253,Innlandet,2022-05-05
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341482,318931,237107,80.4,75.1,55.8,424832,Vestfold og Telemark,2022-05-05
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245168,227647,166220,78.8,73.2,53.4,311134,Agder,2022-05-05
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,505867,469201,346383,78.9,73.2,54,641292,Vestland,2022-05-05
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385200,360421,266640,81.2,76,56.2,474131,Trøndelag,2022-05-05
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192890,180266,125682,79.8,74.6,52,241736,Troms og Finnmark,2022-05-05
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,548881,510383,349436,78.4,72.9,49.9,699827,Oslo,2022-05-05
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11877,11161,9172,79.9,75.1,61.7,14860,Eigersund,2022-05-05
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113103,104856,74508,78.2,72.5,51.5,144699,Stavanger,2022-05-05
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28717,26612,18777,76.7,71.1,50.1,37444,Haugesund,2022-05-05
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60550,56272,42014,74.5,69.2,51.7,81305,Sandnes,2022-05-05
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2492,2341,1772,76,71.4,54,3281,Sokndal,2022-05-05
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2421,2283,1782,76.2,71.8,56.1,3178,Lund,2022-05-05
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2187,2050,1515,78.4,73.5,54.3,2789,Bjerkreim,2022-05-05
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14043,12916,8982,72.8,66.9,46.5,19296,Hå,2022-05-05
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15090,13875,9159,74.8,68.8,45.4,20163,Klepp,2022-05-05
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14672,13578,8966,75.8,70.2,46.3,19353,Time,2022-05-05
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8858,8199,6229,73,67.6,51.3,12131,Gjesdal,2022-05-05
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21154,19545,13640,76.7,70.9,49.5,27568,Sola,2022-05-05
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9072,8338,5910,79.2,72.8,51.6,11454,Randaberg,2022-05-05
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10292,9495,7078,77.6,71.6,53.3,13268,Strand,2022-05-05
