granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1845,1669,75.5,68.3,2445,Sande,2021-11-11
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6695,6019,75.6,67.9,8858,Herøy,2021-11-11
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6536,5802,76.2,67.7,8575,Ulstein,2021-11-11
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3720,3356,72.4,65.3,5140,Hareid,2021-11-11
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8460,7588,78.1,70.1,10830,Ørsta,2021-11-11
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3558,3205,79.4,71.5,4482,Stranda,2021-11-11
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6118,5470,80.5,72,7596,Sykkylven,2021-11-11
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7184,6445,76.4,68.5,9409,Sula,2021-11-11
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6365,5541,74.8,65.1,8506,Giske,2021-11-11
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5469,4923,78.6,70.8,6958,Vestnes,2021-11-11
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5536,5021,78.8,71.5,7026,Rauma,2021-11-11
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2821,2494,80.1,70.8,3522,Aukra,2021-11-11
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4670,4283,80.4,73.7,5808,Averøy,2021-11-11
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2082,1912,78.3,71.9,2658,Gjemnes,2021-11-11
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2458,2238,82.3,75,2985,Tingvoll,2021-11-11
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5818,5282,83.6,75.9,6956,Sunndal,2021-11-11
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4904,4599,83.5,78.3,5872,Surnadal,2021-11-11
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1715,1599,80.6,75.1,2128,Smøla,2021-11-11
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2763,2550,79.7,73.5,3468,Aure,2021-11-11
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8635,7734,80.1,71.7,10781,Volda,2021-11-11
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2083,1849,83.3,73.9,2502,Fjord,2021-11-11
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10300,9213,77.3,69.2,13317,Hustadvika,2021-11-11
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42029,37493,80,71.3,52560,Bodø,2021-11-11
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16970,15358,78.3,70.9,21661,Narvik,2021-11-11
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1135,988,81.2,70.7,1397,Bindal,2021-11-11
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1649,1477,82.9,74.2,1990,Sømna,2021-11-11
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6275,5578,80.4,71.5,7803,Brønnøy,2021-11-11
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,984,882,83.2,74.6,1182,Vega,2021-11-11
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,379,334,81.5,71.8,465,Vevelstad,2021-11-11
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1350,1208,75.3,67.4,1793,Herøy,2021-11-11
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5872,5363,79.4,72.5,7394,Alstahaug,2021-11-11
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1731,1538,76,67.5,2278,Leirfjord,2021-11-11
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10649,9589,80.3,72.3,13268,Vefsn,2021-11-11
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1184,1087,81.5,74.8,1453,Grane,2021-11-11
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1071,956,84.5,75.5,1267,Hattfjelldal,2021-11-11
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,999,79.7,72.9,1371,Dønna,2021-11-11
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1312,1172,77.1,68.9,1701,Nesna,2021-11-11
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3444,3104,77.8,70.1,4428,Hemnes,2021-11-11
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20824,18508,79.8,71,26083,Rana,2021-11-11
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1473,1313,78.5,70,1876,Lurøy,2021-11-11
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,344,307,77.8,69.5,442,Træna,2021-11-11
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,903,774,74.9,64.2,1206,Rødøy,2021-11-11
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4829,4271,77.3,68.4,6247,Meløy,2021-11-11
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1497,1378,78,71.8,1920,Gildeskål,2021-11-11
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,854,790,85.5,79.1,999,Beiarn,2021-11-11
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3670,3329,79.2,71.9,4632,Saltdal,2021-11-11
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7815,7107,81.1,73.7,9640,Fauske,2021-11-11
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1543,1414,80.7,74,1912,Sørfold,2021-11-11
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2040,1843,78.9,71.3,2586,Steigen,2021-11-11
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1625,1520,81.1,75.9,2003,Lødingen,2021-11-11
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1064,993,80.4,75,1324,Evenes,2021-11-11
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,423,384,86.7,78.7,488,Røst,2021-11-11
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,530,479,75.9,68.6,698,Værøy,2021-11-11
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,986,909,79.6,73.4,1238,Flakstad,2021-11-11
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8889,8124,77.2,70.5,11521,Vestvågøy,2021-11-11
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7470,6528,77.2,67.5,9670,Vågan,2021-11-11
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6344,5720,78.7,70.9,8065,Hadsel,2021-11-11
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2056,1900,79.8,73.8,2576,Bø,2021-11-11
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3379,3022,76.5,68.4,4416,Øksnes,2021-11-11
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8167,7304,77.7,69.5,10514,Sortland,2021-11-11
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3715,3390,81,73.9,4588,Andøy,2021-11-11
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,786,727,79.5,73.5,989,Moskenes,2021-11-11
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2177,1961,80.6,72.6,2701,Hamarøy,2021-11-11
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24760,22339,78.9,71.2,31387,Halden,2021-11-11
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40191,35455,80.9,71.4,49668,Moss,2021-11-11
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45830,40442,79.9,70.5,57372,Sarpsborg,2021-11-11
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65124,57969,78.3,69.7,83193,Fredrikstad,2021-11-11
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77679,68305,76.3,67.1,101859,Drammen,2021-11-11
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21813,19305,78.8,69.7,27694,Kongsberg,2021-11-11
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24426,21931,79.2,71.1,30835,Ringerike,2021-11-11
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4034,3686,85.9,78.5,4694,Hvaler,2021-11-11
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1119,1028,84.5,77.6,1325,Aremark,2021-11-11
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2989,2737,83,76,3601,Marker,2021-11-11
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34282,31258,75.8,69.2,45201,Indre Østfold,2021-11-11
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3005,2707,78.6,70.8,3825,Skiptvet,2021-11-11
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6515,5847,79.2,71.1,8222,Rakkestad,2021-11-11
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5937,5347,78.4,70.7,7568,Råde,2021-11-11
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4386,3889,75.6,67,5805,Våler,2021-11-11
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13956,12358,76.3,67.6,18290,Vestby,2021-11-11
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46639,40954,77.7,68.2,60034,Nordre Follo,2021-11-11
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15787,13914,77.2,68.1,20439,Ås,2021-11-11
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12810,11473,80.3,71.9,15953,Frogn,2021-11-11
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15052,13191,76,66.6,19805,Nesodden,2021-11-11
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100522,87807,78.4,68.5,128233,Bærum,2021-11-11
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73578,64637,77.5,68.1,94915,Asker,2021-11-11
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13865,12401,78.8,70.5,17591,Aurskog-Høland,2021-11-11
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14013,12098,74.8,64.6,18730,Rælingen,2021-11-11
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8585,7411,77.6,67,11065,Enebakk,2021-11-11
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33378,28793,78.1,67.4,42740,Lørenskog,2021-11-11
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,67079,58322,77.1,67.1,86953,Lillestrøm,2021-11-11
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19519,17410,79.8,71.2,24454,Nittedal,2021-11-11
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5402,4703,76.7,66.8,7043,Gjerdrum,2021-11-11
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30173,26777,74.6,66.2,40459,Ullensaker,2021-11-11
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18071,16469,77.2,70.3,23422,Nes,2021-11-11
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20291,17937,77.9,68.9,26031,Eidsvoll,2021-11-11
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11277,9821,77,67.1,14637,Nannestad,2021-11-11
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2194,1982,77.3,69.8,2838,Hurdal,2021-11-11
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5114,4558,75.1,66.9,6811,Hole,2021-11-11
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,851,783,81.1,74.6,1049,Flå,2021-11-11
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2668,2463,81.8,75.5,3262,Nesbyen,2021-11-11
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3713,3299,80.1,71.2,4636,Gol,2021-11-11
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1911,1705,75.1,67,2546,Hemsedal,2021-11-11
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3668,3333,78.9,71.7,4648,Ål,2021-11-11
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3487,3134,78.6,70.7,4434,Hol,2021-11-11
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2794,2488,80.6,71.8,3465,Sigdal,2021-11-11
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1710,1516,77.1,68.3,2219,Krødsherad,2021-11-11
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11088,10040,78.3,70.9,14166,Modum,2021-11-11
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14628,13362,74.2,67.8,19709,Øvre Eiker,2021-11-11
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21056,18781,77.6,69.3,27118,Lier,2021-11-11
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2121,1943,78.2,71.6,2713,Flesberg,2021-11-11
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1147,1057,82.8,76.3,1386,Rollag,2021-11-11
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1902,1766,78.9,73.2,2412,Nore og Uvdal,2021-11-11
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5499,4911,80.1,71.5,6867,Jevnaker,2021-11-11
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7210,6381,79.6,70.4,9062,Lunner,2021-11-11
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14789,13383,82.8,75,17851,Kongsvinger,2021-11-11
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25901,23117,82.2,73.4,31509,Hamar,2021-11-11
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23252,21345,81.6,74.9,28493,Lillehammer,2021-11-11
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24502,22057,80.6,72.6,30395,Gjøvik,2021-11-11
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27845,25006,79.8,71.7,34897,Ringsaker,2021-11-11
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6027,5552,79,72.8,7625,Løten,2021-11-11
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16450,14968,78.1,71,21072,Stange,2021-11-11
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4128,3770,81.9,74.8,5038,Nord-Odal,2021-11-11
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6361,5802,80.4,73.3,7914,Sør-Odal,2021-11-11
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5173,4850,84.8,79.5,6099,Eidskog,2021-11-11
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3871,3564,85.2,78.4,4545,Grue,2021-11-11
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5944,5390,82.2,74.6,7227,Åsnes,2021-11-11
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2924,2660,81.5,74.2,3587,Våler,2021-11-11
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17084,15371,80.2,72.2,21292,Elverum,2021-11-11
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5428,4921,82.5,74.8,6580,Trysil,2021-11-11
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3483,3204,80.3,73.9,4338,Åmot,2021-11-11
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1907,1739,80.2,73.1,2378,Stor-Elvdal,2021-11-11
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1489,1391,85.5,79.9,1741,Rendalen,2021-11-11
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1005,87.3,80.4,1250,Engerdal,2021-11-11
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1282,1152,82,73.7,1563,Tolga,2021-11-11
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4542,4168,82,75.3,5537,Tynset,2021-11-11
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1959,1763,81.5,73.3,2405,Alvdal,2021-11-11
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1313,1218,86.5,80.2,1518,Folldal,2021-11-11
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1570,1448,84,77.4,1870,Os,2021-11-11
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2025,1857,80.6,73.9,2512,Dovre,2021-11-11
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1580,1422,79.8,71.8,1980,Lesja,2021-11-11
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1808,1655,82.8,75.8,2183,Skjåk,2021-11-11
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1876,1713,85.1,77.7,2204,Lom,2021-11-11
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2896,2597,81.3,72.9,3564,Vågå,2021-11-11
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4319,3805,75.7,66.7,5705,Nord-Fron,2021-11-11
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4511,4040,80.7,72.2,5592,Sel,2021-11-11
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2338,2093,76.3,68.3,3064,Sør-Fron,2021-11-11
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3497,3101,79.3,70.3,4408,Ringebu,2021-11-11
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4004,3622,78.6,71.1,5093,Øyer,2021-11-11
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4955,4396,82.3,73,6023,Gausdal,2021-11-11
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11763,10673,79.1,71.8,14871,Østre Toten,2021-11-11
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11068,10056,82.2,74.7,13459,Vestre Toten,2021-11-11
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11051,9936,81.2,73,13611,Gran,2021-11-11
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4501,4099,80.7,73.5,5579,Søndre Land,2021-11-11
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5326,4836,80.9,73.5,6581,Nordre Land,2021-11-11
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2329,2134,80.2,73.5,2904,Sør-Aurdal,2021-11-11
