location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,54768,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7857.56301918194,Oslo,2021-10-19
county11,1900-01-01,10643,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2205.14042412125,Rogaland,2021-10-19
county15,1900-01-01,4361,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1642.28903684512,Møre og Romsdal,2021-10-19
county18,1900-01-01,3263,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1357.63173771037,Nordland,2021-10-19
county30,1900-01-01,63027,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,5032.56189794823,Viken,2021-10-19
county34,1900-01-01,8289,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2236.62517572713,Innlandet,2021-10-19
county38,1900-01-01,11556,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2739.1545503245,Vestfold og Telemark,2021-10-19
county42,1900-01-01,7751,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2509.68938910709,Agder,2021-10-19
county46,1900-01-01,15513,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2428.37978087759,Vestland,2021-10-19
county50,1900-01-01,9516,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,2019.85040031924,Trøndelag,2021-10-19
county54,1900-01-01,4458,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,1840.87080043606,Troms og Finnmark,2021-10-19
municip0301,1900-01-01,54759,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7856.27178950087,Oslo,2021-10-19
municip1101,1900-01-01,181,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1224.04815040238,Eigersund,2021-10-19
municip1103,1900-01-01,4038,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2801.30699910508,Stavanger,2021-10-19
municip1106,1900-01-01,1268,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,3397.36891461029,Haugesund,2021-10-19
municip1108,1900-01-01,1612,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,2003.72902423866,Sandnes,2021-10-19
municip1111,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,552.655818237642,Sokndal,2021-10-19
municip1112,1900-01-01,43,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,1354.75740390674,Lund,2021-10-19
municip1114,1900-01-01,27,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,967.395198853458,Bjerkreim,2021-10-19
municip1119,1900-01-01,312,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,1631.79916317992,Hå,2021-10-19
municip1120,1900-01-01,360,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,1813.78476420798,Klepp,2021-10-19
municip1121,1900-01-01,322,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,1685.33444991102,Time,2021-10-19
municip1122,1900-01-01,200,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,1657.824933687,Gjesdal,2021-10-19
municip1124,1900-01-01,594,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,2163.38274392687,Sola,2021-10-19
municip1127,1900-01-01,240,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,2121.07821475917,Randaberg,2021-10-19
municip1130,1900-01-01,150,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1147.66641162969,Strand,2021-10-19
municip1133,1900-01-01,32,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1240.31007751938,Hjelmeland,2021-10-19
municip1134,1900-01-01,36,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,945.129955368863,Suldal,2021-10-19
municip1135,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,504.275378206534,Sauda,2021-10-19
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2021-10-19
