granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3558,3197,79.4,71.3,4482,Stranda,2021-11-08
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6113,5461,80.5,71.9,7596,Sykkylven,2021-11-08
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7182,6442,76.3,68.5,9409,Sula,2021-11-08
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6346,5510,74.6,64.8,8506,Giske,2021-11-08
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5451,4900,78.3,70.4,6958,Vestnes,2021-11-08
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5533,5002,78.8,71.2,7026,Rauma,2021-11-08
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2817,2494,80,70.8,3522,Aukra,2021-11-08
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4671,4283,80.4,73.7,5808,Averøy,2021-11-08
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2081,1908,78.3,71.8,2658,Gjemnes,2021-11-08
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2458,2237,82.3,74.9,2985,Tingvoll,2021-11-08
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5819,5281,83.7,75.9,6956,Sunndal,2021-11-08
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4906,4600,83.5,78.3,5872,Surnadal,2021-11-08
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1713,1597,80.5,75,2128,Smøla,2021-11-08
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2762,2549,79.6,73.5,3468,Aure,2021-11-08
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8637,7732,80.1,71.7,10781,Volda,2021-11-08
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2084,1846,83.3,73.8,2502,Fjord,2021-11-08
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10298,9208,77.3,69.1,13317,Hustadvika,2021-11-08
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42027,37474,80,71.3,52560,Bodø,2021-11-08
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16925,15329,78.1,70.8,21661,Narvik,2021-11-08
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1135,987,81.2,70.7,1397,Bindal,2021-11-08
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1648,1476,82.8,74.2,1990,Sømna,2021-11-08
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6265,5547,80.3,71.1,7803,Brønnøy,2021-11-08
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983,883,83.2,74.7,1182,Vega,2021-11-08
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,367,332,78.9,71.4,465,Vevelstad,2021-11-08
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1351,1209,75.3,67.4,1793,Herøy,2021-11-08
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5872,5365,79.4,72.6,7394,Alstahaug,2021-11-08
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1730,1537,75.9,67.5,2278,Leirfjord,2021-11-08
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10645,9582,80.2,72.2,13268,Vefsn,2021-11-08
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1184,1087,81.5,74.8,1453,Grane,2021-11-08
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1071,953,84.5,75.2,1267,Hattfjelldal,2021-11-08
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,987,79.6,72,1371,Dønna,2021-11-08
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1312,1171,77.1,68.8,1701,Nesna,2021-11-08
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3443,3104,77.8,70.1,4428,Hemnes,2021-11-08
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20826,18506,79.8,71,26083,Rana,2021-11-08
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1474,1315,78.6,70.1,1876,Lurøy,2021-11-08
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,343,305,77.6,69,442,Træna,2021-11-08
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,903,773,74.9,64.1,1206,Rødøy,2021-11-08
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4822,4255,77.2,68.1,6247,Meløy,2021-11-08
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1495,1375,77.9,71.6,1920,Gildeskål,2021-11-08
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,855,791,85.6,79.2,999,Beiarn,2021-11-08
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3672,3329,79.3,71.9,4632,Saltdal,2021-11-08
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7809,7077,81,73.4,9640,Fauske,2021-11-08
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1542,1412,80.6,73.8,1912,Sørfold,2021-11-08
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2041,1835,78.9,71,2586,Steigen,2021-11-08
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1624,1516,81.1,75.7,2003,Lødingen,2021-11-08
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1064,992,80.4,74.9,1324,Evenes,2021-11-08
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,421,381,86.3,78.1,488,Røst,2021-11-08
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,530,478,75.9,68.5,698,Værøy,2021-11-08
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983,897,79.4,72.5,1238,Flakstad,2021-11-08
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8851,7958,76.8,69.1,11521,Vestvågøy,2021-11-08
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7462,6505,77.2,67.3,9670,Vågan,2021-11-08
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6341,5687,78.6,70.5,8065,Hadsel,2021-11-08
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2059,1891,79.9,73.4,2576,Bø,2021-11-08
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3375,2984,76.4,67.6,4416,Øksnes,2021-11-08
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8148,7273,77.5,69.2,10514,Sortland,2021-11-08
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3708,3379,80.8,73.6,4588,Andøy,2021-11-08
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,783,712,79.2,72,989,Moskenes,2021-11-08
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2171,1929,80.4,71.4,2701,Hamarøy,2021-11-08
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24752,22306,78.9,71.1,31387,Halden,2021-11-08
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40152,35409,80.8,71.3,49668,Moss,2021-11-08
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45790,40382,79.8,70.4,57372,Sarpsborg,2021-11-08
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,65056,57869,78.2,69.6,83193,Fredrikstad,2021-11-08
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77625,68190,76.2,66.9,101859,Drammen,2021-11-08
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21791,19280,78.7,69.6,27694,Kongsberg,2021-11-08
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24427,21928,79.2,71.1,30835,Ringerike,2021-11-08
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4034,3684,85.9,78.5,4694,Hvaler,2021-11-08
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1027,84.4,77.5,1325,Aremark,2021-11-08
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2991,2736,83.1,76,3601,Marker,2021-11-08
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34251,30925,75.8,68.4,45201,Indre Østfold,2021-11-08
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3005,2693,78.6,70.4,3825,Skiptvet,2021-11-08
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6511,5838,79.2,71,8222,Rakkestad,2021-11-08
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5932,5343,78.4,70.6,7568,Råde,2021-11-08
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4378,3878,75.4,66.8,5805,Våler,2021-11-08
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13931,12328,76.2,67.4,18290,Vestby,2021-11-08
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46547,40903,77.5,68.1,60034,Nordre Follo,2021-11-08
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15761,13863,77.1,67.8,20439,Ås,2021-11-08
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12800,11447,80.2,71.8,15953,Frogn,2021-11-08
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15039,13167,75.9,66.5,19805,Nesodden,2021-11-08
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100456,87573,78.3,68.3,128233,Bærum,2021-11-08
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73521,64377,77.5,67.8,94915,Asker,2021-11-08
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13853,12371,78.8,70.3,17591,Aurskog-Høland,2021-11-08
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14003,12086,74.8,64.5,18730,Rælingen,2021-11-08
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8585,7410,77.6,67,11065,Enebakk,2021-11-08
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33337,28742,78,67.2,42740,Lørenskog,2021-11-08
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,67069,58304,77.1,67.1,86953,Lillestrøm,2021-11-08
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19498,17361,79.7,71,24454,Nittedal,2021-11-08
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5402,4699,76.7,66.7,7043,Gjerdrum,2021-11-08
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30143,26738,74.5,66.1,40459,Ullensaker,2021-11-08
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18052,16449,77.1,70.2,23422,Nes,2021-11-08
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20289,17937,77.9,68.9,26031,Eidsvoll,2021-11-08
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11256,9791,76.9,66.9,14637,Nannestad,2021-11-08
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2191,1978,77.2,69.7,2838,Hurdal,2021-11-08
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5114,4559,75.1,66.9,6811,Hole,2021-11-08
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,851,781,81.1,74.5,1049,Flå,2021-11-08
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2664,2455,81.7,75.3,3262,Nesbyen,2021-11-08
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3711,3297,80,71.1,4636,Gol,2021-11-08
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1906,1701,74.9,66.8,2546,Hemsedal,2021-11-08
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3659,3326,78.7,71.6,4648,Ål,2021-11-08
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3489,3136,78.7,70.7,4434,Hol,2021-11-08
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2793,2487,80.6,71.8,3465,Sigdal,2021-11-08
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1712,1517,77.2,68.4,2219,Krødsherad,2021-11-08
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11091,10043,78.3,70.9,14166,Modum,2021-11-08
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14620,13352,74.2,67.7,19709,Øvre Eiker,2021-11-08
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21015,18697,77.5,68.9,27118,Lier,2021-11-08
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2121,1943,78.2,71.6,2713,Flesberg,2021-11-08
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1146,1055,82.7,76.1,1386,Rollag,2021-11-08
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1904,1767,78.9,73.3,2412,Nore og Uvdal,2021-11-08
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5490,4885,79.9,71.1,6867,Jevnaker,2021-11-08
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7204,6373,79.5,70.3,9062,Lunner,2021-11-08
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14789,13383,82.8,75,17851,Kongsvinger,2021-11-08
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25887,23079,82.2,73.2,31509,Hamar,2021-11-08
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23221,21314,81.5,74.8,28493,Lillehammer,2021-11-08
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24460,22041,80.5,72.5,30395,Gjøvik,2021-11-08
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27839,24997,79.8,71.6,34897,Ringsaker,2021-11-08
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6031,5555,79.1,72.9,7625,Løten,2021-11-08
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16447,14962,78.1,71,21072,Stange,2021-11-08
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4121,3754,81.8,74.5,5038,Nord-Odal,2021-11-08
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6360,5800,80.4,73.3,7914,Sør-Odal,2021-11-08
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5170,4848,84.8,79.5,6099,Eidskog,2021-11-08
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3867,3556,85.1,78.2,4545,Grue,2021-11-08
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5942,5381,82.2,74.5,7227,Åsnes,2021-11-08
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2918,2656,81.3,74,3587,Våler,2021-11-08
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17081,15364,80.2,72.2,21292,Elverum,2021-11-08
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5427,4918,82.5,74.7,6580,Trysil,2021-11-08
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3484,3205,80.3,73.9,4338,Åmot,2021-11-08
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1909,1741,80.3,73.2,2378,Stor-Elvdal,2021-11-08
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1391,85.6,79.9,1741,Rendalen,2021-11-08
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1086,1001,86.9,80.1,1250,Engerdal,2021-11-08
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1280,1150,81.9,73.6,1563,Tolga,2021-11-08
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4542,4167,82,75.3,5537,Tynset,2021-11-08
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1956,1760,81.3,73.2,2405,Alvdal,2021-11-08
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1311,1212,86.4,79.8,1518,Folldal,2021-11-08
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1570,1440,84,77,1870,Os,2021-11-08
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2018,1855,80.3,73.8,2512,Dovre,2021-11-08
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1575,1419,79.5,71.7,1980,Lesja,2021-11-08
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1807,1644,82.8,75.3,2183,Skjåk,2021-11-08
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1874,1708,85,77.5,2204,Lom,2021-11-08
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2896,2590,81.3,72.7,3564,Vågå,2021-11-08
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4318,3794,75.7,66.5,5705,Nord-Fron,2021-11-08
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4507,4026,80.6,72,5592,Sel,2021-11-08
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2337,2092,76.3,68.3,3064,Sør-Fron,2021-11-08
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3495,3099,79.3,70.3,4408,Ringebu,2021-11-08
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3999,3610,78.5,70.9,5093,Øyer,2021-11-08
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4947,4355,82.1,72.3,6023,Gausdal,2021-11-08
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11766,10672,79.1,71.8,14871,Østre Toten,2021-11-08
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11068,10058,82.2,74.7,13459,Vestre Toten,2021-11-08
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11033,9921,81.1,72.9,13611,Gran,2021-11-08
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4501,4099,80.7,73.5,5579,Søndre Land,2021-11-08
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5328,4839,81,73.5,6581,Nordre Land,2021-11-08
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2328,2133,80.2,73.5,2904,Sør-Aurdal,2021-11-08
