granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9081,8378,6014,310,79.3,73.1,52.5,2.7,11454,Randaberg,2022-08-02
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10318,9533,7143,257,77.8,71.8,53.8,1.9,13268,Strand,2022-08-02
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2030,1892,1381,137,80.1,74.7,54.5,5.4,2534,Hjelmeland,2022-08-02
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3036,2831,2380,59,80.2,74.8,62.9,1.6,3784,Suldal,2022-08-02
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3670,3415,2672,88,81.1,75.5,59,1.9,4525,Sauda,2022-08-02
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,403,342,10,81.5,77.1,65.4,1.9,523,Kvitsøy,2022-08-02
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,711,686,507,22,83.2,80.2,59.3,2.6,855,Bokn,2022-08-02
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8584,7828,5520,177,76.1,69.4,48.9,1.6,11283,Tysvær,2022-08-02
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32375,30090,22091,2056,76.1,70.7,51.9,4.8,42541,Karmøy,2022-08-02
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,173,170,156,27,92,90.4,83,14.4,188,Utsira,2022-08-02
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6776,6309,4800,256,77.2,71.9,54.7,2.9,8775,Vindafjord,2022-08-02
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19846,18947,14907,1180,82.6,78.9,62.1,4.9,24013,Kristiansund,2022-08-02
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26388,24800,19005,844,82.5,77.5,59.4,2.6,32002,Molde,2022-08-02
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52902,49379,35648,1238,78.8,73.6,53.1,1.8,67114,Ålesund,2022-08-02
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2562,2465,1957,164,84.1,81,64.3,5.4,3045,Vanylven,2022-08-02
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1882,1765,1374,37,77.7,72.9,56.7,1.5,2422,Sande,2022-08-02
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6958,6516,4901,401,79.4,74.3,55.9,4.6,8765,Herøy,2022-08-02
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6783,6336,5117,117,79.3,74,59.8,1.4,8557,Ulstein,2022-08-02
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3875,3640,2847,46,75.6,71,55.5,0.9,5126,Hareid,2022-08-02
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8695,8108,6660,136,80.3,74.8,61.5,1.3,10833,Ørsta,2022-08-02
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3623,3393,2738,97,81.1,76,61.3,2.2,4467,Stranda,2022-08-02
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6241,5825,4623,94,82.6,77.1,61.2,1.2,7558,Sykkylven,2022-08-02
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7429,6875,5533,155,77.8,72,58,1.6,9547,Sula,2022-08-02
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6623,6139,4385,58,77,71.4,51,0.7,8597,Giske,2022-08-02
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5660,5345,3820,197,81.6,77.1,55.1,2.8,6936,Vestnes,2022-08-02
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5646,5270,3695,73,80.4,75.1,52.6,1,7019,Rauma,2022-08-02
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2933,2820,2065,91,83.4,80.2,58.7,2.6,3518,Aukra,2022-08-02
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4766,4507,3456,102,81.8,77.3,59.3,1.8,5828,Averøy,2022-08-02
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2143,2011,1648,33,80.3,75.3,61.7,1.2,2669,Gjemnes,2022-08-02
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2489,2373,2013,332,84.1,80.2,68,11.2,2960,Tingvoll,2022-08-02
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5973,5671,4764,559,86.2,81.8,68.7,8.1,6932,Sunndal,2022-08-02
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4996,4758,4070,266,85.4,81.3,69.6,4.5,5849,Surnadal,2022-08-02
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1720,1400,76,84.2,81.1,66,3.6,2120,Smøla,2022-08-02
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2816,2681,2184,143,83.2,79.2,64.5,4.2,3384,Aure,2022-08-02
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8741,8212,6600,209,80.9,76,61.1,1.9,10809,Volda,2022-08-02
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2107,1966,1621,108,84.6,78.9,65.1,4.3,2491,Fjord,2022-08-02
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10563,9878,7708,357,79.5,74.3,58,2.7,13287,Hustadvika,2022-08-02
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42874,39968,28920,1915,81.2,75.7,54.8,3.6,52803,Bodø,2022-08-02
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17543,16547,12287,280,81.5,76.9,57.1,1.3,21530,Narvik,2022-08-02
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1088,850,22,82.9,77.4,60.5,1.6,1406,Bindal,2022-08-02
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1687,1576,1159,38,85.2,79.6,58.5,1.9,1981,Sømna,2022-08-02
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6375,5909,4238,79,82,76,54.5,1,7777,Brønnøy,2022-08-02
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1005,932,791,19,85.5,79.3,67.3,1.6,1175,Vega,2022-08-02
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,377,360,278,0,81.6,77.9,60.2,0,462,Vevelstad,2022-08-02
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1304,1027,31,76.3,71.5,56.3,1.7,1825,Herøy,2022-08-02
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6019,5683,4376,80,82.1,77.5,59.7,1.1,7333,Alstahaug,2022-08-02
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1782,1657,1229,30,79,73.4,54.5,1.3,2257,Leirfjord,2022-08-02
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11017,10357,7492,146,83.3,78.3,56.6,1.1,13233,Vefsn,2022-08-02
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1216,1176,911,45,83.2,80.5,62.4,3.1,1461,Grane,2022-08-02
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,842,73,85.7,81.5,66.1,5.7,1273,Hattfjelldal,2022-08-02
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1115,1041,875,39,81.4,76,63.9,2.8,1369,Dønna,2022-08-02
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1387,1286,904,24,81.7,75.7,53.2,1.4,1698,Nesna,2022-08-02
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3564,3376,2367,113,80.6,76.4,53.6,2.6,4420,Hemnes,2022-08-02
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21479,20301,14271,312,82.3,77.8,54.7,1.2,26092,Rana,2022-08-02
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1520,1428,1047,70,81.3,76.4,56,3.7,1869,Lurøy,2022-08-02
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,348,257,0,82.4,77.3,57.1,0,450,Træna,2022-08-02
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,909,869,645,89,78.8,75.4,55.9,7.7,1153,Rødøy,2022-08-02
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4990,4649,3466,75,80.3,74.8,55.8,1.2,6214,Meløy,2022-08-02
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1535,1459,1220,88,81,77,64.4,4.6,1894,Gildeskål,2022-08-02
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,864,841,692,65,85.4,83.1,68.4,6.4,1012,Beiarn,2022-08-02
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3807,3601,2958,106,82.5,78,64.1,2.3,4617,Saltdal,2022-08-02
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8051,7575,5754,154,83.8,78.9,59.9,1.6,9603,Fauske,2022-08-02
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1567,1512,1225,74,83.8,80.9,65.5,4,1869,Sørfold,2022-08-02
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2103,1993,1460,75,81.2,76.9,56.3,2.9,2591,Steigen,2022-08-02
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1581,1230,97,83.7,80,62.2,4.9,1976,Lødingen,2022-08-02
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1082,1039,832,56,81.1,77.9,62.4,4.2,1334,Evenes,2022-08-02
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,412,386,295,29,87.8,82.3,62.9,6.2,469,Røst,2022-08-02
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,527,498,394,0,77.7,73.5,58.1,0,678,Værøy,2022-08-02
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,996,957,698,23,81.9,78.7,57.4,1.9,1216,Flakstad,2022-08-02
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9045,8483,5671,190,78.2,73.3,49,1.6,11566,Vestvågøy,2022-08-02
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7705,7109,4821,237,79.2,73.1,49.6,2.4,9724,Vågan,2022-08-02
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6523,6086,4238,177,80.5,75.1,52.3,2.2,8107,Hadsel,2022-08-02
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2066,1974,1598,34,80.5,77,62.3,1.3,2565,Bø,2022-08-02
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3462,3221,2279,106,77.7,72.3,51.1,2.4,4458,Øksnes,2022-08-02
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8401,7821,5633,477,80.3,74.7,53.8,4.6,10468,Sortland,2022-08-02
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3777,3571,2843,112,82.6,78.1,62.2,2.4,4572,Andøy,2022-08-02
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,819,780,626,21,83.4,79.4,63.7,2.1,982,Moskenes,2022-08-02
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2226,2107,1654,99,82.2,77.8,61.1,3.7,2708,Hamarøy,2022-08-02
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25388,23790,17592,650,80.7,75.7,55.9,2.1,31444,Halden,2022-08-02
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41257,38650,30944,920,82,76.9,61.5,1.8,50290,Moss,2022-08-02
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46876,44104,35048,1664,80.6,75.8,60.2,2.9,58182,Sarpsborg,2022-08-02
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66889,62338,46666,3467,79.7,74.3,55.6,4.1,83892,Fredrikstad,2022-08-02
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79228,73824,53418,3439,77.5,72.2,52.2,3.4,102273,Drammen,2022-08-02
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22527,21175,16165,1227,80.8,76,58,4.4,27879,Kongsberg,2022-08-02
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25083,23471,16341,593,80.9,75.7,52.7,1.9,31011,Ringerike,2022-08-02
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4119,3905,3215,156,86.9,82.4,67.8,3.3,4741,Hvaler,2022-08-02
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1103,1055,863,19,83.9,80.2,65.6,1.4,1315,Aremark,2022-08-02
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2900,2257,83,85,81.1,63.1,2.3,3578,Marker,2022-08-02
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35425,33123,23168,1072,77.7,72.6,50.8,2.4,45608,Indre Østfold,2022-08-02
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3046,2831,2188,80,79.2,73.6,56.9,2.1,3846,Skiptvet,2022-08-02
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6658,6267,4824,218,80.1,75.4,58,2.6,8312,Rakkestad,2022-08-02
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6082,5682,4348,64,79.7,74.4,57,0.8,7633,Råde,2022-08-02
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4457,4139,3367,50,75.4,70,56.9,0.8,5913,Våler,2022-08-02
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14408,13459,9805,386,77.1,72,52.4,2.1,18699,Vestby,2022-08-02
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48065,44464,31947,554,78.8,72.9,52.3,0.9,61032,Nordre Follo,2022-08-02
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16092,14851,9926,235,77.4,71.5,47.8,1.1,20780,Ås,2022-08-02
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13030,12208,9271,414,81,75.9,57.6,2.6,16084,Frogn,2022-08-02
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15430,14212,10326,438,77.4,71.3,51.8,2.2,19939,Nesodden,2022-08-02
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101764,94018,73535,4453,78.9,72.9,57,3.5,128982,Bærum,2022-08-02
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75831,70035,52344,3257,78.9,72.9,54.5,3.4,96088,Asker,2022-08-02
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14200,13309,10058,492,80,75,56.7,2.8,17754,Aurskog-Høland,2022-08-02
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14522,13296,9655,207,76.3,69.9,50.8,1.1,19024,Rælingen,2022-08-02
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8759,7995,6205,60,77.9,71.1,55.2,0.5,11249,Enebakk,2022-08-02
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35079,32386,22739,1632,78.5,72.5,50.9,3.7,44693,Lørenskog,2022-08-02
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69410,64042,45662,2112,77.9,71.9,51.3,2.4,89095,Lillestrøm,2022-08-02
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19849,18371,14404,400,79.6,73.6,57.7,1.6,24947,Nittedal,2022-08-02
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5606,5215,4030,246,80.2,74.6,57.7,3.5,6989,Gjerdrum,2022-08-02
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31273,28750,20633,478,75.2,69.2,49.6,1.2,41565,Ullensaker,2022-08-02
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18605,17383,12415,210,77.9,72.7,51.9,0.9,23898,Nes,2022-08-02
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20837,19429,14296,280,78,72.7,53.5,1,26716,Eidsvoll,2022-08-02
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11679,10826,7970,494,77.5,71.8,52.9,3.3,15074,Nannestad,2022-08-02
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2274,2139,1568,45,78.3,73.6,54,1.5,2905,Hurdal,2022-08-02
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5245,4856,3759,131,76.5,70.8,54.8,1.9,6859,Hole,2022-08-02
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,876,845,725,95,82.9,79.9,68.6,9,1057,Flå,2022-08-02
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2734,2615,2038,76,83.5,79.9,62.3,2.3,3273,Nesbyen,2022-08-02
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3559,2769,72,81.4,76.3,59.3,1.5,4667,Gol,2022-08-02
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1971,1855,1384,156,75.5,71,53,6,2611,Hemsedal,2022-08-02
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3806,3616,2754,144,81.8,77.8,59.2,3.1,4650,Ål,2022-08-02
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3537,3355,2549,157,78.5,74.5,56.6,3.5,4504,Hol,2022-08-02
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2848,2651,2221,280,81.6,75.9,63.6,8,3492,Sigdal,2022-08-02
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1744,1634,1359,67,79.7,74.6,62.1,3.1,2189,Krødsherad,2022-08-02
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11414,10724,7914,214,80,75.1,55.4,1.5,14273,Modum,2022-08-02
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15310,14278,9923,318,76.4,71.2,49.5,1.6,20044,Øvre Eiker,2022-08-02
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21577,20073,15228,330,78.2,72.8,55.2,1.2,27584,Lier,2022-08-02
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2149,2022,1673,99,79,74.3,61.5,3.6,2720,Flesberg,2022-08-02
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1167,1125,965,48,85.2,82.1,70.4,3.5,1370,Rollag,2022-08-02
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1960,1860,1421,21,79.8,75.8,57.9,0.9,2455,Nore og Uvdal,2022-08-02
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5630,5312,4128,36,81.5,76.9,59.8,0.5,6908,Jevnaker,2022-08-02
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7420,6907,5276,132,81.1,75.5,57.7,1.4,9144,Lunner,2022-08-02
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15057,14290,10711,708,83.9,79.6,59.7,3.9,17949,Kongsvinger,2022-08-02
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26532,24756,19249,710,82.9,77.4,60.2,2.2,31999,Hamar,2022-08-02
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23670,22256,17635,529,83.3,78.3,62,1.9,28425,Lillehammer,2022-08-02
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24963,23530,16935,417,82.5,77.7,56,1.4,30267,Gjøvik,2022-08-02
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28641,26677,18679,587,81.7,76.1,53.3,1.7,35073,Ringsaker,2022-08-02
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6200,5884,4590,189,80.4,76.3,59.5,2.4,7715,Løten,2022-08-02
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16838,15963,12254,397,79.6,75.5,57.9,1.9,21156,Stange,2022-08-02
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4220,4021,3107,302,84.1,80.2,61.9,6,5016,Nord-Odal,2022-08-02
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6502,6157,4570,120,81.5,77.2,57.3,1.5,7978,Sør-Odal,2022-08-02
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5205,4992,3969,676,86.3,82.8,65.8,11.2,6032,Eidskog,2022-08-02
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3957,3778,3001,279,87,83.1,66,6.1,4548,Grue,2022-08-02
