granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,499701,397618,71.7,57,697010,Oslo,2021-09-01
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,327104,249134,67.8,51.6,482645,Rogaland,2021-09-01
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,190425,147969,71.7,55.7,265544,Møre og Romsdal,2021-09-01
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,172460,133165,71.8,55.4,240345,Nordland,2021-09-01
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,894288,738793,71.4,59,1252384,Viken,2021-09-01
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,276403,217980,74.6,58.8,370603,Innlandet,2021-09-01
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,307118,257988,72.8,61.2,421882,Vestfold og Telemark,2021-09-01
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,219135,180855,71,58.6,308843,Agder,2021-09-01
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,453109,368194,70.9,57.6,638821,Vestland,2021-09-01
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,343934,257843,73,54.7,471124,Trøndelag,2021-09-01
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,170648,131930,70.5,54.5,242168,Troms og Finnmark,2021-09-01
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,499694,397612,71.7,57,697010,Oslo,2021-09-01
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10634,8717,71.9,59,14787,Eigersund,2021-09-01
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,99348,74465,68.9,51.7,144147,Stavanger,2021-09-01
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24643,18115,66,48.5,37323,Haugesund,2021-09-01
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,53392,40427,66.4,50.3,80450,Sandnes,2021-09-01
