location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,262023,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37441.1104458673,Oslo,2022-10-17
county11,1900-01-01,124172,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,25560.4707316019,Rogaland,2022-10-17
county15,1900-01-01,55626,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,20923.9866389817,Møre og Romsdal,2022-10-17
county18,1900-01-01,40836,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,17001.540447146,Nordland,2022-10-17
county30,1900-01-01,392131,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,30895.1884213263,Viken,2022-10-17
county34,1900-01-01,80751,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,21750.935345977,Innlandet,2022-10-17
county38,1900-01-01,104655,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,24634.4437330521,Vestfold og Telemark,2022-10-17
county42,1900-01-01,81080,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,26059.5113359517,Agder,2022-10-17
county46,1900-01-01,148121,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,23097.2786187883,Vestland,2022-10-17
county50,1900-01-01,102547,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,21628.4107134948,Trøndelag,2022-10-17
county54,1900-01-01,49365,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,20421.0378263891,Troms og Finnmark,2022-10-17
municip0301,1900-01-01,262001,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37437.9668117978,Oslo,2022-10-17
municip1101,1900-01-01,2694,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,18129.2059219381,Eigersund,2022-10-17
municip1103,1900-01-01,40297,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,27848.8448434336,Stavanger,2022-10-17
municip1106,1900-01-01,9778,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,26113.6630701848,Haugesund,2022-10-17
municip1108,1900-01-01,20968,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25789.3118504397,Sandnes,2022-10-17
municip1111,1900-01-01,793,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,24169.4605303261,Sokndal,2022-10-17
municip1112,1900-01-01,621,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19540.5915670233,Lund,2022-10-17
municip1114,1900-01-01,609,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21835.7834349229,Bjerkreim,2022-10-17
municip1119,1900-01-01,4633,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,24010.1575456053,Hå,2022-10-17
municip1120,1900-01-01,6066,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20163,30084.8088082131,Klepp,2022-10-17
municip1121,1900-01-01,5317,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19353,27473.7766754508,Time,2022-10-17
municip1122,1900-01-01,3367,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12131,27755.3375649163,Gjesdal,2022-10-17
municip1124,1900-01-01,7379,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27568,26766.5409170052,Sola,2022-10-17
municip1127,1900-01-01,3238,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11454,28269.6001396892,Randaberg,2022-10-17
municip1130,1900-01-01,2913,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,21955.0798914682,Strand,2022-10-17
municip1133,1900-01-01,431,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2534,17008.681925809,Hjelmeland,2022-10-17
municip1134,1900-01-01,502,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3784,13266.3847780127,Suldal,2022-10-17
municip1135,1900-01-01,645,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4525,14254.1436464088,Sauda,2022-10-17
municip1144,1900-01-01,60,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,523,11472.275334608,Kvitsøy,2022-10-17
municip1145,1900-01-01,151,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,855,17660.8187134503,Bokn,2022-10-17
