granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2277,2072,76.3,69.4,2985,Tingvoll,2021-08-27
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5494,3702,79,53.2,6956,Sunndal,2021-08-27
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4505,3350,76.7,57.1,5872,Surnadal,2021-08-27
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1550,1165,72.8,54.7,2128,Smøla,2021-08-27
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2550,1867,73.5,53.8,3468,Aure,2021-08-27
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7789,5799,72.2,53.8,10781,Volda,2021-08-27
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1912,1667,76.4,66.6,2502,Fjord,2021-08-27
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9215,6605,69.2,49.6,13317,Hustadvika,2021-08-27
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,37573,28274,71.5,53.8,52560,Bodø,2021-08-27
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15381,11711,71,54.1,21661,Narvik,2021-08-27
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1019,700,72.9,50.1,1397,Bindal,2021-08-27
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1468,870,73.8,43.7,1990,Sømna,2021-08-27
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5748,4122,73.7,52.8,7803,Brønnøy,2021-08-27
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,898,633,76,53.6,1182,Vega,2021-08-27
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340,243,73.1,52.3,465,Vevelstad,2021-08-27
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1203,853,67.1,47.6,1793,Herøy,2021-08-27
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5311,4268,71.8,57.7,7394,Alstahaug,2021-08-27
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1585,1190,69.6,52.2,2278,Leirfjord,2021-08-27
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9699,7203,73.1,54.3,13268,Vefsn,2021-08-27
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1055,735,72.6,50.6,1453,Grane,2021-08-27
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,980,783,77.3,61.8,1267,Hattfjelldal,2021-08-27
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1023,885,74.6,64.6,1371,Dønna,2021-08-27
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1189,957,69.9,56.3,1701,Nesna,2021-08-27
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3063,2293,69.2,51.8,4428,Hemnes,2021-08-27
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18597,12653,71.3,48.5,26083,Rana,2021-08-27
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1267,780,67.5,41.6,1876,Lurøy,2021-08-27
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,309,259,69.9,58.6,442,Træna,2021-08-27
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,796,540,66,44.8,1206,Rødøy,2021-08-27
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4367,3074,69.9,49.2,6247,Meløy,2021-08-27
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1366,1149,71.1,59.8,1920,Gildeskål,2021-08-27
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,799,640,80,64.1,999,Beiarn,2021-08-27
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3260,2471,70.4,53.3,4632,Saltdal,2021-08-27
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7115,5565,73.8,57.7,9640,Fauske,2021-08-27
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1416,1099,74.1,57.5,1912,Sørfold,2021-08-27
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1830,1237,70.8,47.8,2586,Steigen,2021-08-27
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1206,74.4,60.2,2003,Lødingen,2021-08-27
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,967,751,73,56.7,1324,Evenes,2021-08-27
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,387,311,79.3,63.7,488,Røst,2021-08-27
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,482,402,69.1,57.6,698,Værøy,2021-08-27
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,901,689,72.8,55.7,1238,Flakstad,2021-08-27
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8038,5611,69.8,48.7,11521,Vestvågøy,2021-08-27
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6519,4739,67.4,49,9670,Vågan,2021-08-27
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5696,4757,70.6,59,8065,Hadsel,2021-08-27
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1914,1519,74.3,59,2576,Bø,2021-08-27
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3082,2091,69.8,47.4,4416,Øksnes,2021-08-27
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7349,6072,69.9,57.8,10514,Sortland,2021-08-27
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3366,2737,73.4,59.7,4588,Andøy,2021-08-27
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,716,579,72.4,58.5,989,Moskenes,2021-08-27
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1967,1556,72.8,57.6,2701,Hamarøy,2021-08-27
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22426,17768,71.4,56.6,31387,Halden,2021-08-27
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,36653,29763,73.8,59.9,49668,Moss,2021-08-27
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42246,38486,73.6,67.1,57372,Sarpsborg,2021-08-27
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59864,45046,72,54.1,83193,Fredrikstad,2021-08-27
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,70999,52070,69.7,51.1,101859,Drammen,2021-08-27
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19802,14968,71.5,54,27694,Kongsberg,2021-08-27
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22295,15752,72.3,51.1,30835,Ringerike,2021-08-27
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3710,2984,79,63.6,4694,Hvaler,2021-08-27
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1021,912,77.1,68.8,1325,Aremark,2021-08-27
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2751,2307,76.4,64.1,3601,Marker,2021-08-27
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30998,25667,68.6,56.8,45201,Indre Østfold,2021-08-27
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2713,2218,70.9,58,3825,Skiptvet,2021-08-27
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5929,4833,72.1,58.8,8222,Rakkestad,2021-08-27
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5436,4491,71.8,59.3,7568,Råde,2021-08-27
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3971,3234,68.4,55.7,5805,Våler,2021-08-27
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12557,10705,68.7,58.5,18290,Vestby,2021-08-27
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42091,30574,70.1,50.9,60034,Nordre Follo,2021-08-27
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14090,9425,68.9,46.1,20439,Ås,2021-08-27
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11645,9767,73,61.2,15953,Frogn,2021-08-27
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13599,10051,68.7,50.7,19805,Nesodden,2021-08-27
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,90958,75993,70.9,59.3,128233,Bærum,2021-08-27
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66220,52993,69.8,55.8,94915,Asker,2021-08-27
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12633,10033,71.8,57,17591,Aurskog-Høland,2021-08-27
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12652,9890,67.5,52.8,18730,Rælingen,2021-08-27
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7751,6213,70,56.2,11065,Enebakk,2021-08-27
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30312,22393,70.9,52.4,42740,Lørenskog,2021-08-27
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,61107,42334,70.3,48.7,86953,Lillestrøm,2021-08-27
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17962,13369,73.5,54.7,24454,Nittedal,2021-08-27
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4846,3877,68.8,55,7043,Gjerdrum,2021-08-27
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27820,24017,68.8,59.4,40459,Ullensaker,2021-08-27
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16801,12683,71.7,54.1,23422,Nes,2021-08-27
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18502,13202,71.1,50.7,26031,Eidsvoll,2021-08-27
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10105,8145,69,55.6,14637,Nannestad,2021-08-27
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2014,1484,71,52.3,2838,Hurdal,2021-08-27
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4655,3545,68.3,52,6811,Hole,2021-08-27
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,785,632,74.8,60.2,1049,Flå,2021-08-27
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2497,2046,76.5,62.7,3262,Nesbyen,2021-08-27
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3388,2458,73.1,53,4636,Gol,2021-08-27
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1732,1470,68,57.7,2546,Hemsedal,2021-08-27
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3384,2501,72.8,53.8,4648,Ål,2021-08-27
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3136,2057,70.7,46.4,4434,Hol,2021-08-27
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2526,2179,72.9,62.9,3465,Sigdal,2021-08-27
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1583,1384,71.3,62.4,2219,Krødsherad,2021-08-27
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10305,9006,72.7,63.6,14166,Modum,2021-08-27
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13335,9381,67.7,47.6,19709,Øvre Eiker,2021-08-27
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19482,14959,71.8,55.2,27118,Lier,2021-08-27
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1906,1626,70.3,59.9,2713,Flesberg,2021-08-27
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1068,901,77.1,65,1386,Rollag,2021-08-27
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1788,1456,74.1,60.4,2412,Nore og Uvdal,2021-08-27
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5068,4150,73.8,60.4,6867,Jevnaker,2021-08-27
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6539,4878,72.2,53.8,9062,Lunner,2021-08-27
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13506,12162,75.7,68.1,17851,Kongsvinger,2021-08-27
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23603,18240,74.9,57.9,31509,Hamar,2021-08-27
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21696,16928,76.1,59.4,28493,Lillehammer,2021-08-27
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22313,14237,73.4,46.8,30395,Gjøvik,2021-08-27
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25351,15735,72.6,45.1,34897,Ringsaker,2021-08-27
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5599,4414,73.4,57.9,7625,Løten,2021-08-27
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15110,10974,71.7,52.1,21072,Stange,2021-08-27
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3779,3321,75,65.9,5038,Nord-Odal,2021-08-27
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5832,4207,73.7,53.2,7914,Sør-Odal,2021-08-27
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4907,4261,80.5,69.9,6099,Eidskog,2021-08-27
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3531,2722,77.7,59.9,4545,Grue,2021-08-27
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5442,4892,75.3,67.7,7227,Åsnes,2021-08-27
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2716,2441,75.7,68.1,3587,Våler,2021-08-27
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15418,11859,72.4,55.7,21292,Elverum,2021-08-27
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4977,3681,75.6,55.9,6580,Trysil,2021-08-27
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3154,2422,72.7,55.8,4338,Åmot,2021-08-27
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1719,1296,72.3,54.5,2378,Stor-Elvdal,2021-08-27
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1375,1025,79,58.9,1741,Rendalen,2021-08-27
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1011,762,80.9,61,1250,Engerdal,2021-08-27
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1157,848,74,54.3,1563,Tolga,2021-08-27
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4206,3804,76,68.7,5537,Tynset,2021-08-27
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1774,1592,73.8,66.2,2405,Alvdal,2021-08-27
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1226,964,80.8,63.5,1518,Folldal,2021-08-27
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1475,1142,78.9,61.1,1870,Os,2021-08-27
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1849,1382,73.6,55,2512,Dovre,2021-08-27
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1425,994,72,50.2,1980,Lesja,2021-08-27
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1668,1173,76.4,53.7,2183,Skjåk,2021-08-27
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1742,1322,79,60,2204,Lom,2021-08-27
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2675,1900,75.1,53.3,3564,Vågå,2021-08-27
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3902,3152,68.4,55.2,5705,Nord-Fron,2021-08-27
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4171,2917,74.6,52.2,5592,Sel,2021-08-27
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2127,1454,69.4,47.5,3064,Sør-Fron,2021-08-27
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3218,2793,73,63.4,4408,Ringebu,2021-08-27
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3641,2563,71.5,50.3,5093,Øyer,2021-08-27
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4591,3309,76.2,54.9,6023,Gausdal,2021-08-27
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10659,7679,71.7,51.6,14871,Østre Toten,2021-08-27
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10180,7182,75.6,53.4,13459,Vestre Toten,2021-08-27
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10139,7194,74.5,52.9,13611,Gran,2021-08-27
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4174,3396,74.8,60.9,5579,Søndre Land,2021-08-27
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4877,3927,74.1,59.7,6581,Nordre Land,2021-08-27
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2153,1858,74.1,64,2904,Sør-Aurdal,2021-08-27
