granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13422,10103,67.6,50.9,19848,Klepp,2021-09-06
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13155,9525,68.9,49.9,19106,Time,2021-09-06
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7815,5948,64.8,49.3,12064,Gjesdal,2021-09-06
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19036,15531,69.3,56.6,27457,Sola,2021-09-06
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7834,5914,69.2,52.3,11315,Randaberg,2021-09-06
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9005,7586,68.9,58,13070,Strand,2021-09-06
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1839,1606,71.3,62.2,2580,Hjelmeland,2021-09-06
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2783,2479,73.1,65.1,3809,Suldal,2021-09-06
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3392,2943,74.4,64.5,4561,Sauda,2021-09-06
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,395,350,77.9,69,507,Kvitsøy,2021-09-06
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,643,571,74.9,66.5,859,Bokn,2021-09-06
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7766,6659,69.5,59.6,11178,Tysvær,2021-09-06
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29317,26477,69.2,62.5,42345,Karmøy,2021-09-06
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,159,154,82.8,80.2,192,Utsira,2021-09-06
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6010,4876,69,56,8705,Vindafjord,2021-09-06
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18230,16188,75.6,67.2,24099,Kristiansund,2021-09-06
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24133,18954,75.7,59.5,31870,Molde,2021-09-06
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46474,37243,69.7,55.9,66670,Ålesund,2021-09-06
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2389,2168,77.5,70.3,3083,Vanylven,2021-09-06
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1741,1504,71.2,61.5,2445,Sande,2021-09-06
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6156,4543,69.5,51.3,8858,Herøy,2021-09-06
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5896,4838,68.8,56.4,8575,Ulstein,2021-09-06
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3406,3013,66.3,58.6,5140,Hareid,2021-09-06
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7793,6572,72,60.7,10830,Ørsta,2021-09-06
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3243,2150,72.4,48,4482,Stranda,2021-09-06
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5667,5103,74.6,67.2,7596,Sykkylven,2021-09-06
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6697,6135,71.2,65.2,9409,Sula,2021-09-06
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5891,4911,69.3,57.7,8506,Giske,2021-09-06
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5034,4317,72.3,62,6958,Vestnes,2021-09-06
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5016,3877,71.4,55.2,7026,Rauma,2021-09-06
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2509,2360,71.2,67,3522,Aukra,2021-09-06
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4298,2969,74,51.1,5808,Averøy,2021-09-06
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1922,1746,72.3,65.7,2658,Gjemnes,2021-09-06
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2320,2132,77.7,71.4,2985,Tingvoll,2021-09-06
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5527,3995,79.5,57.4,6956,Sunndal,2021-09-06
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4533,3988,77.2,67.9,5872,Surnadal,2021-09-06
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1589,1349,74.7,63.4,2128,Smøla,2021-09-06
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2591,2167,74.7,62.5,3468,Aure,2021-09-06
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7894,6356,73.2,59,10781,Volda,2021-09-06
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1921,1787,76.8,71.4,2502,Fjord,2021-09-06
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9355,8305,70.2,62.4,13317,Hustadvika,2021-09-06
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,38031,31516,72.4,60,52560,Bodø,2021-09-06
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15518,13122,71.6,60.6,21661,Narvik,2021-09-06
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1048,803,75,57.5,1397,Bindal,2021-09-06
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1486,1006,74.7,50.6,1990,Sømna,2021-09-06
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5848,4673,74.9,59.9,7803,Brønnøy,2021-09-06
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,910,801,77,67.8,1182,Vega,2021-09-06
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,355,264,76.3,56.8,465,Vevelstad,2021-09-06
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1258,1016,70.2,56.7,1793,Herøy,2021-09-06
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5444,4724,73.6,63.9,7394,Alstahaug,2021-09-06
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1595,1285,70,56.4,2278,Leirfjord,2021-09-06
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9790,8195,73.8,61.8,13268,Vefsn,2021-09-06
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1071,941,73.7,64.8,1453,Grane,2021-09-06
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,987,856,77.9,67.6,1267,Hattfjelldal,2021-09-06
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1034,932,75.4,68,1371,Dønna,2021-09-06
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1213,1037,71.3,61,1701,Nesna,2021-09-06
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3093,2535,69.9,57.2,4428,Hemnes,2021-09-06
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19013,15471,72.9,59.3,26083,Rana,2021-09-06
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1337,993,71.3,52.9,1876,Lurøy,2021-09-06
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,324,277,73.3,62.7,442,Træna,2021-09-06
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,824,655,68.3,54.3,1206,Rødøy,2021-09-06
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4413,3386,70.6,54.2,6247,Meløy,2021-09-06
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1386,1249,72.2,65.1,1920,Gildeskål,2021-09-06
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,821,723,82.2,72.4,999,Beiarn,2021-09-06
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3326,2719,71.8,58.7,4632,Saltdal,2021-09-06
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7285,6176,75.6,64.1,9640,Fauske,2021-09-06
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1433,1225,74.9,64.1,1912,Sørfold,2021-09-06
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1876,1488,72.5,57.5,2586,Steigen,2021-09-06
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1528,1338,76.3,66.8,2003,Lødingen,2021-09-06
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,988,855,74.6,64.6,1324,Evenes,2021-09-06
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,387,319,79.3,65.4,488,Røst,2021-09-06
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,485,427,69.5,61.2,698,Værøy,2021-09-06
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,917,740,74.1,59.8,1238,Flakstad,2021-09-06
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8188,6390,71.1,55.5,11521,Vestvågøy,2021-09-06
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6643,5393,68.7,55.8,9670,Vågan,2021-09-06
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5851,5049,72.5,62.6,8065,Hadsel,2021-09-06
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1957,1741,76,67.6,2576,Bø,2021-09-06
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3172,2369,71.8,53.6,4416,Øksnes,2021-09-06
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7558,6567,71.9,62.5,10514,Sortland,2021-09-06
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3403,2975,74.2,64.8,4588,Andøy,2021-09-06
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,740,638,74.8,64.5,989,Moskenes,2021-09-06
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2017,1742,74.7,64.5,2701,Hamarøy,2021-09-06
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22753,20289,72.5,64.6,31387,Halden,2021-09-06
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,37646,32895,75.8,66.2,49668,Moss,2021-09-06
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,43440,39168,75.7,68.3,57372,Sarpsborg,2021-09-06
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60354,51838,72.5,62.3,83193,Fredrikstad,2021-09-06
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,71519,61324,70.2,60.2,101859,Drammen,2021-09-06
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20024,17379,72.3,62.8,27694,Kongsberg,2021-09-06
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23010,17373,74.6,56.3,30835,Ringerike,2021-09-06
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3814,3329,81.3,70.9,4694,Hvaler,2021-09-06
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1049,954,79.2,72,1325,Aremark,2021-09-06
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2827,2593,78.5,72,3601,Marker,2021-09-06
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31557,28823,69.8,63.8,45201,Indre Østfold,2021-09-06
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2732,2474,71.4,64.7,3825,Skiptvet,2021-09-06
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5967,5431,72.6,66.1,8222,Rakkestad,2021-09-06
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5477,5085,72.4,67.2,7568,Råde,2021-09-06
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4074,3641,70.2,62.7,5805,Våler,2021-09-06
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12972,11173,70.9,61.1,18290,Vestby,2021-09-06
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42563,35108,70.9,58.5,60034,Nordre Follo,2021-09-06
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14279,11253,69.9,55.1,20439,Ås,2021-09-06
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11752,10665,73.7,66.9,15953,Frogn,2021-09-06
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13971,11436,70.5,57.7,19805,Nesodden,2021-09-06
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,94045,82231,73.3,64.1,128233,Bærum,2021-09-06
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68046,61275,71.7,64.6,94915,Asker,2021-09-06
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13001,11455,73.9,65.1,17591,Aurskog-Høland,2021-09-06
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13079,11005,69.8,58.8,18730,Rælingen,2021-09-06
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7849,7059,70.9,63.8,11065,Enebakk,2021-09-06
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31110,26595,72.8,62.2,42740,Lørenskog,2021-09-06
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,61898,50475,71.2,58,86953,Lillestrøm,2021-09-06
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18122,15297,74.1,62.6,24454,Nittedal,2021-09-06
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5031,4283,71.4,60.8,7043,Gjerdrum,2021-09-06
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28020,24759,69.3,61.2,40459,Ullensaker,2021-09-06
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16966,15055,72.4,64.3,23422,Nes,2021-09-06
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18657,15753,71.7,60.5,26031,Eidsvoll,2021-09-06
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10500,8950,71.7,61.1,14637,Nannestad,2021-09-06
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2040,1781,71.9,62.8,2838,Hurdal,2021-09-06
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4766,3892,70,57.1,6811,Hole,2021-09-06
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,815,724,77.7,69,1049,Flå,2021-09-06
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2540,2256,77.9,69.2,3262,Nesbyen,2021-09-06
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3501,2857,75.5,61.6,4636,Gol,2021-09-06
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1784,1587,70.1,62.3,2546,Hemsedal,2021-09-06
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3439,2878,74,61.9,4648,Ål,2021-09-06
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3204,2397,72.3,54.1,4434,Hol,2021-09-06
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2557,2190,73.8,63.2,3465,Sigdal,2021-09-06
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1615,1450,72.8,65.3,2219,Krødsherad,2021-09-06
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10520,9544,74.3,67.4,14166,Modum,2021-09-06
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13665,11097,69.3,56.3,19709,Øvre Eiker,2021-09-06
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19673,16698,72.5,61.6,27118,Lier,2021-09-06
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1976,1748,72.8,64.4,2713,Flesberg,2021-09-06
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1069,1001,77.1,72.2,1386,Rollag,2021-09-06
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1794,1580,74.4,65.5,2412,Nore og Uvdal,2021-09-06
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5182,4485,75.5,65.3,6867,Jevnaker,2021-09-06
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6764,5323,74.6,58.7,9062,Lunner,2021-09-06
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13525,12273,75.8,68.8,17851,Kongsvinger,2021-09-06
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23873,21157,75.8,67.1,31509,Hamar,2021-09-06
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21903,18914,76.9,66.4,28493,Lillehammer,2021-09-06
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22921,16808,75.4,55.3,30395,Gjøvik,2021-09-06
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25896,19651,74.2,56.3,34897,Ringsaker,2021-09-06
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5659,4880,74.2,64,7625,Løten,2021-09-06
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15366,13616,72.9,64.6,21072,Stange,2021-09-06
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3786,3352,75.1,66.5,5038,Nord-Odal,2021-09-06
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5896,5125,74.5,64.8,7914,Sør-Odal,2021-09-06
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4962,4525,81.4,74.2,6099,Eidskog,2021-09-06
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3608,3147,79.4,69.2,4545,Grue,2021-09-06
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5525,5031,76.4,69.6,7227,Åsnes,2021-09-06
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2757,2481,76.9,69.2,3587,Våler,2021-09-06
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15621,14174,73.4,66.6,21292,Elverum,2021-09-06
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5151,4656,78.3,70.8,6580,Trysil,2021-09-06
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3266,2794,75.3,64.4,4338,Åmot,2021-09-06
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1793,1586,75.4,66.7,2378,Stor-Elvdal,2021-09-06
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1396,1152,80.2,66.2,1741,Rendalen,2021-09-06
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1023,857,81.8,68.6,1250,Engerdal,2021-09-06
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1184,1017,75.8,65.1,1563,Tolga,2021-09-06
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4275,3918,77.2,70.8,5537,Tynset,2021-09-06
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1792,1643,74.5,68.3,2405,Alvdal,2021-09-06
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1237,1031,81.5,67.9,1518,Folldal,2021-09-06
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1489,1282,79.6,68.6,1870,Os,2021-09-06
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1897,1588,75.5,63.2,2512,Dovre,2021-09-06
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1450,1244,73.2,62.8,1980,Lesja,2021-09-06
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1722,1450,78.9,66.4,2183,Skjåk,2021-09-06
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1787,1480,81.1,67.2,2204,Lom,2021-09-06
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2720,2084,76.3,58.5,3564,Vågå,2021-09-06
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3978,3270,69.7,57.3,5705,Nord-Fron,2021-09-06
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4253,3541,76.1,63.3,5592,Sel,2021-09-06
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2158,1838,70.4,60,3064,Sør-Fron,2021-09-06
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3255,2904,73.8,65.9,4408,Ringebu,2021-09-06
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3702,2890,72.7,56.7,5093,Øyer,2021-09-06
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4628,3532,76.8,58.6,6023,Gausdal,2021-09-06
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10952,8436,73.6,56.7,14871,Østre Toten,2021-09-06
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10317,8460,76.7,62.9,13459,Vestre Toten,2021-09-06
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10334,8273,75.9,60.8,13611,Gran,2021-09-06
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4262,3891,76.4,69.7,5579,Søndre Land,2021-09-06
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4923,4469,74.8,67.9,6581,Nordre Land,2021-09-06
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2166,1985,74.6,68.4,2904,Sør-Aurdal,2021-09-06
