granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,24924,7642,15.0877150501834,4.62607600760318,165194,Oslo,2021-05-14
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,14815,3770,8.94706646133406,2.27677627804451,165585,Oslo,2021-05-14
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,17504,3154,41.1490902252104,7.4145469932766,42538,Oslo,2021-05-14
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,16079,1966,34.86642380085,4.26316245988377,46116,Oslo,2021-05-14
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24393,4119,71.8540120183811,12.1332626369742,33948,Oslo,2021-05-14
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,23649,2988,68.2136779255242,8.61865066774352,34669,Oslo,2021-05-14
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23641,10098,90.9339179936918,38.8414493422571,25998,Oslo,2021-05-14
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21630,8683,89.4762968478531,35.9187556879292,24174,Oslo,2021-05-14
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14362,13628,93.7161500815661,88.926590538336,15325,Oslo,2021-05-14
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11654,11124,95.2357603987906,90.9046334886002,12237,Oslo,2021-05-14
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6905,6689,89.3157418186522,86.5217953692924,7731,Oslo,2021-05-14
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3253,3175,89.812258420762,87.6587520706792,3622,Oslo,2021-05-14
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14551,3493,15.9855425922264,3.83736514841913,91026,Rogaland,2021-05-14
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6628,1115,6.820965102757,1.14746169124533,97171,Rogaland,2021-05-14
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,8554,1747,26.9290099165749,5.49976389107508,31765,Rogaland,2021-05-14
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,5757,670,16.9617866297398,1.97401372970743,33941,Rogaland,2021-05-14
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,12435,1786,46.5503687343241,6.68588327780481,26713,Rogaland,2021-05-14
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,10893,784,38.7334210432742,2.78775379582548,28123,Rogaland,2021-05-14
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19284,2977,91.7237442922374,14.1600076103501,21024,Rogaland,2021-05-14
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,19540,2766,92.1133267336068,13.0391740913591,21213,Rogaland,2021-05-14
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12007,10632,96.5037775277287,85.4524995981354,12442,Rogaland,2021-05-14
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10378,9174,97.400281557954,86.100422336931,10655,Rogaland,2021-05-14
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5226,5008,91.4755820059513,87.6597234377735,5713,Rogaland,2021-05-14
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2988,2878,94.4075829383886,90.9320695102686,3165,Rogaland,2021-05-14
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6795,1893,15.0762130860198,4.20003993698831,45071,Møre og Romsdal,2021-05-14
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2462,569,4.97213022053478,1.14912351563131,49516,Møre og Romsdal,2021-05-14
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4010,1054,23.324802233597,6.13075849232201,17192,Møre og Romsdal,2021-05-14
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1890,370,10.1193981902875,1.98104620656422,18677,Møre og Romsdal,2021-05-14
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5799,1141,36.0634328358209,7.09577114427861,16080,Møre og Romsdal,2021-05-14
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,4272,417,25.0483729111697,2.44503078276165,17055,Møre og Romsdal,2021-05-14
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13606,1166,92.312911323699,7.91098446298935,14739,Møre og Romsdal,2021-05-14
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13764,850,91.0618590803837,5.6235527621568,15115,Møre og Romsdal,2021-05-14
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8528,7361,96.9421393656929,83.6762532681596,8797,Møre og Romsdal,2021-05-14
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7759,6698,98.5394970789942,85.0647701295403,7874,Møre og Romsdal,2021-05-14
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4190,3956,91.3052952713009,86.2061451296579,4589,Møre og Romsdal,2021-05-14
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2365,2288,92.817896389325,89.795918367347,2548,Møre og Romsdal,2021-05-14
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6950,2402,17.3663168415792,6.00199900049975,40020,Nordland,2021-05-14
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2777,824,6.3827342098005,1.89390456927462,43508,Nordland,2021-05-14
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4171,1481,25.8586484810911,9.18164910105394,16130,Nordland,2021-05-14
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,2088,480,12.5669575684622,2.88895576286488,16615,Nordland,2021-05-14
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5565,1344,35.5069227333631,8.57525681107637,15673,Nordland,2021-05-14
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,4032,544,24.8581997533909,3.35388409371147,16220,Nordland,2021-05-14
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,12002,1132,86.5757772487918,8.16562071701652,13863,Nordland,2021-05-14
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,12255,733,85.0451075641916,5.08674531575295,14410,Nordland,2021-05-14
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8288,6882,94.8392264561163,78.7504291108823,8739,Nordland,2021-05-14
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7690,6217,95.6110903891583,77.2970284719632,8043,Nordland,2021-05-14
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3549,3282,87.5647668393783,80.9770540340489,4053,Nordland,2021-05-14
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2025,1884,91.6704391127207,85.2874603893164,2209,Nordland,2021-05-14
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,37682,11971,17.2418210935713,5.47746511095859,218550,Viken,2021-05-14
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,17663,3820,7.70842152579875,1.66711035659578,229139,Viken,2021-05-14
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,26546,7271,28.9860452927431,7.9393330567142,91582,Viken,2021-05-14
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,17402,2508,18.2890173410405,2.63583815028902,95150,Viken,2021-05-14
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,34576,7173,45.0161441516509,9.33887095094261,76808,Viken,2021-05-14
