granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,544118,495188,196105,78.1,71,28.1,697010,Oslo,2022-01-07
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,368624,337711,149729,76.4,70,31,482645,Rogaland,2022-01-07
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,212504,196655,95396,80,74.1,35.9,265544,Møre og Romsdal,2022-01-07
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,194011,179527,82651,80.7,74.7,34.4,240345,Nordland,2022-01-07
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,990887,903280,431128,79.1,72.1,34.4,1252384,Viken,2022-01-07
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,304460,282434,140334,82.2,76.2,37.9,370603,Innlandet,2022-01-07
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,339716,313348,160120,80.5,74.3,38,421882,Vestfold og Telemark,2022-01-07
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,243771,223522,109787,78.9,72.4,35.5,308843,Agder,2022-01-07
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,501962,459146,217385,78.6,71.9,34,638821,Vestland,2022-01-07
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,382146,353753,155994,81.1,75.1,33.1,471124,Trøndelag,2022-01-07
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191636,177023,81359,79.1,73.1,33.6,242168,Troms og Finnmark,2022-01-07
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,544109,495182,196101,78.1,71,28.1,697010,Oslo,2022-01-07
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11774,10864,5839,79.6,73.5,39.5,14787,Eigersund,2022-01-07
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112175,102733,41141,77.8,71.3,28.5,144147,Stavanger,2022-01-07
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28347,25936,11557,76,69.5,31,37323,Haugesund,2022-01-07
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59916,55283,25008,74.5,68.7,31.1,80450,Sandnes,2022-01-07
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2457,2263,1305,75.4,69.5,40.1,3257,Sokndal,2022-01-07
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2395,2249,1173,75.5,70.9,37,3174,Lund,2022-01-07
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2156,1976,1125,77.2,70.8,40.3,2791,Bjerkreim,2022-01-07
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13905,12604,5599,72.7,65.9,29.3,19120,Hå,2022-01-07
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14916,13466,5568,75.2,67.8,28.1,19848,Klepp,2022-01-07
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14496,13185,5424,75.9,69,28.4,19106,Time,2022-01-07
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8772,8023,3386,72.7,66.5,28.1,12064,Gjesdal,2022-01-07
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20967,19163,7856,76.4,69.8,28.6,27457,Sola,2022-01-07
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8948,8135,3328,79.1,71.9,29.4,11315,Randaberg,2022-01-07
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10213,9305,4233,78.1,71.2,32.4,13070,Strand,2022-01-07
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2000,1819,947,77.5,70.5,36.7,2580,Hjelmeland,2022-01-07
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3020,2779,1816,79.3,73,47.7,3809,Suldal,2022-01-07
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3662,3389,1730,80.3,74.3,37.9,4561,Sauda,2022-01-07
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,429,405,264,84.6,79.9,52.1,507,Kvitsøy,2022-01-07
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,700,661,383,81.5,76.9,44.6,859,Bokn,2022-01-07
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8497,7690,3939,76,68.8,35.2,11178,Tysvær,2022-01-07
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32019,29456,15460,75.6,69.6,36.5,42345,Karmøy,2022-01-07
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,119,85.4,83.9,62,192,Utsira,2022-01-07
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6690,6161,2525,76.9,70.8,29,8705,Vindafjord,2022-01-07
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19627,18225,9582,81.4,75.6,39.8,24099,Kristiansund,2022-01-07
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26189,24340,11182,82.2,76.4,35.1,31870,Molde,2022-01-07
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52428,48319,20933,78.6,72.5,31.4,66670,Ålesund,2022-01-07
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2563,2431,1473,83.1,78.9,47.8,3083,Vanylven,2022-01-07
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1883,1747,1103,77,71.5,45.1,2445,Sande,2022-01-07
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6873,6317,3095,77.6,71.3,34.9,8858,Herøy,2022-01-07
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6684,6155,3210,77.9,71.8,37.4,8575,Ulstein,2022-01-07
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3833,3531,1745,74.6,68.7,33.9,5140,Hareid,2022-01-07
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8641,8016,4079,79.8,74,37.7,10830,Ørsta,2022-01-07
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3619,3373,1725,80.7,75.3,38.5,4482,Stranda,2022-01-07
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6187,5691,3341,81.5,74.9,44,7596,Sykkylven,2022-01-07
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7340,6725,3549,78,71.5,37.7,9409,Sula,2022-01-07
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6535,5919,2631,76.8,69.6,30.9,8506,Giske,2022-01-07
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5571,5206,2392,80.1,74.8,34.4,6958,Vestnes,2022-01-07
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5624,5186,2279,80,73.8,32.4,7026,Rauma,2022-01-07
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2864,2608,1495,81.3,74,42.4,3522,Aukra,2022-01-07
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4729,4382,1880,81.4,75.4,32.4,5808,Averøy,2022-01-07
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2119,1963,1109,79.7,73.9,41.7,2658,Gjemnes,2022-01-07
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2478,2328,1466,83,78,49.1,2985,Tingvoll,2022-01-07
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5885,5534,2629,84.6,79.6,37.8,6956,Sunndal,2022-01-07
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4957,4654,2016,84.4,79.3,34.3,5872,Surnadal,2022-01-07
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1749,1642,942,82.2,77.2,44.3,2128,Smøla,2022-01-07
