location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,99204,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,14232.7943644998,Oslo,2022-01-03
county11,1900-01-01,25330,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,5248.16376425737,Rogaland,2022-01-03
county15,1900-01-01,9046,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,3406.59175127286,Møre og Romsdal,2022-01-03
county18,1900-01-01,7538,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,3136.32486633797,Nordland,2022-01-03
county30,1900-01-01,122749,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,9801.2270996755,Viken,2022-01-03
county34,1900-01-01,15761,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,4252.798817063,Innlandet,2022-01-03
county38,1900-01-01,24601,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,5831.25139256949,Vestfold og Telemark,2022-01-03
county42,1900-01-01,18356,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,5943.47289723258,Agder,2022-01-03
county46,1900-01-01,33912,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,5308.52930633151,Vestland,2022-01-03
county50,1900-01-01,22271,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,4727.20557645121,Trøndelag,2022-01-03
county54,1900-01-01,12788,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,5280.63162763041,Troms og Finnmark,2022-01-03
municip0301,1900-01-01,99192,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,14231.072724925,Oslo,2022-01-03
municip1101,1900-01-01,434,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,2935.01048218029,Eigersund,2022-01-03
municip1103,1900-01-01,8881,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,6161.07168376727,Stavanger,2022-01-03
municip1106,1900-01-01,2594,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,6950.13798462074,Haugesund,2022-01-03
municip1108,1900-01-01,4203,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,5224.36295835923,Sandnes,2022-01-03
municip1111,1900-01-01,122,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,3745.77832361069,Sokndal,2022-01-03
municip1112,1900-01-01,145,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,4568.36798991809,Lund,2022-01-03
municip1114,1900-01-01,71,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,2543.8910784665,Bjerkreim,2022-01-03
municip1119,1900-01-01,845,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,4419.45606694561,Hå,2022-01-03
municip1120,1900-01-01,791,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,3985.28819024587,Klepp,2022-01-03
municip1121,1900-01-01,754,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,3946.40427090966,Time,2022-01-03
municip1122,1900-01-01,571,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,4733.09018567639,Gjesdal,2022-01-03
municip1124,1900-01-01,1426,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,5193.57540882107,Sola,2022-01-03
municip1127,1900-01-01,497,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,4392.39946973045,Randaberg,2022-01-03
municip1130,1900-01-01,255,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,1951.03289977047,Strand,2022-01-03
municip1133,1900-01-01,49,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,1899.22480620155,Hjelmeland,2022-01-03
municip1134,1900-01-01,87,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,2284.06405880809,Suldal,2022-01-03
municip1135,1900-01-01,90,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,1973.25147993861,Sauda,2022-01-03
municip1144,1900-01-01,3,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,591.715976331361,Kvitsøy,2022-01-03
municip1145,1900-01-01,56,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,6519.20838183935,Bokn,2022-01-03
municip1146,1900-01-01,558,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,4991.94847020934,Tysvær,2022-01-03
municip1149,1900-01-01,2457,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,5802.33793836344,Karmøy,2022-01-03
municip1151,1900-01-01,0,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,0,Utsira,2022-01-03
municip1160,1900-01-01,431,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,4951.17748420448,Vindafjord,2022-01-03
municip1505,1900-01-01,680,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,2821.69384621769,Kristiansund,2022-01-03
municip1506,1900-01-01,817,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,2563.53937872607,Molde,2022-01-03
municip1507,1900-01-01,2944,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,4415.77921103945,Ålesund,2022-01-03
municip1511,1900-01-01,74,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,2400.25948751216,Vanylven,2022-01-03
municip1514,1900-01-01,205,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,8384.45807770961,Sande,2022-01-03
municip1515,1900-01-01,300,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,3386.76902235268,Herøy,2022-01-03
municip1516,1900-01-01,336,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,3918.36734693878,Ulstein,2022-01-03
municip1517,1900-01-01,93,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,1809.33852140078,Hareid,2022-01-03
municip1520,1900-01-01,450,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10830,4155.12465373961,Ørsta,2022-01-03
municip1525,1900-01-01,79,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4482,1762.60597947345,Stranda,2022-01-03
municip1528,1900-01-01,106,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7596,1395.47130068457,Sykkylven,2022-01-03
municip1531,1900-01-01,403,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9409,4283.1331703688,Sula,2022-01-03
municip1532,1900-01-01,408,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8506,4796.61415471432,Giske,2022-01-03
municip1535,1900-01-01,585,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6958,8407.58838746766,Vestnes,2022-01-03
municip1539,1900-01-01,144,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7026,2049.53031596926,Rauma,2022-01-03
municip1547,1900-01-01,87,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3522,2470.18739352641,Aukra,2022-01-03
municip1554,1900-01-01,220,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5808,3787.87878787879,Averøy,2022-01-03
municip1557,1900-01-01,49,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2658,1843.49134687735,Gjemnes,2022-01-03
municip1560,1900-01-01,16,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2985,536.013400335008,Tingvoll,2022-01-03
municip1563,1900-01-01,75,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6956,1078.20586543991,Sunndal,2022-01-03
municip1566,1900-01-01,81,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5872,1379.42779291553,Surnadal,2022-01-03
municip1573,1900-01-01,15,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2128,704.887218045113,Smøla,2022-01-03
municip1576,1900-01-01,47,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3468,1355.24798154556,Aure,2022-01-03
municip1577,1900-01-01,453,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10781,4201.83656432613,Volda,2022-01-03
municip1578,1900-01-01,97,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2502,3876.89848121503,Fjord,2022-01-03
municip1579,1900-01-01,270,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13317,2027.48366749268,Hustadvika,2022-01-03
municip1804,1900-01-01,2080,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,52560,3957.38203957382,Bodø,2022-01-03
municip1806,1900-01-01,672,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,21661,3102.34984534417,Narvik,2022-01-03
municip1811,1900-01-01,11,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1397,787.40157480315,Bindal,2022-01-03
municip1812,1900-01-01,30,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1990,1507.53768844221,Sømna,2022-01-03
municip1813,1900-01-01,234,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7803,2998.84659746252,Brønnøy,2022-01-03
municip1815,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1182,1522.84263959391,Vega,2022-01-03
municip1816,1900-01-01,1,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,465,215.05376344086,Vevelstad,2022-01-03
municip1818,1900-01-01,20,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1793,1115.4489682097,Herøy,2022-01-03
municip1820,1900-01-01,227,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7394,3070.05680281309,Alstahaug,2022-01-03
municip1822,1900-01-01,44,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2278,1931.5188762072,Leirfjord,2022-01-03
municip1824,1900-01-01,250,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,1884.2327404281,Vefsn,2022-01-03
municip1825,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1453,412.938747419133,Grane,2022-01-03
municip1826,1900-01-01,8,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1267,631.412786108919,Hattfjelldal,2022-01-03
municip1827,1900-01-01,22,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1371,1604.66812545587,Dønna,2022-01-03
municip1828,1900-01-01,31,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1701,1822.45737801293,Nesna,2022-01-03
municip1832,1900-01-01,45,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4428,1016.26016260163,Hemnes,2022-01-03
municip1833,1900-01-01,756,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,26083,2898.43959667216,Rana,2022-01-03
municip1834,1900-01-01,14,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1876,746.268656716418,Lurøy,2022-01-03
municip1835,1900-01-01,6,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,442,1357.46606334842,Træna,2022-01-03
municip1836,1900-01-01,32,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1206,2653.39966832504,Rødøy,2022-01-03
municip1837,1900-01-01,83,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6247,1328.63774611814,Meløy,2022-01-03
municip1838,1900-01-01,26,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1920,1354.16666666667,Gildeskål,2022-01-03
municip1839,1900-01-01,18,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,999,1801.8018018018,Beiarn,2022-01-03
municip1840,1900-01-01,78,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4632,1683.9378238342,Saltdal,2022-01-03
municip1841,1900-01-01,191,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9640,1981.32780082988,Fauske,2022-01-03
municip1845,1900-01-01,82,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1912,4288.70292887029,Sørfold,2022-01-03
municip1848,1900-01-01,36,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2586,1392.11136890951,Steigen,2022-01-03
municip1851,1900-01-01,28,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2003,1397.90314528208,Lødingen,2022-01-03
municip1853,1900-01-01,80,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1324,6042.29607250755,Evenes,2022-01-03
municip1856,1900-01-01,10,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,488,2049.18032786885,Røst,2022-01-03
municip1857,1900-01-01,7,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,698,1002.86532951289,Værøy,2022-01-03
municip1859,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1238,1373.18255250404,Flakstad,2022-01-03
municip1860,1900-01-01,692,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11521,6006.42305355438,Vestvågøy,2022-01-03
municip1865,1900-01-01,557,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9670,5760.08273009307,Vågan,2022-01-03
municip1866,1900-01-01,371,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8065,4600.12399256045,Hadsel,2022-01-03
municip1867,1900-01-01,38,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2576,1475.15527950311,Bø,2022-01-03
municip1868,1900-01-01,234,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4416,5298.91304347826,Øksnes,2022-01-03
municip1870,1900-01-01,234,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10514,2225.60395662926,Sortland,2022-01-03
municip1871,1900-01-01,156,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4588,3400.1743679163,Andøy,2022-01-03
municip1874,1900-01-01,28,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,989,2831.14256825076,Moskenes,2022-01-03
municip1875,1900-01-01,63,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2701,2332.46945575713,Hamarøy,2022-01-03
municip3001,1900-01-01,2058,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31387,6556.85474878134,Halden,2022-01-03
municip3002,1900-01-01,3926,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,49668,7904.48578561649,Moss,2022-01-03
municip3003,1900-01-01,6180,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,57372,10771.8050617026,Sarpsborg,2022-01-03
municip3004,1900-01-01,8120,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,83193,9760.43657519263,Fredrikstad,2022-01-03
municip3005,1900-01-01,10692,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,101859,10496.8633110476,Drammen,2022-01-03
