granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2538,2443,1953,436,83.3,80.2,64.1,14.3,3045,Vanylven,2022-09-16
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1876,1758,1372,37,77.5,72.6,56.6,1.5,2422,Sande,2022-09-16
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6953,6511,4916,880,79.3,74.3,56.1,10,8765,Herøy,2022-09-16
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6792,6335,5128,1063,79.4,74,59.9,12.4,8557,Ulstein,2022-09-16
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3858,3624,2857,606,75.3,70.7,55.7,11.8,5126,Hareid,2022-09-16
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8704,8117,6683,891,80.3,74.9,61.7,8.2,10833,Ørsta,2022-09-16
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3599,3369,2725,634,80.6,75.4,61,14.2,4467,Stranda,2022-09-16
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6204,5791,4618,954,82.1,76.6,61.1,12.6,7558,Sykkylven,2022-09-16
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7407,6856,5535,931,77.6,71.8,58,9.8,9547,Sula,2022-09-16
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6620,6136,4411,494,77,71.4,51.3,5.7,8597,Giske,2022-09-16
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5650,5337,3847,648,81.5,76.9,55.5,9.3,6936,Vestnes,2022-09-16
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5648,5274,3730,828,80.5,75.1,53.1,11.8,7019,Rauma,2022-09-16
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2916,2803,2060,512,82.9,79.7,58.6,14.6,3518,Aukra,2022-09-16
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4761,4500,3473,868,81.7,77.2,59.6,14.9,5828,Averøy,2022-09-16
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2133,2005,1646,176,79.9,75.1,61.7,6.6,2669,Gjemnes,2022-09-16
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2480,2362,2009,496,83.8,79.8,67.9,16.8,2960,Tingvoll,2022-09-16
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5949,5651,4802,1252,85.8,81.5,69.3,18.1,6932,Sunndal,2022-09-16
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4981,4745,4076,1106,85.2,81.1,69.7,18.9,5849,Surnadal,2022-09-16
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1789,1723,1402,180,84.4,81.3,66.1,8.5,2120,Smøla,2022-09-16
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2807,2674,2189,372,82.9,79,64.7,11,3384,Aure,2022-09-16
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8780,8253,6643,1126,81.2,76.4,61.5,10.4,10809,Volda,2022-09-16
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2092,1950,1618,337,84,78.3,65,13.5,2491,Fjord,2022-09-16
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10547,9865,7715,943,79.4,74.2,58.1,7.1,13287,Hustadvika,2022-09-16
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42819,39926,29019,3430,81.1,75.6,55,6.5,52803,Bodø,2022-09-16
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17463,16479,12313,2748,81.1,76.5,57.2,12.8,21530,Narvik,2022-09-16
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1164,1085,867,139,82.8,77.2,61.7,9.9,1406,Bindal,2022-09-16
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1672,1564,1159,157,84.4,79,58.5,7.9,1981,Sømna,2022-09-16
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6350,5889,4241,284,81.7,75.7,54.5,3.7,7777,Brønnøy,2022-09-16
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1009,934,803,127,85.9,79.5,68.3,10.8,1175,Vega,2022-09-16
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,374,358,280,28,81,77.5,60.6,6.1,462,Vevelstad,2022-09-16
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1387,1302,1038,171,76,71.3,56.9,9.4,1825,Herøy,2022-09-16
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6010,5665,4370,593,82,77.3,59.6,8.1,7333,Alstahaug,2022-09-16
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1773,1651,1246,197,78.6,73.2,55.2,8.7,2257,Leirfjord,2022-09-16
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10987,10341,7527,1316,83,78.1,56.9,9.9,13233,Vefsn,2022-09-16
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1213,1175,916,113,83,80.4,62.7,7.7,1461,Grane,2022-09-16
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1090,1037,849,158,85.6,81.5,66.7,12.4,1273,Hattfjelldal,2022-09-16
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1131,1051,881,219,82.6,76.8,64.4,16,1369,Dønna,2022-09-16
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1384,1279,899,68,81.5,75.3,52.9,4,1698,Nesna,2022-09-16
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3569,3377,2382,464,80.7,76.4,53.9,10.5,4420,Hemnes,2022-09-16
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21460,20272,14353,2247,82.2,77.7,55,8.6,26092,Rana,2022-09-16
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1510,1418,1049,214,80.8,75.9,56.1,11.4,1869,Lurøy,2022-09-16
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,342,256,17,80.9,76,56.9,3.8,450,Træna,2022-09-16
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,914,876,654,110,79.3,76,56.7,9.5,1153,Rødøy,2022-09-16
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4977,4634,3480,286,80.1,74.6,56,4.6,6214,Meløy,2022-09-16
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1545,1467,1234,388,81.6,77.5,65.2,20.5,1894,Gildeskål,2022-09-16
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,857,833,691,226,84.7,82.3,68.3,22.3,1012,Beiarn,2022-09-16
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3791,3586,2965,615,82.1,77.7,64.2,13.3,4617,Saltdal,2022-09-16
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8036,7566,5763,508,83.7,78.8,60,5.3,9603,Fauske,2022-09-16
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1561,1507,1223,182,83.5,80.6,65.4,9.7,1869,Sørfold,2022-09-16
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2108,1998,1470,177,81.4,77.1,56.7,6.8,2591,Steigen,2022-09-16
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1650,1578,1240,397,83.5,79.9,62.8,20.1,1976,Lødingen,2022-09-16
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1071,1034,835,240,80.3,77.5,62.6,18,1334,Evenes,2022-09-16
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,412,387,302,51,87.8,82.5,64.4,10.9,469,Røst,2022-09-16
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,531,502,396,38,78.3,74,58.4,5.6,678,Værøy,2022-09-16
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994,958,699,75,81.7,78.8,57.5,6.2,1216,Flakstad,2022-09-16
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9017,8464,5706,947,78,73.2,49.3,8.2,11566,Vestvågøy,2022-09-16
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7678,7090,4840,652,79,72.9,49.8,6.7,9724,Vågan,2022-09-16
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6517,6088,4271,572,80.4,75.1,52.7,7.1,8107,Hadsel,2022-09-16
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2068,1975,1606,114,80.6,77,62.6,4.4,2565,Bø,2022-09-16
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3439,3200,2270,356,77.1,71.8,50.9,8,4458,Øksnes,2022-09-16
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8375,7798,5637,937,80,74.5,53.8,9,10468,Sortland,2022-09-16
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3774,3565,2854,451,82.5,78,62.4,9.9,4572,Andøy,2022-09-16
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,820,784,627,100,83.5,79.8,63.8,10.2,982,Moskenes,2022-09-16
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2209,2092,1655,267,81.6,77.3,61.1,9.9,2708,Hamarøy,2022-09-16
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25451,23861,17733,2856,80.9,75.9,56.4,9.1,31444,Halden,2022-09-16
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41278,38666,31085,3664,82.1,76.9,61.8,7.3,50290,Moss,2022-09-16
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46927,44146,35114,6529,80.7,75.9,60.4,11.2,58182,Sarpsborg,2022-09-16
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66891,62342,46847,8451,79.7,74.3,55.8,10.1,83892,Fredrikstad,2022-09-16
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79200,73814,53580,11389,77.4,72.2,52.4,11.1,102273,Drammen,2022-09-16
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22574,21218,16250,3424,81,76.1,58.3,12.3,27879,Kongsberg,2022-09-16
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25109,23484,16491,2884,81,75.7,53.2,9.3,31011,Ringerike,2022-09-16
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4102,3891,3215,554,86.5,82.1,67.8,11.7,4741,Hvaler,2022-09-16
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1104,1057,866,171,84,80.4,65.9,13,1315,Aremark,2022-09-16
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3049,2906,2273,591,85.2,81.2,63.5,16.5,3578,Marker,2022-09-16
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35404,33101,23245,2809,77.6,72.6,51,6.2,45608,Indre Østfold,2022-09-16
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2826,2191,225,79.1,73.5,57,5.9,3846,Skiptvet,2022-09-16
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6673,6277,4849,1090,80.3,75.5,58.3,13.1,8312,Rakkestad,2022-09-16
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6087,5683,4373,508,79.7,74.5,57.3,6.7,7633,Råde,2022-09-16
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4460,4146,3374,396,75.4,70.1,57.1,6.7,5913,Våler,2022-09-16
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14403,13462,9830,1290,77,72,52.6,6.9,18699,Vestby,2022-09-16
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48069,44482,32214,6952,78.8,72.9,52.8,11.4,61032,Nordre Follo,2022-09-16
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16126,14893,10046,1277,77.6,71.7,48.3,6.1,20780,Ås,2022-09-16
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12995,12174,9304,1825,80.8,75.7,57.8,11.3,16084,Frogn,2022-09-16
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15444,14238,10411,1475,77.5,71.4,52.2,7.4,19939,Nesodden,2022-09-16
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101610,93905,73653,12054,78.8,72.8,57.1,9.3,128982,Bærum,2022-09-16
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75706,69933,52491,10903,78.8,72.8,54.6,11.3,96088,Asker,2022-09-16
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14217,13334,10097,855,80.1,75.1,56.9,4.8,17754,Aurskog-Høland,2022-09-16
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14540,13307,9713,1495,76.4,69.9,51.1,7.9,19024,Rælingen,2022-09-16
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8762,7998,6209,371,77.9,71.1,55.2,3.3,11249,Enebakk,2022-09-16
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35214,32506,22895,3618,78.8,72.7,51.2,8.1,44693,Lørenskog,2022-09-16
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69535,64180,46023,7348,78,72,51.7,8.2,89095,Lillestrøm,2022-09-16
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19847,18361,14476,3540,79.6,73.6,58,14.2,24947,Nittedal,2022-09-16
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5639,5247,4073,1088,80.7,75.1,58.3,15.6,6989,Gjerdrum,2022-09-16
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31314,28799,20704,3728,75.3,69.3,49.8,9,41565,Ullensaker,2022-09-16
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18550,17353,12514,2340,77.6,72.6,52.4,9.8,23898,Nes,2022-09-16
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20898,19474,14411,3200,78.2,72.9,53.9,12,26716,Eidsvoll,2022-09-16
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11692,10832,8013,2120,77.6,71.9,53.2,14.1,15074,Nannestad,2022-09-16
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2282,2149,1586,334,78.6,74,54.6,11.5,2905,Hurdal,2022-09-16
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5231,4839,3767,365,76.3,70.5,54.9,5.3,6859,Hole,2022-09-16
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,884,852,729,197,83.6,80.6,69,18.6,1057,Flå,2022-09-16
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2729,2613,2051,526,83.4,79.8,62.7,16.1,3273,Nesbyen,2022-09-16
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3564,2783,702,81.4,76.4,59.6,15,4667,Gol,2022-09-16
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1962,1844,1382,292,75.1,70.6,52.9,11.2,2611,Hemsedal,2022-09-16
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3803,3613,2757,645,81.8,77.7,59.3,13.9,4650,Ål,2022-09-16
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3541,3356,2572,672,78.6,74.5,57.1,14.9,4504,Hol,2022-09-16
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2850,2653,2220,368,81.6,76,63.6,10.5,3492,Sigdal,2022-09-16
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1733,1627,1366,364,79.2,74.3,62.4,16.6,2189,Krødsherad,2022-09-16
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11391,10702,7926,948,79.8,75,55.5,6.6,14273,Modum,2022-09-16
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15356,14321,9985,2147,76.6,71.4,49.8,10.7,20044,Øvre Eiker,2022-09-16
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21537,20051,15259,1800,78.1,72.7,55.3,6.5,27584,Lier,2022-09-16
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2151,2023,1677,181,79.1,74.4,61.7,6.7,2720,Flesberg,2022-09-16
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1161,1119,965,215,84.7,81.7,70.4,15.7,1370,Rollag,2022-09-16
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1951,1855,1425,176,79.5,75.6,58,7.2,2455,Nore og Uvdal,2022-09-16
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5620,5306,4155,1118,81.4,76.8,60.1,16.2,6908,Jevnaker,2022-09-16
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7408,6898,5291,532,81,75.4,57.9,5.8,9144,Lunner,2022-09-16
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15037,14272,10750,1757,83.8,79.5,59.9,9.8,17949,Kongsvinger,2022-09-16
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26542,24757,19278,2430,82.9,77.4,60.2,7.6,31999,Hamar,2022-09-16
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23687,22275,17728,4255,83.3,78.4,62.4,15,28425,Lillehammer,2022-09-16
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25027,23599,17070,2913,82.7,78,56.4,9.6,30267,Gjøvik,2022-09-16
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28622,26670,18764,2784,81.6,76,53.5,7.9,35073,Ringsaker,2022-09-16
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6214,5894,4615,770,80.5,76.4,59.8,10,7715,Løten,2022-09-16
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16826,15951,12271,1648,79.5,75.4,58,7.8,21156,Stange,2022-09-16
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4219,4020,3121,842,84.1,80.1,62.2,16.8,5016,Nord-Odal,2022-09-16
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6494,6147,4585,641,81.4,77,57.5,8,7978,Sør-Odal,2022-09-16
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5222,5000,3980,1077,86.6,82.9,66,17.9,6032,Eidskog,2022-09-16
