granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,40152,21482,24.305967529087,13.0041042652881,165194,Oslo,2021-06-17
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,27306,12489,16.4906241507383,7.54234985052994,165585,Oslo,2021-06-17
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,36199,14165,85.0980299967088,33.2996379707556,42538,Oslo,2021-06-17
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,37161,12609,80.5815768930523,27.3419203747073,46116,Oslo,2021-06-17
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,30742,21273,90.5561446918817,62.6634853305055,33948,Oslo,2021-06-17
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30342,20423,87.5191092907208,58.9085350024518,34669,Oslo,2021-06-17
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24016,22859,92.3763366412801,87.9259943072544,25998,Oslo,2021-06-17
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22027,20877,91.1185571274924,86.361379995036,24174,Oslo,2021-06-17
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14521,14250,94.7536704730832,92.9853181076672,15325,Oslo,2021-06-17
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11746,11614,95.9875786548991,94.9088828961347,12237,Oslo,2021-06-17
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6960,6789,90.0271633682577,87.8152890958479,7731,Oslo,2021-06-17
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3267,3214,90.1987852015461,88.7355052457206,3622,Oslo,2021-06-17
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,19358,12263,21.2664513435722,13.4719750400984,91026,Rogaland,2021-06-17
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,10162,4865,10.4578526515113,5.00663778287761,97171,Rogaland,2021-06-17
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,13941,7524,43.8879269636392,23.6864473477097,31765,Rogaland,2021-06-17
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,11607,4841,34.1975781503197,14.2629857694234,33941,Rogaland,2021-06-17
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,22595,10595,84.5842848051511,39.6623366900011,26713,Rogaland,2021-06-17
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,22330,8915,79.4012018632436,31.7000320022757,28123,Rogaland,2021-06-17
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19885,18817,94.5823820395738,89.5024733637747,21024,Rogaland,2021-06-17
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20112,19107,94.8097864517042,90.0721255833687,21213,Rogaland,2021-06-17
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12110,11788,97.3316187108182,94.7436103520334,12442,Rogaland,2021-06-17
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10457,10277,98.1417175035195,96.4523697794463,10655,Rogaland,2021-06-17
