granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549597,511984,354132,78.5,73.2,50.6,699827,Oslo,2022-06-15
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372676,345905,250950,76.7,71.2,51.7,485797,Rogaland,2022-06-15
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214618,201446,154111,80.7,75.8,58,265848,Møre og Romsdal,2022-06-15
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195742,183575,133770,81.5,76.4,55.7,240190,Nordland,2022-06-15
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,998921,927887,687528,78.7,73.1,54.2,1269230,Viken,2022-06-15
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306434,288205,218857,82.5,77.6,59,371253,Innlandet,2022-06-15
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,341822,319641,238633,80.5,75.2,56.2,424832,Vestfold og Telemark,2022-06-15
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245317,228021,167211,78.8,73.3,53.7,311134,Agder,2022-06-15
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,506220,470091,348807,78.9,73.3,54.4,641292,Vestland,2022-06-15
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385418,360977,268691,81.3,76.1,56.7,474131,Trøndelag,2022-06-15
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192862,180457,126759,79.8,74.7,52.4,241736,Troms og Finnmark,2022-06-15
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,549589,511978,354128,78.5,73.2,50.6,699827,Oslo,2022-06-15
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11889,11188,9211,80,75.3,62,14860,Eigersund,2022-06-15
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113148,105062,75282,78.2,72.6,52,144699,Stavanger,2022-06-15
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28712,26667,18945,76.7,71.2,50.6,37444,Haugesund,2022-06-15
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60616,56423,42267,74.6,69.4,52,81305,Sandnes,2022-06-15
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2499,2349,1785,76.2,71.6,54.4,3281,Sokndal,2022-06-15
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2425,2288,1792,76.3,72,56.4,3178,Lund,2022-06-15
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2188,2054,1524,78.5,73.6,54.6,2789,Bjerkreim,2022-06-15
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14062,12934,9030,72.9,67,46.8,19296,Hå,2022-06-15
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15101,13902,9217,74.9,68.9,45.7,20163,Klepp,2022-06-15
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14688,13609,9049,75.9,70.3,46.8,19353,Time,2022-06-15
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8861,8201,6280,73,67.6,51.8,12131,Gjesdal,2022-06-15
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21196,19630,13784,76.9,71.2,50,27568,Sola,2022-06-15
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9084,8372,5969,79.3,73.1,52.1,11454,Randaberg,2022-06-15
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10304,9518,7108,77.7,71.7,53.6,13268,Strand,2022-06-15
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2037,1901,1382,80.4,75,54.5,2534,Hjelmeland,2022-06-15
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3041,2834,2375,80.4,74.9,62.8,3784,Suldal,2022-06-15
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3679,3422,2665,81.3,75.6,58.9,4525,Sauda,2022-06-15
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,404,343,81.6,77.2,65.6,523,Kvitsøy,2022-06-15
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,710,686,506,83,80.2,59.2,855,Bokn,2022-06-15
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8579,7820,5504,76,69.3,48.8,11283,Tysvær,2022-06-15
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32346,30041,21976,76,70.6,51.7,42541,Karmøy,2022-06-15
