granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550819,514077,360418,57711,78.7,73.5,51.5,8.2,699827,Oslo,2022-10-18
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,372222,345842,254141,54044,76.6,71.2,52.3,11.1,485797,Rogaland,2022-10-18
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214396,201381,155581,35539,80.6,75.8,58.5,13.4,265848,Møre og Romsdal,2022-10-18
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,194870,182942,135112,28621,81.1,76.2,56.3,11.9,240190,Nordland,2022-10-18
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1001696,931730,698319,162350,78.9,73.4,55,12.8,1269230,Viken,2022-10-18
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,306250,288201,221172,56218,82.5,77.6,59.6,15.1,371253,Innlandet,2022-10-18
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,342145,320261,241625,59681,80.5,75.4,56.9,14,424832,Vestfold og Telemark,2022-10-18
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,245939,228854,169648,37828,79,73.6,54.5,12.2,311134,Agder,2022-10-18
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,506110,470591,353379,76976,78.9,73.4,55.1,12,641292,Vestland,2022-10-18
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,385092,360967,272396,56503,81.2,76.1,57.5,11.9,474131,Trøndelag,2022-10-18
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191846,179748,128123,23341,79.4,74.4,53,9.7,241736,Troms og Finnmark,2022-10-18
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550811,514070,360414,57710,78.7,73.5,51.5,8.2,699827,Oslo,2022-10-18
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11856,11147,9228,2155,79.8,75,62.1,14.5,14860,Eigersund,2022-10-18
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112851,104961,76380,15911,78,72.5,52.8,11,144699,Stavanger,2022-10-18
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28691,26699,19246,3768,76.6,71.3,51.4,10.1,37444,Haugesund,2022-10-18
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60605,56444,42828,8382,74.5,69.4,52.7,10.3,81305,Sandnes,2022-10-18
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2506,2357,1805,493,76.4,71.8,55,15,3281,Sokndal,2022-10-18
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2416,2280,1792,376,76,71.7,56.4,11.8,3178,Lund,2022-10-18
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2190,2050,1528,486,78.5,73.5,54.8,17.4,2789,Bjerkreim,2022-10-18
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14052,12943,9168,2137,72.8,67.1,47.5,11.1,19296,Hå,2022-10-18
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15113,13916,9323,2125,75,69,46.2,10.5,20163,Klepp,2022-10-18
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14739,13666,9234,2184,76.2,70.6,47.7,11.3,19353,Time,2022-10-18
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8814,8164,6298,1181,72.7,67.3,51.9,9.7,12131,Gjesdal,2022-10-18
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21212,19674,13986,2745,76.9,71.4,50.7,10,27568,Sola,2022-10-18
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9060,8369,6073,1136,79.1,73.1,53,9.9,11454,Randaberg,2022-10-18
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10305,9517,7157,1322,77.7,71.7,53.9,10,13268,Strand,2022-10-18
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2024,1893,1387,406,79.9,74.7,54.7,16,2534,Hjelmeland,2022-10-18
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3033,2823,2397,703,80.2,74.6,63.3,18.6,3784,Suldal,2022-10-18
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3665,3409,2692,674,81,75.3,59.5,14.9,4525,Sauda,2022-10-18
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,401,342,112,81.6,76.7,65.4,21.4,523,Kvitsøy,2022-10-18
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,713,688,516,161,83.4,80.5,60.4,18.8,855,Bokn,2022-10-18
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8570,7826,5567,1299,76,69.4,49.3,11.5,11283,Tysvær,2022-10-18
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32329,30045,22182,5323,76,70.6,52.1,12.5,42541,Karmøy,2022-10-18
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,173,169,155,45,92,89.9,82.4,23.9,188,Utsira,2022-10-18
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6735,6266,4806,915,76.8,71.4,54.8,10.4,8775,Vindafjord,2022-10-18
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19841,18936,14968,4032,82.6,78.9,62.3,16.8,24013,Kristiansund,2022-10-18
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26470,24881,19164,4433,82.7,77.7,59.9,13.9,32002,Molde,2022-10-18
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52941,49421,35922,7093,78.9,73.6,53.5,10.6,67114,Ålesund,2022-10-18
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2538,2442,1962,580,83.3,80.2,64.4,19,3045,Vanylven,2022-10-18
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1870,1753,1394,257,77.2,72.4,57.6,10.6,2422,Sande,2022-10-18
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6940,6498,4915,1042,79.2,74.1,56.1,11.9,8765,Herøy,2022-10-18
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6759,6312,5111,1219,79,73.8,59.7,14.2,8557,Ulstein,2022-10-18
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3858,3624,2861,690,75.3,70.7,55.8,13.5,5126,Hareid,2022-10-18
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8706,8117,6688,1177,80.4,74.9,61.7,10.9,10833,Ørsta,2022-10-18
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3598,3369,2728,732,80.5,75.4,61.1,16.4,4467,Stranda,2022-10-18
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6207,5795,4621,1042,82.1,76.7,61.1,13.8,7558,Sykkylven,2022-10-18
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7402,6855,5539,1112,77.5,71.8,58,11.6,9547,Sula,2022-10-18
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6626,6141,4419,622,77.1,71.4,51.4,7.2,8597,Giske,2022-10-18
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5633,5325,3861,908,81.2,76.8,55.7,13.1,6936,Vestnes,2022-10-18
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5653,5277,3735,1109,80.5,75.2,53.2,15.8,7019,Rauma,2022-10-18
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2923,2810,2066,625,83.1,79.9,58.7,17.8,3518,Aukra,2022-10-18
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4751,4491,3472,996,81.5,77.1,59.6,17.1,5828,Averøy,2022-10-18
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2136,2007,1650,414,80,75.2,61.8,15.5,2669,Gjemnes,2022-10-18
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2486,2367,2019,643,84,80,68.2,21.7,2960,Tingvoll,2022-10-18
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5945,5644,4797,1349,85.8,81.4,69.2,19.5,6932,Sunndal,2022-10-18
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4974,4739,4077,1204,85,81,69.7,20.6,5849,Surnadal,2022-10-18
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1788,1723,1404,230,84.3,81.3,66.2,10.8,2120,Smøla,2022-10-18
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2808,2677,2192,461,83,79.1,64.8,13.6,3384,Aure,2022-10-18
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8797,8270,6656,1374,81.4,76.5,61.6,12.7,10809,Volda,2022-10-18
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2082,1941,1618,516,83.6,77.9,65,20.7,2491,Fjord,2022-10-18
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10533,9850,7708,1677,79.3,74.1,58,12.6,13287,Hustadvika,2022-10-18
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42799,39913,29077,4823,81.1,75.6,55.1,9.1,52803,Bodø,2022-10-18
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17457,16473,12347,4069,81.1,76.5,57.3,18.9,21530,Narvik,2022-10-18
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1159,1078,867,255,82.4,76.7,61.7,18.1,1406,Bindal,2022-10-18
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1666,1558,1159,236,84.1,78.6,58.5,11.9,1981,Sømna,2022-10-18
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6340,5881,4253,567,81.5,75.6,54.7,7.3,7777,Brønnøy,2022-10-18
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1011,937,806,258,86,79.7,68.6,22,1175,Vega,2022-10-18
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,370,354,279,75,80.1,76.6,60.4,16.2,462,Vevelstad,2022-10-18
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1305,1041,224,76.3,71.5,57,12.3,1825,Herøy,2022-10-18
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5990,5653,4363,600,81.7,77.1,59.5,8.2,7333,Alstahaug,2022-10-18
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1766,1645,1249,341,78.2,72.9,55.3,15.1,2257,Leirfjord,2022-10-18
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10990,10347,7559,2307,83,78.2,57.1,17.4,13233,Vefsn,2022-10-18
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1208,1170,917,150,82.7,80.1,62.8,10.3,1461,Grane,2022-10-18
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1037,850,202,85.7,81.5,66.8,15.9,1273,Hattfjelldal,2022-10-18
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1123,1044,879,244,82,76.3,64.2,17.8,1369,Dønna,2022-10-18
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1380,1274,910,188,81.3,75,53.6,11.1,1698,Nesna,2022-10-18
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3571,3380,2394,726,80.8,76.5,54.2,16.4,4420,Hemnes,2022-10-18
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21413,20221,14351,2799,82.1,77.5,55,10.7,26092,Rana,2022-10-18
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1507,1417,1062,261,80.6,75.8,56.8,14,1869,Lurøy,2022-10-18
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,343,257,51,80.9,76.2,57.1,11.3,450,Træna,2022-10-18
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,914,876,654,130,79.3,76,56.7,11.3,1153,Rødøy,2022-10-18
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4968,4627,3482,423,79.9,74.5,56,6.8,6214,Meløy,2022-10-18
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1547,1469,1238,400,81.7,77.6,65.4,21.1,1894,Gildeskål,2022-10-18
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,862,838,695,254,85.2,82.8,68.7,25.1,1012,Beiarn,2022-10-18
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3777,3572,2956,707,81.8,77.4,64,15.3,4617,Saltdal,2022-10-18
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8016,7549,5758,876,83.5,78.6,60,9.1,9603,Fauske,2022-10-18
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1562,1508,1230,259,83.6,80.7,65.8,13.9,1869,Sørfold,2022-10-18
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2116,2006,1480,222,81.7,77.4,57.1,8.6,2591,Steigen,2022-10-18
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1646,1575,1242,424,83.3,79.7,62.9,21.5,1976,Lødingen,2022-10-18
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1065,1028,832,278,79.8,77.1,62.4,20.8,1334,Evenes,2022-10-18
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,389,304,67,88.3,82.9,64.8,14.3,469,Røst,2022-10-18
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,535,506,399,82,78.9,74.6,58.8,12.1,678,Værøy,2022-10-18
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995,959,701,100,81.8,78.9,57.6,8.2,1216,Flakstad,2022-10-18
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9016,8460,5722,1270,78,73.1,49.5,11,11566,Vestvågøy,2022-10-18
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7662,7073,4862,957,78.8,72.7,50,9.8,9724,Vågan,2022-10-18
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6515,6084,4292,868,80.4,75,52.9,10.7,8107,Hadsel,2022-10-18
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2069,1976,1610,267,80.7,77,62.8,10.4,2565,Bø,2022-10-18
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3432,3194,2271,468,77,71.6,50.9,10.5,4458,Øksnes,2022-10-18
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8337,7760,5612,1103,79.6,74.1,53.6,10.5,10468,Sortland,2022-10-18
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3773,3564,2853,573,82.5,78,62.4,12.5,4572,Andøy,2022-10-18
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,812,777,623,119,82.7,79.1,63.4,12.1,982,Moskenes,2022-10-18
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2205,2088,1665,398,81.4,77.1,61.5,14.7,2708,Hamarøy,2022-10-18
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25445,23854,17762,3909,80.9,75.9,56.5,12.4,31444,Halden,2022-10-18
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41304,38693,31168,5316,82.1,76.9,62,10.6,50290,Moss,2022-10-18
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46981,44188,35163,7353,80.7,75.9,60.4,12.6,58182,Sarpsborg,2022-10-18
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66842,62303,46880,9919,79.7,74.3,55.9,11.8,83892,Fredrikstad,2022-10-18
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79203,73806,53710,14521,77.4,72.2,52.5,14.2,102273,Drammen,2022-10-18
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22595,21240,16294,4648,81,76.2,58.4,16.7,27879,Kongsberg,2022-10-18
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25091,23473,16540,3718,80.9,75.7,53.3,12,31011,Ringerike,2022-10-18
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4111,3899,3231,1051,86.7,82.2,68.2,22.2,4741,Hvaler,2022-10-18
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1109,1060,864,188,84.3,80.6,65.7,14.3,1315,Aremark,2022-10-18
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3047,2906,2279,731,85.2,81.2,63.7,20.4,3578,Marker,2022-10-18
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35416,33108,23301,4171,77.7,72.6,51.1,9.1,45608,Indre Østfold,2022-10-18
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2825,2195,411,79.1,73.5,57.1,10.7,3846,Skiptvet,2022-10-18
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6671,6277,4850,1284,80.3,75.5,58.3,15.4,8312,Rakkestad,2022-10-18
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6094,5690,4391,993,79.8,74.5,57.5,13,7633,Råde,2022-10-18
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4466,4151,3379,626,75.5,70.2,57.1,10.6,5913,Våler,2022-10-18
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14399,13460,9860,1903,77,72,52.7,10.2,18699,Vestby,2022-10-18
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48112,44531,32305,8334,78.8,73,52.9,13.7,61032,Nordre Follo,2022-10-18
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16214,14981,10139,2010,78,72.1,48.8,9.7,20780,Ås,2022-10-18
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12991,12175,9356,2900,80.8,75.7,58.2,18,16084,Frogn,2022-10-18
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15437,14230,10424,2332,77.4,71.4,52.3,11.7,19939,Nesodden,2022-10-18
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101471,93798,73784,17011,78.7,72.7,57.2,13.2,128982,Bærum,2022-10-18
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75740,69978,52662,14700,78.8,72.8,54.8,15.3,96088,Asker,2022-10-18
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14206,13324,10127,1748,80,75,57,9.8,17754,Aurskog-Høland,2022-10-18
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14555,13328,9732,1905,76.5,70.1,51.2,10,19024,Rælingen,2022-10-18
