granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547620,506596,332508,78.6,72.7,47.7,697010,Oslo,2022-02-11
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371858,343453,239057,77,71.2,49.5,482645,Rogaland,2022-02-11
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,214314,200397,147418,80.7,75.5,55.5,265544,Møre og Romsdal,2022-02-11
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,195608,182648,127539,81.4,76,53.1,240345,Nordland,2022-02-11
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,994039,918737,659620,79.4,73.4,52.7,1252384,Viken,2022-02-11
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305695,286313,211111,82.5,77.3,57,370603,Innlandet,2022-02-11
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340928,317569,230576,80.8,75.3,54.7,421882,Vestfold og Telemark,2022-02-11
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244761,226599,161660,79.3,73.4,52.3,308843,Agder,2022-02-11
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,504789,466652,333920,79,73,52.3,638821,Vestland,2022-02-11
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384483,358825,254452,81.6,76.2,54,471124,Trøndelag,2022-02-11
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192543,179387,120120,79.5,74.1,49.6,242168,Troms og Finnmark,2022-02-11
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,547610,506589,332503,78.6,72.7,47.7,697010,Oslo,2022-02-11
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11864,11125,8985,80.2,75.2,60.8,14787,Eigersund,2022-02-11
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113098,104401,70300,78.5,72.4,48.8,144147,Stavanger,2022-02-11
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28651,26479,17855,76.8,70.9,47.8,37323,Haugesund,2022-02-11
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60352,55856,40983,75,69.4,50.9,80450,Sandnes,2022-02-11
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2480,2328,1751,76.1,71.5,53.8,3257,Sokndal,2022-02-11
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2422,2276,1739,76.3,71.7,54.8,3174,Lund,2022-02-11
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2182,2042,1480,78.2,73.2,53,2791,Bjerkreim,2022-02-11
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14025,12879,8801,73.4,67.4,46,19120,Hå,2022-02-11
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15039,13777,8728,75.8,69.4,44,19848,Klepp,2022-02-11
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14653,13518,8658,76.7,70.8,45.3,19106,Time,2022-02-11
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8849,8162,5924,73.4,67.7,49.1,12064,Gjesdal,2022-02-11
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21155,19473,12972,77,70.9,47.2,27457,Sola,2022-02-11
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9037,8272,5561,79.9,73.1,49.1,11315,Randaberg,2022-02-11
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10286,9450,6871,78.7,72.3,52.6,13070,Strand,2022-02-11
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2020,1887,1343,78.3,73.1,52.1,2580,Hjelmeland,2022-02-11
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2821,2326,79.9,74.1,61.1,3809,Suldal,2022-02-11
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3673,3407,2565,80.5,74.7,56.2,4561,Sauda,2022-02-11
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,403,333,84,79.5,65.7,507,Kvitsøy,2022-02-11
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,702,678,484,81.7,78.9,56.3,859,Bokn,2022-02-11
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8560,7777,5318,76.6,69.6,47.6,11178,Tysvær,2022-02-11
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32242,29864,21330,76.1,70.5,50.4,42345,Karmøy,2022-02-11
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,163,162,148,84.9,84.4,77.1,192,Utsira,2022-02-11
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6753,6246,4553,77.6,71.8,52.3,8705,Vindafjord,2022-02-11
