granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3032,2826,2373,94,80.1,74.7,62.7,2.5,3784,Suldal,2022-08-05
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3673,3415,2677,101,81.2,75.5,59.2,2.2,4525,Sauda,2022-08-05
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,427,403,343,20,81.6,77.1,65.6,3.8,523,Kvitsøy,2022-08-05
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,706,681,504,22,82.6,79.6,58.9,2.6,855,Bokn,2022-08-05
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8587,7832,5525,232,76.1,69.4,49,2.1,11283,Tysvær,2022-08-05
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32361,30074,22097,2266,76.1,70.7,51.9,5.3,42541,Karmøy,2022-08-05
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,173,170,156,27,92,90.4,83,14.4,188,Utsira,2022-08-05
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6773,6305,4801,294,77.2,71.9,54.7,3.4,8775,Vindafjord,2022-08-05
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19841,18943,14906,1461,82.6,78.9,62.1,6.1,24013,Kristiansund,2022-08-05
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26401,24811,19031,922,82.5,77.5,59.5,2.9,32002,Molde,2022-08-05
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52913,49384,35694,1477,78.8,73.6,53.2,2.2,67114,Ålesund,2022-08-05
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2557,2461,1956,164,84,80.8,64.2,5.4,3045,Vanylven,2022-08-05
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1883,1766,1374,36,77.7,72.9,56.7,1.5,2422,Sande,2022-08-05
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6962,6519,4901,401,79.4,74.4,55.9,4.6,8765,Herøy,2022-08-05
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6785,6338,5119,117,79.3,74.1,59.8,1.4,8557,Ulstein,2022-08-05
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3872,3637,2849,46,75.5,71,55.6,0.9,5126,Hareid,2022-08-05
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8701,8112,6660,151,80.3,74.9,61.5,1.4,10833,Ørsta,2022-08-05
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3617,3387,2735,102,81,75.8,61.2,2.3,4467,Stranda,2022-08-05
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6236,5820,4622,95,82.5,77,61.2,1.3,7558,Sykkylven,2022-08-05
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7426,6873,5529,155,77.8,72,57.9,1.6,9547,Sula,2022-08-05
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6626,6144,4392,119,77.1,71.5,51.1,1.4,8597,Giske,2022-08-05
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5666,5349,3828,217,81.7,77.1,55.2,3.1,6936,Vestnes,2022-08-05
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5644,5268,3695,73,80.4,75.1,52.6,1,7019,Rauma,2022-08-05
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2928,2816,2059,93,83.2,80,58.5,2.6,3518,Aukra,2022-08-05
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4762,4502,3456,102,81.7,77.2,59.3,1.8,5828,Averøy,2022-08-05
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2142,2009,1645,33,80.3,75.3,61.6,1.2,2669,Gjemnes,2022-08-05
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2490,2374,2015,331,84.1,80.2,68.1,11.2,2960,Tingvoll,2022-08-05
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5975,5672,4764,563,86.2,81.8,68.7,8.1,6932,Sunndal,2022-08-05
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5004,4767,4076,266,85.6,81.5,69.7,4.5,5849,Surnadal,2022-08-05
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1784,1718,1398,88,84.2,81,65.9,4.2,2120,Smøla,2022-08-05
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2814,2680,2183,143,83.2,79.2,64.5,4.2,3384,Aure,2022-08-05
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8730,8201,6595,224,80.8,75.9,61,2.1,10809,Volda,2022-08-05
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2104,1962,1620,125,84.5,78.8,65,5,2491,Fjord,2022-08-05
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10563,9882,7707,366,79.5,74.4,58,2.8,13287,Hustadvika,2022-08-05
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42848,39947,28937,2029,81.1,75.7,54.8,3.8,52803,Bodø,2022-08-05
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17509,16513,12272,284,81.3,76.7,57,1.3,21530,Narvik,2022-08-05
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1087,852,23,82.9,77.3,60.6,1.6,1406,Bindal,2022-08-05
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1684,1573,1157,51,85,79.4,58.4,2.6,1981,Sømna,2022-08-05
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6380,5912,4239,80,82,76,54.5,1,7777,Brønnøy,2022-08-05
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1008,935,795,19,85.8,79.6,67.7,1.6,1175,Vega,2022-08-05
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,378,362,280,0,81.8,78.4,60.6,0,462,Vevelstad,2022-08-05
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1393,1305,1028,44,76.3,71.5,56.3,2.4,1825,Herøy,2022-08-05
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6007,5670,4368,80,81.9,77.3,59.6,1.1,7333,Alstahaug,2022-08-05
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1776,1654,1228,31,78.7,73.3,54.4,1.4,2257,Leirfjord,2022-08-05
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11006,10349,7499,171,83.2,78.2,56.7,1.3,13233,Vefsn,2022-08-05
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1217,1177,910,47,83.3,80.6,62.3,3.2,1461,Grane,2022-08-05
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,1040,844,73,85.9,81.7,66.3,5.7,1273,Hattfjelldal,2022-08-05
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1123,1047,877,39,82,76.5,64.1,2.8,1369,Dønna,2022-08-05
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1384,1283,902,24,81.5,75.6,53.1,1.4,1698,Nesna,2022-08-05
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3570,3380,2371,113,80.8,76.5,53.6,2.6,4420,Hemnes,2022-08-05
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21466,20281,14265,356,82.3,77.7,54.7,1.4,26092,Rana,2022-08-05
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1517,1424,1042,70,81.2,76.2,55.8,3.7,1869,Lurøy,2022-08-05
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,367,345,255,0,81.6,76.7,56.7,0,450,Træna,2022-08-05
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,910,872,647,90,78.9,75.6,56.1,7.8,1153,Rødøy,2022-08-05
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4992,4651,3474,77,80.3,74.8,55.9,1.2,6214,Meløy,2022-08-05
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1534,1458,1221,109,81,77,64.5,5.8,1894,Gildeskål,2022-08-05
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,862,839,692,73,85.2,82.9,68.4,7.2,1012,Beiarn,2022-08-05
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3804,3598,2956,106,82.4,77.9,64,2.3,4617,Saltdal,2022-08-05
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8047,7572,5752,165,83.8,78.9,59.9,1.7,9603,Fauske,2022-08-05
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1565,1510,1223,74,83.7,80.8,65.4,4,1869,Sørfold,2022-08-05
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2106,1997,1463,92,81.3,77.1,56.5,3.6,2591,Steigen,2022-08-05
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1655,1583,1231,97,83.8,80.1,62.3,4.9,1976,Lødingen,2022-08-05
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1079,1036,830,56,80.9,77.7,62.2,4.2,1334,Evenes,2022-08-05
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,415,389,299,39,88.5,82.9,63.8,8.3,469,Røst,2022-08-05
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,531,502,396,0,78.3,74,58.4,0,678,Værøy,2022-08-05
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,998,959,697,23,82.1,78.9,57.3,1.9,1216,Flakstad,2022-08-05
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9049,8488,5679,200,78.2,73.4,49.1,1.7,11566,Vestvågøy,2022-08-05
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7696,7102,4822,242,79.1,73,49.6,2.5,9724,Vågan,2022-08-05
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6521,6086,4240,199,80.4,75.1,52.3,2.5,8107,Hadsel,2022-08-05
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2069,1976,1598,34,80.7,77,62.3,1.3,2565,Bø,2022-08-05
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3458,3217,2276,106,77.6,72.2,51.1,2.4,4458,Øksnes,2022-08-05
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8400,7822,5640,488,80.2,74.7,53.9,4.7,10468,Sortland,2022-08-05
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3775,3568,2842,113,82.6,78,62.2,2.5,4572,Andøy,2022-08-05
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,820,781,628,35,83.5,79.5,64,3.6,982,Moskenes,2022-08-05
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2223,2105,1653,99,82.1,77.7,61,3.7,2708,Hamarøy,2022-08-05
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25399,23803,17611,757,80.8,75.7,56,2.4,31444,Halden,2022-08-05
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41292,38684,30976,924,82.1,76.9,61.6,1.8,50290,Moss,2022-08-05
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46937,44156,35068,2552,80.7,75.9,60.3,4.4,58182,Sarpsborg,2022-08-05
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66906,62348,46693,3665,79.8,74.3,55.7,4.4,83892,Fredrikstad,2022-08-05
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79246,73835,53453,4260,77.5,72.2,52.3,4.2,102273,Drammen,2022-08-05
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22554,21204,16187,1227,80.9,76.1,58.1,4.4,27879,Kongsberg,2022-08-05
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25074,23465,16349,800,80.9,75.7,52.7,2.6,31011,Ringerike,2022-08-05
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4113,3900,3212,173,86.8,82.3,67.7,3.6,4741,Hvaler,2022-08-05
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1101,1054,863,19,83.7,80.2,65.6,1.4,1315,Aremark,2022-08-05
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3047,2903,2268,95,85.2,81.1,63.4,2.7,3578,Marker,2022-08-05
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35431,33133,23186,1106,77.7,72.6,50.8,2.4,45608,Indre Østfold,2022-08-05
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3045,2829,2187,80,79.2,73.6,56.9,2.1,3846,Skiptvet,2022-08-05
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6679,6282,4830,238,80.4,75.6,58.1,2.9,8312,Rakkestad,2022-08-05
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6087,5683,4351,132,79.7,74.5,57,1.7,7633,Råde,2022-08-05
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4461,4142,3366,50,75.4,70,56.9,0.8,5913,Våler,2022-08-05
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14413,13471,9814,386,77.1,72,52.5,2.1,18699,Vestby,2022-08-05
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48087,44489,31975,848,78.8,72.9,52.4,1.4,61032,Nordre Follo,2022-08-05
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16087,14840,9933,267,77.4,71.4,47.8,1.3,20780,Ås,2022-08-05
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13029,12203,9277,477,81,75.9,57.7,3,16084,Frogn,2022-08-05
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15456,14240,10356,556,77.5,71.4,51.9,2.8,19939,Nesodden,2022-08-05
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101768,94033,73564,4794,78.9,72.9,57,3.7,128982,Bærum,2022-08-05
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75832,70044,52350,3556,78.9,72.9,54.5,3.7,96088,Asker,2022-08-05
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14213,13323,10066,493,80.1,75,56.7,2.8,17754,Aurskog-Høland,2022-08-05
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14536,13311,9689,496,76.4,70,50.9,2.6,19024,Rælingen,2022-08-05
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8762,7996,6203,60,77.9,71.1,55.1,0.5,11249,Enebakk,2022-08-05
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35164,32454,22799,1930,78.7,72.6,51,4.3,44693,Lørenskog,2022-08-05
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69444,64082,45703,2425,77.9,71.9,51.3,2.7,89095,Lillestrøm,2022-08-05
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19882,18405,14427,511,79.7,73.8,57.8,2,24947,Nittedal,2022-08-05
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5610,5220,4031,329,80.3,74.7,57.7,4.7,6989,Gjerdrum,2022-08-05
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31307,28773,20632,618,75.3,69.2,49.6,1.5,41565,Ullensaker,2022-08-05
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18591,17375,12428,408,77.8,72.7,52,1.7,23898,Nes,2022-08-05
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20857,19445,14304,684,78.1,72.8,53.5,2.6,26716,Eidsvoll,2022-08-05
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11689,10831,7978,700,77.5,71.9,52.9,4.6,15074,Nannestad,2022-08-05
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2275,2140,1571,46,78.3,73.7,54.1,1.6,2905,Hurdal,2022-08-05
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5240,4850,3759,138,76.4,70.7,54.8,2,6859,Hole,2022-08-05
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,880,848,727,95,83.3,80.2,68.8,9,1057,Flå,2022-08-05
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2737,2618,2043,109,83.6,80,62.4,3.3,3273,Nesbyen,2022-08-05
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3802,3561,2773,72,81.5,76.3,59.4,1.5,4667,Gol,2022-08-05
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1969,1850,1381,157,75.4,70.9,52.9,6,2611,Hemsedal,2022-08-05
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3804,3615,2753,207,81.8,77.7,59.2,4.5,4650,Ål,2022-08-05
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3543,3360,2554,218,78.7,74.6,56.7,4.8,4504,Hol,2022-08-05
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2856,2660,2226,280,81.8,76.2,63.7,8,3492,Sigdal,2022-08-05
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1742,1633,1359,67,79.6,74.6,62.1,3.1,2189,Krødsherad,2022-08-05
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11423,10730,7916,283,80,75.2,55.5,2,14273,Modum,2022-08-05
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15332,14304,9951,332,76.5,71.4,49.6,1.7,20044,Øvre Eiker,2022-08-05
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21563,20059,15216,346,78.2,72.7,55.2,1.3,27584,Lier,2022-08-05
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2152,2025,1675,99,79.1,74.4,61.6,3.6,2720,Flesberg,2022-08-05
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1164,1122,963,48,85,81.9,70.3,3.5,1370,Rollag,2022-08-05
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1964,1862,1422,33,80,75.8,57.9,1.3,2455,Nore og Uvdal,2022-08-05
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5624,5305,4120,36,81.4,76.8,59.6,0.5,6908,Jevnaker,2022-08-05
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7427,6917,5284,161,81.2,75.6,57.8,1.8,9144,Lunner,2022-08-05
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15043,14280,10719,849,83.8,79.6,59.7,4.7,17949,Kongsvinger,2022-08-05
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26554,24773,19251,901,83,77.4,60.2,2.8,31999,Hamar,2022-08-05
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23641,22225,17612,558,83.2,78.2,62,2,28425,Lillehammer,2022-08-05
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24958,23525,16940,417,82.5,77.7,56,1.4,30267,Gjøvik,2022-08-05
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28635,26673,18703,692,81.6,76,53.3,2,35073,Ringsaker,2022-08-05
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6203,5888,4593,202,80.4,76.3,59.5,2.6,7715,Løten,2022-08-05
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16855,15976,12266,475,79.7,75.5,58,2.2,21156,Stange,2022-08-05
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4218,4021,3110,303,84.1,80.2,62,6,5016,Nord-Odal,2022-08-05
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6498,6153,4563,120,81.4,77.1,57.2,1.5,7978,Sør-Odal,2022-08-05
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5212,4996,3970,699,86.4,82.8,65.8,11.6,6032,Eidskog,2022-08-05
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3966,3785,3004,295,87.2,83.2,66.1,6.5,4548,Grue,2022-08-05
