granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,23811,5875,14.4139617661658,3.55642456747824,165194,Oslo,2021-05-10
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,13979,2866,8.4421898118791,1.73083310686354,165585,Oslo,2021-05-10
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,16155,2532,37.9778080774837,5.95232498001787,42538,Oslo,2021-05-10
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,14560,1608,31.5725561627201,3.48685922456414,46116,Oslo,2021-05-10
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,23655,2844,69.6800989749028,8.37751855779427,33948,Oslo,2021-05-10
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,22908,1952,66.0763217860336,5.63039026219389,34669,Oslo,2021-05-10
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23554,6630,90.5992768674513,25.5019616893607,25998,Oslo,2021-05-10
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21534,5487,89.0791759741872,22.6979399354679,24174,Oslo,2021-05-10
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14322,13394,93.4551386623165,87.399673735726,15325,Oslo,2021-05-10
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11624,10914,94.9906022717986,89.1885265996568,12237,Oslo,2021-05-10
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6897,6640,89.2122623205277,85.8879834432803,7731,Oslo,2021-05-10
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3253,3154,89.812258420762,87.078961899503,3622,Oslo,2021-05-10
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13564,2626,14.9012370092062,2.88489003141959,91026,Rogaland,2021-05-10
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5659,837,5.82375400067922,0.861368103652324,97171,Rogaland,2021-05-10
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,8125,1328,25.5784668660475,4.18070203053675,31765,Rogaland,2021-05-10
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,5280,478,15.5564067057541,1.40832621313456,33941,Rogaland,2021-05-10
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,11536,1315,43.1849661213641,4.92269681428518,26713,Rogaland,2021-05-10
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,9863,542,35.0709383778402,1.92724815986915,28123,Rogaland,2021-05-10
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19072,1286,90.7153729071537,6.11681887366819,21024,Rogaland,2021-05-10
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,19323,1101,91.0903691132796,5.19021354829586,21213,Rogaland,2021-05-10
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,11969,9773,96.1983603922199,78.5484648770294,12442,Rogaland,2021-05-10
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10352,8409,97.1562646644768,78.9206945096199,10655,Rogaland,2021-05-10
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5222,4898,91.4055662524068,85.7342902152985,5713,Rogaland,2021-05-10
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2986,2812,94.3443917851501,88.8467614533965,3165,Rogaland,2021-05-10
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6469,1435,14.3529098533425,3.18386545672384,45071,Møre og Romsdal,2021-05-10
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2231,419,4.50561434687778,0.846191130139753,49516,Møre og Romsdal,2021-05-10
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3665,830,21.3180549092601,4.82782689623081,17192,Møre og Romsdal,2021-05-10
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1477,284,7.90812228944691,1.52058681801146,18677,Møre og Romsdal,2021-05-10
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5058,903,31.455223880597,5.61567164179104,16080,Møre og Romsdal,2021-05-10
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,3337,319,19.5661096452653,1.8704192318968,17055,Møre og Romsdal,2021-05-10
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13195,745,89.5243910713074,5.05461700251035,14739,Møre og Romsdal,2021-05-10
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13237,476,87.5752563678465,3.14918954680781,15115,Møre og Romsdal,2021-05-10
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8508,6047,96.7147891326589,68.7393429578265,8797,Møre og Romsdal,2021-05-10
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7736,5316,98.247396494793,67.5133350266701,7874,Møre og Romsdal,2021-05-10
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4185,3871,91.1963390716932,84.353889736326,4589,Møre og Romsdal,2021-05-10
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2365,2241,92.817896389325,87.9513343799058,2548,Møre og Romsdal,2021-05-10
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,6762,1839,16.8965517241379,4.5952023988006,40020,Nordland,2021-05-10
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2647,616,6.08393858600717,1.4158315712053,43508,Nordland,2021-05-10
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4070,1169,25.232486050837,7.24736515809051,16130,Nordland,2021-05-10
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,2004,364,12.0613903099609,2.19079145350587,16615,Nordland,2021-05-10
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,5026,1076,32.0678874497544,6.8653097683915,15673,Nordland,2021-05-10
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,3415,436,21.0542540073983,2.68803945745993,16220,Nordland,2021-05-10
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,11753,844,84.7796292288827,6.08814830844695,13863,Nordland,2021-05-10
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,11923,502,82.7411519777932,3.48369188063845,14410,Nordland,2021-05-10
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8241,5766,94.3014074836938,65.9800892550635,8739,Nordland,2021-05-10
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7651,5162,95.1261966927763,64.1800323262464,8043,Nordland,2021-05-10
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3544,3221,87.4414014310388,79.4719960523069,4053,Nordland,2021-05-10
