granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,13724,3298,8.30780778962916,1.99644054868821,165194,Oslo,2021-04-08
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5876,1506,3.54863061267627,0.909502672343509,165585,Oslo,2021-04-08
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,5006,1086,11.7683012835582,2.55301142507875,42538,Oslo,2021-04-08
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,2687,624,5.82661115448001,1.35310954983086,46116,Oslo,2021-04-08
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,8211,1070,24.1869918699187,3.15187934488041,33948,Oslo,2021-04-08
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,6218,482,17.9353312757795,1.3902910381032,34669,Oslo,2021-04-08
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,13916,1238,53.5271943995692,4.76190476190476,25998,Oslo,2021-04-08
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,12358,886,51.1210391329528,3.66509472987507,24174,Oslo,2021-04-08
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,13779,7999,89.9119086460033,52.1957585644372,15325,Oslo,2021-04-08
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11214,6070,91.6401078695759,49.6036610280298,12237,Oslo,2021-04-08
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6787,6466,87.7894192213168,83.6373043590739,7731,Oslo,2021-04-08
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3212,3074,88.68028713418,84.8702374378796,3622,Oslo,2021-04-08
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8656,1848,9.50937094895964,2.03018917671874,91026,Rogaland,2021-04-08
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2140,602,2.20230315629149,0.619526401910035,97171,Rogaland,2021-04-08
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,3913,912,12.3185896426885,2.87108452699512,31765,Rogaland,2021-04-08
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1121,291,3.30279013582393,0.857370142305766,33941,Rogaland,2021-04-08
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,3828,850,14.3301014487328,3.18197132482312,26713,Rogaland,2021-04-08
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1317,258,4.68299967997724,0.917398570565018,28123,Rogaland,2021-04-08
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,5740,467,27.3021308980213,2.22127092846271,21024,Rogaland,2021-04-08
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,5294,386,24.9563946636497,1.81963890067412,21213,Rogaland,2021-04-08
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,11254,4290,90.4516958688314,34.4799871403311,12442,Rogaland,2021-04-08
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,9733,3423,91.3467855466917,32.1257625527921,10655,Rogaland,2021-04-08
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5153,4787,90.1977945037634,83.7913530544373,5713,Rogaland,2021-04-08
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2961,2763,93.5545023696682,87.2985781990521,3165,Rogaland,2021-04-08
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,4968,1133,11.0226087728251,2.51381154178962,45071,Møre og Romsdal,2021-04-08
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1330,306,2.68600048469182,0.617982066402779,49516,Møre og Romsdal,2021-04-08
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2669,687,15.5246626337832,3.99604467194044,17192,Møre og Romsdal,2021-04-08
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,768,197,4.11200942335493,1.05477325052203,18677,Møre og Romsdal,2021-04-08
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2964,687,18.4328358208955,4.27238805970149,16080,Møre og Romsdal,2021-04-08
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1118,199,6.55526238639695,1.16681325124597,17055,Møre og Romsdal,2021-04-08
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,2096,383,14.2207748151164,2.59854806974693,14739,Møre og Romsdal,2021-04-08
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,1826,232,12.080714521998,1.5348991068475,15115,Møre og Romsdal,2021-04-08
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,7847,2333,89.2008639308855,26.5204046834148,8797,Møre og Romsdal,2021-04-08
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7080,1838,89.9161798323597,23.3426466852934,7874,Møre og Romsdal,2021-04-08
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4120,3747,89.7799084767923,81.6517759860536,4589,Møre og Romsdal,2021-04-08
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2337,2162,91.7189952904239,84.850863422292,2548,Møre og Romsdal,2021-04-08
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,4855,1158,12.1314342828586,2.89355322338831,40020,Nordland,2021-04-08
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1384,343,3.18102417946125,0.788360761239312,43508,Nordland,2021-04-08
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2621,791,16.2492250464972,4.90390576565406,16130,Nordland,2021-04-08
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,772,219,4.64640385194102,1.3180860668071,16615,Nordland,2021-04-08
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2617,726,16.6975052638295,4.63216997384036,15673,Nordland,2021-04-08
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,964,235,5.94327990135635,1.44882860665845,16220,Nordland,2021-04-08
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,2621,486,18.9064416071557,3.50573468946116,13863,Nordland,2021-04-08
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,2152,318,14.9340735600278,2.20680083275503,14410,Nordland,2021-04-08
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,7567,3480,86.5888545600183,39.8214898729832,8739,Nordland,2021-04-08
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,6889,2957,85.6521198557752,36.7648887231133,8043,Nordland,2021-04-08
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3485,3107,85.9856896126326,76.6592647421663,4053,Nordland,2021-04-08
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,1984,1793,89.8143956541422,81.1679492983251,2209,Nordland,2021-04-08
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,23606,5673,10.8011896591169,2.59574468085106,218550,Viken,2021-04-08
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,7194,1626,3.13957903281414,0.709612942362496,229139,Viken,2021-04-08
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,13099,3177,14.3030289794938,3.46902229695792,91582,Viken,2021-04-08
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,4223,944,4.43825538623226,0.992117708880715,95150,Viken,2021-04-08
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,12986,2829,16.9070930111447,3.6832100822831,76808,Viken,2021-04-08
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,5609,800,7.05996374987413,1.00694794079146,79448,Viken,2021-04-08
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14558,1728,22.7319571531183,2.69822928703039,64042,Viken,2021-04-08
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,11892,1089,19.4733739438004,1.78325800746709,61068,Viken,2021-04-08
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,36064,15917,90.861908241163,40.1022901917311,39691,Viken,2021-04-08
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,30412,12378,91.7765639617346,37.354015149229,33137,Viken,2021-04-08
total,county,county30,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,15005,13794,90.7030163815511,83.382699631264,16543,Viken,2021-04-08
total,county,county30,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,8624,7993,92.4528301886792,85.6882504288165,9328,Viken,2021-04-08
total,county,county34,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,7010,1746,11.7587855405519,2.92879308898767,59615,Innlandet,2021-04-08
total,county,county34,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1959,435,3.08062461669104,0.684059064962023,63591,Innlandet,2021-04-08
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4143,1007,15.8426064012848,3.85071316584452,26151,Innlandet,2021-04-08
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1159,237,4.35109058827946,0.889739835567068,26637,Innlandet,2021-04-08
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,4422,935,17.4983182303827,3.69989315816549,25271,Innlandet,2021-04-08
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1909,260,7.5024562782472,1.02181175083513,25445,Innlandet,2021-04-08
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,3514,680,14.9519189856182,2.89337077695515,23502,Innlandet,2021-04-08
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,2995,487,13.0438569748704,2.12098776185706,22961,Innlandet,2021-04-08
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12990,5695,87.5218973184207,38.3708395095001,14842,Innlandet,2021-04-08
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11021,4407,87.8307299968122,35.1211348422059,12548,Innlandet,2021-04-08
total,county,county34,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5845,5456,89.2366412213741,83.2977099236641,6550,Innlandet,2021-04-08
total,county,county34,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3457,3232,91.551906779661,85.5932203389831,3776,Innlandet,2021-04-08
total,county,county38,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8102,1899,11.5235819536895,2.70097286226319,70308,Vestfold og Telemark,2021-04-08
total,county,county38,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2216,522,2.97050938337802,0.699731903485255,74600,Vestfold og Telemark,2021-04-08
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,4444,1198,14.8479786167725,4.00267290344136,29930,Vestfold og Telemark,2021-04-08
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,1220,260,4.03199153942759,0.859276885451781,30258,Vestfold og Telemark,2021-04-08
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,4889,1141,17.4153100844228,4.06440351939586,28073,Vestfold og Telemark,2021-04-08
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1814,292,6.52330264672037,1.05005753739931,27808,Vestfold og Telemark,2021-04-08
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,4736,670,18.8813140373958,2.67113184228362,25083,Vestfold og Telemark,2021-04-08
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,3937,417,16.3401676766,1.7307213414128,24094,Vestfold og Telemark,2021-04-08
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,13655,5905,90.8879126730564,39.3037806176784,15024,Vestfold og Telemark,2021-04-08
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11810,4627,92.4751389867669,36.2305222770339,12771,Vestfold og Telemark,2021-04-08
total,county,county38,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6083,5710,90.7910447761194,85.2238805970149,6700,Vestfold og Telemark,2021-04-08
total,county,county38,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3407,3174,91.6599408124832,85.3914447134786,3717,Vestfold og Telemark,2021-04-08
total,county,county42,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,5776,1149,10.390544891975,2.06695569267301,55589,Agder,2021-04-08
total,county,county42,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,1594,392,2.71948681202443,0.668782202204252,58614,Agder,2021-04-08
total,county,county42,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,2833,572,13.7184639969009,2.76984165415718,20651,Agder,2021-04-08
total,county,county42,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,836,197,3.90070921985816,0.919186263531168,21432,Agder,2021-04-08
total,county,county42,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,2843,581,15.4033699951238,3.14785718155713,18457,Agder,2021-04-08
total,county,county42,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,1174,212,6.21361278712819,1.12204932782894,18894,Agder,2021-04-08
total,county,county42,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,3264,423,20.3821656050955,2.64143874110154,16014,Agder,2021-04-08
total,county,county42,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,2639,304,16.7992870329111,1.93519638423833,15709,Agder,2021-04-08
total,county,county42,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8498,3370,89.1242789722077,35.3434714210802,9535,Agder,2021-04-08
total,county,county42,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7369,2461,90.5393783020027,30.2371298685342,8139,Agder,2021-04-08
total,county,county42,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3732,3256,88.8359914306118,77.5053558676506,4201,Agder,2021-04-08
total,county,county42,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2136,1841,92.748588797221,79.9392097264438,2303,Agder,2021-04-08
total,county,county46,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,10520,2925,8.83380357382776,2.45616686819831,119088,Vestland,2021-04-08
total,county,county46,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,2884,866,2.27859902503773,0.684211773815073,126569,Vestland,2021-04-08
