granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113103,104665,73230,78.5,72.6,50.8,144147,Stavanger,2022-03-07
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28641,26503,18375,76.7,71,49.2,37323,Haugesund,2022-03-07
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60416,56085,41664,75.1,69.7,51.8,80450,Sandnes,2022-03-07
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2480,2329,1758,76.1,71.5,54,3257,Sokndal,2022-03-07
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2419,2277,1767,76.2,71.7,55.7,3174,Lund,2022-03-07
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2184,2045,1504,78.3,73.3,53.9,2791,Bjerkreim,2022-03-07
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14029,12890,8882,73.4,67.4,46.5,19120,Hå,2022-03-07
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15030,13798,9000,75.7,69.5,45.3,19848,Klepp,2022-03-07
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14660,13553,8822,76.7,70.9,46.2,19106,Time,2022-03-07
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8847,8177,6102,73.3,67.8,50.6,12064,Gjesdal,2022-03-07
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21148,19507,13360,77,71,48.7,27457,Sola,2022-03-07
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9057,8308,5791,80,73.4,51.2,11315,Randaberg,2022-03-07
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10290,9473,7001,78.7,72.5,53.6,13070,Strand,2022-03-07
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2023,1888,1360,78.4,73.2,52.7,2580,Hjelmeland,2022-03-07
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3046,2835,2361,80,74.4,62,3809,Suldal,2022-03-07
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3675,3409,2616,80.6,74.7,57.4,4561,Sauda,2022-03-07
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,428,404,338,84.4,79.7,66.7,507,Kvitsøy,2022-03-07
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,703,678,494,81.8,78.9,57.5,859,Bokn,2022-03-07
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8561,7800,5408,76.6,69.8,48.4,11178,Tysvær,2022-03-07
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32269,29911,21628,76.2,70.6,51.1,42345,Karmøy,2022-03-07
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,166,162,149,86.5,84.4,77.6,192,Utsira,2022-03-07
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6748,6267,4684,77.5,72,53.8,8705,Vindafjord,2022-03-07
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19833,18883,14570,82.3,78.4,60.5,24099,Kristiansund,2022-03-07
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26419,24762,18734,82.9,77.7,58.8,31870,Molde,2022-03-07
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52857,49152,34614,79.3,73.7,51.9,66670,Ålesund,2022-03-07
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2574,2471,1921,83.5,80.1,62.3,3083,Vanylven,2022-03-07
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1889,1771,1349,77.3,72.4,55.2,2445,Sande,2022-03-07
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6933,6468,4709,78.3,73,53.2,8858,Herøy,2022-03-07
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6740,6269,4919,78.6,73.1,57.4,8575,Ulstein,2022-03-07
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3874,3628,2779,75.4,70.6,54.1,5140,Hareid,2022-03-07
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8690,8085,6558,80.2,74.7,60.6,10830,Ørsta,2022-03-07
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3646,3403,2732,81.3,75.9,61,4482,Stranda,2022-03-07
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6238,5815,4580,82.1,76.6,60.3,7596,Sykkylven,2022-03-07
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7406,6834,5434,78.7,72.6,57.8,9409,Sula,2022-03-07
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6608,6095,4281,77.7,71.7,50.3,8506,Giske,2022-03-07
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5628,5300,3692,80.9,76.2,53.1,6958,Vestnes,2022-03-07
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5659,5270,3649,80.5,75,51.9,7026,Rauma,2022-03-07
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2898,2786,2024,82.3,79.1,57.5,3522,Aukra,2022-03-07
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4762,4487,3293,82,77.3,56.7,5808,Averøy,2022-03-07
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2134,2000,1618,80.3,75.2,60.9,2658,Gjemnes,2022-03-07
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2478,2358,1980,83,79,66.3,2985,Tingvoll,2022-03-07
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5961,5647,4700,85.7,81.2,67.6,6956,Sunndal,2022-03-07
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4987,4748,4004,84.9,80.9,68.2,5872,Surnadal,2022-03-07
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1777,1709,1366,83.5,80.3,64.2,2128,Smøla,2022-03-07
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2835,2696,2168,81.7,77.7,62.5,3468,Aure,2022-03-07
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8860,8296,6523,82.2,77,60.5,10781,Volda,2022-03-07
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2094,1952,1594,83.7,78,63.7,2502,Fjord,2022-03-07
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10519,9815,7612,79,73.7,57.2,13317,Hustadvika,2022-03-07
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42989,39913,28040,81.8,75.9,53.3,52560,Bodø,2022-03-07
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17570,16516,11959,81.1,76.2,55.2,21661,Narvik,2022-03-07
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1169,1082,826,83.7,77.5,59.1,1397,Bindal,2022-03-07
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1680,1567,1123,84.4,78.7,56.4,1990,Sømna,2022-03-07
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6398,5917,4160,82,75.8,53.3,7803,Brønnøy,2022-03-07
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1007,928,776,85.2,78.5,65.7,1182,Vega,2022-03-07
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,382,364,270,82.2,78.3,58.1,465,Vevelstad,2022-03-07
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1395,1307,1019,77.8,72.9,56.8,1793,Herøy,2022-03-07
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6032,5678,4294,81.6,76.8,58.1,7394,Alstahaug,2022-03-07
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1787,1657,1198,78.4,72.7,52.6,2278,Leirfjord,2022-03-07
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10962,10275,7343,82.6,77.4,55.3,13268,Vefsn,2022-03-07
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1216,1177,895,83.7,81,61.6,1453,Grane,2022-03-07
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1092,1036,826,86.2,81.8,65.2,1267,Hattfjelldal,2022-03-07
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1119,1046,875,81.6,76.3,63.8,1371,Dønna,2022-03-07
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1390,1287,881,81.7,75.7,51.8,1701,Nesna,2022-03-07
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3560,3365,2327,80.4,76,52.6,4428,Hemnes,2022-03-07
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21485,20250,14041,82.4,77.6,53.8,26083,Rana,2022-03-07
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1511,1414,1019,80.5,75.4,54.3,1876,Lurøy,2022-03-07
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,343,250,82.4,77.6,56.6,442,Træna,2022-03-07
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,918,874,631,76.1,72.5,52.3,1206,Rødøy,2022-03-07
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4997,4641,3394,80,74.3,54.3,6247,Meløy,2022-03-07
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1533,1451,1190,79.8,75.6,62,1920,Gildeskål,2022-03-07
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,874,846,688,87.5,84.7,68.9,999,Beiarn,2022-03-07
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3781,3570,2894,81.6,77.1,62.5,4632,Saltdal,2022-03-07
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8038,7550,5669,83.4,78.3,58.8,9640,Fauske,2022-03-07
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1574,1514,1207,82.3,79.2,63.1,1912,Sørfold,2022-03-07
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2109,1989,1430,81.6,76.9,55.3,2586,Steigen,2022-03-07
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1651,1574,1212,82.4,78.6,60.5,2003,Lødingen,2022-03-07
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1089,1042,818,82.3,78.7,61.8,1324,Evenes,2022-03-07
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,422,395,291,86.5,80.9,59.6,488,Røst,2022-03-07
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,532,502,396,76.2,71.9,56.7,698,Værøy,2022-03-07
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1000,954,678,80.8,77.1,54.8,1238,Flakstad,2022-03-07
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9080,8493,5520,78.8,73.7,47.9,11521,Vestvågøy,2022-03-07
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7713,7082,4611,79.8,73.2,47.7,9670,Vågan,2022-03-07
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6527,6065,4141,80.9,75.2,51.3,8065,Hadsel,2022-03-07
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2080,1982,1586,80.7,76.9,61.6,2576,Bø,2022-03-07
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3458,3204,2204,78.3,72.6,49.9,4416,Øksnes,2022-03-07
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8393,7792,5508,79.8,74.1,52.4,10514,Sortland,2022-03-07
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3573,2801,82.8,77.9,61.1,4588,Andøy,2022-03-07
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,816,778,612,82.5,78.7,61.9,989,Moskenes,2022-03-07
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2242,2118,1641,83,78.4,60.8,2701,Hamarøy,2022-03-07
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25281,23637,17174,80.5,75.3,54.7,31387,Halden,2022-03-07
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40946,38180,29776,82.4,76.9,60,49668,Moss,2022-03-07
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46665,43815,34599,81.3,76.4,60.3,57372,Sarpsborg,2022-03-07
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66502,61763,45248,79.9,74.2,54.4,83193,Fredrikstad,2022-03-07
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78981,73285,52118,77.5,71.9,51.2,101859,Drammen,2022-03-07
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22398,21014,15768,80.9,75.9,56.9,27694,Kongsberg,2022-03-07
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25018,23326,15856,81.1,75.6,51.4,30835,Ringerike,2022-03-07
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4088,3867,3148,87.1,82.4,67.1,4694,Hvaler,2022-03-07
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1106,1056,856,83.5,79.7,64.6,1325,Aremark,2022-03-07
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3028,2870,2209,84.1,79.7,61.3,3601,Marker,2022-03-07
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35155,32792,22310,77.8,72.5,49.4,45201,Indre Østfold,2022-03-07
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3038,2814,2133,79.4,73.6,55.8,3825,Skiptvet,2022-03-07
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6635,6233,4750,80.7,75.8,57.8,8222,Rakkestad,2022-03-07
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6041,5653,4292,79.8,74.7,56.7,7568,Råde,2022-03-07
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4472,4140,3306,77,71.3,57,5805,Våler,2022-03-07
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14303,13313,9426,78.2,72.8,51.5,18290,Vestby,2022-03-07
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47766,43941,30792,79.6,73.2,51.3,60034,Nordre Follo,2022-03-07
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16175,14827,9524,79.1,72.5,46.6,20439,Ås,2022-03-07
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12997,12110,9003,81.5,75.9,56.4,15953,Frogn,2022-03-07
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15319,14011,9775,77.3,70.7,49.4,19805,Nesodden,2022-03-07
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101440,93201,71252,79.1,72.7,55.6,128233,Bærum,2022-03-07
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75247,69065,50366,79.3,72.8,53.1,94915,Asker,2022-03-07
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14143,13215,9832,80.4,75.1,55.9,17591,Aurskog-Høland,2022-03-07
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14332,13084,9164,76.5,69.9,48.9,18730,Rælingen,2022-03-07
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8728,7926,6058,78.9,71.6,54.7,11065,Enebakk,2022-03-07
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34538,31721,21657,80.8,74.2,50.7,42740,Lørenskog,2022-03-07
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68778,63021,43115,79.1,72.5,49.6,86953,Lillestrøm,2022-03-07
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19765,18194,13936,80.8,74.4,57,24454,Nittedal,2022-03-07
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5531,5126,3822,78.5,72.8,54.3,7043,Gjerdrum,2022-03-07
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30909,28252,19880,76.4,69.8,49.1,40459,Ullensaker,2022-03-07
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18486,17190,12017,78.9,73.4,51.3,23422,Nes,2022-03-07
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20764,19293,13830,79.8,74.1,53.1,26031,Eidsvoll,2022-03-07
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11578,10654,7688,79.1,72.8,52.5,14637,Nannestad,2022-03-07
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2265,2125,1513,79.8,74.9,53.3,2838,Hurdal,2022-03-07
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5256,4857,3650,77.2,71.3,53.6,6811,Hole,2022-03-07
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,878,843,722,83.7,80.4,68.8,1049,Flå,2022-03-07
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2724,2597,1995,83.5,79.6,61.2,3262,Nesbyen,2022-03-07
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3781,3537,2728,81.6,76.3,58.8,4636,Gol,2022-03-07
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1978,1858,1359,77.7,73,53.4,2546,Hemsedal,2022-03-07
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3793,3594,2685,81.6,77.3,57.8,4648,Ål,2022-03-07
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3548,3344,2495,80,75.4,56.3,4434,Hol,2022-03-07
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2838,2643,2193,81.9,76.3,63.3,3465,Sigdal,2022-03-07
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1744,1630,1335,78.6,73.5,60.2,2219,Krødsherad,2022-03-07
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11334,10622,7730,80,75,54.6,14166,Modum,2022-03-07
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15198,14128,9588,77.1,71.7,48.6,19709,Øvre Eiker,2022-03-07
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21403,19844,14688,78.9,73.2,54.2,27118,Lier,2022-03-07
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2151,2018,1649,79.3,74.4,60.8,2713,Flesberg,2022-03-07
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1169,1125,961,84.3,81.2,69.3,1386,Rollag,2022-03-07
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1867,1407,81.6,77.4,58.3,2412,Nore og Uvdal,2022-03-07
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5602,5273,4031,81.6,76.8,58.7,6867,Jevnaker,2022-03-07
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7394,6847,5146,81.6,75.6,56.8,9062,Lunner,2022-03-07
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15047,14237,10427,84.3,79.8,58.4,17851,Kongsvinger,2022-03-07
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26397,24546,18750,83.8,77.9,59.5,31509,Hamar,2022-03-07
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23733,22226,17297,83.3,78,60.7,28493,Lillehammer,2022-03-07
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24958,23429,16436,82.1,77.1,54.1,30395,Gjøvik,2022-03-07
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28501,26485,18201,81.7,75.9,52.2,34897,Ringsaker,2022-03-07
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6189,5860,4524,81.2,76.9,59.3,7625,Løten,2022-03-07
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16796,15798,11984,79.7,75,56.9,21072,Stange,2022-03-07
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4200,3990,3043,83.4,79.2,60.4,5038,Nord-Odal,2022-03-07
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6491,6142,4477,82,77.6,56.6,7914,Sør-Odal,2022-03-07
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5181,4962,3896,84.9,81.4,63.9,6099,Eidskog,2022-03-07
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3944,3756,2931,86.8,82.6,64.5,4545,Grue,2022-03-07
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6059,5715,4204,83.8,79.1,58.2,7227,Åsnes,2022-03-07
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2985,2844,2081,83.2,79.3,58,3587,Våler,2022-03-07
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17461,16236,11851,82,76.3,55.7,21292,Elverum,2022-03-07
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5486,5167,4309,83.4,78.5,65.5,6580,Trysil,2022-03-07
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3511,3301,2659,80.9,76.1,61.3,4338,Åmot,2022-03-07
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1952,1850,1553,82.1,77.8,65.3,2378,Stor-Elvdal,2022-03-07
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1526,1434,1202,87.7,82.4,69,1741,Rendalen,2022-03-07
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1082,1040,791,86.6,83.2,63.3,1250,Engerdal,2022-03-07
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1299,1203,1013,83.1,77,64.8,1563,Tolga,2022-03-07
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4625,4284,3299,83.5,77.4,59.6,5537,Tynset,2022-03-07
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2023,1887,1494,84.1,78.5,62.1,2405,Alvdal,2022-03-07
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1335,1264,1080,87.9,83.3,71.1,1518,Folldal,2022-03-07
