location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,51829,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7435.90479333152,Oslo,2021-09-27
county11,1900-01-01,10285,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,2130.96582374209,Rogaland,2021-09-27
county15,1900-01-01,4069,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,1532.3260928509,Møre og Romsdal,2021-09-27
county18,1900-01-01,2887,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,1201.18995610477,Nordland,2021-09-27
county30,1900-01-01,60203,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,4807.07195237244,Viken,2021-09-27
county34,1900-01-01,7982,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,2153.78720625575,Innlandet,2021-09-27
county38,1900-01-01,11154,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,2643.86724249909,Vestfold og Telemark,2021-09-27
county42,1900-01-01,7520,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,2434.89410477168,Agder,2021-09-27
county46,1900-01-01,14953,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,2340.7182919785,Vestland,2021-09-27
county50,1900-01-01,8722,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,1851.31727528209,Trøndelag,2021-09-27
county54,1900-01-01,3848,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,1588.97955138582,Troms og Finnmark,2021-09-27
municip0301,1900-01-01,51821,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,7434.75703361501,Oslo,2021-09-27
municip1101,1900-01-01,177,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,1196.99736254818,Eigersund,2021-09-27
municip1103,1900-01-01,3938,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,2731.93337357004,Stavanger,2021-09-27
