granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21197,19662,13947,2169,76.9,71.3,50.6,7.9,27568,Sola,2022-09-22
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9068,8372,6051,901,79.2,73.1,52.8,7.9,11454,Randaberg,2022-09-22
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10313,9523,7159,1173,77.7,71.8,54,8.8,13268,Strand,2022-09-22
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2026,1894,1386,360,80,74.7,54.7,14.2,2534,Hjelmeland,2022-09-22
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3034,2824,2392,457,80.2,74.6,63.2,12.1,3784,Suldal,2022-09-22
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3667,3411,2689,633,81,75.4,59.4,14,4525,Sauda,2022-09-22
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,400,342,98,81.5,76.5,65.4,18.7,523,Kvitsøy,2022-09-22
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,709,684,514,161,82.9,80,60.1,18.8,855,Bokn,2022-09-22
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8571,7833,5566,1133,76,69.4,49.3,10,11283,Tysvær,2022-09-22
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32303,30024,22155,5000,75.9,70.6,52.1,11.8,42541,Karmøy,2022-09-22
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,173,169,155,35,92,89.9,82.4,18.6,188,Utsira,2022-09-22
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6742,6273,4792,690,76.8,71.5,54.6,7.9,8775,Vindafjord,2022-09-22
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19809,18914,14944,3322,82.5,78.8,62.2,13.8,24013,Kristiansund,2022-09-22
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26469,24882,19137,3881,82.7,77.8,59.8,12.1,32002,Molde,2022-09-22
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52937,49419,35870,5477,78.9,73.6,53.4,8.2,67114,Ålesund,2022-09-22
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2537,2442,1952,436,83.3,80.2,64.1,14.3,3045,Vanylven,2022-09-22
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1870,1753,1371,92,77.2,72.4,56.6,3.8,2422,Sande,2022-09-22
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6955,6512,4920,882,79.3,74.3,56.1,10.1,8765,Herøy,2022-09-22
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6785,6333,5126,1159,79.3,74,59.9,13.5,8557,Ulstein,2022-09-22
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3856,3622,2855,608,75.2,70.7,55.7,11.9,5126,Hareid,2022-09-22
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8707,8119,6685,893,80.4,74.9,61.7,8.2,10833,Ørsta,2022-09-22
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3595,3365,2723,667,80.5,75.3,61,14.9,4467,Stranda,2022-09-22
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6207,5794,4618,998,82.1,76.7,61.1,13.2,7558,Sykkylven,2022-09-22
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7409,6858,5541,1097,77.6,71.8,58,11.5,9547,Sula,2022-09-22
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6619,6135,4410,495,77,71.4,51.3,5.8,8597,Giske,2022-09-22
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5643,5331,3849,735,81.4,76.9,55.5,10.6,6936,Vestnes,2022-09-22
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5655,5279,3730,828,80.6,75.2,53.1,11.8,7019,Rauma,2022-09-22
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2918,2804,2061,530,82.9,79.7,58.6,15.1,3518,Aukra,2022-09-22
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4759,4498,3473,868,81.7,77.2,59.6,14.9,5828,Averøy,2022-09-22
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2138,2009,1649,269,80.1,75.3,61.8,10.1,2669,Gjemnes,2022-09-22
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2481,2363,2009,496,83.8,79.8,67.9,16.8,2960,Tingvoll,2022-09-22
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5946,5648,4800,1273,85.8,81.5,69.2,18.4,6932,Sunndal,2022-09-22
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4979,4743,4076,1106,85.1,81.1,69.7,18.9,5849,Surnadal,2022-09-22
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1788,1723,1402,180,84.3,81.3,66.1,8.5,2120,Smøla,2022-09-22
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2809,2676,2190,373,83,79.1,64.7,11,3384,Aure,2022-09-22
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8790,8263,6646,1133,81.3,76.4,61.5,10.5,10809,Volda,2022-09-22
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2088,1947,1616,338,83.8,78.2,64.9,13.6,2491,Fjord,2022-09-22
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10544,9860,7712,1055,79.4,74.2,58,7.9,13287,Hustadvika,2022-09-22
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42818,39924,29028,3731,81.1,75.6,55,7.1,52803,Bodø,2022-09-22
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17464,16481,12316,2807,81.1,76.5,57.2,13,21530,Narvik,2022-09-22
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1162,1083,866,140,82.6,77,61.6,10,1406,Bindal,2022-09-22
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1671,1562,1159,178,84.4,78.8,58.5,9,1981,Sømna,2022-09-22
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6351,5891,4242,290,81.7,75.7,54.5,3.7,7777,Brønnøy,2022-09-22
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1010,935,803,223,86,79.6,68.3,19,1175,Vega,2022-09-22
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,374,358,281,64,81,77.5,60.8,13.9,462,Vevelstad,2022-09-22
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1386,1301,1038,171,75.9,71.3,56.9,9.4,1825,Herøy,2022-09-22
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6013,5671,4372,595,82,77.3,59.6,8.1,7333,Alstahaug,2022-09-22
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1772,1651,1251,339,78.5,73.2,55.4,15,2257,Leirfjord,2022-09-22
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10988,10342,7532,1381,83,78.2,56.9,10.4,13233,Vefsn,2022-09-22
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1212,1174,916,113,83,80.4,62.7,7.7,1461,Grane,2022-09-22
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1038,849,158,85.7,81.5,66.7,12.4,1273,Hattfjelldal,2022-09-22
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1128,1048,880,220,82.4,76.6,64.3,16.1,1369,Dønna,2022-09-22
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1384,1279,899,68,81.5,75.3,52.9,4,1698,Nesna,2022-09-22
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3567,3376,2383,587,80.7,76.4,53.9,13.3,4420,Hemnes,2022-09-22
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21444,20256,14345,2279,82.2,77.6,55,8.7,26092,Rana,2022-09-22
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1510,1420,1056,234,80.8,76,56.5,12.5,1869,Lurøy,2022-09-22
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,363,342,256,29,80.7,76,56.9,6.4,450,Træna,2022-09-22
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,877,654,114,79.4,76.1,56.7,9.9,1153,Rødøy,2022-09-22
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4975,4634,3484,296,80.1,74.6,56.1,4.8,6214,Meløy,2022-09-22
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1545,1467,1235,389,81.6,77.5,65.2,20.5,1894,Gildeskål,2022-09-22
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,858,834,692,227,84.8,82.4,68.4,22.4,1012,Beiarn,2022-09-22
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3788,3583,2962,641,82,77.6,64.2,13.9,4617,Saltdal,2022-09-22
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8032,7563,5765,579,83.6,78.8,60,6,9603,Fauske,2022-09-22
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1561,1507,1225,203,83.5,80.6,65.5,10.9,1869,Sørfold,2022-09-22
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2110,2001,1475,184,81.4,77.2,56.9,7.1,2591,Steigen,2022-09-22
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1650,1579,1242,398,83.5,79.9,62.9,20.1,1976,Lødingen,2022-09-22
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1069,1032,833,251,80.1,77.4,62.4,18.8,1334,Evenes,2022-09-22
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,413,388,302,51,88.1,82.7,64.4,10.9,469,Røst,2022-09-22
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,532,503,396,38,78.5,74.2,58.4,5.6,678,Værøy,2022-09-22
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995,959,701,92,81.8,78.9,57.6,7.6,1216,Flakstad,2022-09-22
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9018,8465,5716,1029,78,73.2,49.4,8.9,11566,Vestvågøy,2022-09-22
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7676,7086,4843,706,78.9,72.9,49.8,7.3,9724,Vågan,2022-09-22
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6515,6084,4275,645,80.4,75,52.7,8,8107,Hadsel,2022-09-22
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2067,1974,1608,189,80.6,77,62.7,7.4,2565,Bø,2022-09-22
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3435,3196,2270,382,77.1,71.7,50.9,8.6,4458,Øksnes,2022-09-22
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8359,7784,5627,966,79.9,74.4,53.8,9.2,10468,Sortland,2022-09-22
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3775,3566,2858,484,82.6,78,62.5,10.6,4572,Andøy,2022-09-22
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,818,782,625,107,83.3,79.6,63.6,10.9,982,Moskenes,2022-09-22
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2205,2088,1654,304,81.4,77.1,61.1,11.2,2708,Hamarøy,2022-09-22
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25442,23851,17733,2930,80.9,75.9,56.4,9.3,31444,Halden,2022-09-22
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41292,38677,31114,4034,82.1,76.9,61.9,8,50290,Moss,2022-09-22
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46935,44151,35126,6738,80.7,75.9,60.4,11.6,58182,Sarpsborg,2022-09-22
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66872,62320,46849,8845,79.7,74.3,55.8,10.5,83892,Fredrikstad,2022-09-22
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79183,73801,53590,11685,77.4,72.2,52.4,11.4,102273,Drammen,2022-09-22
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22572,21214,16246,3432,81,76.1,58.3,12.3,27879,Kongsberg,2022-09-22
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25103,23482,16494,2887,80.9,75.7,53.2,9.3,31011,Ringerike,2022-09-22
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4112,3901,3221,705,86.7,82.3,67.9,14.9,4741,Hvaler,2022-09-22
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1112,1064,870,187,84.6,80.9,66.2,14.2,1315,Aremark,2022-09-22
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3050,2907,2274,592,85.2,81.2,63.6,16.5,3578,Marker,2022-09-22
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35395,33089,23248,3051,77.6,72.6,51,6.7,45608,Indre Østfold,2022-09-22
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3042,2825,2190,225,79.1,73.5,56.9,5.9,3846,Skiptvet,2022-09-22
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6670,6274,4846,1090,80.2,75.5,58.3,13.1,8312,Rakkestad,2022-09-22
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6090,5688,4378,673,79.8,74.5,57.4,8.8,7633,Råde,2022-09-22
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4464,4149,3375,399,75.5,70.2,57.1,6.7,5913,Våler,2022-09-22
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14403,13466,9839,1491,77,72,52.6,8,18699,Vestby,2022-09-22
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48082,44499,32242,7360,78.8,72.9,52.8,12.1,61032,Nordre Follo,2022-09-22
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16150,14919,10073,1409,77.7,71.8,48.5,6.8,20780,Ås,2022-09-22
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12984,12164,9299,1847,80.7,75.6,57.8,11.5,16084,Frogn,2022-09-22
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15444,14236,10406,1576,77.5,71.4,52.2,7.9,19939,Nesodden,2022-09-22
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101547,93849,73669,13569,78.7,72.8,57.1,10.5,128982,Bærum,2022-09-22
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75717,69942,52527,11661,78.8,72.8,54.7,12.1,96088,Asker,2022-09-22
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14209,13324,10099,931,80,75,56.9,5.2,17754,Aurskog-Høland,2022-09-22
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14548,13318,9722,1530,76.5,70,51.1,8,19024,Rælingen,2022-09-22
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8757,7993,6206,435,77.8,71.1,55.2,3.9,11249,Enebakk,2022-09-22
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35228,32524,22926,3784,78.8,72.8,51.3,8.5,44693,Lørenskog,2022-09-22
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69558,64206,46059,7856,78.1,72.1,51.7,8.8,89095,Lillestrøm,2022-09-22
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19842,18354,14486,3613,79.5,73.6,58.1,14.5,24947,Nittedal,2022-09-22
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5632,5241,4065,1113,80.6,75,58.2,15.9,6989,Gjerdrum,2022-09-22
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31324,28809,20706,3745,75.4,69.3,49.8,9,41565,Ullensaker,2022-09-22
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18543,17346,12514,2420,77.6,72.6,52.4,10.1,23898,Nes,2022-09-22
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20919,19491,14426,3307,78.3,73,54,12.4,26716,Eidsvoll,2022-09-22
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11685,10829,8020,2194,77.5,71.8,53.2,14.6,15074,Nannestad,2022-09-22
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2281,2148,1586,385,78.5,73.9,54.6,13.3,2905,Hurdal,2022-09-22
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5222,4826,3756,376,76.1,70.4,54.8,5.5,6859,Hole,2022-09-22
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,887,855,731,198,83.9,80.9,69.2,18.7,1057,Flå,2022-09-22
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2729,2613,2051,526,83.4,79.8,62.7,16.1,3273,Nesbyen,2022-09-22
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3803,3566,2791,783,81.5,76.4,59.8,16.8,4667,Gol,2022-09-22
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1969,1850,1387,296,75.4,70.9,53.1,11.3,2611,Hemsedal,2022-09-22
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3807,3617,2768,649,81.9,77.8,59.5,14,4650,Ål,2022-09-22
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3539,3354,2571,673,78.6,74.5,57.1,14.9,4504,Hol,2022-09-22
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2846,2649,2217,367,81.5,75.9,63.5,10.5,3492,Sigdal,2022-09-22
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1735,1629,1368,365,79.3,74.4,62.5,16.7,2189,Krødsherad,2022-09-22
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11396,10705,7928,951,79.8,75,55.5,6.7,14273,Modum,2022-09-22
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15355,14320,9994,2175,76.6,71.4,49.9,10.9,20044,Øvre Eiker,2022-09-22
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21544,20057,15272,2049,78.1,72.7,55.4,7.4,27584,Lier,2022-09-22
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2160,2029,1681,333,79.4,74.6,61.8,12.2,2720,Flesberg,2022-09-22
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1163,1121,967,239,84.9,81.8,70.6,17.4,1370,Rollag,2022-09-22
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1948,1854,1426,177,79.3,75.5,58.1,7.2,2455,Nore og Uvdal,2022-09-22
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5611,5298,4148,1130,81.2,76.7,60,16.4,6908,Jevnaker,2022-09-22
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7411,6901,5295,580,81,75.5,57.9,6.3,9144,Lunner,2022-09-22
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15028,14266,10751,1820,83.7,79.5,59.9,10.1,17949,Kongsvinger,2022-09-22
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26537,24757,19281,2837,82.9,77.4,60.3,8.9,31999,Hamar,2022-09-22
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23673,22259,17718,4538,83.3,78.3,62.3,16,28425,Lillehammer,2022-09-22
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25032,23601,17080,3362,82.7,78,56.4,11.1,30267,Gjøvik,2022-09-22
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28639,26690,18795,3244,81.7,76.1,53.6,9.2,35073,Ringsaker,2022-09-22
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6208,5889,4620,966,80.5,76.3,59.9,12.5,7715,Løten,2022-09-22
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16822,15947,12279,2163,79.5,75.4,58,10.2,21156,Stange,2022-09-22
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4220,4021,3120,842,84.1,80.2,62.2,16.8,5016,Nord-Odal,2022-09-22
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6501,6154,4590,645,81.5,77.1,57.5,8.1,7978,Sør-Odal,2022-09-22
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5220,4998,3979,1105,86.5,82.9,66,18.3,6032,Eidskog,2022-09-22
