granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2343,2144,73.8,67.5,3174,Lund,2021-11-04
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2128,1893,76.2,67.8,2791,Bjerkreim,2021-11-04
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13532,12049,70.8,63,19120,Hå,2021-11-04
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14477,12952,72.9,65.3,19848,Klepp,2021-11-04
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14100,12752,73.8,66.7,19106,Time,2021-11-04
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8586,7670,71.2,63.6,12064,Gjesdal,2021-11-04
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20518,18400,74.7,67,27457,Sola,2021-11-04
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8734,7662,77.2,67.7,11315,Randaberg,2021-11-04
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9972,8806,76.3,67.4,13070,Strand,2021-11-04
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1953,1758,75.7,68.1,2580,Hjelmeland,2021-11-04
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2950,2628,77.4,69,3809,Suldal,2021-11-04
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3603,3202,79,70.2,4561,Sauda,2021-11-04
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,389,82.4,76.7,507,Kvitsøy,2021-11-04
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,694,641,80.8,74.6,859,Bokn,2021-11-04
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8298,7138,74.2,63.9,11178,Tysvær,2021-11-04
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31156,28167,73.6,66.5,42345,Karmøy,2021-11-04
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,163,159,84.9,82.8,192,Utsira,2021-11-04
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6551,5850,75.3,67.2,8705,Vindafjord,2021-11-04
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19316,17703,80.2,73.5,24099,Kristiansund,2021-11-04
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25809,22955,81,72,31870,Molde,2021-11-04
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,51090,46240,76.6,69.4,66670,Ålesund,2021-11-04
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2520,2322,81.7,75.3,3083,Vanylven,2021-11-04
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1843,1666,75.4,68.1,2445,Sande,2021-11-04
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6681,5978,75.4,67.5,8858,Herøy,2021-11-04
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6512,5784,75.9,67.5,8575,Ulstein,2021-11-04
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3714,3344,72.3,65.1,5140,Hareid,2021-11-04
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8450,7578,78,70,10830,Ørsta,2021-11-04
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3558,3195,79.4,71.3,4482,Stranda,2021-11-04
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6110,5459,80.4,71.9,7596,Sykkylven,2021-11-04
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7170,6430,76.2,68.3,9409,Sula,2021-11-04
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6347,5508,74.6,64.8,8506,Giske,2021-11-04
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5452,4901,78.4,70.4,6958,Vestnes,2021-11-04
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5530,4997,78.7,71.1,7026,Rauma,2021-11-04
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2814,2490,79.9,70.7,3522,Aukra,2021-11-04
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4664,4146,80.3,71.4,5808,Averøy,2021-11-04
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2076,1900,78.1,71.5,2658,Gjemnes,2021-11-04
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2454,2230,82.2,74.7,2985,Tingvoll,2021-11-04
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5817,5278,83.6,75.9,6956,Sunndal,2021-11-04
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4904,4491,83.5,76.5,5872,Surnadal,2021-11-04
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1712,1594,80.5,74.9,2128,Smøla,2021-11-04
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2762,2549,79.6,73.5,3468,Aure,2021-11-04
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8637,7723,80.1,71.6,10781,Volda,2021-11-04
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2084,1845,83.3,73.7,2502,Fjord,2021-11-04
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10289,9176,77.3,68.9,13317,Hustadvika,2021-11-04
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41994,37427,79.9,71.2,52560,Bodø,2021-11-04
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16911,15315,78.1,70.7,21661,Narvik,2021-11-04
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1134,985,81.2,70.5,1397,Bindal,2021-11-04
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1648,1475,82.8,74.1,1990,Sømna,2021-11-04
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6251,5545,80.1,71.1,7803,Brønnøy,2021-11-04
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983,884,83.2,74.8,1182,Vega,2021-11-04
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364,329,78.3,70.8,465,Vevelstad,2021-11-04
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1351,1198,75.3,66.8,1793,Herøy,2021-11-04
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5858,5347,79.2,72.3,7394,Alstahaug,2021-11-04
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1731,1538,76,67.5,2278,Leirfjord,2021-11-04
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10644,9580,80.2,72.2,13268,Vefsn,2021-11-04
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1180,1082,81.2,74.5,1453,Grane,2021-11-04
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1071,953,84.5,75.2,1267,Hattfjelldal,2021-11-04
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,987,79.6,72,1371,Dønna,2021-11-04
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1310,1169,77,68.7,1701,Nesna,2021-11-04
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3438,3101,77.6,70,4428,Hemnes,2021-11-04
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20819,18501,79.8,70.9,26083,Rana,2021-11-04
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1474,1316,78.6,70.1,1876,Lurøy,2021-11-04
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,344,305,77.8,69,442,Træna,2021-11-04
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,903,771,74.9,63.9,1206,Rødøy,2021-11-04
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4818,4251,77.1,68,6247,Meløy,2021-11-04
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1492,1373,77.7,71.5,1920,Gildeskål,2021-11-04
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,855,791,85.6,79.2,999,Beiarn,2021-11-04
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3656,3298,78.9,71.2,4632,Saltdal,2021-11-04
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7804,7071,81,73.4,9640,Fauske,2021-11-04
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1542,1410,80.6,73.7,1912,Sørfold,2021-11-04
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2033,1827,78.6,70.6,2586,Steigen,2021-11-04
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1622,1514,81,75.6,2003,Lødingen,2021-11-04
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1063,964,80.3,72.8,1324,Evenes,2021-11-04
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,421,381,86.3,78.1,488,Røst,2021-11-04
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,528,475,75.6,68.1,698,Værøy,2021-11-04
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,980,894,79.2,72.2,1238,Flakstad,2021-11-04
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8844,7948,76.8,69,11521,Vestvågøy,2021-11-04
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7415,6466,76.7,66.9,9670,Vågan,2021-11-04
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6316,5644,78.3,70,8065,Hadsel,2021-11-04
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2055,1890,79.8,73.4,2576,Bø,2021-11-04
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3374,2979,76.4,67.5,4416,Øksnes,2021-11-04
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8147,7270,77.5,69.1,10514,Sortland,2021-11-04
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3700,3373,80.6,73.5,4588,Andøy,2021-11-04
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,783,712,79.2,72,989,Moskenes,2021-11-04
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2163,1910,80.1,70.7,2701,Hamarøy,2021-11-04
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24720,22270,78.8,71,31387,Halden,2021-11-04
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40124,35354,80.8,71.2,49668,Moss,2021-11-04
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45724,40292,79.7,70.2,57372,Sarpsborg,2021-11-04
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64993,57784,78.1,69.5,83193,Fredrikstad,2021-11-04
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77558,68067,76.1,66.8,101859,Drammen,2021-11-04
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21747,19220,78.5,69.4,27694,Kongsberg,2021-11-04
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24378,21853,79.1,70.9,30835,Ringerike,2021-11-04
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4025,3661,85.7,78,4694,Hvaler,2021-11-04
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1117,1026,84.3,77.4,1325,Aremark,2021-11-04
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2988,2726,83,75.7,3601,Marker,2021-11-04
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34196,30877,75.7,68.3,45201,Indre Østfold,2021-11-04
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3004,2690,78.5,70.3,3825,Skiptvet,2021-11-04
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6505,5831,79.1,70.9,8222,Rakkestad,2021-11-04
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5925,5331,78.3,70.4,7568,Råde,2021-11-04
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4375,3873,75.4,66.7,5805,Våler,2021-11-04
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13922,12319,76.1,67.4,18290,Vestby,2021-11-04
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46483,40858,77.4,68.1,60034,Nordre Follo,2021-11-04
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15755,13857,77.1,67.8,20439,Ås,2021-11-04
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12783,11434,80.1,71.7,15953,Frogn,2021-11-04
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15024,13129,75.9,66.3,19805,Nesodden,2021-11-04
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100396,87463,78.3,68.2,128233,Bærum,2021-11-04
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73466,64301,77.4,67.7,94915,Asker,2021-11-04
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13845,12351,78.7,70.2,17591,Aurskog-Høland,2021-11-04
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13983,12051,74.7,64.3,18730,Rælingen,2021-11-04
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8579,7404,77.5,66.9,11065,Enebakk,2021-11-04
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33289,28676,77.9,67.1,42740,Lørenskog,2021-11-04
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66841,58072,76.9,66.8,86953,Lillestrøm,2021-11-04
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19487,17344,79.7,70.9,24454,Nittedal,2021-11-04
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5398,4686,76.6,66.5,7043,Gjerdrum,2021-11-04
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30130,26729,74.5,66.1,40459,Ullensaker,2021-11-04
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18046,16441,77,70.2,23422,Nes,2021-11-04
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20261,17910,77.8,68.8,26031,Eidsvoll,2021-11-04
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11246,9764,76.8,66.7,14637,Nannestad,2021-11-04
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2189,1977,77.1,69.7,2838,Hurdal,2021-11-04
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5112,4555,75.1,66.9,6811,Hole,2021-11-04
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,848,778,80.8,74.2,1049,Flå,2021-11-04
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2662,2455,81.6,75.3,3262,Nesbyen,2021-11-04
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3711,3294,80,71.1,4636,Gol,2021-11-04
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1899,1693,74.6,66.5,2546,Hemsedal,2021-11-04
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3658,3322,78.7,71.5,4648,Ål,2021-11-04
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3489,3125,78.7,70.5,4434,Hol,2021-11-04
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2792,2484,80.6,71.7,3465,Sigdal,2021-11-04
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1709,1514,77,68.2,2219,Krødsherad,2021-11-04
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11069,10026,78.1,70.8,14166,Modum,2021-11-04
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14547,13265,73.8,67.3,19709,Øvre Eiker,2021-11-04
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21005,18682,77.5,68.9,27118,Lier,2021-11-04
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2120,1941,78.1,71.5,2713,Flesberg,2021-11-04
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1147,1056,82.8,76.2,1386,Rollag,2021-11-04
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1902,1767,78.9,73.3,2412,Nore og Uvdal,2021-11-04
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5487,4882,79.9,71.1,6867,Jevnaker,2021-11-04
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7187,6351,79.3,70.1,9062,Lunner,2021-11-04
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14784,13372,82.8,74.9,17851,Kongsvinger,2021-11-04
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25864,23050,82.1,73.2,31509,Hamar,2021-11-04
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23192,20823,81.4,73.1,28493,Lillehammer,2021-11-04
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24448,22015,80.4,72.4,30395,Gjøvik,2021-11-04
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27791,24874,79.6,71.3,34897,Ringsaker,2021-11-04
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6022,5464,79,71.7,7625,Løten,2021-11-04
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16422,14931,77.9,70.9,21072,Stange,2021-11-04
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4115,3742,81.7,74.3,5038,Nord-Odal,2021-11-04
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6359,5800,80.4,73.3,7914,Sør-Odal,2021-11-04
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5161,4844,84.6,79.4,6099,Eidskog,2021-11-04
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3861,3550,85,78.1,4545,Grue,2021-11-04
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5934,5363,82.1,74.2,7227,Åsnes,2021-11-04
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2919,2656,81.4,74,3587,Våler,2021-11-04
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17045,15329,80.1,72,21292,Elverum,2021-11-04
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5414,4905,82.3,74.5,6580,Trysil,2021-11-04
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3477,3194,80.2,73.6,4338,Åmot,2021-11-04
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1902,1726,80,72.6,2378,Stor-Elvdal,2021-11-04
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1390,85.6,79.8,1741,Rendalen,2021-11-04
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1084,999,86.7,79.9,1250,Engerdal,2021-11-04
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1281,1151,82,73.6,1563,Tolga,2021-11-04
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4539,4163,82,75.2,5537,Tynset,2021-11-04
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1955,1755,81.3,73,2405,Alvdal,2021-11-04
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1311,1211,86.4,79.8,1518,Folldal,2021-11-04
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1570,1439,84,77,1870,Os,2021-11-04
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2014,1847,80.2,73.5,2512,Dovre,2021-11-04
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1574,1417,79.5,71.6,1980,Lesja,2021-11-04
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1805,1642,82.7,75.2,2183,Skjåk,2021-11-04
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1874,1708,85,77.5,2204,Lom,2021-11-04
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2897,2590,81.3,72.7,3564,Vågå,2021-11-04
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4314,3783,75.6,66.3,5705,Nord-Fron,2021-11-04
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4504,4020,80.5,71.9,5592,Sel,2021-11-04
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2336,2089,76.2,68.2,3064,Sør-Fron,2021-11-04
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3488,3092,79.1,70.1,4408,Ringebu,2021-11-04
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3989,3559,78.3,69.9,5093,Øyer,2021-11-04
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4947,4343,82.1,72.1,6023,Gausdal,2021-11-04
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11742,10626,79,71.5,14871,Østre Toten,2021-11-04
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11062,10046,82.2,74.6,13459,Vestre Toten,2021-11-04
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11012,9899,80.9,72.7,13611,Gran,2021-11-04
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4499,4096,80.6,73.4,5579,Søndre Land,2021-11-04
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5311,4823,80.7,73.3,6581,Nordre Land,2021-11-04
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2328,2133,80.2,73.5,2904,Sør-Aurdal,2021-11-04
