granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,540767,485526,92320,77.6,69.7,13.2,697010,Oslo,2021-12-10
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,364889,332953,76793,75.6,69,15.9,482645,Rogaland,2021-12-10
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,210517,194150,50237,79.3,73.1,18.9,265544,Møre og Romsdal,2021-12-10
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192438,177098,44923,80.1,73.7,18.7,240345,Nordland,2021-12-10
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,983394,888101,218291,78.5,70.9,17.4,1252384,Viken,2021-12-10
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,302121,279008,77654,81.5,75.3,21,370603,Innlandet,2021-12-10
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,337275,309227,89025,79.9,73.3,21.1,421882,Vestfold og Telemark,2021-12-10
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,241838,220848,51072,78.3,71.5,16.5,308843,Agder,2021-12-10
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,497755,451893,108998,77.9,70.7,17.1,638821,Vestland,2021-12-10
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,379759,349257,83168,80.6,74.1,17.7,471124,Trøndelag,2021-12-10
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,190086,174575,46522,78.5,72.1,19.2,242168,Troms og Finnmark,2021-12-10
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,540757,485519,92320,77.6,69.7,13.2,697010,Oslo,2021-12-10
