granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,cum_n_dose_1,cum_n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,5,0,5,0,0.00072098677133472,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,264,0,269,0,0.0387890882978079,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,118,0,387,0,0.0558043761013073,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,58,0,445,0,0.06416782264879,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,5,0,450,0,0.0648888094201248,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,6,0,456,0,0.0657539935457264,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,456,0,0.065422303840691,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,479,0,935,0,0.134144416866329,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,603,0,1538,0,0.220656805497769,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,966,0,2504,0,0.359248791265549,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,450,0,2954,0,0.423810275318862,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,127,0,3081,0,0.442030960818353,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,100,0,3181,0,0.456377957274645,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,78,0,3259,0,0.467568614510552,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,241,0,3500,0,0.502144875970216,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,489,0,3989,0,0.572301688641483,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1238,0,5227,0,0.749917504770376,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1636,0,6863,0,0.984634366795311,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,643,0,7506,0,1.07688555400927,0,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,276,5,7782,5,1.11648326422863,0.000717349822814594,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,759,231,8541,236,1.22537696733189,0.0338589116368488,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,811,70,9352,306,1.34173110859242,0.0439018091562531,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,991,99,10343,405,1.48390984347427,0.0581053356479821,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,1022,21,11365,426,1.63053614725757,0.0611182049038034,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,670,6,12035,432,1.72666102351473,0.0619790246911809,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,232,0,12267,432,1.75994605529332,0.0619790246911809,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,67,0,12334,432,1.76955854291904,0.0619790246911809,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,258,0,12592,432,1.80657379377627,0.0619790246911809,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,312,404,12904,836,1.8513364227199,0.1199408903746,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,1035,528,13939,1364,1.99982783604252,0.195693031663821,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,870,842,14809,2206,2.12464670521226,0.316494741825799,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,427,504,15236,2710,2.18590838008063,0.38880360396551,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,94,152,15330,2862,2.19939455674954,0.410611038579073,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,61,45,15391,2907,2.20814622458788,0.417067186984405,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,53,48,15444,2955,2.21575013270972,0.423953745283425,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,1522,151,16966,3106,2.43411141877448,0.445617709932426,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2457,456,19423,3562,2.78661712170557,0.511040013773117,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,2049,1235,21472,4797,3.08058707909499,0.688225420008321,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,1383,1568,22855,6365,3.27900604008551,0.913186324442978,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,243,631,23098,6996,3.3138692414743,1.00371587208218,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,214,270,23312,7266,3.34457181389076,1.04245276251417,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-08,47,443,23359,7709,3.35131490222522,1.10600995681554,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-09,1164,245,24523,7954,3.51831394097646,1.14116009813346,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-10,1829,812,26352,8766,3.78072050616204,1.25765770935855,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-11,1583,745,27935,9511,4.00783346006514,1.36454283295792,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-12,1358,425,29293,9936,4.20266567194158,1.42551756789716,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-13,273,193,29566,10129,4.24183297226726,1.4532072710578,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,6,2021-06,2020/2021,29,2021-02-14,103,0,29669,10129,4.25661037861724,1.4532072710578,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-15,260,444,29929,10573,4.2939125694036,1.51690793532374,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-16,723,771,30652,11344,4.39764135378259,1.62752327800175,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-17,1460,1083,32112,12427,4.60710750204445,1.78290124962339,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-18,1071,919,33183,13346,4.76076383409133,1.91475014705671,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-19,1494,971,34677,14317,4.97510796114833,2.05405948264731,697010,Oslo,2021-04-07
day,county,county03,2020,total,total,2021,7,2021-07,2020/2021,30,2021-02-20,100,114,34777,14431,4.98945495760463,2.07041505860748,697010,Oslo,2021-04-07
