granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_neg,n_pos,pr100_pos,date_of_publishing
day,nation,norge,2020,total,total,2020,17,2020-17,2019/2020,40,2020-04-26,939,37,3.8,2021-10-01
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-27,4033,71,1.7,2021-10-01
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-28,4065,50,1.2,2021-10-01
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-29,3918,39,1,2021-10-01
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-04-30,4400,39,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-01,1467,43,2.8,2021-10-01
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-02,1531,23,1.5,2021-10-01
day,nation,norge,2020,total,total,2020,18,2020-18,2019/2020,41,2020-05-03,1220,44,3.5,2021-10-01
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-04,4687,45,1,2021-10-01
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-05,4274,44,1,2021-10-01
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-06,4246,39,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-07,3722,29,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-08,3762,42,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-09,1293,11,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,19,2020-19,2019/2020,42,2020-05-10,993,12,1.2,2021-10-01
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-11,4380,25,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-12,4780,19,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-13,4453,19,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-14,4183,24,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-15,4156,23,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-16,1301,13,1,2021-10-01
day,nation,norge,2020,total,total,2020,20,2020-20,2019/2020,43,2020-05-17,664,4,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-18,4396,17,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-19,4644,20,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-20,3936,19,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-21,1136,14,1.2,2021-10-01
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-22,3322,26,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-23,1036,6,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,21,2020-21,2019/2020,44,2020-05-24,895,6,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-25,4058,18,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-26,3446,12,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-27,3272,18,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-28,2771,16,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-29,2579,16,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-30,0,0,0,2021-10-01
day,nation,norge,2020,total,total,2020,22,2020-22,2019/2020,45,2020-05-31,630,6,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-01,739,7,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-02,3819,31,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-03,3127,12,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-04,2913,17,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-05,2905,30,1,2021-10-01
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-06,944,8,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,23,2020-23,2019/2020,46,2020-06-07,940,9,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-08,5736,19,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-09,5649,13,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-10,4548,14,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-11,4858,11,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-12,4622,13,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-13,1242,7,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,24,2020-24,2019/2020,47,2020-06-14,1129,6,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-15,5837,18,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-16,5417,36,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-17,4970,15,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-18,4552,13,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-19,3797,18,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-20,1059,6,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,25,2020-25,2019/2020,48,2020-06-21,1030,4,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-22,5010,28,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-23,4653,13,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-24,4615,21,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-25,4163,17,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-26,3913,22,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-27,1106,10,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,26,2020-26,2019/2020,49,2020-06-28,992,1,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-29,5922,26,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-06-30,5021,11,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-01,5116,8,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-02,4740,9,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-03,4533,10,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-04,1428,2,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,27,2020-27,2019/2020,50,2020-07-05,1198,1,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-06,6314,14,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-07,5341,10,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-08,5296,11,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-09,4811,8,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-10,4690,13,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-11,1393,4,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,28,2020-28,2019/2020,51,2020-07-12,1196,5,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-13,6358,19,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-14,5260,8,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-15,5403,6,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-16,4558,4,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-17,4135,12,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-18,1420,1,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,29,2020-29,2019/2020,52,2020-07-19,1347,3,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-20,6003,21,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-21,4819,6,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-22,4908,22,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-23,4479,6,0.1,2021-10-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-24,4501,24,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-25,1703,6,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,30,2020-30,2020/2021,1,2020-07-26,1464,9,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-27,6860,24,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-28,5880,16,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-29,5860,37,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-30,5545,23,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-07-31,5396,72,1.3,2021-10-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-01,2100,14,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,31,2020-31,2020/2021,2,2020-08-02,1892,13,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-03,9290,38,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-04,8406,40,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-05,8699,66,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-06,8616,79,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-07,8367,80,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-08,3266,35,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,32,2020-32,2020/2021,3,2020-08-09,3140,34,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-10,13445,63,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-11,12934,43,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-12,13386,63,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-13,13223,54,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-14,13713,76,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-15,5995,44,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,33,2020-33,2020/2021,4,2020-08-16,5274,27,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-17,18207,74,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-18,16937,58,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-19,16480,60,0.4,2021-10-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-20,15623,50,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-21,15223,53,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-22,6773,45,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,34,2020-34,2020/2021,5,2020-08-23,6948,19,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-24,21132,67,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-25,19356,42,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-26,18827,40,0.2,2021-10-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-27,17296,52,0.3,2021-10-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-28,16420,84,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-29,6356,42,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,35,2020-35,2020/2021,6,2020-08-30,6748,50,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-08-31,22596,148,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-01,20336,115,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-02,19101,101,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-03,17624,125,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-04,15489,119,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-05,5949,73,1.2,2021-10-01
day,nation,norge,2020,total,total,2020,36,2020-36,2020/2021,7,2020-09-06,6372,60,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-07,20908,132,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-08,18772,113,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-09,17834,124,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-10,15571,132,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-11,14875,119,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-12,7050,67,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,37,2020-37,2020/2021,8,2020-09-13,6697,78,1.2,2021-10-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-14,21444,104,0.5,2021-10-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-15,18888,132,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-16,17569,137,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-17,15176,117,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-18,14063,94,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-19,5788,58,1,2021-10-01
day,nation,norge,2020,total,total,2020,38,2020-38,2020/2021,9,2020-09-20,5746,77,1.3,2021-10-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-21,20661,163,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-22,16713,101,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-23,16242,143,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-24,14367,133,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-25,13780,130,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-26,5980,63,1,2021-10-01
day,nation,norge,2020,total,total,2020,39,2020-39,2020/2021,10,2020-09-27,5935,54,0.9,2021-10-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-28,19135,124,0.6,2021-10-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-29,15429,110,0.7,2021-10-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-09-30,14880,120,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-01,12826,131,1,2021-10-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-02,13067,134,1,2021-10-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-03,5723,110,1.9,2021-10-01
day,nation,norge,2020,total,total,2020,40,2020-40,2020/2021,11,2020-10-04,5952,89,1.5,2021-10-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-05,19147,209,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-06,14818,198,1.3,2021-10-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-07,14171,199,1.4,2021-10-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-08,12967,168,1.3,2021-10-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-09,12682,141,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-10,5863,65,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,41,2020-41,2020/2021,12,2020-10-11,6412,78,1.2,2021-10-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-12,19760,167,0.8,2021-10-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-13,15681,155,1,2021-10-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-14,15179,162,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-15,13720,141,1,2021-10-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-16,13007,137,1,2021-10-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-17,5885,88,1.5,2021-10-01
day,nation,norge,2020,total,total,2020,42,2020-42,2020/2021,13,2020-10-18,6349,93,1.4,2021-10-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-19,20535,219,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-20,16895,183,1.1,2021-10-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-21,16046,221,1.4,2021-10-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-22,15380,285,1.8,2021-10-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-23,15123,367,2.4,2021-10-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-24,7300,231,3.1,2021-10-01
day,nation,norge,2020,total,total,2020,43,2020-43,2020/2021,14,2020-10-25,7636,202,2.6,2021-10-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-26,23166,487,2.1,2021-10-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-27,20684,391,1.9,2021-10-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-28,20852,514,2.4,2021-10-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-29,20665,431,2,2021-10-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-30,20074,616,3,2021-10-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-10-31,9257,385,4,2021-10-01
day,nation,norge,2020,total,total,2020,44,2020-44,2020/2021,15,2020-11-01,9428,323,3.3,2021-10-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-02,27397,647,2.3,2021-10-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-03,26652,682,2.5,2021-10-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-04,25187,690,2.7,2021-10-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-05,27291,602,2.2,2021-10-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-06,26732,650,2.4,2021-10-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-07,12178,388,3.1,2021-10-01
day,nation,norge,2020,total,total,2020,45,2020-45,2020/2021,16,2020-11-08,11366,385,3.3,2021-10-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-09,30463,706,2.3,2021-10-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-10,25130,603,2.3,2021-10-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-11,23201,662,2.8,2021-10-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-12,23054,637,2.7,2021-10-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-13,21474,697,3.1,2021-10-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-14,9537,379,3.8,2021-10-01
day,nation,norge,2020,total,total,2020,46,2020-46,2020/2021,17,2020-11-15,10556,405,3.7,2021-10-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-16,27829,721,2.5,2021-10-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-17,21199,635,2.9,2021-10-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-18,20974,652,3,2021-10-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-19,18826,564,2.9,2021-10-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-20,17627,519,2.9,2021-10-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-21,8012,288,3.5,2021-10-01
day,nation,norge,2020,total,total,2020,47,2020-47,2020/2021,18,2020-11-22,8089,279,3.3,2021-10-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-23,25195,609,2.4,2021-10-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-24,19120,415,2.1,2021-10-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-25,18928,513,2.6,2021-10-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-26,18133,477,2.6,2021-10-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-27,15500,447,2.8,2021-10-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-28,6785,236,3.4,2021-10-01
day,nation,norge,2020,total,total,2020,48,2020-48,2020/2021,19,2020-11-29,6885,228,3.2,2021-10-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-11-30,22585,448,1.9,2021-10-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-01,18021,362,2,2021-10-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-02,17251,420,2.4,2021-10-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-03,17186,400,2.3,2021-10-01
day,nation,norge,2020,total,total,2020,49,2020-49,2020/2021,20,2020-12-04,15322,381,2.4,2021-10-01
