location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,261385,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37349.94505785,Oslo,2022-08-24
county11,1900-01-01,123916,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,25507.7738232225,Rogaland,2022-08-24
county15,1900-01-01,55356,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,20822.4248442719,Møre og Romsdal,2022-08-24
county18,1900-01-01,40651,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,16924.5180898455,Nordland,2022-08-24
county30,1900-01-01,391317,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,30831.0550491243,Viken,2022-08-24
county34,1900-01-01,80402,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,21656.9293716145,Innlandet,2022-08-24
county38,1900-01-01,104392,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,24572.5369087074,Vestfold og Telemark,2022-08-24
county42,1900-01-01,80895,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,26000.051424788,Agder,2022-08-24
county46,1900-01-01,147540,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,23006.6802642166,Vestland,2022-08-24
county50,1900-01-01,102204,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,21556.0678377917,Trøndelag,2022-08-24
county54,1900-01-01,49196,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,20351.1268491247,Troms og Finnmark,2022-08-24
municip0301,1900-01-01,261364,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,37346.9443162382,Oslo,2022-08-24
municip1101,1900-01-01,2690,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,18102.2880215343,Eigersund,2022-08-24
municip1103,1900-01-01,40212,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,27790.1022121784,Stavanger,2022-08-24
municip1106,1900-01-01,9767,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,26084.2858668946,Haugesund,2022-08-24
municip1108,1900-01-01,20922,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25732.7347641597,Sandnes,2022-08-24
municip1111,1900-01-01,791,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,24108.503505029,Sokndal,2022-08-24
municip1112,1900-01-01,620,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19509.1252359975,Lund,2022-08-24
municip1114,1900-01-01,608,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21799.9282897096,Bjerkreim,2022-08-24
municip1119,1900-01-01,4626,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,23973.8805970149,Hå,2022-08-24
