granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,545874,502125,284588,78.3,72,40.8,697010,Oslo,2022-01-20
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,370269,340357,196938,76.7,70.5,40.8,482645,Rogaland,2022-01-20
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,213192,198010,122507,80.3,74.6,46.1,265544,Møre og Romsdal,2022-01-20
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,194644,180639,106305,81,75.2,44.2,240345,Nordland,2022-01-20
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993924,912079,577501,79.4,72.8,46.1,1252384,Viken,2022-01-20
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,305266,284334,179568,82.4,76.7,48.5,370603,Innlandet,2022-01-20
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,340643,315448,202174,80.7,74.8,47.9,421882,Vestfold og Telemark,2022-01-20
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,244520,225140,142569,79.2,72.9,46.2,308843,Agder,2022-01-20
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,503731,462849,283528,78.9,72.5,44.4,638821,Vestland,2022-01-20
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,383260,355697,204829,81.4,75.5,43.5,471124,Trøndelag,2022-01-20
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,192216,178134,102276,79.4,73.6,42.2,242168,Troms og Finnmark,2022-01-20
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,545865,502119,284583,78.3,72,40.8,697010,Oslo,2022-01-20
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11803,10921,7253,79.8,73.9,49,14787,Eigersund,2022-01-20
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,112654,103538,55773,78.2,71.8,38.7,144147,Stavanger,2022-01-20
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28539,26204,15010,76.5,70.2,40.2,37323,Haugesund,2022-01-20
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60235,55640,33956,74.9,69.2,42.2,80450,Sandnes,2022-01-20
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2470,2289,1691,75.8,70.3,51.9,3257,Sokndal,2022-01-20
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2416,2266,1627,76.1,71.4,51.3,3174,Lund,2022-01-20
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2164,1985,1261,77.5,71.1,45.2,2791,Bjerkreim,2022-01-20
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13975,12711,7297,73.1,66.5,38.2,19120,Hå,2022-01-20
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14973,13617,6571,75.4,68.6,33.1,19848,Klepp,2022-01-20
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14574,13380,7216,76.3,70,37.8,19106,Time,2022-01-20
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8813,8083,4671,73.1,67,38.7,12064,Gjesdal,2022-01-20
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21064,19310,10361,76.7,70.3,37.7,27457,Sola,2022-01-20
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8971,8196,4413,79.3,72.4,39,11315,Randaberg,2022-01-20
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10245,9365,5964,78.4,71.7,45.6,13070,Strand,2022-01-20
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2006,1848,1260,77.8,71.6,48.8,2580,Hjelmeland,2022-01-20
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3026,2791,2163,79.4,73.3,56.8,3809,Suldal,2022-01-20
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3661,3390,1905,80.3,74.3,41.8,4561,Sauda,2022-01-20
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,430,404,307,84.8,79.7,60.6,507,Kvitsøy,2022-01-20
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,699,664,444,81.4,77.3,51.7,859,Bokn,2022-01-20
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8525,7731,4787,76.3,69.2,42.8,11178,Tysvær,2022-01-20
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32124,29650,19185,75.9,70,45.3,42345,Karmøy,2022-01-20
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,134,85.4,83.9,69.8,192,Utsira,2022-01-20
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6732,6208,3685,77.3,71.3,42.3,8705,Vindafjord,2022-01-20
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19689,18279,11791,81.7,75.8,48.9,24099,Kristiansund,2022-01-20
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26297,24513,15045,82.5,76.9,47.2,31870,Molde,2022-01-20
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52647,48680,27717,79,73,41.6,66670,Ålesund,2022-01-20
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2565,2437,1650,83.2,79,53.5,3083,Vanylven,2022-01-20
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1891,1757,1202,77.3,71.9,49.2,2445,Sande,2022-01-20
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6896,6385,3837,77.9,72.1,43.3,8858,Herøy,2022-01-20
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6700,6179,4127,78.1,72.1,48.1,8575,Ulstein,2022-01-20
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3856,3588,2309,75,69.8,44.9,5140,Hareid,2022-01-20
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8652,8041,4957,79.9,74.2,45.8,10830,Ørsta,2022-01-20
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3629,3383,1949,81,75.5,43.5,4482,Stranda,2022-01-20
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6194,5724,4302,81.5,75.4,56.6,7596,Sykkylven,2022-01-20
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7375,6804,5084,78.4,72.3,54,9409,Sula,2022-01-20
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6549,5971,3576,77,70.2,42,8506,Giske,2022-01-20
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5602,5237,3278,80.5,75.3,47.1,6958,Vestnes,2022-01-20
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5631,5208,2700,80.1,74.1,38.4,7026,Rauma,2022-01-20
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2867,2746,1742,81.4,78,49.5,3522,Aukra,2022-01-20
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4736,4409,2209,81.5,75.9,38,5808,Averøy,2022-01-20
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2122,1968,1442,79.8,74,54.3,2658,Gjemnes,2022-01-20
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2484,2338,1820,83.2,78.3,61,2985,Tingvoll,2022-01-20
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5898,5556,3256,84.8,79.9,46.8,6956,Sunndal,2022-01-20
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4969,4684,3289,84.6,79.8,56,5872,Surnadal,2022-01-20
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1757,1650,1146,82.6,77.5,53.9,2128,Smøla,2022-01-20
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2779,2603,1650,80.1,75.1,47.6,3468,Aure,2022-01-20
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8817,8172,4545,81.8,75.8,42.2,10781,Volda,2022-01-20
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2093,1956,1512,83.7,78.2,60.4,2502,Fjord,2022-01-20
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10498,9742,6373,78.8,73.2,47.9,13317,Hustadvika,2022-01-20
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42845,39597,23102,81.5,75.3,44,52560,Bodø,2022-01-20
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17526,16373,9077,80.9,75.6,41.9,21661,Narvik,2022-01-20
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1162,1069,681,83.2,76.5,48.7,1397,Bindal,2022-01-20
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1673,1546,738,84.1,77.7,37.1,1990,Sømna,2022-01-20
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6377,5875,3186,81.7,75.3,40.8,7803,Brønnøy,2022-01-20
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993,919,660,84,77.7,55.8,1182,Vega,2022-01-20
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384,364,198,82.6,78.3,42.6,465,Vevelstad,2022-01-20
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1387,1285,799,77.4,71.7,44.6,1793,Herøy,2022-01-20
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6000,5623,3687,81.1,76,49.9,7394,Alstahaug,2022-01-20
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1772,1625,927,77.8,71.3,40.7,2278,Leirfjord,2022-01-20
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10890,10148,5636,82.1,76.5,42.5,13268,Vefsn,2022-01-20
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1208,1129,729,83.1,77.7,50.2,1453,Grane,2022-01-20
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1088,1021,712,85.9,80.6,56.2,1267,Hattfjelldal,2022-01-20
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1036,773,81.5,75.6,56.4,1371,Dønna,2022-01-20
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1358,1237,757,79.8,72.7,44.5,1701,Nesna,2022-01-20
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3545,3314,1821,80.1,74.8,41.1,4428,Hemnes,2022-01-20
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21286,19629,11100,81.6,75.3,42.6,26083,Rana,2022-01-20
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1490,1383,716,79.4,73.7,38.2,1876,Lurøy,2022-01-20
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,361,332,207,81.7,75.1,46.8,442,Træna,2022-01-20
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,843,516,75.9,69.9,42.8,1206,Rødøy,2022-01-20
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4949,4566,2720,79.2,73.1,43.5,6247,Meløy,2022-01-20
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1519,1431,1100,79.1,74.5,57.3,1920,Gildeskål,2022-01-20
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,871,834,615,87.2,83.5,61.6,999,Beiarn,2022-01-20
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3750,3518,2460,81,75.9,53.1,4632,Saltdal,2022-01-20
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7983,7483,4823,82.8,77.6,50,9640,Fauske,2022-01-20
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1561,1483,1050,81.6,77.6,54.9,1912,Sørfold,2022-01-20
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2092,1946,1153,80.9,75.3,44.6,2586,Steigen,2022-01-20
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1648,1557,1005,82.3,77.7,50.2,2003,Lødingen,2022-01-20
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1078,1021,668,81.4,77.1,50.5,1324,Evenes,2022-01-20
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,424,393,252,86.9,80.5,51.6,488,Røst,2022-01-20
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,502,348,76.5,71.9,49.9,698,Værøy,2022-01-20
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999,943,593,80.7,76.2,47.9,1238,Flakstad,2022-01-20
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9036,8388,4452,78.4,72.8,38.6,11521,Vestvågøy,2022-01-20
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7677,7016,3789,79.4,72.6,39.2,9670,Vågan,2022-01-20
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6466,5970,3488,80.2,74,43.2,8065,Hadsel,2022-01-20
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2087,1975,1460,81,76.7,56.7,2576,Bø,2022-01-20
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3432,3180,1550,77.7,72,35.1,4416,Øksnes,2022-01-20
