granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n,date_of_publishing
week,nation,norge,2020,50-59,female,2020,34,2020-34,2020/2021,5,2020-08-23,26,2022-03-03
week,nation,norge,2020,50-59,male,2020,34,2020-34,2020/2021,5,2020-08-23,17,2022-03-03
week,nation,norge,2020,60-69,female,2020,34,2020-34,2020/2021,5,2020-08-23,9,2022-03-03
week,nation,norge,2020,60-69,male,2020,34,2020-34,2020/2021,5,2020-08-23,9,2022-03-03
week,nation,norge,2020,70-79,female,2020,34,2020-34,2020/2021,5,2020-08-23,2,2022-03-03
week,nation,norge,2020,70-79,male,2020,34,2020-34,2020/2021,5,2020-08-23,1,2022-03-03
week,nation,norge,2020,80-89,female,2020,34,2020-34,2020/2021,5,2020-08-23,0,2022-03-03
week,nation,norge,2020,80-89,male,2020,34,2020-34,2020/2021,5,2020-08-23,1,2022-03-03
week,nation,norge,2020,90+,female,2020,34,2020-34,2020/2021,5,2020-08-23,0,2022-03-03
week,nation,norge,2020,90+,male,2020,34,2020-34,2020/2021,5,2020-08-23,0,2022-03-03
week,nation,norge,2020,0-9,female,2020,35,2020-35,2020/2021,6,2020-08-30,11,2022-03-03
week,nation,norge,2020,0-9,male,2020,35,2020-35,2020/2021,6,2020-08-30,9,2022-03-03
week,nation,norge,2020,10-19,female,2020,35,2020-35,2020/2021,6,2020-08-30,22,2022-03-03
week,nation,norge,2020,10-19,male,2020,35,2020-35,2020/2021,6,2020-08-30,24,2022-03-03
week,nation,norge,2020,20-29,female,2020,35,2020-35,2020/2021,6,2020-08-30,89,2022-03-03
week,nation,norge,2020,20-29,male,2020,35,2020-35,2020/2021,6,2020-08-30,93,2022-03-03
week,nation,norge,2020,30-39,female,2020,35,2020-35,2020/2021,6,2020-08-30,22,2022-03-03
week,nation,norge,2020,30-39,male,2020,35,2020-35,2020/2021,6,2020-08-30,28,2022-03-03
week,nation,norge,2020,40-49,female,2020,35,2020-35,2020/2021,6,2020-08-30,7,2022-03-03
week,nation,norge,2020,40-49,male,2020,35,2020-35,2020/2021,6,2020-08-30,22,2022-03-03
week,nation,norge,2020,50-59,female,2020,35,2020-35,2020/2021,6,2020-08-30,10,2022-03-03
week,nation,norge,2020,50-59,male,2020,35,2020-35,2020/2021,6,2020-08-30,16,2022-03-03
week,nation,norge,2020,60-69,female,2020,35,2020-35,2020/2021,6,2020-08-30,3,2022-03-03
week,nation,norge,2020,60-69,male,2020,35,2020-35,2020/2021,6,2020-08-30,5,2022-03-03
week,nation,norge,2020,70-79,female,2020,35,2020-35,2020/2021,6,2020-08-30,7,2022-03-03
week,nation,norge,2020,70-79,male,2020,35,2020-35,2020/2021,6,2020-08-30,4,2022-03-03
week,nation,norge,2020,80-89,female,2020,35,2020-35,2020/2021,6,2020-08-30,1,2022-03-03
week,nation,norge,2020,80-89,male,2020,35,2020-35,2020/2021,6,2020-08-30,1,2022-03-03
week,nation,norge,2020,90+,female,2020,35,2020-35,2020/2021,6,2020-08-30,2,2022-03-03
week,nation,norge,2020,90+,male,2020,35,2020-35,2020/2021,6,2020-08-30,1,2022-03-03
week,nation,norge,2020,0-9,female,2020,36,2020-36,2020/2021,7,2020-09-06,15,2022-03-03
week,nation,norge,2020,0-9,male,2020,36,2020-36,2020/2021,7,2020-09-06,21,2022-03-03
week,nation,norge,2020,10-19,female,2020,36,2020-36,2020/2021,7,2020-09-06,55,2022-03-03
week,nation,norge,2020,10-19,male,2020,36,2020-36,2020/2021,7,2020-09-06,57,2022-03-03
week,nation,norge,2020,20-29,female,2020,36,2020-36,2020/2021,7,2020-09-06,111,2022-03-03
week,nation,norge,2020,20-29,male,2020,36,2020-36,2020/2021,7,2020-09-06,142,2022-03-03
week,nation,norge,2020,30-39,female,2020,36,2020-36,2020/2021,7,2020-09-06,49,2022-03-03
week,nation,norge,2020,30-39,male,2020,36,2020-36,2020/2021,7,2020-09-06,70,2022-03-03
week,nation,norge,2020,40-49,female,2020,36,2020-36,2020/2021,7,2020-09-06,41,2022-03-03
week,nation,norge,2020,40-49,male,2020,36,2020-36,2020/2021,7,2020-09-06,53,2022-03-03
week,nation,norge,2020,50-59,female,2020,36,2020-36,2020/2021,7,2020-09-06,38,2022-03-03
week,nation,norge,2020,50-59,male,2020,36,2020-36,2020/2021,7,2020-09-06,42,2022-03-03
week,nation,norge,2020,60-69,female,2020,36,2020-36,2020/2021,7,2020-09-06,10,2022-03-03
week,nation,norge,2020,60-69,male,2020,36,2020-36,2020/2021,7,2020-09-06,14,2022-03-03
week,nation,norge,2020,70-79,female,2020,36,2020-36,2020/2021,7,2020-09-06,6,2022-03-03
week,nation,norge,2020,70-79,male,2020,36,2020-36,2020/2021,7,2020-09-06,10,2022-03-03
week,nation,norge,2020,80-89,female,2020,36,2020-36,2020/2021,7,2020-09-06,5,2022-03-03
week,nation,norge,2020,80-89,male,2020,36,2020-36,2020/2021,7,2020-09-06,1,2022-03-03
week,nation,norge,2020,90+,female,2020,36,2020-36,2020/2021,7,2020-09-06,1,2022-03-03
week,nation,norge,2020,90+,male,2020,36,2020-36,2020/2021,7,2020-09-06,0,2022-03-03
week,nation,norge,2020,0-9,female,2020,37,2020-37,2020/2021,8,2020-09-13,18,2022-03-03
week,nation,norge,2020,0-9,male,2020,37,2020-37,2020/2021,8,2020-09-13,16,2022-03-03
week,nation,norge,2020,10-19,female,2020,37,2020-37,2020/2021,8,2020-09-13,68,2022-03-03
week,nation,norge,2020,10-19,male,2020,37,2020-37,2020/2021,8,2020-09-13,42,2022-03-03
week,nation,norge,2020,20-29,female,2020,37,2020-37,2020/2021,8,2020-09-13,135,2022-03-03
week,nation,norge,2020,20-29,male,2020,37,2020-37,2020/2021,8,2020-09-13,111,2022-03-03
week,nation,norge,2020,30-39,female,2020,37,2020-37,2020/2021,8,2020-09-13,53,2022-03-03
week,nation,norge,2020,30-39,male,2020,37,2020-37,2020/2021,8,2020-09-13,76,2022-03-03
week,nation,norge,2020,40-49,female,2020,37,2020-37,2020/2021,8,2020-09-13,41,2022-03-03
week,nation,norge,2020,40-49,male,2020,37,2020-37,2020/2021,8,2020-09-13,51,2022-03-03
week,nation,norge,2020,50-59,female,2020,37,2020-37,2020/2021,8,2020-09-13,39,2022-03-03
week,nation,norge,2020,50-59,male,2020,37,2020-37,2020/2021,8,2020-09-13,42,2022-03-03
week,nation,norge,2020,60-69,female,2020,37,2020-37,2020/2021,8,2020-09-13,18,2022-03-03
week,nation,norge,2020,60-69,male,2020,37,2020-37,2020/2021,8,2020-09-13,23,2022-03-03
week,nation,norge,2020,70-79,female,2020,37,2020-37,2020/2021,8,2020-09-13,6,2022-03-03
week,nation,norge,2020,70-79,male,2020,37,2020-37,2020/2021,8,2020-09-13,10,2022-03-03
week,nation,norge,2020,80-89,female,2020,37,2020-37,2020/2021,8,2020-09-13,7,2022-03-03
week,nation,norge,2020,80-89,male,2020,37,2020-37,2020/2021,8,2020-09-13,3,2022-03-03
week,nation,norge,2020,90+,female,2020,37,2020-37,2020/2021,8,2020-09-13,6,2022-03-03
week,nation,norge,2020,90+,male,2020,37,2020-37,2020/2021,8,2020-09-13,0,2022-03-03
week,nation,norge,2020,0-9,female,2020,38,2020-38,2020/2021,9,2020-09-20,12,2022-03-03
week,nation,norge,2020,0-9,male,2020,38,2020-38,2020/2021,9,2020-09-20,19,2022-03-03
week,nation,norge,2020,10-19,female,2020,38,2020-38,2020/2021,9,2020-09-20,61,2022-03-03
week,nation,norge,2020,10-19,male,2020,38,2020-38,2020/2021,9,2020-09-20,48,2022-03-03
week,nation,norge,2020,20-29,female,2020,38,2020-38,2020/2021,9,2020-09-20,99,2022-03-03
week,nation,norge,2020,20-29,male,2020,38,2020-38,2020/2021,9,2020-09-20,120,2022-03-03
week,nation,norge,2020,30-39,female,2020,38,2020-38,2020/2021,9,2020-09-20,62,2022-03-03
week,nation,norge,2020,30-39,male,2020,38,2020-38,2020/2021,9,2020-09-20,76,2022-03-03
week,nation,norge,2020,40-49,female,2020,38,2020-38,2020/2021,9,2020-09-20,34,2022-03-03
week,nation,norge,2020,40-49,male,2020,38,2020-38,2020/2021,9,2020-09-20,59,2022-03-03
week,nation,norge,2020,50-59,female,2020,38,2020-38,2020/2021,9,2020-09-20,31,2022-03-03
week,nation,norge,2020,50-59,male,2020,38,2020-38,2020/2021,9,2020-09-20,39,2022-03-03
week,nation,norge,2020,60-69,female,2020,38,2020-38,2020/2021,9,2020-09-20,18,2022-03-03
week,nation,norge,2020,60-69,male,2020,38,2020-38,2020/2021,9,2020-09-20,19,2022-03-03
week,nation,norge,2020,70-79,female,2020,38,2020-38,2020/2021,9,2020-09-20,7,2022-03-03
week,nation,norge,2020,70-79,male,2020,38,2020-38,2020/2021,9,2020-09-20,8,2022-03-03
week,nation,norge,2020,80-89,female,2020,38,2020-38,2020/2021,9,2020-09-20,5,2022-03-03
week,nation,norge,2020,80-89,male,2020,38,2020-38,2020/2021,9,2020-09-20,3,2022-03-03
week,nation,norge,2020,90+,female,2020,38,2020-38,2020/2021,9,2020-09-20,0,2022-03-03
week,nation,norge,2020,90+,male,2020,38,2020-38,2020/2021,9,2020-09-20,0,2022-03-03
week,nation,norge,2020,0-9,female,2020,39,2020-39,2020/2021,10,2020-09-27,15,2022-03-03
week,nation,norge,2020,0-9,male,2020,39,2020-39,2020/2021,10,2020-09-27,16,2022-03-03
week,nation,norge,2020,10-19,female,2020,39,2020-39,2020/2021,10,2020-09-27,34,2022-03-03
week,nation,norge,2020,10-19,male,2020,39,2020-39,2020/2021,10,2020-09-27,45,2022-03-03
week,nation,norge,2020,20-29,female,2020,39,2020-39,2020/2021,10,2020-09-27,102,2022-03-03
week,nation,norge,2020,20-29,male,2020,39,2020-39,2020/2021,10,2020-09-27,119,2022-03-03
week,nation,norge,2020,30-39,female,2020,39,2020-39,2020/2021,10,2020-09-27,62,2022-03-03
week,nation,norge,2020,30-39,male,2020,39,2020-39,2020/2021,10,2020-09-27,106,2022-03-03
week,nation,norge,2020,40-49,female,2020,39,2020-39,2020/2021,10,2020-09-27,50,2022-03-03
week,nation,norge,2020,40-49,male,2020,39,2020-39,2020/2021,10,2020-09-27,66,2022-03-03
week,nation,norge,2020,50-59,female,2020,39,2020-39,2020/2021,10,2020-09-27,38,2022-03-03
week,nation,norge,2020,50-59,male,2020,39,2020-39,2020/2021,10,2020-09-27,28,2022-03-03
week,nation,norge,2020,60-69,female,2020,39,2020-39,2020/2021,10,2020-09-27,23,2022-03-03
week,nation,norge,2020,60-69,male,2020,39,2020-39,2020/2021,10,2020-09-27,29,2022-03-03
week,nation,norge,2020,70-79,female,2020,39,2020-39,2020/2021,10,2020-09-27,21,2022-03-03
week,nation,norge,2020,70-79,male,2020,39,2020-39,2020/2021,10,2020-09-27,14,2022-03-03
week,nation,norge,2020,80-89,female,2020,39,2020-39,2020/2021,10,2020-09-27,10,2022-03-03
week,nation,norge,2020,80-89,male,2020,39,2020-39,2020/2021,10,2020-09-27,7,2022-03-03
week,nation,norge,2020,90+,female,2020,39,2020-39,2020/2021,10,2020-09-27,2,2022-03-03
week,nation,norge,2020,90+,male,2020,39,2020-39,2020/2021,10,2020-09-27,0,2022-03-03
week,nation,norge,2020,0-9,female,2020,40,2020-40,2020/2021,11,2020-10-04,14,2022-03-03
week,nation,norge,2020,0-9,male,2020,40,2020-40,2020/2021,11,2020-10-04,21,2022-03-03
week,nation,norge,2020,10-19,female,2020,40,2020-40,2020/2021,11,2020-10-04,24,2022-03-03
week,nation,norge,2020,10-19,male,2020,40,2020-40,2020/2021,11,2020-10-04,23,2022-03-03
week,nation,norge,2020,20-29,female,2020,40,2020-40,2020/2021,11,2020-10-04,101,2022-03-03
week,nation,norge,2020,20-29,male,2020,40,2020-40,2020/2021,11,2020-10-04,120,2022-03-03
week,nation,norge,2020,30-39,female,2020,40,2020-40,2020/2021,11,2020-10-04,57,2022-03-03
week,nation,norge,2020,30-39,male,2020,40,2020-40,2020/2021,11,2020-10-04,120,2022-03-03
week,nation,norge,2020,40-49,female,2020,40,2020-40,2020/2021,11,2020-10-04,36,2022-03-03
week,nation,norge,2020,40-49,male,2020,40,2020-40,2020/2021,11,2020-10-04,89,2022-03-03
week,nation,norge,2020,50-59,female,2020,40,2020-40,2020/2021,11,2020-10-04,45,2022-03-03
week,nation,norge,2020,50-59,male,2020,40,2020-40,2020/2021,11,2020-10-04,65,2022-03-03
week,nation,norge,2020,60-69,female,2020,40,2020-40,2020/2021,11,2020-10-04,25,2022-03-03
week,nation,norge,2020,60-69,male,2020,40,2020-40,2020/2021,11,2020-10-04,40,2022-03-03
week,nation,norge,2020,70-79,female,2020,40,2020-40,2020/2021,11,2020-10-04,9,2022-03-03
week,nation,norge,2020,70-79,male,2020,40,2020-40,2020/2021,11,2020-10-04,14,2022-03-03
week,nation,norge,2020,80-89,female,2020,40,2020-40,2020/2021,11,2020-10-04,6,2022-03-03
week,nation,norge,2020,80-89,male,2020,40,2020-40,2020/2021,11,2020-10-04,5,2022-03-03
week,nation,norge,2020,90+,female,2020,40,2020-40,2020/2021,11,2020-10-04,3,2022-03-03
week,nation,norge,2020,90+,male,2020,40,2020-40,2020/2021,11,2020-10-04,1,2022-03-03
week,nation,norge,2020,0-9,female,2020,41,2020-41,2020/2021,12,2020-10-11,8,2022-03-03
week,nation,norge,2020,0-9,male,2020,41,2020-41,2020/2021,12,2020-10-11,19,2022-03-03
week,nation,norge,2020,10-19,female,2020,41,2020-41,2020/2021,12,2020-10-11,40,2022-03-03
week,nation,norge,2020,10-19,male,2020,41,2020-41,2020/2021,12,2020-10-11,35,2022-03-03
week,nation,norge,2020,20-29,female,2020,41,2020-41,2020/2021,12,2020-10-11,150,2022-03-03
week,nation,norge,2020,20-29,male,2020,41,2020-41,2020/2021,12,2020-10-11,218,2022-03-03
week,nation,norge,2020,30-39,female,2020,41,2020-41,2020/2021,12,2020-10-11,65,2022-03-03
week,nation,norge,2020,30-39,male,2020,41,2020-41,2020/2021,12,2020-10-11,122,2022-03-03
week,nation,norge,2020,40-49,female,2020,41,2020-41,2020/2021,12,2020-10-11,50,2022-03-03
week,nation,norge,2020,40-49,male,2020,41,2020-41,2020/2021,12,2020-10-11,121,2022-03-03
week,nation,norge,2020,50-59,female,2020,41,2020-41,2020/2021,12,2020-10-11,47,2022-03-03
week,nation,norge,2020,50-59,male,2020,41,2020-41,2020/2021,12,2020-10-11,75,2022-03-03
week,nation,norge,2020,60-69,female,2020,41,2020-41,2020/2021,12,2020-10-11,25,2022-03-03
week,nation,norge,2020,60-69,male,2020,41,2020-41,2020/2021,12,2020-10-11,36,2022-03-03
week,nation,norge,2020,70-79,female,2020,41,2020-41,2020/2021,12,2020-10-11,16,2022-03-03
week,nation,norge,2020,70-79,male,2020,41,2020-41,2020/2021,12,2020-10-11,14,2022-03-03
week,nation,norge,2020,80-89,female,2020,41,2020-41,2020/2021,12,2020-10-11,6,2022-03-03
week,nation,norge,2020,80-89,male,2020,41,2020-41,2020/2021,12,2020-10-11,6,2022-03-03
week,nation,norge,2020,90+,female,2020,41,2020-41,2020/2021,12,2020-10-11,3,2022-03-03
week,nation,norge,2020,90+,male,2020,41,2020-41,2020/2021,12,2020-10-11,2,2022-03-03
week,nation,norge,2020,0-9,female,2020,42,2020-42,2020/2021,13,2020-10-18,16,2022-03-03
week,nation,norge,2020,0-9,male,2020,42,2020-42,2020/2021,13,2020-10-18,19,2022-03-03
week,nation,norge,2020,10-19,female,2020,42,2020-42,2020/2021,13,2020-10-18,44,2022-03-03
week,nation,norge,2020,10-19,male,2020,42,2020-42,2020/2021,13,2020-10-18,33,2022-03-03
week,nation,norge,2020,20-29,female,2020,42,2020-42,2020/2021,13,2020-10-18,159,2022-03-03
week,nation,norge,2020,20-29,male,2020,42,2020-42,2020/2021,13,2020-10-18,148,2022-03-03
week,nation,norge,2020,30-39,female,2020,42,2020-42,2020/2021,13,2020-10-18,66,2022-03-03
week,nation,norge,2020,30-39,male,2020,42,2020-42,2020/2021,13,2020-10-18,117,2022-03-03
week,nation,norge,2020,40-49,female,2020,42,2020-42,2020/2021,13,2020-10-18,47,2022-03-03
week,nation,norge,2020,40-49,male,2020,42,2020-42,2020/2021,13,2020-10-18,94,2022-03-03
week,nation,norge,2020,50-59,female,2020,42,2020-42,2020/2021,13,2020-10-18,47,2022-03-03
week,nation,norge,2020,50-59,male,2020,42,2020-42,2020/2021,13,2020-10-18,69,2022-03-03
week,nation,norge,2020,60-69,female,2020,42,2020-42,2020/2021,13,2020-10-18,19,2022-03-03
week,nation,norge,2020,60-69,male,2020,42,2020-42,2020/2021,13,2020-10-18,33,2022-03-03
week,nation,norge,2020,70-79,female,2020,42,2020-42,2020/2021,13,2020-10-18,14,2022-03-03
week,nation,norge,2020,70-79,male,2020,42,2020-42,2020/2021,13,2020-10-18,10,2022-03-03
week,nation,norge,2020,80-89,female,2020,42,2020-42,2020/2021,13,2020-10-18,1,2022-03-03
week,nation,norge,2020,80-89,male,2020,42,2020-42,2020/2021,13,2020-10-18,5,2022-03-03
week,nation,norge,2020,90+,female,2020,42,2020-42,2020/2021,13,2020-10-18,2,2022-03-03
week,nation,norge,2020,90+,male,2020,42,2020-42,2020/2021,13,2020-10-18,0,2022-03-03
week,nation,norge,2020,0-9,female,2020,43,2020-43,2020/2021,14,2020-10-25,27,2022-03-03
week,nation,norge,2020,0-9,male,2020,43,2020-43,2020/2021,14,2020-10-25,24,2022-03-03
week,nation,norge,2020,10-19,female,2020,43,2020-43,2020/2021,14,2020-10-25,104,2022-03-03
week,nation,norge,2020,10-19,male,2020,43,2020-43,2020/2021,14,2020-10-25,86,2022-03-03
week,nation,norge,2020,20-29,female,2020,43,2020-43,2020/2021,14,2020-10-25,202,2022-03-03
week,nation,norge,2020,20-29,male,2020,43,2020-43,2020/2021,14,2020-10-25,284,2022-03-03
week,nation,norge,2020,30-39,female,2020,43,2020-43,2020/2021,14,2020-10-25,106,2022-03-03
week,nation,norge,2020,30-39,male,2020,43,2020-43,2020/2021,14,2020-10-25,199,2022-03-03
week,nation,norge,2020,40-49,female,2020,43,2020-43,2020/2021,14,2020-10-25,95,2022-03-03
week,nation,norge,2020,40-49,male,2020,43,2020-43,2020/2021,14,2020-10-25,197,2022-03-03
week,nation,norge,2020,50-59,female,2020,43,2020-43,2020/2021,14,2020-10-25,91,2022-03-03
week,nation,norge,2020,50-59,male,2020,43,2020-43,2020/2021,14,2020-10-25,143,2022-03-03
week,nation,norge,2020,60-69,female,2020,43,2020-43,2020/2021,14,2020-10-25,36,2022-03-03
week,nation,norge,2020,60-69,male,2020,43,2020-43,2020/2021,14,2020-10-25,56,2022-03-03
week,nation,norge,2020,70-79,female,2020,43,2020-43,2020/2021,14,2020-10-25,26,2022-03-03
week,nation,norge,2020,70-79,male,2020,43,2020-43,2020/2021,14,2020-10-25,16,2022-03-03
week,nation,norge,2020,80-89,female,2020,43,2020-43,2020/2021,14,2020-10-25,5,2022-03-03
week,nation,norge,2020,80-89,male,2020,43,2020-43,2020/2021,14,2020-10-25,7,2022-03-03
week,nation,norge,2020,90+,female,2020,43,2020-43,2020/2021,14,2020-10-25,4,2022-03-03
week,nation,norge,2020,90+,male,2020,43,2020-43,2020/2021,14,2020-10-25,1,2022-03-03
week,nation,norge,2020,0-9,female,2020,44,2020-44,2020/2021,15,2020-11-01,74,2022-03-03
week,nation,norge,2020,0-9,male,2020,44,2020-44,2020/2021,15,2020-11-01,75,2022-03-03
week,nation,norge,2020,10-19,female,2020,44,2020-44,2020/2021,15,2020-11-01,221,2022-03-03
week,nation,norge,2020,10-19,male,2020,44,2020-44,2020/2021,15,2020-11-01,211,2022-03-03
week,nation,norge,2020,20-29,female,2020,44,2020-44,2020/2021,15,2020-11-01,320,2022-03-03
week,nation,norge,2020,20-29,male,2020,44,2020-44,2020/2021,15,2020-11-01,382,2022-03-03
week,nation,norge,2020,30-39,female,2020,44,2020-44,2020/2021,15,2020-11-01,229,2022-03-03
week,nation,norge,2020,30-39,male,2020,44,2020-44,2020/2021,15,2020-11-01,435,2022-03-03
week,nation,norge,2020,40-49,female,2020,44,2020-44,2020/2021,15,2020-11-01,203,2022-03-03
week,nation,norge,2020,40-49,male,2020,44,2020-44,2020/2021,15,2020-11-01,320,2022-03-03
week,nation,norge,2020,50-59,female,2020,44,2020-44,2020/2021,15,2020-11-01,161,2022-03-03
week,nation,norge,2020,50-59,male,2020,44,2020-44,2020/2021,15,2020-11-01,210,2022-03-03
week,nation,norge,2020,60-69,female,2020,44,2020-44,2020/2021,15,2020-11-01,76,2022-03-03
week,nation,norge,2020,60-69,male,2020,44,2020-44,2020/2021,15,2020-11-01,114,2022-03-03
week,nation,norge,2020,70-79,female,2020,44,2020-44,2020/2021,15,2020-11-01,34,2022-03-03
week,nation,norge,2020,70-79,male,2020,44,2020-44,2020/2021,15,2020-11-01,48,2022-03-03
week,nation,norge,2020,80-89,female,2020,44,2020-44,2020/2021,15,2020-11-01,14,2022-03-03
week,nation,norge,2020,80-89,male,2020,44,2020-44,2020/2021,15,2020-11-01,15,2022-03-03
week,nation,norge,2020,90+,female,2020,44,2020-44,2020/2021,15,2020-11-01,4,2022-03-03
week,nation,norge,2020,90+,male,2020,44,2020-44,2020/2021,15,2020-11-01,3,2022-03-03
week,nation,norge,2020,0-9,female,2020,45,2020-45,2020/2021,16,2020-11-08,99,2022-03-03
week,nation,norge,2020,0-9,male,2020,45,2020-45,2020/2021,16,2020-11-08,125,2022-03-03
week,nation,norge,2020,10-19,female,2020,45,2020-45,2020/2021,16,2020-11-08,383,2022-03-03
week,nation,norge,2020,10-19,male,2020,45,2020-45,2020/2021,16,2020-11-08,335,2022-03-03
week,nation,norge,2020,20-29,female,2020,45,2020-45,2020/2021,16,2020-11-08,359,2022-03-03
week,nation,norge,2020,20-29,male,2020,45,2020-45,2020/2021,16,2020-11-08,454,2022-03-03
week,nation,norge,2020,30-39,female,2020,45,2020-45,2020/2021,16,2020-11-08,309,2022-03-03
week,nation,norge,2020,30-39,male,2020,45,2020-45,2020/2021,16,2020-11-08,375,2022-03-03
week,nation,norge,2020,40-49,female,2020,45,2020-45,2020/2021,16,2020-11-08,272,2022-03-03
week,nation,norge,2020,40-49,male,2020,45,2020-45,2020/2021,16,2020-11-08,363,2022-03-03
week,nation,norge,2020,50-59,female,2020,45,2020-45,2020/2021,16,2020-11-08,225,2022-03-03
week,nation,norge,2020,50-59,male,2020,45,2020-45,2020/2021,16,2020-11-08,284,2022-03-03
week,nation,norge,2020,60-69,female,2020,45,2020-45,2020/2021,16,2020-11-08,143,2022-03-03
week,nation,norge,2020,60-69,male,2020,45,2020-45,2020/2021,16,2020-11-08,135,2022-03-03
week,nation,norge,2020,70-79,female,2020,45,2020-45,2020/2021,16,2020-11-08,75,2022-03-03
week,nation,norge,2020,70-79,male,2020,45,2020-45,2020/2021,16,2020-11-08,49,2022-03-03
week,nation,norge,2020,80-89,female,2020,45,2020-45,2020/2021,16,2020-11-08,29,2022-03-03
week,nation,norge,2020,80-89,male,2020,45,2020-45,2020/2021,16,2020-11-08,19,2022-03-03
week,nation,norge,2020,90+,female,2020,45,2020-45,2020/2021,16,2020-11-08,9,2022-03-03
week,nation,norge,2020,90+,male,2020,45,2020-45,2020/2021,16,2020-11-08,3,2022-03-03
week,nation,norge,2020,0-9,female,2020,46,2020-46,2020/2021,17,2020-11-15,122,2022-03-03
week,nation,norge,2020,0-9,male,2020,46,2020-46,2020/2021,17,2020-11-15,131,2022-03-03
week,nation,norge,2020,10-19,female,2020,46,2020-46,2020/2021,17,2020-11-15,363,2022-03-03
week,nation,norge,2020,10-19,male,2020,46,2020-46,2020/2021,17,2020-11-15,376,2022-03-03
week,nation,norge,2020,20-29,female,2020,46,2020-46,2020/2021,17,2020-11-15,383,2022-03-03
week,nation,norge,2020,20-29,male,2020,46,2020-46,2020/2021,17,2020-11-15,406,2022-03-03
week,nation,norge,2020,30-39,female,2020,46,2020-46,2020/2021,17,2020-11-15,301,2022-03-03
week,nation,norge,2020,30-39,male,2020,46,2020-46,2020/2021,17,2020-11-15,375,2022-03-03
week,nation,norge,2020,40-49,female,2020,46,2020-46,2020/2021,17,2020-11-15,322,2022-03-03
week,nation,norge,2020,40-49,male,2020,46,2020-46,2020/2021,17,2020-11-15,331,2022-03-03
week,nation,norge,2020,50-59,female,2020,46,2020-46,2020/2021,17,2020-11-15,229,2022-03-03
week,nation,norge,2020,50-59,male,2020,46,2020-46,2020/2021,17,2020-11-15,257,2022-03-03
week,nation,norge,2020,60-69,female,2020,46,2020-46,2020/2021,17,2020-11-15,123,2022-03-03
week,nation,norge,2020,60-69,male,2020,46,2020-46,2020/2021,17,2020-11-15,154,2022-03-03
week,nation,norge,2020,70-79,female,2020,46,2020-46,2020/2021,17,2020-11-15,56,2022-03-03
week,nation,norge,2020,70-79,male,2020,46,2020-46,2020/2021,17,2020-11-15,57,2022-03-03
week,nation,norge,2020,80-89,female,2020,46,2020-46,2020/2021,17,2020-11-15,46,2022-03-03
week,nation,norge,2020,80-89,male,2020,46,2020-46,2020/2021,17,2020-11-15,33,2022-03-03
week,nation,norge,2020,90+,female,2020,46,2020-46,2020/2021,17,2020-11-15,22,2022-03-03
week,nation,norge,2020,90+,male,2020,46,2020-46,2020/2021,17,2020-11-15,3,2022-03-03
week,nation,norge,2020,0-9,female,2020,47,2020-47,2020/2021,18,2020-11-22,107,2022-03-03
week,nation,norge,2020,0-9,male,2020,47,2020-47,2020/2021,18,2020-11-22,140,2022-03-03
week,nation,norge,2020,10-19,female,2020,47,2020-47,2020/2021,18,2020-11-22,314,2022-03-03
week,nation,norge,2020,10-19,male,2020,47,2020-47,2020/2021,18,2020-11-22,347,2022-03-03
week,nation,norge,2020,20-29,female,2020,47,2020-47,2020/2021,18,2020-11-22,353,2022-03-03
week,nation,norge,2020,20-29,male,2020,47,2020-47,2020/2021,18,2020-11-22,336,2022-03-03
week,nation,norge,2020,30-39,female,2020,47,2020-47,2020/2021,18,2020-11-22,296,2022-03-03
week,nation,norge,2020,30-39,male,2020,47,2020-47,2020/2021,18,2020-11-22,311,2022-03-03
week,nation,norge,2020,40-49,female,2020,47,2020-47,2020/2021,18,2020-11-22,283,2022-03-03
week,nation,norge,2020,40-49,male,2020,47,2020-47,2020/2021,18,2020-11-22,301,2022-03-03
week,nation,norge,2020,50-59,female,2020,47,2020-47,2020/2021,18,2020-11-22,210,2022-03-03
week,nation,norge,2020,50-59,male,2020,47,2020-47,2020/2021,18,2020-11-22,238,2022-03-03
week,nation,norge,2020,60-69,female,2020,47,2020-47,2020/2021,18,2020-11-22,96,2022-03-03
week,nation,norge,2020,60-69,male,2020,47,2020-47,2020/2021,18,2020-11-22,121,2022-03-03
week,nation,norge,2020,70-79,female,2020,47,2020-47,2020/2021,18,2020-11-22,60,2022-03-03
week,nation,norge,2020,70-79,male,2020,47,2020-47,2020/2021,18,2020-11-22,56,2022-03-03
week,nation,norge,2020,80-89,female,2020,47,2020-47,2020/2021,18,2020-11-22,41,2022-03-03
week,nation,norge,2020,80-89,male,2020,47,2020-47,2020/2021,18,2020-11-22,23,2022-03-03
week,nation,norge,2020,90+,female,2020,47,2020-47,2020/2021,18,2020-11-22,17,2022-03-03
week,nation,norge,2020,90+,male,2020,47,2020-47,2020/2021,18,2020-11-22,9,2022-03-03
week,nation,norge,2020,0-9,female,2020,48,2020-48,2020/2021,19,2020-11-29,95,2022-03-03
week,nation,norge,2020,0-9,male,2020,48,2020-48,2020/2021,19,2020-11-29,123,2022-03-03
week,nation,norge,2020,10-19,female,2020,48,2020-48,2020/2021,19,2020-11-29,231,2022-03-03
week,nation,norge,2020,10-19,male,2020,48,2020-48,2020/2021,19,2020-11-29,253,2022-03-03
