granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8329,7434,69,61.6,12064,Gjesdal,2021-10-04
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20363,17689,74.2,64.4,27457,Sola,2021-10-04
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8471,7424,74.9,65.6,11315,Randaberg,2021-10-04
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9922,8530,75.9,65.3,13070,Strand,2021-10-04
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1954,1696,75.7,65.7,2580,Hjelmeland,2021-10-04
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2931,2597,76.9,68.2,3809,Suldal,2021-10-04
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3608,3160,79.1,69.3,4561,Sauda,2021-10-04
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,372,81.7,73.4,507,Kvitsøy,2021-10-04
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,689,614,80.2,71.5,859,Bokn,2021-10-04
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8283,7053,74.1,63.1,11178,Tysvær,2021-10-04
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30889,27566,72.9,65.1,42345,Karmøy,2021-10-04
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,163,156,84.9,81.2,192,Utsira,2021-10-04
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6481,5762,74.5,66.2,8705,Vindafjord,2021-10-04
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19240,17010,79.8,70.6,24099,Kristiansund,2021-10-04
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25672,22507,80.6,70.6,31870,Molde,2021-10-04
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,49180,44147,73.8,66.2,66670,Ålesund,2021-10-04
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2520,2294,81.7,74.4,3083,Vanylven,2021-10-04
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1843,1616,75.4,66.1,2445,Sande,2021-10-04
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6636,5759,74.9,65,8858,Herøy,2021-10-04
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6433,5677,75,66.2,8575,Ulstein,2021-10-04
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3699,3288,72,64,5140,Hareid,2021-10-04
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8411,7474,77.7,69,10830,Ørsta,2021-10-04
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3535,3133,78.9,69.9,4482,Stranda,2021-10-04
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6079,5390,80,71,7596,Sykkylven,2021-10-04
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7162,6379,76.1,67.8,9409,Sula,2021-10-04
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6284,5364,73.9,63.1,8506,Giske,2021-10-04
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5392,4800,77.5,69,6958,Vestnes,2021-10-04
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5482,4642,78,66.1,7026,Rauma,2021-10-04
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2807,2464,79.7,70,3522,Aukra,2021-10-04
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4628,3963,79.7,68.2,5808,Averøy,2021-10-04
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2073,1849,78,69.6,2658,Gjemnes,2021-10-04
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2440,2208,81.7,74,2985,Tingvoll,2021-10-04
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5813,5218,83.6,75,6956,Sunndal,2021-10-04
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4671,4433,79.5,75.5,5872,Surnadal,2021-10-04
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1681,1515,79,71.2,2128,Smøla,2021-10-04
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2753,2493,79.4,71.9,3468,Aure,2021-10-04
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8539,7523,79.2,69.8,10781,Volda,2021-10-04
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2084,1834,83.3,73.3,2502,Fjord,2021-10-04
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10221,9056,76.8,68,13317,Hustadvika,2021-10-04
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41531,35476,79,67.5,52560,Bodø,2021-10-04
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16594,14995,76.6,69.2,21661,Narvik,2021-10-04
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1119,936,80.1,67,1397,Bindal,2021-10-04
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1637,1436,82.3,72.2,1990,Sømna,2021-10-04
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6184,5482,79.3,70.3,7803,Brønnøy,2021-10-04
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,980,872,82.9,73.8,1182,Vega,2021-10-04
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,363,317,78.1,68.2,465,Vevelstad,2021-10-04
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1350,1163,75.3,64.9,1793,Herøy,2021-10-04
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5830,5255,78.8,71.1,7394,Alstahaug,2021-10-04
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1712,1505,75.2,66.1,2278,Leirfjord,2021-10-04
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10185,9452,76.8,71.2,13268,Vefsn,2021-10-04
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1182,1066,81.3,73.4,1453,Grane,2021-10-04
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1067,938,84.2,74,1267,Hattfjelldal,2021-10-04
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1089,983,79.4,71.7,1371,Dønna,2021-10-04
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1290,1142,75.8,67.1,1701,Nesna,2021-10-04
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3397,2949,76.7,66.6,4428,Hemnes,2021-10-04
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20543,18261,78.8,70,26083,Rana,2021-10-04
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1466,1268,78.1,67.6,1876,Lurøy,2021-10-04
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,339,297,76.7,67.2,442,Træna,2021-10-04
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,902,758,74.8,62.9,1206,Rødøy,2021-10-04
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4709,4092,75.4,65.5,6247,Meløy,2021-10-04
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1479,1354,77,70.5,1920,Gildeskål,2021-10-04
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,856,788,85.7,78.9,999,Beiarn,2021-10-04
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3632,3221,78.4,69.5,4632,Saltdal,2021-10-04
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7748,6905,80.4,71.6,9640,Fauske,2021-10-04
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1529,1363,80,71.3,1912,Sørfold,2021-10-04
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2018,1762,78,68.1,2586,Steigen,2021-10-04
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1614,1478,80.6,73.8,2003,Lødingen,2021-10-04
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1045,943,78.9,71.2,1324,Evenes,2021-10-04
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,418,373,85.7,76.4,488,Røst,2021-10-04
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,526,460,75.4,65.9,698,Værøy,2021-10-04
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,972,868,78.5,70.1,1238,Flakstad,2021-10-04
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8765,7708,76.1,66.9,11521,Vestvågøy,2021-10-04
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7316,6139,75.7,63.5,9670,Vågan,2021-10-04
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6300,5594,78.1,69.4,8065,Hadsel,2021-10-04
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2049,1864,79.5,72.4,2576,Bø,2021-10-04
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3257,2823,73.8,63.9,4416,Øksnes,2021-10-04
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7915,7124,75.3,67.8,10514,Sortland,2021-10-04
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3661,3285,79.8,71.6,4588,Andøy,2021-10-04
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,779,694,78.8,70.2,989,Moskenes,2021-10-04
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2163,1893,80.1,70.1,2701,Hamarøy,2021-10-04
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24545,21742,78.2,69.3,31387,Halden,2021-10-04
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,39952,34903,80.4,70.3,49668,Moss,2021-10-04
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45552,39909,79.4,69.6,57372,Sarpsborg,2021-10-04
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64516,56963,77.5,68.5,83193,Fredrikstad,2021-10-04
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,76951,67109,75.5,65.9,101859,Drammen,2021-10-04
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21529,18775,77.7,67.8,27694,Kongsberg,2021-10-04
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23853,21473,77.4,69.6,30835,Ringerike,2021-10-04
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4021,3630,85.7,77.3,4694,Hvaler,2021-10-04
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1119,1026,84.5,77.4,1325,Aremark,2021-10-04
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2986,2708,82.9,75.2,3601,Marker,2021-10-04
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33913,30416,75,67.3,45201,Indre Østfold,2021-10-04
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2986,2655,78.1,69.4,3825,Skiptvet,2021-10-04
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6475,5764,78.8,70.1,8222,Rakkestad,2021-10-04
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5911,5273,78.1,69.7,7568,Råde,2021-10-04
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4356,3825,75,65.9,5805,Våler,2021-10-04
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13759,12011,75.2,65.7,18290,Vestby,2021-10-04
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46123,40213,76.8,67,60034,Nordre Follo,2021-10-04
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15590,13301,76.3,65.1,20439,Ås,2021-10-04
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12698,11295,79.6,70.8,15953,Frogn,2021-10-04
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14953,12880,75.5,65,19805,Nesodden,2021-10-04
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100012,86511,78,67.5,128233,Bærum,2021-10-04
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,72999,63652,76.9,67.1,94915,Asker,2021-10-04
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13775,12155,78.3,69.1,17591,Aurskog-Høland,2021-10-04
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13906,11893,74.2,63.5,18730,Rælingen,2021-10-04
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8520,7269,77,65.7,11065,Enebakk,2021-10-04
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33001,28033,77.2,65.6,42740,Lørenskog,2021-10-04
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66378,56911,76.3,65.5,86953,Lillestrøm,2021-10-04
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19408,16717,79.4,68.4,24454,Nittedal,2021-10-04
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5370,4585,76.2,65.1,7043,Gjerdrum,2021-10-04
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,29789,25801,73.6,63.8,40459,Ullensaker,2021-10-04
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17904,15877,76.4,67.8,23422,Nes,2021-10-04
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20157,17795,77.4,68.4,26031,Eidsvoll,2021-10-04
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11207,9569,76.6,65.4,14637,Nannestad,2021-10-04
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2154,1942,75.9,68.4,2838,Hurdal,2021-10-04
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4967,4503,72.9,66.1,6811,Hole,2021-10-04
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,844,759,80.5,72.4,1049,Flå,2021-10-04
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2647,2361,81.1,72.4,3262,Nesbyen,2021-10-04
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3678,3226,79.3,69.6,4636,Gol,2021-10-04
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1891,1661,74.3,65.2,2546,Hemsedal,2021-10-04
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3606,3252,77.6,70,4648,Ål,2021-10-04
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3459,3055,78,68.9,4434,Hol,2021-10-04
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2757,2430,79.6,70.1,3465,Sigdal,2021-10-04
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1708,1510,77,68,2219,Krødsherad,2021-10-04
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11030,9936,77.9,70.1,14166,Modum,2021-10-04
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14418,12881,73.2,65.4,19709,Øvre Eiker,2021-10-04
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20893,18079,77,66.7,27118,Lier,2021-10-04
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2101,1858,77.4,68.5,2713,Flesberg,2021-10-04
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1139,1048,82.2,75.6,1386,Rollag,2021-10-04
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1889,1755,78.3,72.8,2412,Nore og Uvdal,2021-10-04
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5462,4815,79.5,70.1,6867,Jevnaker,2021-10-04
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7138,6266,78.8,69.1,9062,Lunner,2021-10-04
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14686,13148,82.3,73.7,17851,Kongsvinger,2021-10-04
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25421,22708,80.7,72.1,31509,Hamar,2021-10-04
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23098,20524,81.1,72,28493,Lillehammer,2021-10-04
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24317,21632,80,71.2,30395,Gjøvik,2021-10-04
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27698,24548,79.4,70.3,34897,Ringsaker,2021-10-04
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6004,5429,78.7,71.2,7625,Løten,2021-10-04
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16231,14649,77,69.5,21072,Stange,2021-10-04
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4094,3669,81.3,72.8,5038,Nord-Odal,2021-10-04
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6133,5709,77.5,72.1,7914,Sør-Odal,2021-10-04
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5141,4706,84.3,77.2,6099,Eidskog,2021-10-04
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3828,3469,84.2,76.3,4545,Grue,2021-10-04
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5910,5297,81.8,73.3,7227,Åsnes,2021-10-04
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2902,2626,80.9,73.2,3587,Våler,2021-10-04
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16869,15067,79.2,70.8,21292,Elverum,2021-10-04
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5385,4797,81.8,72.9,6580,Trysil,2021-10-04
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3447,3090,79.5,71.2,4338,Åmot,2021-10-04
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1901,1699,79.9,71.4,2378,Stor-Elvdal,2021-10-04
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1479,1346,85,77.3,1741,Rendalen,2021-10-04
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1086,976,86.9,78.1,1250,Engerdal,2021-10-04
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1276,1110,81.6,71,1563,Tolga,2021-10-04
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4517,4031,81.6,72.8,5537,Tynset,2021-10-04
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1938,1730,80.6,71.9,2405,Alvdal,2021-10-04
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1254,1195,82.6,78.7,1518,Folldal,2021-10-04
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1567,1403,83.8,75,1870,Os,2021-10-04
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2003,1818,79.7,72.4,2512,Dovre,2021-10-04
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1557,1390,78.6,70.2,1980,Lesja,2021-10-04
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1802,1625,82.5,74.4,2183,Skjåk,2021-10-04
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1872,1695,84.9,76.9,2204,Lom,2021-10-04
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2890,2517,81.1,70.6,3564,Vågå,2021-10-04
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4291,3714,75.2,65.1,5705,Nord-Fron,2021-10-04
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4486,3895,80.2,69.7,5592,Sel,2021-10-04
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2297,2037,75,66.5,3064,Sør-Fron,2021-10-04
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3293,3040,74.7,69,4408,Ringebu,2021-10-04
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3968,3482,77.9,68.4,5093,Øyer,2021-10-04
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4919,4064,81.7,67.5,6023,Gausdal,2021-10-04
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11653,10328,78.4,69.5,14871,Østre Toten,2021-10-04
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11014,9913,81.8,73.7,13459,Vestre Toten,2021-10-04
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10857,9684,79.8,71.1,13611,Gran,2021-10-04
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4496,4080,80.6,73.1,5579,Søndre Land,2021-10-04
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5293,4774,80.4,72.5,6581,Nordre Land,2021-10-04
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2323,2119,80,73,2904,Sør-Aurdal,2021-10-04
