granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14417,13147,4163,75.5,68.8,21.8,19106,Time,2021-12-17
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8713,7955,1992,72.2,65.9,16.5,12064,Gjesdal,2021-12-17
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20858,18998,4934,76,69.2,18,27457,Sola,2021-12-17
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8896,8068,2267,78.6,71.3,20,11315,Randaberg,2021-12-17
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10160,9249,2942,77.7,70.8,22.5,13070,Strand,2021-12-17
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1988,1802,667,77.1,69.8,25.9,2580,Hjelmeland,2021-12-17
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3000,2751,1104,78.8,72.2,29,3809,Suldal,2021-12-17
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3644,3363,977,79.9,73.7,21.4,4561,Sauda,2021-12-17
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,401,156,84,79.1,30.8,507,Kvitsøy,2021-12-17
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,702,660,282,81.7,76.8,32.8,859,Bokn,2021-12-17
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8458,7635,2739,75.7,68.3,24.5,11178,Tysvær,2021-12-17
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31856,29248,10122,75.2,69.1,23.9,42345,Karmøy,2021-12-17
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,164,161,97,85.4,83.9,50.5,192,Utsira,2021-12-17
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6675,6134,2112,76.7,70.5,24.3,8705,Vindafjord,2021-12-17
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19514,18073,6813,81,75,28.3,24099,Kristiansund,2021-12-17
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26122,24213,8060,82,76,25.3,31870,Molde,2021-12-17
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52126,47996,15474,78.2,72,23.2,66670,Ålesund,2021-12-17
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2552,2409,934,82.8,78.1,30.3,3083,Vanylven,2021-12-17
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1863,1726,824,76.2,70.6,33.7,2445,Sande,2021-12-17
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6808,6290,2129,76.9,71,24,8858,Herøy,2021-12-17
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6653,6128,2064,77.6,71.5,24.1,8575,Ulstein,2021-12-17
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3787,3521,1031,73.7,68.5,20.1,5140,Hareid,2021-12-17
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8599,7931,2997,79.4,73.2,27.7,10830,Ørsta,2021-12-17
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3612,3347,1224,80.6,74.7,27.3,4482,Stranda,2021-12-17
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6167,5670,1947,81.2,74.6,25.6,7596,Sykkylven,2021-12-17
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7303,6698,2055,77.6,71.2,21.8,9409,Sula,2021-12-17
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6505,5870,1933,76.5,69,22.7,8506,Giske,2021-12-17
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5547,5164,1759,79.7,74.2,25.3,6958,Vestnes,2021-12-17
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5593,5153,1672,79.6,73.3,23.8,7026,Rauma,2021-12-17
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2854,2596,945,81,73.7,26.8,3522,Aukra,2021-12-17
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4714,4358,1587,81.2,75,27.3,5808,Averøy,2021-12-17
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2106,1954,701,79.2,73.5,26.4,2658,Gjemnes,2021-12-17
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2481,2333,1048,83.1,78.2,35.1,2985,Tingvoll,2021-12-17
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5865,5509,2053,84.3,79.2,29.5,6956,Sunndal,2021-12-17
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4930,4633,1340,84,78.9,22.8,5872,Surnadal,2021-12-17
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1742,1629,580,81.9,76.6,27.3,2128,Smøla,2021-12-17
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2773,2588,997,80,74.6,28.7,3468,Aure,2021-12-17
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8770,8076,2780,81.3,74.9,25.8,10781,Volda,2021-12-17
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2082,1921,550,83.2,76.8,22,2502,Fjord,2021-12-17
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10401,9593,3234,78.1,72,24.3,13317,Hustadvika,2021-12-17
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42502,39015,12546,80.9,74.2,23.9,52560,Bodø,2021-12-17
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17365,16113,5711,80.2,74.4,26.4,21661,Narvik,2021-12-17
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1154,1056,456,82.6,75.6,32.6,1397,Bindal,2021-12-17
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1669,1527,477,83.9,76.7,24,1990,Sømna,2021-12-17
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6333,5788,1837,81.2,74.2,23.5,7803,Brønnøy,2021-12-17
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995,900,381,84.2,76.1,32.2,1182,Vega,2021-12-17
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,381,359,136,81.9,77.2,29.2,465,Vevelstad,2021-12-17
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1377,1277,498,76.8,71.2,27.8,1793,Herøy,2021-12-17
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5966,5571,2107,80.7,75.3,28.5,7394,Alstahaug,2021-12-17
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1763,1611,600,77.4,70.7,26.3,2278,Leirfjord,2021-12-17
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10809,10049,3774,81.5,75.7,28.4,13268,Vefsn,2021-12-17
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1199,1121,401,82.5,77.2,27.6,1453,Grane,2021-12-17
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1080,1004,263,85.2,79.2,20.8,1267,Hattfjelldal,2021-12-17
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1106,1023,466,80.7,74.6,34,1371,Dønna,2021-12-17
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1328,1206,331,78.1,70.9,19.5,1701,Nesna,2021-12-17
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3501,3271,1074,79.1,73.9,24.3,4428,Hemnes,2021-12-17
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20991,19303,5192,80.5,74,19.9,26083,Rana,2021-12-17
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1479,1366,478,78.8,72.8,25.5,1876,Lurøy,2021-12-17
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,353,323,103,79.9,73.1,23.3,442,Træna,2021-12-17
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,911,828,257,75.5,68.7,21.3,1206,Rødøy,2021-12-17
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4893,4489,1581,78.3,71.9,25.3,6247,Meløy,2021-12-17
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1517,1426,593,79,74.3,30.9,1920,Gildeskål,2021-12-17
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,863,821,324,86.4,82.2,32.4,999,Beiarn,2021-12-17
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3719,3486,1420,80.3,75.3,30.7,4632,Saltdal,2021-12-17
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7916,7394,2637,82.1,76.7,27.4,9640,Fauske,2021-12-17
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1558,1464,523,81.5,76.6,27.4,1912,Sørfold,2021-12-17
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2062,1892,686,79.7,73.2,26.5,2586,Steigen,2021-12-17
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1645,1554,687,82.1,77.6,34.3,2003,Lødingen,2021-12-17
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1076,1012,422,81.3,76.4,31.9,1324,Evenes,2021-12-17
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,422,389,103,86.5,79.7,21.1,488,Røst,2021-12-17
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,535,500,209,76.6,71.6,29.9,698,Værøy,2021-12-17
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,997,931,345,80.5,75.2,27.9,1238,Flakstad,2021-12-17
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8987,8309,2831,78,72.1,24.6,11521,Vestvågøy,2021-12-17
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7619,6911,2232,78.8,71.5,23.1,9670,Vågan,2021-12-17
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6391,5868,1346,79.2,72.8,16.7,8065,Hadsel,2021-12-17
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2075,1949,775,80.6,75.7,30.1,2576,Bø,2021-12-17
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3404,3139,936,77.1,71.1,21.2,4416,Øksnes,2021-12-17
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8302,7632,2470,79,72.6,23.5,10514,Sortland,2021-12-17
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3741,3508,1338,81.5,76.5,29.2,4588,Andøy,2021-12-17
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,805,746,287,81.4,75.4,29,989,Moskenes,2021-12-17
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2200,2038,797,81.5,75.5,29.5,2701,Hamarøy,2021-12-17
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25086,23067,7746,79.9,73.5,24.7,31387,Halden,2021-12-17
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40623,37013,13474,81.8,74.5,27.1,49668,Moss,2021-12-17
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46222,42198,17866,80.6,73.6,31.1,57372,Sarpsborg,2021-12-17
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66000,60075,20787,79.3,72.2,25,83193,Fredrikstad,2021-12-17
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78391,70815,21885,77,69.5,21.5,101859,Drammen,2021-12-17
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22114,20096,6805,79.9,72.6,24.6,27694,Kongsberg,2021-12-17
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24693,22735,6156,80.1,73.7,20,30835,Ringerike,2021-12-17
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4064,3810,1585,86.6,81.2,33.8,4694,Hvaler,2021-12-17
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1122,1062,395,84.7,80.2,29.8,1325,Aremark,2021-12-17
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3018,2835,1208,83.8,78.7,33.5,3601,Marker,2021-12-17
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34812,32157,11289,77,71.1,25,45201,Indre Østfold,2021-12-17
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3032,2788,1016,79.3,72.9,26.6,3825,Skiptvet,2021-12-17
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6595,6107,2527,80.2,74.3,30.7,8222,Rakkestad,2021-12-17
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6002,5549,2198,79.3,73.3,29,7568,Råde,2021-12-17
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4439,4057,1332,76.5,69.9,22.9,5805,Våler,2021-12-17
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14138,12854,4077,77.3,70.3,22.3,18290,Vestby,2021-12-17
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47370,42539,12081,78.9,70.9,20.1,60034,Nordre Follo,2021-12-17
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15949,14403,3878,78,70.5,19,20439,Ås,2021-12-17
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12944,11901,4030,81.1,74.6,25.3,15953,Frogn,2021-12-17
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15212,13645,4761,76.8,68.9,24,19805,Nesodden,2021-12-17
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101271,90912,23853,79,70.9,18.6,128233,Bærum,2021-12-17
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,74560,67319,20915,78.6,70.9,22,94915,Asker,2021-12-17
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13970,12869,3798,79.4,73.2,21.6,17591,Aurskog-Høland,2021-12-17
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14185,12535,3581,75.7,66.9,19.1,18730,Rælingen,2021-12-17
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8688,7716,2486,78.5,69.7,22.5,11065,Enebakk,2021-12-17
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33865,30045,9196,79.2,70.3,21.5,42740,Lørenskog,2021-12-17
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68096,60949,16916,78.3,70.1,19.5,86953,Lillestrøm,2021-12-17
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19654,17716,5559,80.4,72.4,22.7,24454,Nittedal,2021-12-17
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5438,4881,1328,77.2,69.3,18.9,7043,Gjerdrum,2021-12-17
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30544,27264,7448,75.5,67.4,18.4,40459,Ullensaker,2021-12-17
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18256,16715,4803,77.9,71.4,20.5,23422,Nes,2021-12-17
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20497,18635,5484,78.7,71.6,21.1,26031,Eidsvoll,2021-12-17
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11395,10220,2618,77.9,69.8,17.9,14637,Nannestad,2021-12-17
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2230,2062,691,78.6,72.7,24.3,2838,Hurdal,2021-12-17
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5216,4777,1677,76.6,70.1,24.6,6811,Hole,2021-12-17
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,861,810,296,82.1,77.2,28.2,1049,Flå,2021-12-17
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2694,2514,914,82.6,77.1,28,3262,Nesbyen,2021-12-17
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3739,3443,1275,80.7,74.3,27.5,4636,Gol,2021-12-17
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1945,1788,612,76.4,70.2,24,2546,Hemsedal,2021-12-17
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3714,3466,1255,79.9,74.6,27,4648,Ål,2021-12-17
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3527,3263,1195,79.5,73.6,27,4434,Hol,2021-12-17
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2819,2603,1340,81.4,75.1,38.7,3465,Sigdal,2021-12-17
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1730,1595,729,78,71.9,32.9,2219,Krødsherad,2021-12-17
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11223,10406,3609,79.2,73.5,25.5,14166,Modum,2021-12-17
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14928,13710,4866,75.7,69.6,24.7,19709,Øvre Eiker,2021-12-17
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21239,19123,6178,78.3,70.5,22.8,27118,Lier,2021-12-17
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2143,1975,854,79,72.8,31.5,2713,Flesberg,2021-12-17
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1152,1090,314,83.1,78.6,22.7,1386,Rollag,2021-12-17
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1942,1835,832,80.5,76.1,34.5,2412,Nore og Uvdal,2021-12-17
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5549,5126,1859,80.8,74.6,27.1,6867,Jevnaker,2021-12-17
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7304,6669,2225,80.6,73.6,24.6,9062,Lunner,2021-12-17
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14931,13821,5026,83.6,77.4,28.2,17851,Kongsvinger,2021-12-17
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26206,23992,8804,83.2,76.1,27.9,31509,Hamar,2021-12-17
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23506,21765,8232,82.5,76.4,28.9,28493,Lillehammer,2021-12-17
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24725,22818,6887,81.3,75.1,22.7,30395,Gjøvik,2021-12-17
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28164,25893,7049,80.7,74.2,20.2,34897,Ringsaker,2021-12-17
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6123,5711,2265,80.3,74.9,29.7,7625,Løten,2021-12-17
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16642,15512,6140,79,73.6,29.1,21072,Stange,2021-12-17
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4163,3883,1515,82.6,77.1,30.1,5038,Nord-Odal,2021-12-17
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6432,5996,1722,81.3,75.8,21.8,7914,Sør-Odal,2021-12-17
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5205,4909,2268,85.3,80.5,37.2,6099,Eidskog,2021-12-17
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3914,3686,1736,86.1,81.1,38.2,4545,Grue,2021-12-17
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6005,5585,2468,83.1,77.3,34.1,7227,Åsnes,2021-12-17
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2949,2751,1201,82.2,76.7,33.5,3587,Våler,2021-12-17
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17293,15962,5815,81.2,75,27.3,21292,Elverum,2021-12-17
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5470,5094,1780,83.1,77.4,27.1,6580,Trysil,2021-12-17
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3497,3249,1020,80.6,74.9,23.5,4338,Åmot,2021-12-17
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1938,1826,879,81.5,76.8,37,2378,Stor-Elvdal,2021-12-17
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1496,1415,349,85.9,81.3,20,1741,Rendalen,2021-12-17
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1094,1032,350,87.5,82.6,28,1250,Engerdal,2021-12-17
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1288,1169,455,82.4,74.8,29.1,1563,Tolga,2021-12-17
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4606,4217,1750,83.2,76.2,31.6,5537,Tynset,2021-12-17
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1983,1829,670,82.5,76,27.9,2405,Alvdal,2021-12-17
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1330,1243,481,87.6,81.9,31.7,1518,Folldal,2021-12-17
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1583,1477,459,84.7,79,24.5,1870,Os,2021-12-17
