granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,31431,18516,19.0267200987929,11.2086395389663,165194,Oslo,2021-06-10
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,19546,9877,11.8042093184769,5.96491228070175,165585,Oslo,2021-06-10
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,31962,11552,75.1375240961023,27.1568950115191,42538,Oslo,2021-06-10
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,32449,9842,70.3638650359962,21.3418336369156,46116,Oslo,2021-06-10
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,30458,18462,89.7195711087546,54.3831742665253,33948,Oslo,2021-06-10
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,30020,17339,86.5903256511581,50.012979895584,34669,Oslo,2021-06-10
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23974,22532,92.2147857527502,86.6682052465574,25998,Oslo,2021-06-10
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21971,20530,90.8869032845206,84.9259535037644,24174,Oslo,2021-06-10
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14502,14179,94.6296900489396,92.5220228384992,15325,Oslo,2021-06-10
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11734,11555,95.8895154041023,94.4267385797172,12237,Oslo,2021-06-10
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6953,6771,89.9366188073988,87.5824602250679,7731,Oslo,2021-06-10
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3266,3202,90.1711761457758,88.4041965764771,3622,Oslo,2021-06-10
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,18019,10776,19.7954430602246,11.8383758486586,91026,Rogaland,2021-06-10
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,9192,3636,9.45961243580904,3.74185713844666,97171,Rogaland,2021-06-10
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,11223,6062,35.331339524634,19.0838973713206,31765,Rogaland,2021-06-10
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,8619,3132,25.3940661736543,9.22777761409505,33941,Rogaland,2021-06-10
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,20123,8697,75.3303634934302,32.5571818964549,26713,Rogaland,2021-06-10
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,19645,6818,69.853856274224,24.2435017601252,28123,Rogaland,2021-06-10
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,19839,17954,94.3635844748859,85.3976407914764,21024,Rogaland,2021-06-10
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20070,18259,94.6117946542215,86.0745769103851,21213,Rogaland,2021-06-10
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12094,11721,97.2030220221829,94.2051117183732,12442,Rogaland,2021-06-10
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10441,10205,97.9915532613796,95.776630689817,10655,Rogaland,2021-06-10
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5250,5069,91.8956765272186,88.7274636793278,5713,Rogaland,2021-06-10
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2996,2906,94.6603475513428,91.8167456556082,3165,Rogaland,2021-06-10
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9468,5453,21.0068558496594,12.0986887355506,45071,Møre og Romsdal,2021-06-10
total,county,county15,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,4126,1786,8.33266015025446,3.60691493658615,49516,Møre og Romsdal,2021-06-10
total,county,county15,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,5987,3137,34.8243369008841,18.246859004188,17192,Møre og Romsdal,2021-06-10
total,county,county15,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,3640,1148,19.4892113294426,6.14659741928575,18677,Møre og Romsdal,2021-06-10
total,county,county15,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,8557,3848,53.2151741293532,23.9303482587065,16080,Møre og Romsdal,2021-06-10
total,county,county15,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,7316,2071,42.8965112870126,12.143066549399,17055,Møre og Romsdal,2021-06-10
total,county,county15,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,14068,10889,95.4474523373363,73.8788248863559,14739,Møre og Romsdal,2021-06-10
total,county,county15,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14315,10728,94.7072444591466,70.9758518028449,15115,Møre og Romsdal,2021-06-10
total,county,county15,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8592,8344,97.6696601114016,94.8505172217802,8797,Møre og Romsdal,2021-06-10
total,county,county15,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7812,7694,99.2125984251969,97.7139954279909,7874,Møre og Romsdal,2021-06-10
total,county,county15,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,4203,4002,91.5885813902811,87.2085421660493,4589,Møre og Romsdal,2021-06-10
total,county,county15,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2372,2311,93.0926216640502,90.6985871271586,2548,Møre og Romsdal,2021-06-10
total,county,county18,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,8340,5687,20.8395802098951,14.2103948025987,40020,Nordland,2021-06-10
total,county,county18,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,3671,2102,8.43752873034844,4.83129539395054,43508,Nordland,2021-06-10
total,county,county18,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,5334,3478,33.0688158710477,21.5623062616243,16130,Nordland,2021-06-10
total,county,county18,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,3240,1528,19.5004513993379,9.1965091784532,16615,Nordland,2021-06-10
total,county,county18,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,7474,3931,47.6871052127863,25.0813500925158,15673,Nordland,2021-06-10
total,county,county18,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,6213,2255,38.3045622688039,13.9025893958076,16220,Nordland,2021-06-10
total,county,county18,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,12821,9810,92.4835894106615,70.7639039169011,13863,Nordland,2021-06-10
total,county,county18,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,13215,9637,91.707147814018,66.8771686328938,14410,Nordland,2021-06-10
total,county,county18,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,8390,8017,96.0064080558416,91.738185147042,8739,Nordland,2021-06-10
total,county,county18,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,7794,7450,96.9041402461768,92.627129180654,8043,Nordland,2021-06-10
total,county,county18,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,3584,3326,88.4283246977548,82.0626696274365,4053,Nordland,2021-06-10
total,county,county18,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,2041,1914,92.3947487550928,86.6455409687642,2209,Nordland,2021-06-10
total,county,county30,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,46327,27888,21.1974376572867,12.7604667124228,218550,Viken,2021-06-10
total,county,county30,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,24286,10418,10.598806837771,4.54658526047508,229139,Viken,2021-06-10
total,county,county30,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,33846,17851,36.9570439606036,19.4918215369833,91582,Viken,2021-06-10
total,county,county30,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,24851,8643,26.1177088807147,9.08355228586442,95150,Viken,2021-06-10
total,county,county30,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,53671,23704,69.8768357462764,30.8613686074367,76808,Viken,2021-06-10
total,county,county30,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,51486,17715,64.8046520994865,22.2976034639009,79448,Viken,2021-06-10
total,county,county30,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,60029,53722,93.7337996939508,83.8855750913463,64042,Viken,2021-06-10
total,county,county30,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,57174,50464,93.6235016702692,82.6357503111286,61068,Viken,2021-06-10
total,county,county30,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,38628,37792,97.321810989897,95.215540046862,39691,Viken,2021-06-10
total,county,county30,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,32673,32129,98.5997525424752,96.9580831095151,33137,Viken,2021-06-10
total,county,county30,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,15328,14671,92.6555038384815,88.6840355437345,16543,Viken,2021-06-10
total,county,county30,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,8801,8498,94.3503430531733,91.1020583190395,9328,Viken,2021-06-10
total,county,county34,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,12193,7947,20.4529061477816,13.3305376163717,59615,Innlandet,2021-06-10
total,county,county34,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,5314,2646,8.35652843955906,4.16096617445865,63591,Innlandet,2021-06-10
total,county,county34,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,8693,5007,33.241558640205,19.1464953539062,26151,Innlandet,2021-06-10
total,county,county34,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,5317,1840,19.9609565641777,6.90768479933927,26637,Innlandet,2021-06-10
total,county,county34,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,12314,5848,48.7277907482886,23.1411499347078,25271,Innlandet,2021-06-10
total,county,county34,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,10416,3168,40.9353507565337,12.4503831794066,25445,Innlandet,2021-06-10
total,county,county34,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,22049,16883,93.8175474427708,71.8364394519615,23502,Innlandet,2021-06-10
total,county,county34,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,21562,15968,93.9070597970472,69.5440094072558,22961,Innlandet,2021-06-10
total,county,county34,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14448,14015,97.3453712437677,94.427974666487,14842,Innlandet,2021-06-10
total,county,county34,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12303,11940,98.0474976091807,95.1546063117628,12548,Innlandet,2021-06-10
total,county,county34,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5961,5719,91.0076335877863,87.3129770992366,6550,Innlandet,2021-06-10
total,county,county34,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3507,3372,92.8760593220339,89.3008474576271,3776,Innlandet,2021-06-10
total,county,county38,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14511,9116,20.6391875746714,12.9658075894635,70308,Vestfold og Telemark,2021-06-10
total,county,county38,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6745,2971,9.04155495978552,3.98257372654156,74600,Vestfold og Telemark,2021-06-10
total,county,county38,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,10046,5359,33.5649849649182,17.9051119278316,29930,Vestfold og Telemark,2021-06-10
total,county,county38,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,6767,1963,22.3643333994316,6.48754048516095,30258,Vestfold og Telemark,2021-06-10
total,county,county38,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,16512,6779,58.8180814305561,24.1477576318883,28073,Vestfold og Telemark,2021-06-10
total,county,county38,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,14498,3818,52.1360759493671,13.7298619102417,27808,Vestfold og Telemark,2021-06-10
total,county,county38,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,23620,19199,94.1673643503568,76.5418809552286,25083,Vestfold og Telemark,2021-06-10
total,county,county38,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22675,18133,94.1105669461277,75.2594006806674,24094,Vestfold og Telemark,2021-06-10
total,county,county38,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14544,13986,96.8051118210863,93.091054313099,15024,Vestfold og Telemark,2021-06-10
total,county,county38,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,12540,12185,98.1912144702842,95.4114791324094,12771,Vestfold og Telemark,2021-06-10
total,county,county38,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6181,5947,92.2537313432836,88.7611940298507,6700,Vestfold og Telemark,2021-06-10
total,county,county38,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3443,3300,92.6284638149045,88.7812752219532,3717,Vestfold og Telemark,2021-06-10
total,county,county42,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,11950,6589,21.4970587706201,11.853064455198,55589,Agder,2021-06-10
total,county,county42,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6256,2272,10.673218002525,3.87620704951036,58614,Agder,2021-06-10
