granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,50974,45749,76.5,68.6,66670,Ålesund,2021-10-28
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2522,2317,81.8,75.2,3083,Vanylven,2021-10-28
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1845,1631,75.5,66.7,2445,Sande,2021-10-28
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6678,5976,75.4,67.5,8858,Herøy,2021-10-28
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6513,5782,76,67.4,8575,Ulstein,2021-10-28
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3713,3343,72.2,65,5140,Hareid,2021-10-28
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8445,7564,78,69.8,10830,Ørsta,2021-10-28
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3556,3175,79.3,70.8,4482,Stranda,2021-10-28
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6107,5454,80.4,71.8,7596,Sykkylven,2021-10-28
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7176,6434,76.3,68.4,9409,Sula,2021-10-28
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6330,5475,74.4,64.4,8506,Giske,2021-10-28
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5446,4875,78.3,70.1,6958,Vestnes,2021-10-28
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5505,4785,78.4,68.1,7026,Rauma,2021-10-28
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2810,2483,79.8,70.5,3522,Aukra,2021-10-28
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4665,4128,80.3,71.1,5808,Averøy,2021-10-28
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2074,1853,78,69.7,2658,Gjemnes,2021-10-28
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2448,2223,82,74.5,2985,Tingvoll,2021-10-28
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5820,5259,83.7,75.6,6956,Sunndal,2021-10-28
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4904,4482,83.5,76.3,5872,Surnadal,2021-10-28
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1696,1560,79.7,73.3,2128,Smøla,2021-10-28
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2763,2516,79.7,72.5,3468,Aure,2021-10-28
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8633,7720,80.1,71.6,10781,Volda,2021-10-28
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2086,1842,83.4,73.6,2502,Fjord,2021-10-28
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10291,9177,77.3,68.9,13317,Hustadvika,2021-10-28
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41880,37012,79.7,70.4,52560,Bodø,2021-10-28
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16893,15287,78,70.6,21661,Narvik,2021-10-28
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1125,957,80.5,68.5,1397,Bindal,2021-10-28
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1644,1463,82.6,73.5,1990,Sømna,2021-10-28
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6195,5523,79.4,70.8,7803,Brønnøy,2021-10-28
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,982,883,83.1,74.7,1182,Vega,2021-10-28
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,366,328,78.7,70.5,465,Vevelstad,2021-10-28
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1349,1194,75.2,66.6,1793,Herøy,2021-10-28
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5849,5337,79.1,72.2,7394,Alstahaug,2021-10-28
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1730,1536,75.9,67.4,2278,Leirfjord,2021-10-28
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10618,9551,80,72,13268,Vefsn,2021-10-28
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1180,1067,81.2,73.4,1453,Grane,2021-10-28
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1068,947,84.3,74.7,1267,Hattfjelldal,2021-10-28
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,988,79.7,72.1,1371,Dønna,2021-10-28
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1307,1164,76.8,68.4,1701,Nesna,2021-10-28
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3428,3060,77.4,69.1,4428,Hemnes,2021-10-28
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20817,18487,79.8,70.9,26083,Rana,2021-10-28
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1474,1297,78.6,69.1,1876,Lurøy,2021-10-28
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,342,303,77.4,68.6,442,Træna,2021-10-28
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,904,765,75,63.4,1206,Rødøy,2021-10-28
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4800,4215,76.8,67.5,6247,Meløy,2021-10-28
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1486,1366,77.4,71.1,1920,Gildeskål,2021-10-28
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,855,791,85.6,79.2,999,Beiarn,2021-10-28
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3655,3290,78.9,71,4632,Saltdal,2021-10-28
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7777,7011,80.7,72.7,9640,Fauske,2021-10-28
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1539,1405,80.5,73.5,1912,Sørfold,2021-10-28
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2033,1823,78.6,70.5,2586,Steigen,2021-10-28
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1623,1506,81,75.2,2003,Lødingen,2021-10-28
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1059,962,80,72.7,1324,Evenes,2021-10-28
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,417,379,85.5,77.7,488,Røst,2021-10-28
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,528,474,75.6,67.9,698,Værøy,2021-10-28
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,977,885,78.9,71.5,1238,Flakstad,2021-10-28
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8799,7891,76.4,68.5,11521,Vestvågøy,2021-10-28
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7386,6402,76.4,66.2,9670,Vågan,2021-10-28
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6323,5643,78.4,70,8065,Hadsel,2021-10-28
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2056,1889,79.8,73.3,2576,Bø,2021-10-28
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3363,2919,76.2,66.1,4416,Øksnes,2021-10-28
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8127,7258,77.3,69,10514,Sortland,2021-10-28
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3691,3359,80.4,73.2,4588,Andøy,2021-10-28
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,782,711,79.1,71.9,989,Moskenes,2021-10-28
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2163,1903,80.1,70.5,2701,Hamarøy,2021-10-28
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24676,22168,78.6,70.6,31387,Halden,2021-10-28
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40032,35157,80.6,70.8,49668,Moss,2021-10-28
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,45700,40251,79.7,70.2,57372,Sarpsborg,2021-10-28
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,64888,57626,78,69.3,83193,Fredrikstad,2021-10-28
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,77412,67800,76,66.6,101859,Drammen,2021-10-28
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21679,19089,78.3,68.9,27694,Kongsberg,2021-10-28
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24335,21726,78.9,70.5,30835,Ringerike,2021-10-28
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4022,3657,85.7,77.9,4694,Hvaler,2021-10-28
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1026,84.4,77.4,1325,Aremark,2021-10-28
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2989,2721,83,75.6,3601,Marker,2021-10-28
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34056,30739,75.3,68,45201,Indre Østfold,2021-10-28
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3003,2689,78.5,70.3,3825,Skiptvet,2021-10-28
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6506,5805,79.1,70.6,8222,Rakkestad,2021-10-28
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5925,5324,78.3,70.3,7568,Råde,2021-10-28
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4368,3860,75.2,66.5,5805,Våler,2021-10-28
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13863,12207,75.8,66.7,18290,Vestby,2021-10-28
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46321,40671,77.2,67.7,60034,Nordre Follo,2021-10-28
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15731,13809,77,67.6,20439,Ås,2021-10-28
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12752,11396,79.9,71.4,15953,Frogn,2021-10-28
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15008,13068,75.8,66,19805,Nesodden,2021-10-28
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,100338,87365,78.2,68.1,128233,Bærum,2021-10-28
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,73410,64194,77.3,67.6,94915,Asker,2021-10-28
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13828,12300,78.6,69.9,17591,Aurskog-Høland,2021-10-28
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13981,12039,74.6,64.3,18730,Rælingen,2021-10-28
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8572,7389,77.5,66.8,11065,Enebakk,2021-10-28
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,33229,28518,77.7,66.7,42740,Lørenskog,2021-10-28
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66774,57749,76.8,66.4,86953,Lillestrøm,2021-10-28
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19457,17223,79.6,70.4,24454,Nittedal,2021-10-28
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5395,4675,76.6,66.4,7043,Gjerdrum,2021-10-28
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30047,26117,74.3,64.6,40459,Ullensaker,2021-10-28
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17997,16325,76.8,69.7,23422,Nes,2021-10-28
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20224,17881,77.7,68.7,26031,Eidsvoll,2021-10-28
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11225,9728,76.7,66.5,14637,Nannestad,2021-10-28
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2183,1954,76.9,68.9,2838,Hurdal,2021-10-28
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5114,4562,75.1,67,6811,Hole,2021-10-28
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,849,774,80.9,73.8,1049,Flå,2021-10-28
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2663,2455,81.6,75.3,3262,Nesbyen,2021-10-28
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3693,3263,79.7,70.4,4636,Gol,2021-10-28
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1900,1693,74.6,66.5,2546,Hemsedal,2021-10-28
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3645,3311,78.4,71.2,4648,Ål,2021-10-28
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3467,3097,78.2,69.8,4434,Hol,2021-10-28
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2784,2479,80.3,71.5,3465,Sigdal,2021-10-28
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1708,1512,77,68.1,2219,Krødsherad,2021-10-28
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11065,9987,78.1,70.5,14166,Modum,2021-10-28
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14532,13034,73.7,66.1,19709,Øvre Eiker,2021-10-28
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20952,18173,77.3,67,27118,Lier,2021-10-28
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2111,1889,77.8,69.6,2713,Flesberg,2021-10-28
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1145,1055,82.6,76.1,1386,Rollag,2021-10-28
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1904,1765,78.9,73.2,2412,Nore og Uvdal,2021-10-28
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5489,4883,79.9,71.1,6867,Jevnaker,2021-10-28
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7188,6348,79.3,70.1,9062,Lunner,2021-10-28
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14745,13288,82.6,74.4,17851,Kongsvinger,2021-10-28
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25845,23012,82,73,31509,Hamar,2021-10-28
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23195,20819,81.4,73.1,28493,Lillehammer,2021-10-28
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24414,21929,80.3,72.1,30395,Gjøvik,2021-10-28
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,27786,24858,79.6,71.2,34897,Ringsaker,2021-10-28
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6017,5457,78.9,71.6,7625,Løten,2021-10-28
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16412,14872,77.9,70.6,21072,Stange,2021-10-28
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4119,3744,81.8,74.3,5038,Nord-Odal,2021-10-28
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6352,5795,80.3,73.2,7914,Sør-Odal,2021-10-28
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5155,4814,84.5,78.9,6099,Eidskog,2021-10-28
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3857,3510,84.9,77.2,4545,Grue,2021-10-28
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5933,5349,82.1,74,7227,Åsnes,2021-10-28
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2912,2644,81.2,73.7,3587,Våler,2021-10-28
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17019,15253,79.9,71.6,21292,Elverum,2021-10-28
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5415,4902,82.3,74.5,6580,Trysil,2021-10-28
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3470,3130,80,72.2,4338,Åmot,2021-10-28
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1903,1720,80,72.3,2378,Stor-Elvdal,2021-10-28
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1487,1360,85.4,78.1,1741,Rendalen,2021-10-28
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1083,994,86.6,79.5,1250,Engerdal,2021-10-28
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1277,1125,81.7,72,1563,Tolga,2021-10-28
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4528,4065,81.8,73.4,5537,Tynset,2021-10-28
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1954,1747,81.2,72.6,2405,Alvdal,2021-10-28
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1312,1207,86.4,79.5,1518,Folldal,2021-10-28
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1571,1433,84,76.6,1870,Os,2021-10-28
total,municip,municip3431,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2014,1845,80.2,73.4,2512,Dovre,2021-10-28
total,municip,municip3432,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1565,1411,79,71.3,1980,Lesja,2021-10-28
total,municip,municip3433,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1807,1642,82.8,75.2,2183,Skjåk,2021-10-28
total,municip,municip3434,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1872,1705,84.9,77.4,2204,Lom,2021-10-28
total,municip,municip3435,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2896,2587,81.3,72.6,3564,Vågå,2021-10-28
total,municip,municip3436,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4310,3779,75.5,66.2,5705,Nord-Fron,2021-10-28
total,municip,municip3437,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4498,3999,80.4,71.5,5592,Sel,2021-10-28
total,municip,municip3438,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2307,2080,75.3,67.9,3064,Sør-Fron,2021-10-28
total,municip,municip3439,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3490,3074,79.2,69.7,4408,Ringebu,2021-10-28
total,municip,municip3440,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3979,3546,78.1,69.6,5093,Øyer,2021-10-28
total,municip,municip3441,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4937,4276,82,71,6023,Gausdal,2021-10-28
total,municip,municip3442,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11712,10507,78.8,70.7,14871,Østre Toten,2021-10-28
total,municip,municip3443,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11044,10010,82.1,74.4,13459,Vestre Toten,2021-10-28
total,municip,municip3446,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10989,9772,80.7,71.8,13611,Gran,2021-10-28
total,municip,municip3447,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4506,4101,80.8,73.5,5579,Søndre Land,2021-10-28
total,municip,municip3448,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5312,4826,80.7,73.3,6581,Nordre Land,2021-10-28
total,municip,municip3449,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2326,2128,80.1,73.3,2904,Sør-Aurdal,2021-10-28
