granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,county,county03,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,543222,491432,155347,77.9,70.5,22.3,697010,Oslo,2021-12-28
total,county,county11,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,367522,335946,115961,76.1,69.6,24,482645,Rogaland,2021-12-28
total,county,county15,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,211960,195793,77537,79.8,73.7,29.2,265544,Møre og Romsdal,2021-12-28
total,county,county18,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,193560,178787,69393,80.5,74.4,28.9,240345,Nordland,2021-12-28
total,county,county30,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,988809,898430,341481,79,71.7,27.3,1252384,Viken,2021-12-28
total,county,county34,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,303925,281352,117407,82,75.9,31.7,370603,Innlandet,2021-12-28
total,county,county38,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,339092,312037,128938,80.4,74,30.6,421882,Vestfold og Telemark,2021-12-28
total,county,county42,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,243251,222702,87246,78.8,72.1,28.2,308843,Agder,2021-12-28
total,county,county46,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,500898,457094,177888,78.4,71.6,27.8,638821,Vestland,2021-12-28
total,county,county50,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,381551,352593,126160,81,74.8,26.8,471124,Trøndelag,2021-12-28
total,county,county54,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,191237,176296,67801,79,72.8,28,242168,Troms og Finnmark,2021-12-28
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,543213,491426,155343,77.9,70.5,22.3,697010,Oslo,2021-12-28
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11731,10820,4522,79.3,73.2,30.6,14787,Eigersund,2021-12-28
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,111816,102156,32275,77.6,70.9,22.4,144147,Stavanger,2021-12-28
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28255,25729,8717,75.7,68.9,23.4,37323,Haugesund,2021-12-28
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,59758,55035,19200,74.3,68.4,23.9,80450,Sandnes,2021-12-28
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2458,2265,1174,75.5,69.5,36,3257,Sokndal,2021-12-28
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2383,2231,920,75.1,70.3,29,3174,Lund,2021-12-28
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2157,1976,989,77.3,70.8,35.4,2791,Bjerkreim,2021-12-28
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13843,12498,4309,72.4,65.4,22.5,19120,Hå,2021-12-28
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14841,13380,4268,74.8,67.4,21.5,19848,Klepp,2021-12-28
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14456,13162,4518,75.7,68.9,23.6,19106,Time,2021-12-28
