granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2416,2280,1792,402,76,71.7,56.4,12.6,3178,Lund,2022-10-31
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2193,2051,1534,529,78.6,73.5,55,19,2789,Bjerkreim,2022-10-31
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14044,12936,9169,2228,72.8,67,47.5,11.5,19296,Hå,2022-10-31
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15124,13928,9327,2162,75,69.1,46.3,10.7,20163,Klepp,2022-10-31
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14736,13660,9244,2255,76.1,70.6,47.8,11.7,19353,Time,2022-10-31
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8814,8165,6302,1215,72.7,67.3,51.9,10,12131,Gjesdal,2022-10-31
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21227,19691,14014,2930,77,71.4,50.8,10.6,27568,Sola,2022-10-31
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9061,8370,6082,1272,79.1,73.1,53.1,11.1,11454,Randaberg,2022-10-31
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10308,9520,7161,1497,77.7,71.8,54,11.3,13268,Strand,2022-10-31
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2023,1892,1387,406,79.8,74.7,54.7,16,2534,Hjelmeland,2022-10-31
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3033,2822,2397,712,80.2,74.6,63.3,18.8,3784,Suldal,2022-10-31
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3666,3411,2695,677,81,75.4,59.6,15,4525,Sauda,2022-10-31
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,426,400,341,114,81.5,76.5,65.2,21.8,523,Kvitsøy,2022-10-31
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,712,687,515,160,83.3,80.4,60.2,18.7,855,Bokn,2022-10-31
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8564,7820,5567,1326,75.9,69.3,49.3,11.8,11283,Tysvær,2022-10-31
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32314,30034,22190,5512,76,70.6,52.2,13,42541,Karmøy,2022-10-31
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,173,169,155,56,92,89.9,82.4,29.8,188,Utsira,2022-10-31
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6733,6265,4809,1072,76.7,71.4,54.8,12.2,8775,Vindafjord,2022-10-31
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19841,18933,14980,4655,82.6,78.8,62.4,19.4,24013,Kristiansund,2022-10-31
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26472,24880,19181,4708,82.7,77.7,59.9,14.7,32002,Molde,2022-10-31
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52935,49418,35950,8416,78.9,73.6,53.6,12.5,67114,Ålesund,2022-10-31
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2537,2442,1962,592,83.3,80.2,64.4,19.4,3045,Vanylven,2022-10-31
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1870,1753,1394,281,77.2,72.4,57.6,11.6,2422,Sande,2022-10-31
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6934,6492,4914,1048,79.1,74.1,56.1,12,8765,Herøy,2022-10-31
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6771,6324,5119,1219,79.1,73.9,59.8,14.2,8557,Ulstein,2022-10-31
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3857,3620,2861,729,75.2,70.6,55.8,14.2,5126,Hareid,2022-10-31
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8703,8113,6686,1581,80.3,74.9,61.7,14.6,10833,Ørsta,2022-10-31
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3601,3372,2730,756,80.6,75.5,61.1,16.9,4467,Stranda,2022-10-31
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6203,5791,4620,1066,82.1,76.6,61.1,14.1,7558,Sykkylven,2022-10-31
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7411,6862,5543,1120,77.6,71.9,58.1,11.7,9547,Sula,2022-10-31
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6620,6134,4417,753,77,71.4,51.4,8.8,8597,Giske,2022-10-31
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5624,5319,3859,948,81.1,76.7,55.6,13.7,6936,Vestnes,2022-10-31
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5647,5271,3731,1142,80.5,75.1,53.2,16.3,7019,Rauma,2022-10-31
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2920,2807,2067,634,83,79.8,58.8,18,3518,Aukra,2022-10-31
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4747,4489,3476,1045,81.5,77,59.6,17.9,5828,Averøy,2022-10-31
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2133,2004,1649,426,79.9,75.1,61.8,16,2669,Gjemnes,2022-10-31
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2484,2365,2018,740,83.9,79.9,68.2,25,2960,Tingvoll,2022-10-31
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5943,5645,4796,1391,85.7,81.4,69.2,20.1,6932,Sunndal,2022-10-31
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4974,4739,4082,1283,85,81,69.8,21.9,5849,Surnadal,2022-10-31
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1721,1402,258,84.2,81.2,66.1,12.2,2120,Smøla,2022-10-31
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2804,2673,2192,626,82.9,79,64.8,18.5,3384,Aure,2022-10-31
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8807,8277,6666,1463,81.5,76.6,61.7,13.5,10809,Volda,2022-10-31
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2087,1946,1617,516,83.8,78.1,64.9,20.7,2491,Fjord,2022-10-31
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10532,9848,7705,1765,79.3,74.1,58,13.3,13287,Hustadvika,2022-10-31
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42770,39884,29103,5700,81,75.5,55.1,10.8,52803,Bodø,2022-10-31
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17457,16474,12363,4357,81.1,76.5,57.4,20.2,21530,Narvik,2022-10-31
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1159,1078,867,256,82.4,76.7,61.7,18.2,1406,Bindal,2022-10-31
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1667,1560,1164,274,84.1,78.7,58.8,13.8,1981,Sømna,2022-10-31
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6338,5879,4255,572,81.5,75.6,54.7,7.4,7777,Brønnøy,2022-10-31
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1010,936,806,298,86,79.7,68.6,25.4,1175,Vega,2022-10-31
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,371,355,283,81,80.3,76.8,61.3,17.5,462,Vevelstad,2022-10-31
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1393,1306,1042,244,76.3,71.6,57.1,13.4,1825,Herøy,2022-10-31
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5986,5650,4362,657,81.6,77,59.5,9,7333,Alstahaug,2022-10-31
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1759,1638,1249,413,77.9,72.6,55.3,18.3,2257,Leirfjord,2022-10-31
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10982,10341,7554,2366,83,78.1,57.1,17.9,13233,Vefsn,2022-10-31
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1207,1169,918,177,82.6,80,62.8,12.1,1461,Grane,2022-10-31
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1091,1037,852,233,85.7,81.5,66.9,18.3,1273,Hattfjelldal,2022-10-31
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1122,1044,878,261,82,76.3,64.1,19.1,1369,Dønna,2022-10-31
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1382,1276,911,188,81.4,75.1,53.7,11.1,1698,Nesna,2022-10-31
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3573,3380,2397,732,80.8,76.5,54.2,16.6,4420,Hemnes,2022-10-31
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21412,20224,14354,2969,82.1,77.5,55,11.4,26092,Rana,2022-10-31
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1508,1419,1063,307,80.7,75.9,56.9,16.4,1869,Lurøy,2022-10-31
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,362,340,255,55,80.4,75.6,56.7,12.2,450,Træna,2022-10-31
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,917,879,656,152,79.5,76.2,56.9,13.2,1153,Rødøy,2022-10-31
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4964,4625,3487,455,79.9,74.4,56.1,7.3,6214,Meløy,2022-10-31
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1544,1466,1237,432,81.5,77.4,65.3,22.8,1894,Gildeskål,2022-10-31
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,861,837,694,254,85.1,82.7,68.6,25.1,1012,Beiarn,2022-10-31
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3780,3575,2966,923,81.9,77.4,64.2,20,4617,Saltdal,2022-10-31
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8021,7553,5777,1600,83.5,78.7,60.2,16.7,9603,Fauske,2022-10-31
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1557,1503,1230,316,83.3,80.4,65.8,16.9,1869,Sørfold,2022-10-31
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2123,2013,1485,224,81.9,77.7,57.3,8.6,2591,Steigen,2022-10-31
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1643,1572,1242,452,83.1,79.6,62.9,22.9,1976,Lødingen,2022-10-31
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1065,1028,832,307,79.8,77.1,62.4,23,1334,Evenes,2022-10-31
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,389,304,71,88.3,82.9,64.8,15.1,469,Røst,2022-10-31
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,535,506,399,91,78.9,74.6,58.8,13.4,678,Værøy,2022-10-31
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,995,958,699,143,81.8,78.8,57.5,11.8,1216,Flakstad,2022-10-31
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9010,8453,5729,1417,77.9,73.1,49.5,12.3,11566,Vestvågøy,2022-10-31
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7670,7083,4870,1102,78.9,72.8,50.1,11.3,9724,Vågan,2022-10-31
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6511,6082,4296,918,80.3,75,53,11.3,8107,Hadsel,2022-10-31
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2071,1980,1611,334,80.7,77.2,62.8,13,2565,Bø,2022-10-31
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3433,3193,2271,513,77,71.6,50.9,11.5,4458,Øksnes,2022-10-31
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8333,7756,5610,1177,79.6,74.1,53.6,11.2,10468,Sortland,2022-10-31
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3774,3565,2856,615,82.5,78,62.5,13.5,4572,Andøy,2022-10-31
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,818,782,625,124,83.3,79.6,63.6,12.6,982,Moskenes,2022-10-31
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2204,2087,1669,473,81.4,77.1,61.6,17.5,2708,Hamarøy,2022-10-31
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25443,23848,17768,4254,80.9,75.8,56.5,13.5,31444,Halden,2022-10-31
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41290,38680,31182,5876,82.1,76.9,62,11.7,50290,Moss,2022-10-31
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46989,44200,35176,7577,80.8,76,60.5,13,58182,Sarpsborg,2022-10-31
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66842,62302,46916,10440,79.7,74.3,55.9,12.4,83892,Fredrikstad,2022-10-31
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79231,73829,53755,15159,77.5,72.2,52.6,14.8,102273,Drammen,2022-10-31
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22594,21240,16300,4928,81,76.2,58.5,17.7,27879,Kongsberg,2022-10-31
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25088,23469,16563,4111,80.9,75.7,53.4,13.3,31011,Ringerike,2022-10-31
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4108,3896,3233,1109,86.6,82.2,68.2,23.4,4741,Hvaler,2022-10-31
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1108,1060,868,220,84.3,80.6,66,16.7,1315,Aremark,2022-10-31
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3047,2906,2278,734,85.2,81.2,63.7,20.5,3578,Marker,2022-10-31
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35441,33132,23340,4728,77.7,72.6,51.2,10.4,45608,Indre Østfold,2022-10-31
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3043,2825,2195,414,79.1,73.5,57.1,10.8,3846,Skiptvet,2022-10-31
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6669,6273,4851,1339,80.2,75.5,58.4,16.1,8312,Rakkestad,2022-10-31
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6099,5689,4399,1155,79.9,74.5,57.6,15.1,7633,Råde,2022-10-31
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4478,4163,3394,645,75.7,70.4,57.4,10.9,5913,Våler,2022-10-31
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14402,13461,9860,2064,77,72,52.7,11,18699,Vestby,2022-10-31
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48095,44522,32358,8919,78.8,72.9,53,14.6,61032,Nordre Follo,2022-10-31
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16305,15064,10220,2182,78.5,72.5,49.2,10.5,20780,Ås,2022-10-31
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,12983,12167,9356,3064,80.7,75.6,58.2,19,16084,Frogn,2022-10-31
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15452,14244,10456,2506,77.5,71.4,52.4,12.6,19939,Nesodden,2022-10-31
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101418,93751,73842,18852,78.6,72.7,57.2,14.6,128982,Bærum,2022-10-31
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75742,69977,52734,15407,78.8,72.8,54.9,16,96088,Asker,2022-10-31
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14200,13316,10139,2011,80,75,57.1,11.3,17754,Aurskog-Høland,2022-10-31
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14571,13339,9744,2005,76.6,70.1,51.2,10.5,19024,Rælingen,2022-10-31
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8811,8045,6243,1060,78.3,71.5,55.5,9.4,11249,Enebakk,2022-10-31
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35246,32551,23001,5029,78.9,72.8,51.5,11.3,44693,Lørenskog,2022-10-31
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69689,64343,46247,9772,78.2,72.2,51.9,11,89095,Lillestrøm,2022-10-31
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19856,18372,14546,3945,79.6,73.6,58.3,15.8,24947,Nittedal,2022-10-31
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5648,5256,4075,1203,80.8,75.2,58.3,17.2,6989,Gjerdrum,2022-10-31
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31378,28872,20802,5097,75.5,69.5,50,12.3,41565,Ullensaker,2022-10-31
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18543,17345,12557,2887,77.6,72.6,52.5,12.1,23898,Nes,2022-10-31
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20936,19508,14445,3615,78.4,73,54.1,13.5,26716,Eidsvoll,2022-10-31
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11700,10841,8031,2389,77.6,71.9,53.3,15.8,15074,Nannestad,2022-10-31
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2283,2147,1600,572,78.6,73.9,55.1,19.7,2905,Hurdal,2022-10-31
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5227,4833,3787,1160,76.2,70.5,55.2,16.9,6859,Hole,2022-10-31
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,890,858,736,222,84.2,81.2,69.6,21,1057,Flå,2022-10-31
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2733,2616,2062,680,83.5,79.9,63,20.8,3273,Nesbyen,2022-10-31
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3810,3572,2795,840,81.6,76.5,59.9,18,4667,Gol,2022-10-31
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1967,1848,1391,340,75.3,70.8,53.3,13,2611,Hemsedal,2022-10-31
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3803,3614,2773,812,81.8,77.7,59.6,17.5,4650,Ål,2022-10-31
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3531,3349,2571,839,78.4,74.4,57.1,18.6,4504,Hol,2022-10-31
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2843,2644,2219,614,81.4,75.7,63.5,17.6,3492,Sigdal,2022-10-31
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1734,1627,1374,396,79.2,74.3,62.8,18.1,2189,Krødsherad,2022-10-31
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11408,10720,7964,2037,79.9,75.1,55.8,14.3,14273,Modum,2022-10-31
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15353,14316,10016,2971,76.6,71.4,50,14.8,20044,Øvre Eiker,2022-10-31
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21525,20041,15326,3712,78,72.7,55.6,13.5,27584,Lier,2022-10-31
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2152,2021,1678,416,79.1,74.3,61.7,15.3,2720,Flesberg,2022-10-31
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1156,1114,964,286,84.4,81.3,70.4,20.9,1370,Rollag,2022-10-31
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1946,1856,1430,335,79.3,75.6,58.2,13.6,2455,Nore og Uvdal,2022-10-31
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5619,5306,4165,1210,81.3,76.8,60.3,17.5,6908,Jevnaker,2022-10-31
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7439,6929,5341,1120,81.4,75.8,58.4,12.2,9144,Lunner,2022-10-31
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14995,14234,10771,3000,83.5,79.3,60,16.7,17949,Kongsvinger,2022-10-31
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26558,24782,19355,4815,83,77.4,60.5,15,31999,Hamar,2022-10-31
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23700,22281,17776,5119,83.4,78.4,62.5,18,28425,Lillehammer,2022-10-31
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25040,23597,17126,4663,82.7,78,56.6,15.4,30267,Gjøvik,2022-10-31
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28633,26677,18856,4704,81.6,76.1,53.8,13.4,35073,Ringsaker,2022-10-31
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6218,5901,4632,1325,80.6,76.5,60,17.2,7715,Løten,2022-10-31
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16827,15963,12331,3286,79.5,75.5,58.3,15.5,21156,Stange,2022-10-31
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4202,4005,3120,1096,83.8,79.8,62.2,21.9,5016,Nord-Odal,2022-10-31
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6502,6156,4614,1079,81.5,77.2,57.8,13.5,7978,Sør-Odal,2022-10-31
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5221,4999,3992,1409,86.6,82.9,66.2,23.4,6032,Eidskog,2022-10-31
