granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14704,3317,8.90104967492766,2.00794217707665,165194,Oslo,2021-04-13
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,6470,1511,3.90735875834164,0.912522269529245,165585,Oslo,2021-04-13
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,5818,1102,13.6771827542433,2.59062485307255,42538,Oslo,2021-04-13
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,3438,636,7.45511319281811,1.37913088732761,46116,Oslo,2021-04-13
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,10853,1081,31.9694827383056,3.18428184281843,33948,Oslo,2021-04-13
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,9190,495,26.507831203669,1.42778851423462,34669,Oslo,2021-04-13
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,16639,1254,64.0010770059235,4.8234479575352,25998,Oslo,2021-04-13
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,14759,904,61.0531976503682,3.73955489368743,24174,Oslo,2021-04-13
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,13869,8056,90.4991843393148,52.5676998368679,15325,Oslo,2021-04-13
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11306,6110,92.3919261256844,49.9305385306856,12237,Oslo,2021-04-13
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6800,6495,87.957573405769,84.0124175397749,7731,Oslo,2021-04-13
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3215,3082,88.7631143014909,85.091109884042,3622,Oslo,2021-04-13
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,9129,1866,10.0290027025246,2.04996374662184,91026,Rogaland,2021-04-13
