granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,124467,26710,75.345956874947,16.1688681186968,165194,Oslo,2021-07-19
total,county,county03,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,121439,16859,73.3393725277048,10.1814777908627,165585,Oslo,2021-07-19
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38247,18574,89.9125487799144,43.6644882222954,42538,Oslo,2021-07-19
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,39566,17455,85.7966866163588,37.8502038338104,46116,Oslo,2021-07-19
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31536,25609,92.8950159066808,75.435960881348,33948,Oslo,2021-07-19
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31362,24999,90.4612189564164,72.1076466007096,34669,Oslo,2021-07-19
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24333,23449,93.5956612047081,90.1953996461266,25998,Oslo,2021-07-19
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22354,21422,92.4712501034169,88.6158682882436,24174,Oslo,2021-07-19
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14651,14499,95.6019575856444,94.6101141924959,15325,Oslo,2021-07-19
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11880,11807,97.0826182887963,96.4860668464493,12237,Oslo,2021-07-19
total,county,county03,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,6987,6850,90.3764066744276,88.6043202690467,7731,Oslo,2021-07-19
total,county,county03,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3279,3229,90.5300938707896,89.149641082275,3622,Oslo,2021-07-19
total,county,county11,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,43820,15878,48.1400918418913,17.4433678289719,91026,Rogaland,2021-07-19
total,county,county11,2020,16-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,36043,8129,37.0923423655206,8.36566465303434,97171,Rogaland,2021-07-19
total,county,county11,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,27451,9308,86.4190146387533,29.3026916417441,31765,Rogaland,2021-07-19
total,county,county11,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,27657,6824,81.4855189888336,20.1054771515277,33941,Rogaland,2021-07-19
total,county,county11,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,24968,13065,93.4676000449219,48.9087710103695,26713,Rogaland,2021-07-19
total,county,county11,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,25519,11777,90.7406748924368,41.8767556804039,28123,Rogaland,2021-07-19
total,county,county11,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,20081,19496,95.5146499238965,92.7321156773212,21024,Rogaland,2021-07-19
total,county,county11,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,20299,19765,95.6913213595437,93.1739970772639,21213,Rogaland,2021-07-19
total,county,county11,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,12171,11908,97.8218935862402,95.7080855167979,12442,Rogaland,2021-07-19
total,county,county11,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,10518,10362,98.7142186766776,97.2501173158142,10655,Rogaland,2021-07-19
total,county,county11,2020,>=85,female,1900,1,1900-01,1899/1900,24,1900-01-01,5273,5110,92.2982671100998,89.4451251531595,5713,Rogaland,2021-07-19
total,county,county11,2020,>=85,male,1900,1,1900-01,1899/1900,24,1900-01-01,3006,2930,94.9763033175356,92.5750394944708,3165,Rogaland,2021-07-19
total,county,county15,2020,16-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,16912,7953,37.523019236316,17.6454926671252,45071,Møre og Romsdal,2021-07-19
