granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3_all,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3_all,pop,location_name,date_of_publishing
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10506,9753,6738,78.9,73.2,50.6,13317,Hustadvika,2022-01-25
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42869,39658,24046,81.6,75.5,45.7,52560,Bodø,2022-01-25
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17556,16401,9879,81,75.7,45.6,21661,Narvik,2022-01-25
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1162,1071,690,83.2,76.7,49.4,1397,Bindal,2022-01-25
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1676,1549,828,84.2,77.8,41.6,1990,Sømna,2022-01-25
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6378,5875,3210,81.7,75.3,41.1,7803,Brønnøy,2022-01-25
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993,919,678,84,77.7,57.4,1182,Vega,2022-01-25
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,384,365,218,82.6,78.5,46.9,465,Vevelstad,2022-01-25
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1389,1286,881,77.5,71.7,49.1,1793,Herøy,2022-01-25
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6006,5637,3817,81.2,76.2,51.6,7394,Alstahaug,2022-01-25
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1772,1626,1014,77.8,71.4,44.5,2278,Leirfjord,2022-01-25
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10906,10176,6173,82.2,76.7,46.5,13268,Vefsn,2022-01-25
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1208,1130,811,83.1,77.8,55.8,1453,Grane,2022-01-25
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1090,1024,771,86,80.8,60.9,1267,Hattfjelldal,2022-01-25
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1118,1037,813,81.5,75.6,59.3,1371,Dønna,2022-01-25
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1358,1237,763,79.8,72.7,44.9,1701,Nesna,2022-01-25
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3547,3314,1834,80.1,74.8,41.4,4428,Hemnes,2022-01-25
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21303,19648,11671,81.7,75.3,44.7,26083,Rana,2022-01-25
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1493,1385,851,79.6,73.8,45.4,1876,Lurøy,2022-01-25
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,361,332,218,81.7,75.1,49.3,442,Træna,2022-01-25
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,915,844,542,75.9,70,44.9,1206,Rødøy,2022-01-25
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4950,4568,2726,79.2,73.1,43.6,6247,Meløy,2022-01-25
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1520,1432,1111,79.2,74.6,57.9,1920,Gildeskål,2022-01-25
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,871,834,620,87.2,83.5,62.1,999,Beiarn,2022-01-25
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3752,3519,2487,81,76,53.7,4632,Saltdal,2022-01-25
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7995,7485,4967,82.9,77.6,51.5,9640,Fauske,2022-01-25
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1562,1483,1057,81.7,77.6,55.3,1912,Sørfold,2022-01-25
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2094,1954,1195,81,75.6,46.2,2586,Steigen,2022-01-25
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1651,1561,1107,82.4,77.9,55.3,2003,Lødingen,2022-01-25
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1078,1021,700,81.4,77.1,52.9,1324,Evenes,2022-01-25
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,424,393,252,86.9,80.5,51.6,488,Røst,2022-01-25
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,534,502,366,76.5,71.9,52.4,698,Værøy,2022-01-25
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,999,945,603,80.7,76.3,48.7,1238,Flakstad,2022-01-25
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9041,8398,4670,78.5,72.9,40.5,11521,Vestvågøy,2022-01-25
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7683,7028,3941,79.5,72.7,40.8,9670,Vågan,2022-01-25
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6469,5979,3656,80.2,74.1,45.3,8065,Hadsel,2022-01-25
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2089,1975,1470,81.1,76.7,57.1,2576,Bø,2022-01-25
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3444,3185,1752,78,72.1,39.7,4416,Øksnes,2022-01-25
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8359,7722,4734,79.5,73.4,45,10514,Sortland,2022-01-25
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3787,3547,2427,82.5,77.3,52.9,4588,Andøy,2022-01-25
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,801,757,548,81,76.5,55.4,989,Moskenes,2022-01-25
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2224,2072,1407,82.3,76.7,52.1,2701,Hamarøy,2022-01-25
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25294,23529,15965,80.6,75,50.9,31387,Halden,2022-01-25
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,40871,37928,27243,82.3,76.4,54.9,49668,Moss,2022-01-25
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46689,43516,33836,81.4,75.8,59,57372,Sarpsborg,2022-01-25
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66606,61384,40802,80.1,73.8,49,83193,Fredrikstad,2022-01-25
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,78993,72405,47573,77.6,71.1,46.7,101859,Drammen,2022-01-25
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22331,20503,13934,80.6,74,50.3,27694,Kongsberg,2022-01-25
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24977,23197,13830,81,75.2,44.9,30835,Ringerike,2022-01-25
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4084,3856,2904,87,82.1,61.9,4694,Hvaler,2022-01-25
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1121,1067,779,84.6,80.5,58.8,1325,Aremark,2022-01-25
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3040,2867,2070,84.4,79.6,57.5,3601,Marker,2022-01-25
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35116,32647,19867,77.7,72.2,44,45201,Indre Østfold,2022-01-25
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3045,2804,1837,79.6,73.3,48,3825,Skiptvet,2022-01-25
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6637,6203,4381,80.7,75.4,53.3,8222,Rakkestad,2022-01-25
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6037,5616,3698,79.8,74.2,48.9,7568,Råde,2022-01-25
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4455,4115,2976,76.7,70.9,51.3,5805,Våler,2022-01-25
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14251,13072,8673,77.9,71.5,47.4,18290,Vestby,2022-01-25
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,47750,43648,26116,79.5,72.7,43.5,60034,Nordre Follo,2022-01-25
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16104,14658,7905,78.8,71.7,38.7,20439,Ås,2022-01-25
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13012,12061,8247,81.6,75.6,51.7,15953,Frogn,2022-01-25
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15322,13911,8627,77.4,70.2,43.6,19805,Nesodden,2022-01-25
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101869,93137,67219,79.4,72.6,52.4,128233,Bærum,2022-01-25
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75271,68751,45606,79.3,72.4,48,94915,Asker,2022-01-25
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14072,13109,9121,80,74.5,51.9,17591,Aurskog-Høland,2022-01-25
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14295,12952,8347,76.3,69.2,44.6,18730,Rælingen,2022-01-25
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8767,7937,5725,79.2,71.7,51.7,11065,Enebakk,2022-01-25
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,34269,31235,19568,80.2,73.1,45.8,42740,Lørenskog,2022-01-25
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,68779,62634,37753,79.1,72,43.4,86953,Lillestrøm,2022-01-25
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19774,18071,12403,80.9,73.9,50.7,24454,Nittedal,2022-01-25
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5495,5034,3381,78,71.5,48,7043,Gjerdrum,2022-01-25
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,30875,28000,18647,76.3,69.2,46.1,40459,Ullensaker,2022-01-25
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18435,17005,10454,78.7,72.6,44.6,23422,Nes,2022-01-25
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20709,19127,12480,79.6,73.5,47.9,26031,Eidsvoll,2022-01-25
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11480,10498,6614,78.4,71.7,45.2,14637,Nannestad,2022-01-25
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2257,2110,1349,79.5,74.3,47.5,2838,Hurdal,2022-01-25
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5249,4835,3056,77.1,71,44.9,6811,Hole,2022-01-25
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,868,827,606,82.7,78.8,57.8,1049,Flå,2022-01-25
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2711,2541,1838,83.1,77.9,56.3,3262,Nesbyen,2022-01-25
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3783,3505,2423,81.6,75.6,52.3,4636,Gol,2022-01-25
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1978,1832,1268,77.7,72,49.8,2546,Hemsedal,2022-01-25
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3764,3527,2261,81,75.9,48.6,4648,Ål,2022-01-25
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3555,3317,2016,80.2,74.8,45.5,4434,Hol,2022-01-25
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2840,2618,2013,82,75.6,58.1,3465,Sigdal,2022-01-25
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1742,1623,1277,78.5,73.1,57.5,2219,Krødsherad,2022-01-25
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11306,10563,6855,79.8,74.6,48.4,14166,Modum,2022-01-25
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15123,13955,8105,76.7,70.8,41.1,19709,Øvre Eiker,2022-01-25
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21391,19579,12134,78.9,72.2,44.7,27118,Lier,2022-01-25
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2150,1998,1551,79.2,73.6,57.2,2713,Flesberg,2022-01-25
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1155,1110,898,83.3,80.1,64.8,1386,Rollag,2022-01-25
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1967,1854,1249,81.6,76.9,51.8,2412,Nore og Uvdal,2022-01-25
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5596,5224,3597,81.5,76.1,52.4,6867,Jevnaker,2022-01-25
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7360,6803,4452,81.2,75.1,49.1,9062,Lunner,2022-01-25
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15040,14152,9173,84.3,79.3,51.4,17851,Kongsvinger,2022-01-25
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26420,24413,17327,83.8,77.5,55,31509,Hamar,2022-01-25
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23671,22037,14452,83.1,77.3,50.7,28493,Lillehammer,2022-01-25
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24918,23195,13117,82,76.3,43.2,30395,Gjøvik,2022-01-25
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28381,26275,14949,81.3,75.3,42.8,34897,Ringsaker,2022-01-25
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6156,5781,3966,80.7,75.8,52,7625,Løten,2022-01-25
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16782,15711,10787,79.6,74.6,51.2,21072,Stange,2022-01-25
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4186,3936,2779,83.1,78.1,55.2,5038,Nord-Odal,2022-01-25
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6485,6086,3745,81.9,76.9,47.3,7914,Sør-Odal,2022-01-25
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5221,4989,3618,85.6,81.8,59.3,6099,Eidskog,2022-01-25
total,municip,municip3417,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3943,3735,2598,86.8,82.2,57.2,4545,Grue,2022-01-25
total,municip,municip3418,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6046,5659,3842,83.7,78.3,53.2,7227,Åsnes,2022-01-25
total,municip,municip3419,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2972,2800,1864,82.9,78.1,52,3587,Våler,2022-01-25
total,municip,municip3420,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17437,16174,10391,81.9,76,48.8,21292,Elverum,2022-01-25
total,municip,municip3421,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5514,5185,4075,83.8,78.8,61.9,6580,Trysil,2022-01-25
total,municip,municip3422,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3511,3283,2440,80.9,75.7,56.2,4338,Åmot,2022-01-25
total,municip,municip3423,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1948,1843,1416,81.9,77.5,59.5,2378,Stor-Elvdal,2022-01-25
total,municip,municip3424,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1504,1427,1044,86.4,82,60,1741,Rendalen,2022-01-25
total,municip,municip3425,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1100,1049,697,88,83.9,55.8,1250,Engerdal,2022-01-25
total,municip,municip3426,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1300,1184,844,83.2,75.8,54,1563,Tolga,2022-01-25
total,municip,municip3427,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4636,4272,3053,83.7,77.2,55.1,5537,Tynset,2022-01-25
total,municip,municip3428,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2008,1845,1373,83.5,76.7,57.1,2405,Alvdal,2022-01-25
total,municip,municip3429,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1332,1253,921,87.7,82.5,60.7,1518,Folldal,2022-01-25
total,municip,municip3430,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1592,1497,1005,85.1,80.1,53.7,1870,Os,2022-01-25
