granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,74,38,0.126223859720943,0.0648176576945383,58626,Oslo,2021-08-20
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1451,558,22.814465408805,8.77358490566038,6360,Oslo,2021-08-20
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,27455,14567,87.8110407471375,46.590545640632,31266,Oslo,2021-08-20
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,84722,30743,81.7582629674307,29.6675512665863,103625,Oslo,2021-08-20
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21059,12442,87.9547258071253,51.9650837405505,23943,Oslo,2021-08-20
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,38969,32128,91.6098547181344,75.5277634115379,42538,Oslo,2021-08-20
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,31884,29498,93.9201131141746,86.8917167432544,33948,Oslo,2021-08-20
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24489,23733,94.1957073621048,91.2877913685668,25998,Oslo,2021-08-20
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14730,14640,96.1174551386623,95.5301794453507,15325,Oslo,2021-08-20
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7004,6885,90.5963006079421,89.0570430733411,7731,Oslo,2021-08-20
total,county,county03,2020,00-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,72,49,0.117556778291182,0.0800039185592764,61247,Oslo,2021-08-20
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,1511,476,22.97400030409,7.23734225330698,6577,Oslo,2021-08-20
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,22695,10218,80.6789904017064,36.3242090295059,28130,Oslo,2021-08-20
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,85197,25447,81.6078852085289,24.3749880265906,104398,Oslo,2021-08-20
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,21943,12397,82.8663141993958,46.8164652567976,26480,Oslo,2021-08-20
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,40345,32898,87.4859051088559,71.3374967473328,46116,Oslo,2021-08-20
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,31828,29113,91.8053592546656,83.9741555856817,34669,Oslo,2021-08-20
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22519,21714,93.1538016050302,89.8237776123108,24174,Oslo,2021-08-20
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11934,11917,97.5239029173817,97.384979978753,12237,Oslo,2021-08-20
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3295,3249,90.9718387631143,89.7018221976808,3622,Oslo,2021-08-20
total,county,county11,2020,00-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,56,35,0.114772913592392,0.0717330709952451,48792,Rogaland,2021-08-20
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,1223,271,20.5546218487395,4.5546218487395,5950,Rogaland,2021-08-20
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,17183,7816,85.1064883605745,38.7122337790986,20190,Rogaland,2021-08-20
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,36872,14697,75.2720220475656,30.0030621618863,48985,Rogaland,2021-08-20
