location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,181920,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,697010,26100.0559532862,Oslo,2022-02-02
county11,1900-01-01,56704,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,482645,11748.5936868713,Rogaland,2022-02-02
county15,1900-01-01,18317,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265544,6897.91522308921,Møre og Romsdal,2022-02-02
county18,1900-01-01,16733,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240345,6962.07535001768,Nordland,2022-02-02
county30,1900-01-01,245718,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1252384,19620.0206965276,Viken,2022-02-02
county34,1900-01-01,37151,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,370603,10024.4736281142,Innlandet,2022-02-02
county38,1900-01-01,51246,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,421882,12146.9984498035,Vestfold og Telemark,2022-02-02
county42,1900-01-01,40757,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,308843,13196.672743109,Agder,2022-02-02
county46,1900-01-01,66177,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,638821,10359.2399122759,Vestland,2022-02-02
county50,1900-01-01,53034,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,471124,11256.9090090931,Trøndelag,2022-02-02
county54,1900-01-01,21859,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,242168,9026.37838194972,Troms og Finnmark,2022-02-02
municip0301,1900-01-01,181908,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,697010,26098.3343137114,Oslo,2022-02-02
municip1101,1900-01-01,1149,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14787,7770.33881111787,Eigersund,2022-02-02
municip1103,1900-01-01,19053,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144147,13217.7568731919,Stavanger,2022-02-02
municip1106,1900-01-01,4621,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37323,12381.1054845538,Haugesund,2022-02-02
municip1108,1900-01-01,10347,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,80450,12861.4045991299,Sandnes,2022-02-02
municip1111,1900-01-01,428,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3257,13140.9272336506,Sokndal,2022-02-02
municip1112,1900-01-01,245,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3174,7718.96660365469,Lund,2022-02-02
municip1114,1900-01-01,161,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2791,5768.54174131136,Bjerkreim,2022-02-02
municip1119,1900-01-01,1937,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19120,10130.7531380753,Hå,2022-02-02
municip1120,1900-01-01,2417,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19848,12177.5493752519,Klepp,2022-02-02
municip1121,1900-01-01,2359,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19106,12346.9067308699,Time,2022-02-02
municip1122,1900-01-01,1862,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12064,15434.350132626,Gjesdal,2022-02-02
municip1124,1900-01-01,3171,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27457,11548.9674764177,Sola,2022-02-02
municip1127,1900-01-01,1521,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11315,13442.3331860362,Randaberg,2022-02-02
municip1130,1900-01-01,890,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13070,6809.48737566947,Strand,2022-02-02
municip1133,1900-01-01,137,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2580,5310.07751937985,Hjelmeland,2022-02-02
municip1134,1900-01-01,220,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3809,5775.79417169861,Suldal,2022-02-02
municip1135,1900-01-01,131,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4561,2872.17715413287,Sauda,2022-02-02
municip1144,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,507,788.954635108481,Kvitsøy,2022-02-02
municip1145,1900-01-01,78,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,859,9080.32596041909,Bokn,2022-02-02
municip1146,1900-01-01,951,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11178,8507.78314546431,Tysvær,2022-02-02
municip1149,1900-01-01,4416,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42345,10428.6220332979,Karmøy,2022-02-02
municip1151,1900-01-01,2,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,192,1041.66666666667,Utsira,2022-02-02
municip1160,1900-01-01,588,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8705,6754.73865594486,Vindafjord,2022-02-02
municip1505,1900-01-01,2692,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24099,11170.587991203,Kristiansund,2022-02-02
municip1506,1900-01-01,2069,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,31870,6491.99874490116,Molde,2022-02-02
municip1507,1900-01-01,5010,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,66670,7514.62426878656,Ålesund,2022-02-02
municip1511,1900-01-01,116,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3083,3762.56892637042,Vanylven,2022-02-02
municip1514,1900-01-01,221,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2445,9038.85480572597,Sande,2022-02-02
municip1515,1900-01-01,484,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8858,5463.98735606232,Herøy,2022-02-02
municip1516,1900-01-01,626,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8575,7300.29154518951,Ulstein,2022-02-02
municip1517,1900-01-01,308,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5140,5992.21789883269,Hareid,2022-02-02
municip1520,1900-01-01,814,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10830,7516.15881809788,Ørsta,2022-02-02
municip1525,1900-01-01,136,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4482,3034.35966086569,Stranda,2022-02-02
municip1528,1900-01-01,257,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7596,3383.35966298052,Sykkylven,2022-02-02
municip1531,1900-01-01,603,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9409,6408.75757253693,Sula,2022-02-02
municip1532,1900-01-01,613,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8506,7206.67763931343,Giske,2022-02-02
municip1535,1900-01-01,721,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6958,10362.1730382294,Vestnes,2022-02-02
municip1539,1900-01-01,250,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7026,3558.21235411329,Rauma,2022-02-02
municip1547,1900-01-01,378,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3522,10732.538330494,Aukra,2022-02-02
municip1554,1900-01-01,407,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5808,7007.57575757576,Averøy,2022-02-02
municip1557,1900-01-01,86,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2658,3235.51542513168,Gjemnes,2022-02-02
municip1560,1900-01-01,197,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2985,6599.66499162479,Tingvoll,2022-02-02
municip1563,1900-01-01,217,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6956,3119.6089706728,Sunndal,2022-02-02
municip1566,1900-01-01,137,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5872,2333.10626702997,Surnadal,2022-02-02
municip1573,1900-01-01,87,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2128,4088.34586466165,Smøla,2022-02-02
municip1576,1900-01-01,139,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3468,4008.0738177624,Aure,2022-02-02
municip1577,1900-01-01,690,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10781,6400.14840923848,Volda,2022-02-02
municip1578,1900-01-01,123,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2502,4916.06714628297,Fjord,2022-02-02
municip1579,1900-01-01,888,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13317,6668.16850642037,Hustadvika,2022-02-02
municip1804,1900-01-01,4958,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,52560,9433.02891933029,Bodø,2022-02-02
municip1806,1900-01-01,1564,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,21661,7220.34993767601,Narvik,2022-02-02
municip1811,1900-01-01,90,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1397,6442.37652111668,Bindal,2022-02-02
municip1812,1900-01-01,47,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1990,2361.80904522613,Sømna,2022-02-02
municip1813,1900-01-01,350,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7803,4485.45431244393,Brønnøy,2022-02-02
municip1815,1900-01-01,20,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1182,1692.04737732657,Vega,2022-02-02
municip1816,1900-01-01,4,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,465,860.215053763441,Vevelstad,2022-02-02
municip1818,1900-01-01,191,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1793,10652.5376464027,Herøy,2022-02-02
municip1820,1900-01-01,378,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7394,5112.25317825264,Alstahaug,2022-02-02
municip1822,1900-01-01,116,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2278,5092.18612818262,Leirfjord,2022-02-02
municip1824,1900-01-01,759,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,5720.5305999397,Vefsn,2022-02-02
municip1825,1900-01-01,25,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1453,1720.57811424639,Grane,2022-02-02
municip1826,1900-01-01,19,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1267,1499.60536700868,Hattfjelldal,2022-02-02
municip1827,1900-01-01,152,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1371,11086.7979576951,Dønna,2022-02-02
municip1828,1900-01-01,45,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,1701,2645.50264550265,Nesna,2022-02-02
municip1832,1900-01-01,130,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4428,2935.86269196025,Hemnes,2022-02-02
municip1833,1900-01-01,1804,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,26083,6916.38231798489,Rana,2022-02-02
