granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,cum_n_dose_1,cum_n_dose_2,cum_pr100_dose_1,cum_pr100_dose_2,pop,location_name,date_of_publishing
day,county,county03,2020,total,total,2020,52,2020-52,2020/2021,23,2020-12-27,5,0,5,0,0.00072098677133472,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-28,264,0,269,0,0.0387890882978079,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-29,118,0,387,0,0.0558043761013073,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-30,58,0,445,0,0.06416782264879,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2020-12-31,5,0,450,0,0.0648888094201248,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-01,6,0,456,0,0.0657539935457264,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-02,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2020,53,2020-53,2020/2021,23.5,2021-01-03,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-04,0,0,456,0,0.0657539935457264,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-05,479,0,935,0,0.134824526239593,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-06,604,0,1539,0,0.221919728216827,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-07,968,0,2507,0,0.361502767147228,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-08,449,0,2956,0,0.426247379213086,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-09,126,0,3082,0,0.444416245850721,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,1,2021-01,2020/2021,24,2021-01-10,100,0,3182,0,0.458835981277416,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-11,76,0,3258,0,0.469794980201703,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-12,242,0,3500,0,0.504690739934304,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-13,489,0,3989,0,0.575203246170839,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-14,1233,0,5222,0,0.752998583981981,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-15,1640,0,6862,0,0.989482244979769,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-16,643,0,7505,0,1.08220114377341,0,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,2,2021-02,2020/2021,25,2021-01-17,275,5,7780,5,1.12185541619682,0.00072098677133472,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-18,760,231,8540,236,1.2314454054397,0.0340305756069988,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-19,810,69,9350,305,1.34824526239593,0.0439801930514179,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-20,991,99,10341,404,1.49114484047447,0.0582557311238453,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-21,1018,21,11359,425,1.63793774711822,0.0612838755634512,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-22,668,6,12027,431,1.73426157976853,0.0621490596890528,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-23,232,0,12259,431,1.76771536595847,0.0621490596890528,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,3,2021-03,2020/2021,26,2021-01-24,67,0,12326,431,1.77737658869435,0.0621490596890528,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-25,258,0,12584,431,1.81457950609522,0.0621490596890528,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-26,312,403,12896,834,1.85956908062651,0.120260593458631,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-27,1033,527,13929,1361,2.00852494758426,0.196252599157311,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-28,872,843,14801,2204,2.13426504050504,0.317810968804344,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-29,424,501,15225,2705,2.19540471871422,0.390053843292083,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-30,93,151,15318,2856,2.20881507266105,0.411827643786392,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,4,2021-04,2020/2021,27,2021-01-31,61,45,15379,2901,2.21761111127133,0.418316524728404,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-01,52,46,15431,2947,2.22510937369321,0.424949603024684,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-02,1524,150,16955,3097,2.44486614159603,0.446579206164725,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-03,2445,457,19400,3554,2.79742867277871,0.512477397064719,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-04,2049,1230,21449,4784,3.09288905167168,0.68984014281306,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-05,1380,1570,22829,6354,3.29188140056006,0.916229989012162,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-06,242,631,23071,6985,3.32677716029266,1.0072185195546,693494,Oslo,2021-03-02
day,county,county03,2020,total,total,2021,5,2021-05,2020/2021,28,2021-02-07,215,269,23286,7254,3.35777959146006,1.04600760785241,693494,Oslo,2021-03-02
