granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name,date_of_publishing
total,county,county03,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8523,133,63.1239816323508,0.985039253443934,13502,Oslo,2021-11-22
total,county,county03,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5470,1282,86.0062893081761,20.1572327044025,6360,Oslo,2021-11-22
total,county,county03,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,29868,25838,95.5286893110727,82.6392886841937,31266,Oslo,2021-11-22
total,county,county03,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,90981,83110,87.7983112183354,80.2026537997588,103625,Oslo,2021-11-22
total,county,county03,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,21785,20021,90.9869272856367,83.6194294783444,23943,Oslo,2021-11-22
total,county,county03,2020,45-54,female,1900,1,1900-01,1899/1900,24,1900-01-01,39697,37254,93.321265691852,87.5781654050496,42538,Oslo,2021-11-22
total,county,county03,2020,55-64,female,1900,1,1900-01,1899/1900,24,1900-01-01,32236,31021,94.9569930481914,91.3779898668552,33948,Oslo,2021-11-22
total,county,county03,2020,65-74,female,1900,1,1900-01,1899/1900,24,1900-01-01,24694,24174,94.9842295561197,92.9840756981306,25998,Oslo,2021-11-22
total,county,county03,2020,75-84,female,1900,1,1900-01,1899/1900,24,1900-01-01,14831,14837,96.7765089722675,96.815660685155,15325,Oslo,2021-11-22
total,county,county03,2020,85+,female,1900,1,1900-01,1899/1900,24,1900-01-01,7042,6965,91.0878282240331,90.0918380545854,7731,Oslo,2021-11-22
total,county,county03,2020,12-15,male,1900,1,1900-01,1899/1900,24,1900-01-01,8698,125,62.4901214167685,0.898053021050363,13919,Oslo,2021-11-22
total,county,county03,2020,16-17,male,1900,1,1900-01,1899/1900,24,1900-01-01,5320,1238,80.887942831078,18.823171658811,6577,Oslo,2021-11-22
total,county,county03,2020,18-24,male,1900,1,1900-01,1899/1900,24,1900-01-01,24858,21062,88.3682900817633,74.8738002132954,28130,Oslo,2021-11-22
total,county,county03,2020,25-39,male,1900,1,1900-01,1899/1900,24,1900-01-01,89316,81280,85.553363091247,77.8558976225598,104398,Oslo,2021-11-22
total,county,county03,2020,40-44,male,1900,1,1900-01,1899/1900,24,1900-01-01,22623,20727,85.4342900302115,78.27416918429,26480,Oslo,2021-11-22
total,county,county03,2020,45-54,male,1900,1,1900-01,1899/1900,24,1900-01-01,41264,38710,89.4787058721485,83.9404978749241,46116,Oslo,2021-11-22
total,county,county03,2020,55-64,male,1900,1,1900-01,1899/1900,24,1900-01-01,32309,30825,93.1927658715279,88.9122847500649,34669,Oslo,2021-11-22
total,county,county03,2020,65-74,male,1900,1,1900-01,1899/1900,24,1900-01-01,22743,22223,94.0804169769173,91.9293455778936,24174,Oslo,2021-11-22
total,county,county03,2020,75-84,male,1900,1,1900-01,1899/1900,24,1900-01-01,11990,12090,97.9815314211,98.7987251777396,12237,Oslo,2021-11-22
total,county,county03,2020,85+,male,1900,1,1900-01,1899/1900,24,1900-01-01,3318,3283,91.606847045831,90.6405300938708,3622,Oslo,2021-11-22
total,county,county11,2020,12-15,female,1900,1,1900-01,1899/1900,24,1900-01-01,8964,184,71.6317724148953,1.47035320441106,12514,Rogaland,2021-11-22
total,county,county11,2020,16-17,female,1900,1,1900-01,1899/1900,24,1900-01-01,5539,2484,93.0924369747899,41.7478991596639,5950,Rogaland,2021-11-22
total,county,county11,2020,18-24,female,1900,1,1900-01,1899/1900,24,1900-01-01,18133,16907,89.8117880138683,83.7394749876176,20190,Rogaland,2021-11-22
total,county,county11,2020,25-39,female,1900,1,1900-01,1899/1900,24,1900-01-01,40973,38344,83.6439726446872,78.2770235786465,48985,Rogaland,2021-11-22
total,county,county11,2020,40-44,female,1900,1,1900-01,1899/1900,24,1900-01-01,14499,13919,91.1829444689013,87.5353751336394,15901,Rogaland,2021-11-22
