location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name,date_of_publishing
county03,1900-01-01,258401,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,699827,36923.5539640511,Oslo,2022-06-09
county11,1900-01-01,122195,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,485797,25153.5106227498,Rogaland,2022-06-09
county15,1900-01-01,53920,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265848,20282.2665583341,Møre og Romsdal,2022-06-09
county18,1900-01-01,39703,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,240190,16529.8305508139,Nordland,2022-06-09
county30,1900-01-01,385917,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1269230,30405.6002458183,Viken,2022-06-09
county34,1900-01-01,78997,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371253,21278.48125133,Innlandet,2022-06-09
county38,1900-01-01,102649,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,424832,24162.2570804459,Vestfold og Telemark,2022-06-09
county42,1900-01-01,79792,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,311134,25645.5417922824,Agder,2022-06-09
county46,1900-01-01,144533,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,641292,22537.7831003661,Vestland,2022-06-09
county50,1900-01-01,100245,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,474131,21142.890888805,Trøndelag,2022-06-09
county54,1900-01-01,48153,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241736,19919.6644273091,Troms og Finnmark,2022-06-09
municip0301,1900-01-01,258385,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,699827,36921.2676847278,Oslo,2022-06-09
municip1101,1900-01-01,2641,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14860,17772.5437415882,Eigersund,2022-06-09
municip1103,1900-01-01,39534,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,144699,27321.5433416955,Stavanger,2022-06-09
municip1106,1900-01-01,9588,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37444,25606.2386497169,Haugesund,2022-06-09
municip1108,1900-01-01,20690,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,81305,25447.3894594428,Sandnes,2022-06-09
municip1111,1900-01-01,777,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3281,23681.8043279488,Sokndal,2022-06-09
municip1112,1900-01-01,618,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3178,19446.1925739459,Lund,2022-06-09
municip1114,1900-01-01,600,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2789,21513.0871280029,Bjerkreim,2022-06-09
municip1119,1900-01-01,4580,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19296,23735.4892205638,Hå,2022-06-09
municip1120,1900-01-01,6008,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,20163,29797.1532014085,Klepp,2022-06-09
municip1121,1900-01-01,5254,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19353,27148.2457500129,Time,2022-06-09
municip1122,1900-01-01,3340,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12131,27532.767290413,Gjesdal,2022-06-09
municip1124,1900-01-01,7234,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27568,26240.5687753918,Sola,2022-06-09
municip1127,1900-01-01,3188,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11454,27833.0714160992,Randaberg,2022-06-09
municip1130,1900-01-01,2850,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,13268,21480.2532408803,Strand,2022-06-09
municip1133,1900-01-01,419,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2534,16535.1223362273,Hjelmeland,2022-06-09
municip1134,1900-01-01,493,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3784,13028.5412262156,Suldal,2022-06-09
municip1135,1900-01-01,625,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4525,13812.1546961326,Sauda,2022-06-09
municip1144,1900-01-01,58,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,523,11089.8661567878,Kvitsøy,2022-06-09
municip1145,1900-01-01,149,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,855,17426.9005847953,Bokn,2022-06-09
municip1146,1900-01-01,2868,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11283,25418.771603297,Tysvær,2022-06-09
municip1149,1900-01-01,9132,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,42541,21466.3501093063,Karmøy,2022-06-09
municip1151,1900-01-01,23,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,188,12234.0425531915,Utsira,2022-06-09
municip1160,1900-01-01,1499,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8775,17082.6210826211,Vindafjord,2022-06-09
municip1505,1900-01-01,6148,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,24013,25602.7984841544,Kristiansund,2022-06-09
municip1506,1900-01-01,6327,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,32002,19770.6393350416,Molde,2022-06-09
municip1507,1900-01-01,14776,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,67114,22016.2708227792,Ålesund,2022-06-09
municip1511,1900-01-01,353,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3045,11592.7750410509,Vanylven,2022-06-09
municip1514,1900-01-01,363,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2422,14987.6135425268,Sande,2022-06-09
municip1515,1900-01-01,1465,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8765,16714.2042213349,Herøy,2022-06-09
municip1516,1900-01-01,1363,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8557,15928.479607339,Ulstein,2022-06-09
municip1517,1900-01-01,946,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,5126,18454.9356223176,Hareid,2022-06-09
municip1520,1900-01-01,4086,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,10833,37718.0836333426,Ørsta,2022-06-09
municip1525,1900-01-01,583,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,4467,13051.2648309828,Stranda,2022-06-09
municip1528,1900-01-01,1238,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7558,16379.9947075946,Sykkylven,2022-06-09
municip1531,1900-01-01,2264,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,9547,23714.2557871583,Sula,2022-06-09
municip1532,1900-01-01,2009,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,8597,23368.6169594044,Giske,2022-06-09
municip1535,1900-01-01,1833,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,6936,26427.3356401384,Vestnes,2022-06-09
municip1539,1900-01-01,716,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,7019,10200.8833167118,Rauma,2022-06-09
municip1547,1900-01-01,1023,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3518,29079.0221716885,Aukra,2022-06-09
