location_code,date,n,granularity_time,granularity_geo,border,age,sex,yrwk,season,year,week,x,pop,pr100000,location_name
county03,1900-01-01,15181,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,693494,2189.06003512648,Oslo
county11,1900-01-01,2959,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,479892,616.59706767356,Rogaland
county15,1900-01-01,1060,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,265238,399.641077070405,Møre og Romsdal
county18,1900-01-01,795,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,241235,329.55416917114,Nordland
county30,1900-01-01,17701,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,1241165,1426.16009958386,Viken
county34,1900-01-01,3012,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,371385,811.018215598368,Innlandet
county38,1900-01-01,2619,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,419396,624.469475149978,Vestfold og Telemark
county42,1900-01-01,1331,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,307231,433.22451184939,Agder
county46,1900-01-01,5892,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,636531,925.642270368607,Vestland
county50,1900-01-01,3078,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,468702,656.707246822075,Trøndelag
county54,1900-01-01,1131,total,county,2020,total,total,1900-01,1899/1900,1900,1,24,243311,464.837183686722,Troms og Finnmark
municip0301,1900-01-01,15179,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,693494,2188.77164041794,Oslo
municip1101,1900-01-01,81,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,14811,546.89082438728,Eigersund
municip1103,1900-01-01,1148,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,143574,799.587669076574,Stavanger
municip1106,1900-01-01,235,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,37357,629.065503118559,Haugesund
municip1108,1900-01-01,426,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,79537,535.599783748444,Sandnes
municip1111,1900-01-01,11,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3280,335.365853658537,Sokndal
municip1112,1900-01-01,10,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,3202,312.304809494066,Lund
municip1114,1900-01-01,10,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2787,358.80875493362,Bjerkreim
municip1119,1900-01-01,69,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,18991,363.329998420304,Hå
municip1120,1900-01-01,123,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,19588,627.935470696345,Klepp
municip1121,1900-01-01,84,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,18916,444.068513427786,Time
municip1122,1900-01-01,77,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12002,641.559740043326,Gjesdal
municip1124,1900-01-01,209,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,27153,769.712370640445,Sola
municip1127,1900-01-01,66,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,11221,588.182871401836,Randaberg
municip1130,1900-01-01,71,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,12968,547.501542257866,Strand
municip1133,1900-01-01,17,total,municip,2020,total,total,1900-01,1899/1900,1900,1,24,2574,660.450660450661,Hjelmeland
