granularity_time,granularity_geo,location_code,border,age,sex,date,year,week,yrwk,season,x,n_dose_1,n_dose_2,n_dose_3,n_dose_4,cum_pr100_dose_1,cum_pr100_dose_2,cum_pr100_dose_3,cum_pr100_dose_4,pop,location_name,date_of_publishing
total,municip,municip0301,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,550505,513616,358840,26755,78.7,73.4,51.3,3.8,699827,Oslo,2022-08-29
total,municip,municip1101,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11882,11173,9245,1763,80,75.2,62.2,11.9,14860,Eigersund,2022-08-29
total,municip,municip1103,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,113052,105129,76102,6783,78.1,72.7,52.6,4.7,144699,Stavanger,2022-08-29
total,municip,municip1106,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28691,26683,19123,1238,76.6,71.3,51.1,3.3,37444,Haugesund,2022-08-29
total,municip,municip1108,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,60627,56476,42609,6665,74.6,69.5,52.4,8.2,81305,Sandnes,2022-08-29
total,municip,municip1111,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2506,2358,1803,391,76.4,71.9,55,11.9,3281,Sokndal,2022-08-29
total,municip,municip1112,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2428,2294,1797,220,76.4,72.2,56.5,6.9,3178,Lund,2022-08-29
total,municip,municip1114,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2198,2063,1536,183,78.8,74,55.1,6.6,2789,Bjerkreim,2022-08-29
total,municip,municip1119,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14067,12953,9137,1356,72.9,67.1,47.4,7,19296,Hå,2022-08-29
total,municip,municip1120,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15125,13933,9304,1403,75,69.1,46.1,7,20163,Klepp,2022-08-29
total,municip,municip1121,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14706,13636,9174,1873,76,70.5,47.4,9.7,19353,Time,2022-08-29
total,municip,municip1122,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8823,8177,6302,432,72.7,67.4,51.9,3.6,12131,Gjesdal,2022-08-29
total,municip,municip1124,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21208,19673,13906,640,76.9,71.4,50.4,2.3,27568,Sola,2022-08-29
total,municip,municip1127,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9077,8377,6027,503,79.2,73.1,52.6,4.4,11454,Randaberg,2022-08-29
total,municip,municip1130,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10313,9523,7150,582,77.7,71.8,53.9,4.4,13268,Strand,2022-08-29
total,municip,municip1133,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2033,1897,1384,198,80.2,74.9,54.6,7.8,2534,Hjelmeland,2022-08-29
total,municip,municip1134,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3034,2827,2388,343,80.2,74.7,63.1,9.1,3784,Suldal,2022-08-29
total,municip,municip1135,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3671,3414,2685,148,81.1,75.4,59.3,3.3,4525,Sauda,2022-08-29
total,municip,municip1144,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,428,402,342,53,81.8,76.9,65.4,10.1,523,Kvitsøy,2022-08-29
total,municip,municip1145,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,709,684,514,123,82.9,80,60.1,14.4,855,Bokn,2022-08-29
total,municip,municip1146,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8592,7845,5561,706,76.1,69.5,49.3,6.3,11283,Tysvær,2022-08-29
total,municip,municip1149,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,32323,30043,22137,4532,76,70.6,52,10.7,42541,Karmøy,2022-08-29
total,municip,municip1151,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,172,169,155,29,91.5,89.9,82.4,15.4,188,Utsira,2022-08-29
total,municip,municip1160,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6755,6286,4802,511,77,71.6,54.7,5.8,8775,Vindafjord,2022-08-29
total,municip,municip1505,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19841,18944,14937,2519,82.6,78.9,62.2,10.5,24013,Kristiansund,2022-08-29
total,municip,municip1506,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26388,24803,19055,1481,82.5,77.5,59.5,4.6,32002,Molde,2022-08-29
total,municip,municip1507,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,52932,49415,35795,2962,78.9,73.6,53.3,4.4,67114,Ålesund,2022-08-29
total,municip,municip1511,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2549,2453,1955,421,83.7,80.6,64.2,13.8,3045,Vanylven,2022-08-29
total,municip,municip1514,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1878,1761,1374,36,77.5,72.7,56.7,1.5,2422,Sande,2022-08-29
total,municip,municip1515,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6957,6512,4906,523,79.4,74.3,56,6,8765,Herøy,2022-08-29
total,municip,municip1516,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6785,6336,5119,481,79.3,74,59.8,5.6,8557,Ulstein,2022-08-29
total,municip,municip1517,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3864,3630,2857,341,75.4,70.8,55.7,6.7,5126,Hareid,2022-08-29
total,municip,municip1520,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8698,8110,6673,629,80.3,74.9,61.6,5.8,10833,Ørsta,2022-08-29
total,municip,municip1525,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3604,3374,2728,178,80.7,75.5,61.1,4,4467,Stranda,2022-08-29
total,municip,municip1528,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6219,5804,4622,190,82.3,76.8,61.2,2.5,7558,Sykkylven,2022-08-29
total,municip,municip1531,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7418,6867,5533,336,77.7,71.9,58,3.5,9547,Sula,2022-08-29
total,municip,municip1532,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6626,6142,4402,288,77.1,71.4,51.2,3.4,8597,Giske,2022-08-29
total,municip,municip1535,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5660,5344,3829,250,81.6,77,55.2,3.6,6936,Vestnes,2022-08-29
total,municip,municip1539,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5648,5274,3704,98,80.5,75.1,52.8,1.4,7019,Rauma,2022-08-29
total,municip,municip1547,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2927,2815,2064,436,83.2,80,58.7,12.4,3518,Aukra,2022-08-29
total,municip,municip1554,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4757,4496,3466,539,81.6,77.1,59.5,9.2,5828,Averøy,2022-08-29
total,municip,municip1557,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2135,2004,1641,47,80,75.1,61.5,1.8,2669,Gjemnes,2022-08-29
total,municip,municip1560,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2486,2369,2013,411,84,80,68,13.9,2960,Tingvoll,2022-08-29
total,municip,municip1563,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5973,5672,4810,1216,86.2,81.8,69.4,17.5,6932,Sunndal,2022-08-29
total,municip,municip1566,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4986,4751,4074,640,85.2,81.2,69.7,10.9,5849,Surnadal,2022-08-29
total,municip,municip1573,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1786,1720,1399,135,84.2,81.1,66,6.4,2120,Smøla,2022-08-29
total,municip,municip1576,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2805,2672,2187,251,82.9,79,64.6,7.4,3384,Aure,2022-08-29
total,municip,municip1577,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8742,8211,6608,944,80.9,76,61.1,8.7,10809,Volda,2022-08-29
total,municip,municip1578,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2102,1960,1624,263,84.4,78.7,65.2,10.6,2491,Fjord,2022-08-29
total,municip,municip1579,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,10565,9883,7714,533,79.5,74.4,58.1,4,13287,Hustadvika,2022-08-29
total,municip,municip1804,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,42822,39924,28971,2517,81.1,75.6,54.9,4.8,52803,Bodø,2022-08-29
total,municip,municip1806,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,17499,16509,12297,1652,81.3,76.7,57.1,7.7,21530,Narvik,2022-08-29
total,municip,municip1811,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1166,1087,857,74,82.9,77.3,61,5.3,1406,Bindal,2022-08-29
total,municip,municip1812,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1678,1567,1158,127,84.7,79.1,58.5,6.4,1981,Sømna,2022-08-29
total,municip,municip1813,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6377,5909,4249,165,82,76,54.6,2.1,7777,Brønnøy,2022-08-29
total,municip,municip1815,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1007,934,798,67,85.7,79.5,67.9,5.7,1175,Vega,2022-08-29
total,municip,municip1816,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,376,360,280,28,81.4,77.9,60.6,6.1,462,Vevelstad,2022-08-29
total,municip,municip1818,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1392,1305,1033,127,76.3,71.5,56.6,7,1825,Herøy,2022-08-29
total,municip,municip1820,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6010,5670,4367,104,82,77.3,59.6,1.4,7333,Alstahaug,2022-08-29
total,municip,municip1822,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1771,1649,1228,42,78.5,73.1,54.4,1.9,2257,Leirfjord,2022-08-29
total,municip,municip1824,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11008,10357,7509,316,83.2,78.3,56.7,2.4,13233,Vefsn,2022-08-29
total,municip,municip1825,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1213,1174,913,47,83,80.4,62.5,3.2,1461,Grane,2022-08-29
total,municip,municip1826,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1093,1040,847,110,85.9,81.7,66.5,8.6,1273,Hattfjelldal,2022-08-29
total,municip,municip1827,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1122,1048,877,131,82,76.6,64.1,9.6,1369,Dønna,2022-08-29
total,municip,municip1828,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1383,1281,901,53,81.4,75.4,53.1,3.1,1698,Nesna,2022-08-29
total,municip,municip1832,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3561,3373,2375,251,80.6,76.3,53.7,5.7,4420,Hemnes,2022-08-29
total,municip,municip1833,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21463,20275,14303,860,82.3,77.7,54.8,3.3,26092,Rana,2022-08-29
total,municip,municip1834,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1516,1423,1044,120,81.1,76.1,55.9,6.4,1869,Lurøy,2022-08-29
total,municip,municip1835,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,365,343,255,5,81.1,76.2,56.7,1.1,450,Træna,2022-08-29
total,municip,municip1836,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,913,875,652,91,79.2,75.9,56.5,7.9,1153,Rødøy,2022-08-29
total,municip,municip1837,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4988,4647,3477,98,80.3,74.8,56,1.6,6214,Meløy,2022-08-29
total,municip,municip1838,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1539,1460,1225,180,81.3,77.1,64.7,9.5,1894,Gildeskål,2022-08-29
total,municip,municip1839,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,861,838,692,124,85.1,82.8,68.4,12.3,1012,Beiarn,2022-08-29
total,municip,municip1840,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3597,2965,310,82.3,77.9,64.2,6.7,4617,Saltdal,2022-08-29
total,municip,municip1841,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8046,7573,5761,261,83.8,78.9,60,2.7,9603,Fauske,2022-08-29
total,municip,municip1845,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1563,1509,1222,99,83.6,80.7,65.4,5.3,1869,Sørfold,2022-08-29
total,municip,municip1848,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2106,1997,1467,121,81.3,77.1,56.6,4.7,2591,Steigen,2022-08-29
total,municip,municip1851,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1653,1582,1236,263,83.7,80.1,62.6,13.3,1976,Lødingen,2022-08-29
total,municip,municip1853,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1077,1039,836,197,80.7,77.9,62.7,14.8,1334,Evenes,2022-08-29
total,municip,municip1856,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,414,388,301,45,88.3,82.7,64.2,9.6,469,Røst,2022-08-29
total,municip,municip1857,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,531,502,397,39,78.3,74,58.6,5.8,678,Værøy,2022-08-29
total,municip,municip1859,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,993,956,698,27,81.7,78.6,57.4,2.2,1216,Flakstad,2022-08-29
total,municip,municip1860,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,9038,8481,5691,385,78.1,73.3,49.2,3.3,11566,Vestvågøy,2022-08-29
total,municip,municip1865,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7690,7096,4833,449,79.1,73,49.7,4.6,9724,Vågan,2022-08-29
total,municip,municip1866,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6515,6084,4249,332,80.4,75,52.4,4.1,8107,Hadsel,2022-08-29
total,municip,municip1867,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2070,1977,1604,96,80.7,77.1,62.5,3.7,2565,Bø,2022-08-29
total,municip,municip1868,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3445,3207,2269,111,77.3,71.9,50.9,2.5,4458,Øksnes,2022-08-29
total,municip,municip1870,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8397,7820,5643,576,80.2,74.7,53.9,5.5,10468,Sortland,2022-08-29
total,municip,municip1871,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3772,3564,2847,238,82.5,78,62.3,5.2,4572,Andøy,2022-08-29
total,municip,municip1874,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,820,783,627,73,83.5,79.7,63.8,7.4,982,Moskenes,2022-08-29
total,municip,municip1875,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2216,2100,1652,158,81.8,77.5,61,5.8,2708,Hamarøy,2022-08-29
total,municip,municip3001,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25402,23806,17645,1530,80.8,75.7,56.1,4.9,31444,Halden,2022-08-29
total,municip,municip3002,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,41296,38687,31047,1932,82.1,76.9,61.7,3.8,50290,Moss,2022-08-29
total,municip,municip3003,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,46909,44129,35101,6046,80.6,75.8,60.3,10.4,58182,Sarpsborg,2022-08-29
total,municip,municip3004,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,66867,62315,46751,6205,79.7,74.3,55.7,7.4,83892,Fredrikstad,2022-08-29
total,municip,municip3005,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,79225,73812,53506,8286,77.5,72.2,52.3,8.1,102273,Drammen,2022-08-29
total,municip,municip3006,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,22564,21215,16214,2131,80.9,76.1,58.2,7.6,27879,Kongsberg,2022-08-29
total,municip,municip3007,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,25107,23485,16437,2159,81,75.7,53,7,31011,Ringerike,2022-08-29
total,municip,municip3011,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4112,3899,3213,234,86.7,82.2,67.8,4.9,4741,Hvaler,2022-08-29
total,municip,municip3012,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1101,1054,866,93,83.7,80.2,65.9,7.1,1315,Aremark,2022-08-29
total,municip,municip3013,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3049,2904,2274,529,85.2,81.2,63.6,14.8,3578,Marker,2022-08-29
total,municip,municip3014,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35408,33110,23202,1845,77.6,72.6,50.9,4,45608,Indre Østfold,2022-08-29
total,municip,municip3015,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3039,2823,2185,223,79,73.4,56.8,5.8,3846,Skiptvet,2022-08-29
total,municip,municip3016,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6688,6292,4849,893,80.5,75.7,58.3,10.7,8312,Rakkestad,2022-08-29
total,municip,municip3017,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6093,5681,4365,505,79.8,74.4,57.2,6.6,7633,Råde,2022-08-29
total,municip,municip3018,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4451,4139,3358,72,75.3,70,56.8,1.2,5913,Våler,2022-08-29
total,municip,municip3019,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14414,13477,9827,831,77.1,72.1,52.6,4.4,18699,Vestby,2022-08-29
total,municip,municip3020,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,48085,44490,32117,4477,78.8,72.9,52.6,7.3,61032,Nordre Follo,2022-08-29
total,municip,municip3021,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16076,14835,9959,559,77.4,71.4,47.9,2.7,20780,Ås,2022-08-29
total,municip,municip3022,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,13017,12189,9290,999,80.9,75.8,57.8,6.2,16084,Frogn,2022-08-29
total,municip,municip3023,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15466,14252,10401,834,77.6,71.5,52.2,4.2,19939,Nesodden,2022-08-29
total,municip,municip3024,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,101700,93990,73662,9371,78.8,72.9,57.1,7.3,128982,Bærum,2022-08-29
total,municip,municip3025,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,75788,70005,52446,8410,78.9,72.9,54.6,8.8,96088,Asker,2022-08-29
total,municip,municip3026,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14221,13338,10089,694,80.1,75.1,56.8,3.9,17754,Aurskog-Høland,2022-08-29
total,municip,municip3027,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,14525,13300,9702,1155,76.4,69.9,51,6.1,19024,Rælingen,2022-08-29
total,municip,municip3028,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,8760,7997,6206,170,77.9,71.1,55.2,1.5,11249,Enebakk,2022-08-29
total,municip,municip3029,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,35156,32451,22839,2913,78.7,72.6,51.1,6.5,44693,Lørenskog,2022-08-29
total,municip,municip3030,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,69480,64118,45876,4784,78,72,51.5,5.4,89095,Lillestrøm,2022-08-29
total,municip,municip3031,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,19864,18380,14473,2920,79.6,73.7,58,11.7,24947,Nittedal,2022-08-29
total,municip,municip3032,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5613,5223,4044,543,80.3,74.7,57.9,7.8,6989,Gjerdrum,2022-08-29
total,municip,municip3033,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,31285,28781,20667,2793,75.3,69.2,49.7,6.7,41565,Ullensaker,2022-08-29
total,municip,municip3034,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,18589,17373,12473,1290,77.8,72.7,52.2,5.4,23898,Nes,2022-08-29
total,municip,municip3035,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,20872,19453,14370,2646,78.1,72.8,53.8,9.9,26716,Eidsvoll,2022-08-29
total,municip,municip3036,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11701,10842,7994,1163,77.6,71.9,53,7.7,15074,Nannestad,2022-08-29
total,municip,municip3037,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2268,2135,1574,143,78.1,73.5,54.2,4.9,2905,Hurdal,2022-08-29
total,municip,municip3038,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5242,4852,3769,232,76.4,70.7,54.9,3.4,6859,Hole,2022-08-29
total,municip,municip3039,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,883,851,728,154,83.5,80.5,68.9,14.6,1057,Flå,2022-08-29
total,municip,municip3040,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2732,2615,2046,319,83.5,79.9,62.5,9.7,3273,Nesbyen,2022-08-29
total,municip,municip3041,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3802,3562,2776,258,81.5,76.3,59.5,5.5,4667,Gol,2022-08-29
total,municip,municip3042,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1968,1850,1382,225,75.4,70.9,52.9,8.6,2611,Hemsedal,2022-08-29
total,municip,municip3043,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3801,3612,2755,377,81.7,77.7,59.2,8.1,4650,Ål,2022-08-29
total,municip,municip3044,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,3534,3350,2556,460,78.5,74.4,56.7,10.2,4504,Hol,2022-08-29
total,municip,municip3045,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2860,2663,2228,323,81.9,76.3,63.8,9.2,3492,Sigdal,2022-08-29
total,municip,municip3046,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1737,1631,1366,311,79.4,74.5,62.4,14.2,2189,Krødsherad,2022-08-29
total,municip,municip3047,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,11396,10707,7908,602,79.8,75,55.4,4.2,14273,Modum,2022-08-29
total,municip,municip3048,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15326,14297,9959,1335,76.5,71.3,49.7,6.7,20044,Øvre Eiker,2022-08-29
total,municip,municip3049,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,21532,20037,15224,883,78.1,72.6,55.2,3.2,27584,Lier,2022-08-29
total,municip,municip3050,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,2147,2020,1675,105,78.9,74.3,61.6,3.9,2720,Flesberg,2022-08-29
total,municip,municip3051,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1162,1120,960,116,84.8,81.8,70.1,8.5,1370,Rollag,2022-08-29
total,municip,municip3052,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,1963,1862,1422,33,80,75.8,57.9,1.3,2455,Nore og Uvdal,2022-08-29
total,municip,municip3053,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5627,5310,4151,520,81.5,76.9,60.1,7.5,6908,Jevnaker,2022-08-29
total,municip,municip3054,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,7418,6907,5293,381,81.1,75.5,57.9,4.2,9144,Lunner,2022-08-29
total,municip,municip3401,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,15031,14266,10724,1316,83.7,79.5,59.7,7.3,17949,Kongsvinger,2022-08-29
total,municip,municip3403,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,26557,24773,19267,1360,83,77.4,60.2,4.3,31999,Hamar,2022-08-29
total,municip,municip3405,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,23693,22280,17673,1594,83.4,78.4,62.2,5.6,28425,Lillehammer,2022-08-29
total,municip,municip3407,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,24974,23548,16986,770,82.5,77.8,56.1,2.5,30267,Gjøvik,2022-08-29
total,municip,municip3411,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,28599,26644,18703,1059,81.5,76,53.3,3,35073,Ringsaker,2022-08-29
total,municip,municip3412,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6198,5881,4594,270,80.3,76.2,59.5,3.5,7715,Løten,2022-08-29
total,municip,municip3413,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,16834,15961,12276,862,79.6,75.4,58,4.1,21156,Stange,2022-08-29
total,municip,municip3414,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,4212,4016,3113,508,84,80.1,62.1,10.1,5016,Nord-Odal,2022-08-29
total,municip,municip3415,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,6500,6155,4574,260,81.5,77.1,57.3,3.3,7978,Sør-Odal,2022-08-29
total,municip,municip3416,2020,total,total,1900-01-01,1900,1,1900-01,1899/1900,24,5212,4993,3976,874,86.4,82.8,65.9,14.5,6032,Eidskog,2022-08-29
